Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7A,Q7P,Q8,Q9,Q4AX,Q6AX,Q7AX,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
6,96720,2140,3,1.050000072,08Q1,2,3,3,3,3,3,3,2,2,1,1,1,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96720,2140,3,1.050000072,08Q2,2,3,3,3,2,3,2,2,2,1,3,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,22.5,05Q1,2,3,2,2,2,3,2,2,3,1,1,3,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,22.5,05Q2,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,22.5,05Q3,2,3,3,2,3,2,3,2,3,2,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,22.5,06Q1,1,2,1,2,1,2,2,1,2,1,1,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,22.5,06Q2,1,1,2,1,2,1,2,1,2,3,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,22.5,06Q3,,2,2,2,2,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,22.5,06Q4,,2,2,2,2,2,2,2,1,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,22.5,07Q3,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,22.5,07Q4,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,22.5,08Q1,1,2,3,2,2,1,2,1,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,22.5,08Q2,2,3,3,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,25.5,01Q2,2,1,2,1,2,1,2,3,3,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,25.5,01Q3,2,3,3,3,3,3,3,3,3,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,25.5,02Q3,,1,2,1,2,1,2,1,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,25.5,02Q4,,2,2,2,2,2,2,2,2,3,3,3,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,25.5,03Q1,,2,3,2,3,1,3,1,2,3,2,3,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,25.5,03Q2,1,3,3,3,3,1,3,2,2,3,3,3,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,25.5,03Q3,,3,3,3,3,3,3,2,2,3,3,3,3,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,25.5,03Q4,2,3,3,3,3,3,3,2,3,3,3,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,25.5,04Q1,2,3,3,3,3,3,3,2,2,3,3,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,25.5,04Q2,1,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,25.5,04Q3,,3,3,2,3,3,2,2,2,2,2,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,25.5,04Q4,1,2,2,2,2,2,2,1,2,3,3,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,32.09999847,08Q3,2,3,3,3,3,3,3,3,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,32.09999847,08Q4,,3,3,3,3,3,3,2,3,1,3,1,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,32.09999847,09Q1,2,3,3,3,3,3,3,3,3,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,32.09999847,09Q2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,32.09999847,09Q3,2,2,3,3,3,3,3,1,3,3,3,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,32.09999847,09Q4,2,3,3,3,3,3,3,3,2,3,2,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,32.09999847,10Q1,2,3,2,3,2,3,2,3,2,3,2,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,32.09999847,10Q2,2,1,1,2,1,2,1,2,2,1,1,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,32.09999847,10Q3,2,2,2,2,2,2,2,3,2,3,2,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,32.09999847,10Q4,2,2,1,2,1,3,1,3,2,3,2,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,32.09999847,11Q4,2,2,2,2,2,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,32.09999847,12Q1,2,2,2,2,2,2,2,2,2,1,1,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,32.09999847,12Q3,2,3,2,2,2,2,2,2,2,1,2,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96732,2110,7,32.09999847,12Q4,2,3,3,3,3,3,3,2,3,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,10.5,05Q1,2,3,2,3,2,3,2,2,2,1,1,2,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,10.5,05Q2,2,3,2,1,3,1,3,2,2,2,1,2,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,10.5,05Q3,1,1,1,1,1,1,1,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,10.5,06Q1,1,2,3,2,2,2,2,2,2,1,2,2,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,10.5,06Q2,1,2,3,2,3,2,3,2,2,2,1,2,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,10.5,06Q3,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,10.5,06Q4,1,2,3,2,2,3,2,2,2,1,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,10.5,07Q1,1,3,2,3,2,3,2,2,2,1,1,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,10.5,07Q2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,10.5,07Q3,1,2,2,2,2,2,2,1,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,10.5,07Q4,1,3,2,2,2,2,2,2,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,10.5,08Q1,1,,,3,3,3,3,2,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,10.5,08Q2,,3,3,3,3,3,3,2,2,1,2,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,11.90000057,01Q2,2,3,3,3,3,3,3,2,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,11.90000057,01Q3,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,11.90000057,01Q4,1,1,,1,2,1,2,2,2,1,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,11.90000057,02Q1,1,2,,2,3,2,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,11.90000057,02Q2,1,1,2,1,2,2,2,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,11.90000057,02Q3,1,3,2,3,2,3,3,2,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,11.90000057,02Q4,1,1,2,1,2,1,2,2,2,1,3,1,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,11.90000057,03Q1,1,1,1,1,1,1,1,2,2,2,3,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,11.90000057,03Q2,2,3,2,2,2,3,2,2,2,3,2,3,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,11.90000057,03Q3,1,1,2,1,1,1,1,1,2,2,2,3,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,11.90000057,03Q4,1,1,2,1,2,1,2,2,1,2,2,3,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,11.90000057,04Q1,,2,,2,3,3,3,2,2,2,2,2,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,11.90000057,04Q2,1,2,1,2,2,3,1,2,2,2,1,2,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,11.90000057,04Q3,1,2,2,2,2,2,2,2,2,3,3,3,3,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,11.90000057,04Q4,1,1,1,1,1,3,2,2,2,3,2,3,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,14.9800005,08Q3,2,3,,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,14.9800005,08Q4,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,14.9800005,09Q1,2,2,3,2,3,2,3,2,2,1,1,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,14.9800005,09Q2,2,,,3,2,3,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,14.9800005,09Q4,1,2,2,2,2,2,2,2,2,2,1,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,14.9800005,10Q1,1,,,3,2,3,2,2,3,1,1,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,14.9800005,10Q2,1,3,2,3,2,3,2,2,3,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96734,2110,6,14.9800005,10Q3,1,2,2,3,2,1,3,3,3,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96748,2110,7,32.09999847,09Q2,1,3,3,2,2,2,2,2,2,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96748,2110,7,32.09999847,09Q3,2,3,2,2,2,2,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96748,2110,7,32.09999847,10Q1,1,2,2,2,2,2,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96748,2110,7,32.09999847,10Q2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96748,2140,7,16.5,01Q2,2,2,2,2,2,,,,,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96748,2140,7,16.5,01Q3,2,2,2,2,2,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96748,2140,7,16.5,01Q4,1,1,1,1,1,,,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96748,2140,7,16.5,02Q1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96748,2140,7,16.5,02Q2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96748,2140,7,16.5,02Q3,1,1,1,1,1,,,1,1,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96748,2140,7,16.5,02Q4,1,1,2,1,2,1,2,1,2,1,3,1,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96748,2140,7,16.5,03Q1,1,1,1,2,2,2,2,1,1,3,3,3,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96748,2140,7,16.5,03Q2,2,3,3,2,2,2,2,2,2,3,3,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96748,2140,7,16.5,03Q3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96766,2240,2,0.150000006,01Q4,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96766,2240,2,0.150000006,02Q4,1,2,2,3,2,3,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96766,2240,2,0.150000006,03Q3,1,2,2,3,3,3,3,2,2,2,2,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96766,2240,2,0.150000006,04Q3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96766,2240,2,0.300000012,06Q1,1,2,2,3,2,3,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96802,2130,9,42,02Q1,1,2,2,2,2,2,2,3,3,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96802,2130,9,42,02Q2,1,3,2,3,3,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96802,2130,9,70,06Q1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96841,2110,3,1.050000072,06Q4,1,,2,1,2,1,2,1,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96841,2110,3,1.050000072,07Q1,,,,2,1,2,1,2,2,2,2,2,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96841,2110,3,1.050000072,07Q2,,,,3,1,2,1,3,1,2,2,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96841,2110,3,1.190000057,03Q1,1,1,,1,3,2,3,1,3,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96841,2110,3,1.190000057,03Q2,2,3,,3,3,3,3,3,3,2,3,2,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96841,2110,3,1.190000057,03Q4,,,,3,3,3,3,3,3,2,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96841,2110,3,1.190000057,04Q1,2,,,3,1,3,1,3,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96841,2110,3,1.190000057,04Q3,1,1,,1,2,1,1,2,2,2,2,2,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96841,2110,3,1.498000026,09Q3,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96841,2110,3,1.498000026,09Q4,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96841,2110,3,1.498000026,10Q4,1,3,3,3,3,3,3,3,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96841,2110,3,1.498000026,11Q3,2,3,3,3,3,3,3,3,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96841,2110,3,1.498000026,11Q4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96841,2110,3,1.498000026,12Q1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96841,2110,3,1.498000026,12Q2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96841,2110,3,1.498000026,12Q3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96841,2110,3,1.498000026,12Q4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96843,2210,3,0.209999993,02Q4,1,1,2,1,2,1,3,1,2,1,1,1,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96843,2210,3,0.209999993,04Q4,1,,2,1,2,1,2,1,3,2,2,3,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96845,2110,3,1.050000072,05Q2,2,2,2,2,2,2,2,2,2,1,2,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96845,2110,3,1.190000057,01Q3,2,2,2,1,2,2,2,3,3,1,1,3,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96845,2110,3,1.190000057,02Q2,2,3,3,1,3,1,3,2,2,3,2,3,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96845,2110,3,1.190000057,02Q3,2,1,2,1,2,1,2,3,2,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96845,2110,3,1.190000057,02Q4,,2,1,2,1,2,2,3,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96845,2110,3,1.190000057,03Q1,1,,,1,2,1,2,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96845,2110,3,1.190000057,03Q2,1,2,,1,2,1,1,2,2,2,2,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96845,2110,3,1.190000057,03Q3,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96845,2110,3,1.190000057,03Q4,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96845,2110,3,1.190000057,04Q1,1,1,,1,1,2,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96845,2110,3,1.190000057,04Q3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96845,2110,3,1.190000057,04Q4,1,2,2,2,2,2,2,2,2,1,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96853,2240,3,0.349999994,01Q2,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96853,2240,3,0.349999994,01Q3,2,3,3,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96853,2240,3,0.349999994,02Q1,,3,3,3,3,3,3,2,2,1,1,1,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96853,2240,3,0.349999994,04Q1,2,2,1,2,1,2,1,2,2,1,2,1,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96885,2220,3,0.875,08Q4,1,3,2,2,2,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96885,2220,3,0.875,09Q1,1,3,2,3,3,3,3,2,2,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96885,2220,3,0.875,09Q2,2,2,,2,2,2,2,2,2,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96885,2220,3,0.875,10Q1,1,1,2,1,1,1,1,3,2,1,2,1,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96984,2110,7,22.5,06Q1,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96984,2110,7,25.5,01Q3,1,3,1,3,1,3,1,2,2,2,2,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96984,2110,7,25.5,03Q4,2,3,3,3,3,3,3,3,3,2,2,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96984,2110,7,25.5,04Q2,2,2,2,3,3,3,3,2,3,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,4.5,01Q2,2,3,2,3,2,3,2,2,2,1,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,4.5,01Q4,1,3,3,2,2,2,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,4.5,02Q1,1,1,1,,1,,1,,1,,1,,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,4.5,02Q2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,4.5,02Q3,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,4.5,02Q4,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,4.5,03Q1,2,3,2,3,2,3,2,2,2,2,1,2,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,4.5,03Q2,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,4.5,03Q3,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,4.5,03Q4,2,3,2,3,2,3,2,2,2,1,1,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,4.5,04Q1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,4.5,04Q2,1,2,2,1,2,1,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,4.5,04Q3,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,4.5,04Q4,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,15,05Q1,1,2,,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,15,05Q2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,15,05Q3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,15,06Q1,,2,2,3,2,3,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,15,06Q2,2,3,3,2,2,2,2,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,15,06Q4,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,15,07Q1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96998,2230,7,15,07Q2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97037,2220,2,0.300000012,05Q1,1,1,3,1,3,2,3,2,2,2,3,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97037,2220,2,0.300000012,05Q2,2,3,3,3,3,3,3,2,2,3,3,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97037,2220,2,0.300000012,05Q3,2,3,3,3,3,3,3,2,2,2,2,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97037,2220,2,0.300000012,06Q1,2,3,3,3,3,3,3,2,1,2,2,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97037,2220,2,0.300000012,06Q2,2,2,2,2,2,3,3,1,2,1,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97037,2220,2,0.300000012,06Q3,1,2,2,2,2,3,3,1,1,1,1,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97037,2220,2,0.300000012,07Q1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97037,2220,2,0.300000012,07Q2,1,2,,2,,2,,2,,1,,1,,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97037,2220,2,0.300000012,07Q3,1,1,1,1,1,2,2,2,2,1,1,2,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97037,2220,2,0.300000012,07Q4,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97037,2220,2,0.300000012,08Q1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97037,2220,2,0.300000012,08Q2,,2,,1,1,1,1,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97037,2220,2,0.75,01Q2,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97037,2220,2,0.75,01Q3,2,3,3,3,3,3,3,2,2,2,2,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97037,2220,2,0.75,01Q4,1,2,2,1,2,1,2,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97037,2220,2,0.75,02Q1,1,2,2,1,2,2,2,1,1,1,1,1,1,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
