"";"Datum";"factorn";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"38159";2001-06-30;0,00153846153846154;-1;-1;0;NA;-1
"46125";2003-06-30;0,00126582278481013;0;0;0;NA;0
"49105";2004-03-31;0,00140845070422535;0;0;0;NA;0
"5098";2004-06-30;0,00133333333333333;0;0;0;NA;-1
"52106";2004-12-31;0,00163934426229508;0;0;0;NA;0
"53119";2005-03-31;0,00142857142857143;0;0;-1;NA;0
"5768";2006-03-31;0,00204081632653061;-1;-1;-1;NA;-1
"6067";2006-12-31;0,00121951219512195;0;0;1;NA;1
"61179";2007-03-31;0,00101010101010101;0;0;-1;NA;0
"62133";2007-06-30;0,0010752688172043;0;0;0;NA;0
"6392";2007-09-30;0,00161290322580645;0;0;0;NA;0
"6691";2008-06-30;0,000884955752212389;0;0;1;NA;0
"6784";2008-09-30;0,00518518518518519;0;0;0;NA;0
"7575";2010-09-30;0,00440251572327044;0;0;0;NA;0
"7676";2010-12-31;0,00451612903225806;0;0;0;NA;0
"7877";2011-06-30;0,00518518518518519;1;1;0;NA;1
"7970";2011-09-30;0,00514705882352941;0;0;0;NA;0
"8071";2011-12-31;0,00440251572327044;2;2;1;NA;1
"8163";2012-03-31;0,00510948905109489;0;0;0;NA;0
"8257";2012-06-30;0,0049645390070922;0;0;0;NA;0
"8553";2013-03-31;0,00448717948717949;0;0;0;NA;0
"8644";2013-06-30;0,00374331550802139;-1;-1;0;NA;0
"91105";2014-09-30;0,00546875;0;0;0;NA;0
"38160";2001-06-30;0,00153846153846154;0;0;1;NA;0
"39144";2001-09-30;0,00135135135135135;0;0;0;NA;0
"40135";2001-12-31;0,00105263157894737;2;2;0;NA;2
"41160";2002-03-31;0,001;-1;-2;0;NA;-2
"42149";2002-06-30;0,00131578947368421;1;1;0;NA;2
"43155";2002-09-30;0,00131578947368421;0;1;0;NA;0
"44145";2002-12-31;0,00131578947368421;1;0;0;NA;-2
"45121";2003-03-31;0,00138888888888889;0;0;0;NA;0
"46126";2003-06-30;0,00126582278481013;-1;0;0;NA;0
"49106";2004-03-31;0,00140845070422535;0;0;0;NA;0
"5099";2004-06-30;0,00133333333333333;0;0;0;NA;1
"51114";2004-09-30;0,00140845070422535;0;1;0;NA;-1
"52107";2004-12-31;0,00163934426229508;0;0;0;NA;0
"5769";2006-03-31;0,00204081632653061;1;0;0;NA;2
"5864";2006-06-30;0,00053475935828877;1;1;0;NA;1
"5966";2006-09-30;0,00121951219512195;0;0;0;NA;0
"6068";2006-12-31;0,00121951219512195;0;0;0;NA;0
"61180";2007-03-31;0,00101010101010101;0;-1;0;NA;0
"62134";2007-06-30;0,0010752688172043;0;1;0;NA;0
"65104";2008-03-31;0,00149253731343284;0;-1;0;NA;0
"6692";2008-06-30;0,000884955752212389;0;-1;0;NA;1
"6785";2008-09-30;0,00148148148148148;0;0;0;NA;0
"6884";2008-12-31;0,0018348623853211;-1;-1;0;NA;2
"6986";2009-03-31;0,00222222222222222;0;-1;0;NA;0
"7677";2010-12-31;0,00129032258064516;0;0;0;NA;-1
"7773";2011-03-31;0,00114285714285714;-1;-1;0;NA;0
"7878";2011-06-30;0,00148148148148148;0;0;0;NA;1
"7971";2011-09-30;0,00147058823529412;0;1;0;NA;-1
"8072";2011-12-31;0,00125786163522013;NA;0;0;NA;0
"8164";2012-03-31;0,00145985401459854;0;1;0;NA;0
"8258";2012-06-30;0,00141843971631206;-1;-2;0;NA;0
"8363";2012-09-30;0,00153846153846154;0;0;0;NA;0
"8850";2013-12-31;0,00147058823529412;0;0;0;NA;0
"91106";2014-09-30;0,0015625;0;1;0;NA;1
"38161";2001-06-30;0,00136986301369863;0;0;0;NA;-1
"39145";2001-09-30;0,00125;-1;-1;0;NA;0
"42150";2002-06-30;0,0012987012987013;-1;-1;0;NA;0
"43156";2002-09-30;0,00128205128205128;0;0;0;NA;0
"44146";2002-12-31;0,00140845070422535;1;0;0;NA;0
"45122";2003-03-31;0,00151515151515152;-1;0;0;NA;0
"38162";2001-06-30;0,00136986301369863;0;0;0;NA;0
"39146";2001-09-30;0,00125;0;0;0;NA;0
"40136";2001-12-31;0,00126582278481013;0;0;0;NA;0
"41161";2002-03-31;0,00123456790123457;0;0;0;NA;0
"42151";2002-06-30;0,0012987012987013;0;0;0;NA;0
"43157";2002-09-30;0,00128205128205128;0;0;0;NA;0
"44147";2002-12-31;0,00140845070422535;0;0;0;NA;0
"45123";2003-03-31;0,00151515151515152;0;0;0;NA;0
"46127";2003-06-30;0,00140845070422535;0;0;0;NA;0
"47105";2003-09-30;0,00126582278481013;0;0;-1;NA;0
"48100";2003-12-31;0,00138888888888889;-1;-1;-1;NA;-1
"49107";2004-03-31;0,00147058823529412;-1;-1;-1;NA;-1
"50100";2004-06-30;0,00144927536231884;-1;-1;-1;NA;-1
"51115";2004-09-30;0,00151515151515152;-1;-1;-1;NA;-1
"52108";2004-12-31;0,00196078431372549;0;-1;-1;NA;-1
"5770";2006-03-31;0,00163934426229508;0;-1;-1;NA;-1
"5865";2006-06-30;0,00175438596491228;0;-1;-1;NA;-1
"5967";2006-09-30;0,00204081632653061;-1;-1;-1;NA;-1
"6885";2008-12-31;0,00184049079754601;0;0;0;NA;0
"38163";2001-06-30;0,00136986301369863;1;1;1;NA;1
"39147";2001-09-30;0,00125;0;1;0;NA;-1
"40137";2001-12-31;0,00126582278481013;0;0;0;NA;-1
"41162";2002-03-31;0,00123456790123457;-1;-1;0;NA;-1
"42152";2002-06-30;0,0012987012987013;-1;-1;0;NA;-1
"43158";2002-09-30;0,00128205128205128;-1;0;0;NA;-1
"44148";2002-12-31;0,00140845070422535;1;1;1;NA;-1
"45124";2003-03-31;0,00151515151515152;0;1;1;NA;-1
"46128";2003-06-30;0,00140845070422535;NA;1;-1;NA;-1
"47106";2003-09-30;0,00126582278481013;-1;1;0;NA;-1
"48101";2003-12-31;0,00138888888888889;1;0;1;NA;0
"49108";2004-03-31;0,00147058823529412;1;2;0;NA;1
"50101";2004-06-30;0,00144927536231884;0;0;1;NA;0
"51116";2004-09-30;0,00151515151515152;0;0;0;NA;1
"54102";2005-06-30;0,00163934426229508;-1;-1;1;NA;-1
"5866";2006-06-30;0,00175438596491228;1;1;0;NA;1
"6069";2006-12-31;0,00188679245283019;0;0;0;NA;0
"61181";2007-03-31;0,00222222222222222;0;1;0;NA;-1
"62135";2007-06-30;0,00232558139534884;0;0;0;NA;0
"6393";2007-09-30;0,000763358778625954;0;0;0;NA;0
"6491";2007-12-31;0,00153846153846154;-1;-1;0;NA;-1
"6693";2008-06-30;0,00135135135135135;-1;-1;0;NA;-1
"6786";2008-09-30;0,00454545454545455;1;0;0;NA;0
"6987";2009-03-31;0,00410958904109589;0;0;-1;NA;0
"7276";2009-12-31;0,00428571428571429;-1;0;0;NA;0
"7382";2010-03-31;0,00333333333333333;-1;-1;0;NA;-1
"7478";2010-06-30;0,00375;0;-1;-1;NA;-1
"7576";2010-09-30;0,00434782608695652;-1;-1;0;NA;-1
"7678";2010-12-31;0,00377358490566038;0;-1;0;NA;1
"7774";2011-03-31;0,00458015267175573;-1;0;0;NA;0
"8165";2012-03-31;0,00465116279069768;0;-1;0;NA;-1
"8259";2012-06-30;0,00618556701030928;-2;0;0;NA;-2
"8364";2012-09-30;0,00495867768595041;-2;-1;0;NA;-2
"8457";2012-12-31;0,0031413612565445;-1;0;0;NA;0
"8554";2013-03-31;0,00340909090909091;-2;NA;NA;NA;NA
"8645";2013-06-30;0,0037037037037037;1;0;1;NA;2
"8750";2013-09-30;0,00363636363636364;NA;0;0;NA;1
"8851";2013-12-31;0,00387096774193548;NA;-1;-2;NA;0
"8928";2014-03-31;0,00306122448979592;0;0;1;NA;-1
"9027";2014-06-30;0,00631578947368421;-1;0;0;NA;-1
"91107";2014-09-30;0,00365853658536585;0;0;0;NA;0
"9746";2016-03-31;0,00251046025104603;1;0;0;NA;2
"9842";2016-06-30;0,00251046025104603;-1;1;1;NA;-1
"38164";2001-06-30;0,00136986301369863;0;-1;-1;NA;0
"39148";2001-09-30;0,00125;0;1;-1;NA;1
"40138";2001-12-31;0,00126582278481013;1;1;-1;NA;1
"41163";2002-03-31;0,00123456790123457;1;1;0;NA;1
"42153";2002-06-30;0,0012987012987013;0;0;0;NA;-1
"43159";2002-09-30;0,00128205128205128;0;0;0;NA;0
"44149";2002-12-31;0,00140845070422535;1;0;0;NA;1
"45125";2003-03-31;0,00151515151515152;0;1;0;NA;1
"46129";2003-06-30;0,00140845070422535;NA;0;0;NA;0
"47107";2003-09-30;0,00126582278481013;NA;2;-1;NA;0
"48102";2003-12-31;0,00138888888888889;0;0;1;NA;1
"49109";2004-03-31;0,00147058823529412;1;-1;0;NA;-1
"50102";2004-06-30;0,00144927536231884;0;0;1;NA;0
"51117";2004-09-30;0,00151515151515152;1;0;1;NA;-1
"52109";2004-12-31;0,00196078431372549;0;1;1;NA;0
"53120";2005-03-31;0,00144927536231884;-1;-1;0;NA;-1
"54103";2005-06-30;0,00163934426229508;1;0;0;NA;2
"5968";2006-09-30;0,00204081632653061;0;0;NA;NA;-2
"62136";2007-06-30;0,00232558139534884;0;-2;-1;NA;-1
"6886";2008-12-31;0,00184049079754601;-1;0;-1;NA;0
"6988";2009-03-31;0,00205479452054795;0;0;0;NA;-1
"7093";2009-06-30;0,00223880597014925;0;0;0;NA;1
"7185";2009-09-30;0,00272727272727273;-1;-1;0;NA;0
"7277";2009-12-31;0,00214285714285714;-1;0;0;NA;-1
"7383";2010-03-31;0,00166666666666667;-1;-1;1;NA;-1
"7479";2010-06-30;0,001875;0;0;0;NA;1
"8751";2013-09-30;0,00181818181818182;0;0;0;NA;-1
"8852";2013-12-31;0,00193548387096774;0;-1;-1;NA;-1
"91108";2014-09-30;0,00182926829268293;0;0;-1;NA;0
"9245";2014-12-31;0,002;0;-1;-1;NA;-1
"9648";2015-12-31;0,00142857142857143;0;0;1;NA;1
"9747";2016-03-31;0,00125523012552301;0;0;0;NA;0
"9843";2016-06-30;0,00125523012552301;0;0;0;NA;0
"38165";2001-06-30;0,00136986301369863;0;0;1;NA;1
"39149";2001-09-30;0,00125;1;1;0;NA;2
"40139";2001-12-31;0,00126582278481013;-1;-1;-1;NA;0
"41164";2002-03-31;0,00123456790123457;1;0;0;NA;1
"44150";2002-12-31;0,00140845070422535;0;0;-1;NA;1
"46130";2003-06-30;0,00140845070422535;-1;-1;-1;NA;-1
"47108";2003-09-30;0,00126582278481013;0;1;0;NA;0
"48103";2003-12-31;0,00138888888888889;0;0;1;NA;1
"49110";2004-03-31;0,00147058823529412;0;1;0;NA;1
"52110";2004-12-31;0,00196078431372549;1;1;0;NA;1
"53121";2005-03-31;0,00144927536231884;-1;-1;0;NA;-1
"54104";2005-06-30;0,00163934426229508;1;2;0;NA;1
"6070";2006-12-31;0,00188679245283019;1;0;0;NA;1
"6492";2007-12-31;0,00153846153846154;1;0;0;NA;0
"65105";2008-03-31;0,00140845070422535;1;0;1;NA;1
"6989";2009-03-31;0,00205479452054795;1;0;0;NA;0
"7094";2009-06-30;0,00223880597014925;0;0;-1;NA;0
"7186";2009-09-30;0,00272727272727273;0;0;-1;NA;0
"7278";2009-12-31;0,00214285714285714;-1;-1;0;NA;-1
"7775";2011-03-31;0,00229007633587786;0;0;-1;NA;0
"7879";2011-06-30;0,00234375;-1;-1;0;NA;-2
"7972";2011-09-30;0,00258620689655172;1;0;0;NA;1
"8073";2011-12-31;0,0025;0;-1;1;NA;0
"8166";2012-03-31;0,00232558139534884;1;NA;1;NA;NA
"8458";2012-12-31;0,0031413612565445;2;1;0;NA;1
"8555";2013-03-31;0,00340909090909091;0;0;-1;NA;1
"8646";2013-06-30;0,00185185185185185;1;2;-1;NA;0
"8752";2013-09-30;0,00181818181818182;1;0;0;NA;0
"8853";2013-12-31;0,00387096774193548;1;1;1;NA;0
"8929";2014-03-31;0,00306122448979592;1;-1;1;NA;-1
"9028";2014-06-30;0,00631578947368421;1;0;0;NA;1
"9352";2015-03-31;0,00198675496688742;1;0;0;NA;0
"9446";2015-06-30;0,00227272727272727;-1;0;-1;NA;1
"9844";2016-06-30;0,00125523012552301;-1;0;-1;NA;1
"38166";2001-06-30;0,00136986301369863;0;1;1;NA;0
"39150";2001-09-30;0,00125;-1;-1;-1;NA;-2
"42154";2002-06-30;0,0012987012987013;0;0;0;NA;1
"38167";2001-06-30;0,00136986301369863;0;0;0;NA;-2
"39151";2001-09-30;0,00125;0;1;0;NA;0
"40140";2001-12-31;0,00126582278481013;1;1;1;NA;0
"41165";2002-03-31;0,00123456790123457;0;1;0;NA;1
"42155";2002-06-30;0,0012987012987013;-2;-1;-1;NA;-1
"43160";2002-09-30;0,00128205128205128;0;0;0;NA;0
"45126";2003-03-31;0,00151515151515152;0;0;0;NA;0
"46131";2003-06-30;0,00140845070422535;0;1;0;NA;0
"47109";2003-09-30;0,00126582278481013;-1;0;0;NA;0
"48104";2003-12-31;0,00138888888888889;-1;-1;0;NA;-1
"49111";2004-03-31;0,00147058823529412;0;0;0;NA;0
"50103";2004-06-30;0,00144927536231884;1;0;0;NA;0
"51118";2004-09-30;0,00151515151515152;0;-1;-1;NA;-1
"52111";2004-12-31;0,00196078431372549;1;-1;1;NA;0
"53122";2005-03-31;0,00144927536231884;-2;-1;0;NA;-2
"54105";2005-06-30;0,00163934426229508;0;0;-1;NA;0
"5771";2006-03-31;0,00163934426229508;2;1;0;NA;1
"6787";2008-09-30;0,00227272727272727;-1;-1;0;NA;-2
"6887";2008-12-31;0,00184049079754601;0;0;0;NA;0
"6990";2009-03-31;0,00205479452054795;1;0;0;NA;0
"7095";2009-06-30;0,00223880597014925;0;1;1;NA;0
"7187";2009-09-30;0,00272727272727273;1;0;0;NA;0
"7776";2011-03-31;0,00229007633587786;2;1;0;NA;1
"7880";2011-06-30;0,00234375;0;0;1;NA;-1
"8167";2012-03-31;0,00232558139534884;0;0;1;NA;2
"8459";2012-12-31;0,00157068062827225;0;1;0;NA;0
"8556";2013-03-31;0,00170454545454545;0;-1;0;NA;0
"8647";2013-06-30;0,00185185185185185;0;-1;0;NA;0
"8930";2014-03-31;0,00153061224489796;0;1;0;NA;0
"9029";2014-06-30;0,00315789473684211;0;-1;0;NA;-2
"9447";2015-06-30;0,00227272727272727;1;2;0;NA;1
"9542";2015-09-30;0,00108303249097473;-1;-2;0;NA;-1
"9649";2015-12-31;0,00142857142857143;0;2;0;NA;1
"9748";2016-03-31;0,00125523012552301;1;0;0;NA;0
"38168";2001-06-30;0,00136986301369863;0;0;0;NA;0
"39152";2001-09-30;0,00125;0;0;0;NA;0
"38169";2001-06-30;0,00136986301369863;-1;0;1;NA;0
"39153";2001-09-30;0,00125;0;0;0;NA;0
"40141";2001-12-31;0,00126582278481013;0;0;0;NA;0
"41166";2002-03-31;0,00123456790123457;0;0;0;NA;0
"42156";2002-06-30;0,0012987012987013;0;0;0;NA;0
"43161";2002-09-30;0,00128205128205128;0;0;0;NA;0
"44151";2002-12-31;0,00140845070422535;0;0;0;NA;0
"45127";2003-03-31;0,00151515151515152;0;0;0;NA;0
"46132";2003-06-30;0,00140845070422535;0;0;NA;NA;0
"47110";2003-09-30;0,00126582278481013;0;0;-1;NA;0
"38170";2001-06-30;0,00136986301369863;-1;-1;-1;NA;-1
"39154";2001-09-30;0,00125;-1;-1;0;NA;-1
"40142";2001-12-31;0,00126582278481013;0;0;0;NA;0
"41167";2002-03-31;0,00123456790123457;0;0;0;NA;1
"42157";2002-06-30;0,0012987012987013;-1;0;0;NA;0
"43162";2002-09-30;0,00128205128205128;1;1;0;NA;1
"44152";2002-12-31;0,00140845070422535;0;0;0;NA;0
"45128";2003-03-31;0,00151515151515152;2;0;0;NA;2
"46133";2003-06-30;0,00140845070422535;-1;0;0;NA;-1
"47111";2003-09-30;0,00126582278481013;-1;-1;-1;NA;-1
"48105";2003-12-31;0,00138888888888889;-1;-1;-1;NA;-1
"49112";2004-03-31;0,00147058823529412;-1;-1;-1;NA;-1
"50104";2004-06-30;0,00144927536231884;0;-1;-1;NA;-1
"51119";2004-09-30;0,00151515151515152;0;-1;-1;NA;-1
"41168";2002-03-31;0,00123456790123457;-1;0;1;NA;0
"42158";2002-06-30;0,0012987012987013;0;0;0;NA;1
"43163";2002-09-30;0,00128205128205128;0;-1;0;NA;0
"44153";2002-12-31;0,00140845070422535;0;0;0;NA;0
"48106";2003-12-31;0,00138888888888889;0;0;0;NA;0
"49113";2004-03-31;0,00147058823529412;0;0;0;NA;0
"50105";2004-06-30;0,00144927536231884;0;0;0;NA;-1
"53123";2005-03-31;0,00144927536231884;0;0;0;NA;0
"54106";2005-06-30;0,00163934426229508;0;0;0;NA;-1
"5867";2006-06-30;0,00175438596491228;-1;-1;0;NA;-1
"5969";2006-09-30;0,00204081632653061;0;0;0;NA;0
"6991";2009-03-31;0,00205479452054795;-1;-1;-2;NA;-1
"7679";2010-12-31;0,00188679245283019;-1;0;0;NA;0
"7973";2011-09-30;0,00258620689655172;0;0;0;NA;0
"8074";2011-12-31;0,0025;-1;-1;0;NA;-1
"38171";2001-06-30;0,00136986301369863;0;1;-1;NA;1
"41169";2002-03-31;0,00123456790123457;0;1;0;NA;0
"38172";2001-06-30;0,00136986301369863;-1;0;0;NA;0
"39155";2001-09-30;0,00125;0;-1;0;NA;0
"40143";2001-12-31;0,00126582278481013;0;-1;0;NA;0
"41170";2002-03-31;0,00123456790123457;1;0;0;NA;1
"42159";2002-06-30;0,0012987012987013;0;0;0;NA;0
"43164";2002-09-30;0,00128205128205128;0;1;0;NA;2
"44154";2002-12-31;0,00140845070422535;-1;0;0;NA;-1
"45129";2003-03-31;0,00151515151515152;-1;-1;0;NA;-1
"46134";2003-06-30;0,00140845070422535;-1;-1;0;NA;0
"47112";2003-09-30;0,00126582278481013;-1;0;0;NA;-1
"48107";2003-12-31;0,00138888888888889;-1;0;0;NA;0
"49114";2004-03-31;0,00147058823529412;0;0;0;NA;-1
"50106";2004-06-30;0,00144927536231884;0;-1;0;NA;-1
"51120";2004-09-30;0,00151515151515152;1;0;0;NA;1
"52112";2004-12-31;0,00196078431372549;1;-1;0;NA;0
"53124";2005-03-31;0,00144927536231884;0;-1;-1;NA;-1
"5772";2006-03-31;0,00163934426229508;0;0;0;NA;-1
"6071";2006-12-31;0,00188679245283019;1;-1;-1;NA;-1
"61182";2007-03-31;0,00222222222222222;0;-1;0;NA;-1
"62137";2007-06-30;0,00232558139534884;1;-1;0;NA;0
"6394";2007-09-30;0,000763358778625954;1;0;0;NA;0
"6493";2007-12-31;0,00153846153846154;-1;-1;0;NA;-1
"65106";2008-03-31;0,00140845070422535;-1;-1;0;NA;-1
"6694";2008-06-30;0,00135135135135135;0;0;-1;NA;0
"6788";2008-09-30;0,00227272727272727;0;1;-1;NA;0
"6888";2008-12-31;0,00184049079754601;0;0;-1;NA;0
"7188";2009-09-30;0,00272727272727273;0;1;1;NA;0
"7279";2009-12-31;0,00214285714285714;-1;-1;0;NA;-1
"7384";2010-03-31;0,00166666666666667;0;0;0;NA;-1
"7480";2010-06-30;0,001875;0;1;1;NA;0
"7577";2010-09-30;0,00217391304347826;-1;-1;0;NA;-1
"7680";2010-12-31;0,00188679245283019;0;0;0;NA;1
"7974";2011-09-30;0,00258620689655172;0;0;0;NA;0
"8075";2011-12-31;0,0025;-1;-1;0;NA;1
"8168";2012-03-31;0,00232558139534884;-1;-2;0;NA;-1
"8260";2012-06-30;0,00309278350515464;-1;-2;0;NA;-1
"8557";2013-03-31;0,00170454545454545;-1;-1;0;NA;0
"91109";2014-09-30;0,00182926829268293;0;-1;0;NA;0
"9246";2014-12-31;0,002;0;-1;-1;NA;-1
"9353";2015-03-31;0,00198675496688742;-1;-1;0;NA;-1
"9448";2015-06-30;0,00227272727272727;-2;-1;0;NA;0
"9543";2015-09-30;0,00108303249097473;0;-1;0;NA;0
"9650";2015-12-31;0,00142857142857143;0;0;0;NA;-1
"9749";2016-03-31;0,00125523012552301;1;-1;0;NA;-1
"9845";2016-06-30;0,00125523012552301;0;0;0;NA;-1
"38173";2001-06-30;0,00136986301369863;-1;-1;-1;NA;-1
"39156";2001-09-30;0,00125;0;0;0;NA;0
"40144";2001-12-31;0,00126582278481013;1;1;2;NA;1
"44155";2002-12-31;0,00140845070422535;0;0;0;NA;0
"45130";2003-03-31;0,00151515151515152;-1;-1;0;NA;-1
"46135";2003-06-30;0,00140845070422535;0;0;0;NA;0
"47113";2003-09-30;0,00126582278481013;0;0;0;NA;0
"48108";2003-12-31;0,00138888888888889;0;0;0;NA;0
"49115";2004-03-31;0,00147058823529412;0;0;1;NA;0
"50107";2004-06-30;0,00144927536231884;0;0;-1;NA;0
"51121";2004-09-30;0,00151515151515152;0;-1;0;NA;0
"52113";2004-12-31;0,00196078431372549;0;0;0;NA;1
"53125";2005-03-31;0,00144927536231884;0;0;0;NA;0
"54107";2005-06-30;0,00163934426229508;0;0;-1;NA;0
"5868";2006-06-30;0,00175438596491228;1;1;0;NA;1
"5970";2006-09-30;0,00204081632653061;1;1;1;NA;1
"62138";2007-06-30;0,00232558139534884;-1;-1;0;NA;-1
"6395";2007-09-30;0,000763358778625954;0;0;0;NA;0
"38174";2001-06-30;0,00136986301369863;0;1;0;NA;0
"39157";2001-09-30;0,00125;0;0;-1;NA;0
"41171";2002-03-31;0,00123456790123457;0;0;-1;NA;0
"42160";2002-06-30;0,0012987012987013;0;0;0;NA;0
"43165";2002-09-30;0,00128205128205128;-1;-1;-1;NA;-1
"44156";2002-12-31;0,00140845070422535;1;1;1;NA;1
"45131";2003-03-31;0,00151515151515152;-1;-1;-1;NA;0
"46136";2003-06-30;0,00140845070422535;1;1;0;NA;1
"47114";2003-09-30;0,00126582278481013;0;-1;-1;NA;0
"48109";2003-12-31;0,00138888888888889;1;1;1;NA;1
"49116";2004-03-31;0,00147058823529412;0;0;-1;NA;0
"51122";2004-09-30;0,00151515151515152;0;0;-1;NA;0
"52114";2004-12-31;0,00196078431372549;0;0;0;NA;0
"53126";2005-03-31;0,00144927536231884;1;0;0;NA;0
"54108";2005-06-30;0,00163934426229508;-1;-1;-1;NA;-1
"61183";2007-03-31;0,00222222222222222;1;1;1;NA;2
"50108";2004-06-30;0,00144927536231884;1;0;NA;NA;0
"40145";2001-12-31;0,00126582278481013;0;0;0;NA;0
"43166";2002-09-30;0,00128205128205128;0;0;0;NA;0
"44157";2002-12-31;0,00140845070422535;0;0;0;NA;0
"49117";2004-03-31;0,00147058823529412;0;0;-1;NA;0
"50109";2004-06-30;0,00144927536231884;0;0;1;NA;0
"54109";2005-06-30;0,00163934426229508;0;0;0;NA;0
"5971";2006-09-30;0,00204081632653061;1;1;0;NA;0
"6072";2006-12-31;0,00188679245283019;-1;-1;0;NA;0
"6889";2008-12-31;0,00184049079754601;1;-1;1;NA;0
"6992";2009-03-31;0,00205479452054795;0;0;1;NA;0
"7096";2009-06-30;0,00223880597014925;0;0;-1;NA;1
"7189";2009-09-30;0,00272727272727273;0;0;0;NA;1
"7280";2009-12-31;0,00214285714285714;0;0;1;NA;0
"7385";2010-03-31;0,00166666666666667;1;1;1;NA;0
"7481";2010-06-30;0,001875;0;0;0;NA;0
"8076";2011-12-31;0,0025;0;-1;0;NA;-1
"9449";2015-06-30;0,00227272727272727;1;0;0;NA;0
"9750";2016-03-31;0,00125523012552301;0;0;1;NA;0
"38175";2001-06-30;0,00136986301369863;0;0;1;NA;1
"39158";2001-09-30;0,00125;1;1;1;NA;2
"40146";2001-12-31;0,00126582278481013;0;1;1;NA;1
"41172";2002-03-31;0,00123456790123457;0;0;-1;NA;0
"42161";2002-06-30;0,0012987012987013;0;0;0;NA;0
"43167";2002-09-30;0,00128205128205128;NA;NA;0;NA;NA
"44158";2002-12-31;0,00140845070422535;1;1;1;NA;2
"47115";2003-09-30;0,00126582278481013;0;-2;-1;NA;0
"51123";2004-09-30;0,00151515151515152;1;0;1;NA;1
"53127";2005-03-31;0,00144927536231884;1;1;0;NA;-1
"54110";2005-06-30;0,00163934426229508;-1;-1;-1;NA;-1
"5773";2006-03-31;0,00163934426229508;0;0;-1;NA;0
"5869";2006-06-30;0,00175438596491228;-1;1;-1;NA;0
"5972";2006-09-30;0,00204081632653061;0;0;0;NA;-1
"61184";2007-03-31;0,00222222222222222;-1;-1;-2;NA;-2
"62139";2007-06-30;0,00232558139534884;-1;-1;-1;NA;-1
"6494";2007-12-31;0,00153846153846154;-1;-1;-1;NA;-1
"38176";2001-06-30;0,00136986301369863;-1;0;-1;NA;-1
"39159";2001-09-30;0,00125;-1;-1;0;NA;-1
"40147";2001-12-31;0,00126582278481013;0;0;0;NA;-1
"41173";2002-03-31;0,00123456790123457;0;0;0;NA;-1
"42162";2002-06-30;0,0012987012987013;0;-1;0;NA;-1
"43168";2002-09-30;0,00128205128205128;-1;-1;0;NA;-1
"44159";2002-12-31;0,00140845070422535;2;1;0;NA;1
"45132";2003-03-31;0,00151515151515152;0;0;0;NA;0
"46137";2003-06-30;0,00140845070422535;1;0;0;NA;1
"47116";2003-09-30;0,00126582278481013;1;0;0;NA;0
"48110";2003-12-31;0,00138888888888889;-1;-1;1;NA;-1
"49118";2004-03-31;0,00147058823529412;-1;-1;-1;NA;-1
"50110";2004-06-30;0,00144927536231884;0;-1;0;NA;0
"51124";2004-09-30;0,00151515151515152;1;NA;0;NA;0
"52115";2004-12-31;0,00196078431372549;0;-1;0;NA;1
"53128";2005-03-31;0,00144927536231884;0;0;0;NA;0
"54111";2005-06-30;0,00163934426229508;0;-1;-1;NA;-1
"5774";2006-03-31;0,00163934426229508;0;0;0;NA;0
"5870";2006-06-30;0,00175438596491228;0;-1;0;NA;0
"5973";2006-09-30;0,00204081632653061;0;0;0;NA;0
"6073";2006-12-31;0,00188679245283019;-2;-2;0;NA;-2
"61185";2007-03-31;0,00222222222222222;-1;-1;0;NA;-1
"62140";2007-06-30;0,00232558139534884;1;-1;1;NA;0
"6495";2007-12-31;0,00153846153846154;0;0;0;NA;1
"65107";2008-03-31;0,00140845070422535;0;0;0;NA;0
"6695";2008-06-30;0,00135135135135135;-1;0;0;NA;0
"6789";2008-09-30;0,00227272727272727;1;1;1;NA;0
"6890";2008-12-31;0,00184049079754601;0;0;-1;NA;-1
"6993";2009-03-31;0,00205479452054795;0;0;0;NA;0
"7097";2009-06-30;0,00223880597014925;1;1;1;NA;1
"7190";2009-09-30;0,00272727272727273;-1;-1;NA;NA;0
"7281";2009-12-31;0,00214285714285714;0;0;NA;NA;0
"7386";2010-03-31;0,00166666666666667;-1;-1;0;NA;0
"7482";2010-06-30;0,001875;0;1;1;NA;0
"7578";2010-09-30;0,00217391304347826;0;0;0;NA;0
"7681";2010-12-31;0,00188679245283019;-1;-1;0;NA;-1
"7777";2011-03-31;0,00229007633587786;0;1;0;NA;0
"7881";2011-06-30;0,00234375;-1;-1;0;NA;-1
"7975";2011-09-30;0,00258620689655172;0;1;0;NA;0
"8077";2011-12-31;0,0025;-1;0;0;NA;0
"8169";2012-03-31;0,00232558139534884;-1;-1;0;NA;0
"8261";2012-06-30;0,00309278350515464;-1;-1;-1;NA;-1
"8365";2012-09-30;0,00247933884297521;0;0;0;NA;1
"8460";2012-12-31;0,00157068062827225;0;-1;0;NA;-1
"8558";2013-03-31;0,00170454545454545;1;0;0;NA;0
"8648";2013-06-30;0,00185185185185185;1;0;0;NA;0
"8753";2013-09-30;0,00181818181818182;-2;-2;-2;NA;-2
"8854";2013-12-31;0,00193548387096774;0;1;0;NA;-1
"8931";2014-03-31;0,00153061224489796;-1;-1;0;NA;-1
"9030";2014-06-30;0,00315789473684211;1;1;0;NA;0
"91110";2014-09-30;0,00182926829268293;0;0;0;NA;0
"9247";2014-12-31;0,002;NA;-1;NA;NA;NA
