"";"Datum";"factorn";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"57231";2006-03-31;0,00151151162790698;0;0;-1;NA;0
"58236";2006-06-30;0,00156614457831325;0;0;1;NA;0
"59231";2006-09-30;0,0015475;-1;-1;-1;NA;-1
"60207";2006-12-31;0,00160481481481481;0;0;1;NA;0
"61281";2007-03-31;0,00171039473684211;0;-2;0;NA;-2
"62250";2007-06-30;0,00175662162162162;0;0;0;NA;1
"63239";2007-09-30;0,001624875;0;-1;0;NA;-2
"66197";2008-06-30;0,0015475;0;0;0;NA;0
"67164";2008-09-30;0,0017332;0;-1;-1;NA;-1
"68162";2008-12-31;0,0017160396039604;0;0;0;NA;0
"69186";2009-03-31;0,00194741573033708;0;0;0;NA;0
"70206";2009-06-30;0,00142065573770492;0;0;0;NA;0
"71272";2009-09-30;0,00168271844660194;-1;-1;0;NA;-1
"72248";2009-12-31;0,00150713043478261;1;2;0;NA;2
"73213";2010-03-31;0,00162934615384615;-1;0;0;NA;0
"74166";2010-06-30;0,001569;0;0;0;NA;0
"75164";2010-09-30;0,00143603389830508;0;0;0;NA;0
"76158";2010-12-31;0,00133426771653543;1;1;0;NA;1
"77155";2011-03-31;0,00149957522123894;-1;1;0;NA;1
"78152";2011-06-30;0,00134485714285714;0;-1;0;NA;-1
"79147";2011-09-30;0,00171163636363636;0;1;1;NA;1
"80134";2011-12-31;0,00159860377358491;0;0;0;NA;0
"81205";2012-03-31;0,00127407518796992;0;0;-1;NA;0
"82178";2012-06-30;0,001765125;0;-1;1;NA;-1
"83142";2012-09-30;0,00155460550458716;0;0;-1;NA;0
"84125";2012-12-31;0,00161382857142857;0;0;0;NA;0
"85118";2013-03-31;0,00189208602150538;1;1;1;NA;1
"86119";2013-06-30;0,00151693103448276;1;1;-1;NA;1
"87109";2013-09-30;0,00187195744680851;-1;1;-1;NA;1
"88115";2013-12-31;0,00146636666666667;0;-1;0;NA;0
"91160";2014-09-30;0,00209480952380952;2;0;2;NA;1
"9280";2014-12-31;0,00293273333333333;-1;1;-1;NA;1
"9386";2015-03-31;0,00212004819277108;1;2;1;NA;2
"57232";2006-03-31;0,000752085106382979;0;0;0;NA;0
"60208";2006-12-31;0,00147283333333333;-1;-1;-1;NA;-1
"84126";2012-12-31;0,000639655737704918;-2;-2;-2;NA;-2
"85119";2013-03-31;0,000593907692307692;-1;-1;-1;NA;-1
"86120";2013-06-30;0,000428933333333333;0;0;0;NA;0
"87110";2013-09-30;0,000787836734693878;0;0;0;NA;0
"88116";2013-12-31;0,00042421978021978;0;0;0;NA;0
"91161";2014-09-30;0,00104335135135135;2;1;2;NA;1
"58237";2006-06-30;0,0036488;0;0;-1;NA;0
"57233";2006-03-31;0,0068415;1;0;0;NA;0
"60209";2006-12-31;0,00432094736842105;2;2;1;NA;2
"62251";2007-06-30;0,003421;0;1;1;NA;0
"63240";2007-09-30;0,00228066666666667;0;0;0;NA;0
"57234";2006-03-31;0,001282875;0;0;1;NA;0
"63241";2007-09-30;0,000977428571428571;0;-2;-1;NA;-2
"66198";2008-06-30;0,0017105;-2;-1;-2;NA;-1
"67165";2008-09-30;0,000970074626865672;-1;-1;-1;NA;-2
"68163";2008-12-31;0,00115035398230088;-1;0;-1;NA;-1
"69187";2009-03-31;0,00112060344827586;0;0;0;NA;0
"70207";2009-06-30;0,00105682926829268;0;0;-1;NA;-1
"71273";2009-09-30;0,00117108108108108;2;-1;0;NA;0
"72249";2009-12-31;0,001160625;-1;-1;-1;NA;-1
"73214";2010-03-31;0,00113325619834711;1;2;0;NA;1
"74167";2010-06-30;0,00124658181818182;0;0;0;NA;0
"58238";2006-06-30;0,00140852941176471;1;1;0;NA;1
"77156";2011-03-31;0,000875727272727273;-1;1;0;NA;1
"78153";2011-06-30;0,0006422;1;0;1;NA;0
"79148";2011-09-30;0,003211;0;0;0;NA;0
"80135";2011-12-31;0,00107033333333333;0;0;0;NA;0
"81206";2012-03-31;0,00080275;-1;0;0;NA;-1
"86121";2013-06-30;0,000749666666666667;-1;0;-1;NA;0
"9788";2016-03-31;0,0006747;1;1;0;NA;1
"9883";2016-06-30;0,0006747;0;0;0;NA;0
"62252";2007-06-30;0,000126703703703704;0;NA;-1;NA;0
"63242";2007-09-30;9,50277777777778e-05;1;1;0;NA;-1
"66199";2008-06-30;0,0001555;0;-1;0;NA;-1
"67166";2008-09-30;0,000162904761904762;2;2;2;NA;1
"68164";2008-12-31;0,0006842;-1;0;0;NA;-2
"80136";2011-12-31;0,000356777777777778;0;0;0;NA;-1
"9069";2014-06-30;0,002249;0;-1;0;NA;0
"91162";2014-09-30;0,00056225;0;0;-1;NA;0
"57235";2006-03-31;0,00769675;-1;-1;0;NA;-1
"66200";2008-06-30;0,00648147368421053;0;0;1;NA;1
"67167";2008-09-30;0,0111952727272727;-1;-1;0;NA;-1
"68165";2008-12-31;0,00947292307692308;0;0;1;NA;0
"69188";2009-03-31;0,0061574;0;0;-1;NA;0
"72250";2009-12-31;0,00559763636363636;0;0;0;NA;0
"73215";2010-03-31;0,0042363;-1;-1;0;NA;0
"74168";2010-06-30;0,00770236363636364;1;1;0;NA;1
"77157";2011-03-31;0,00368373913043478;-1;0;0;NA;0
"78154";2011-06-30;0,0028242;-1;-1;0;NA;-2
"79149";2011-09-30;0,0026476875;0;0;0;NA;0
"80137";2011-12-31;0,00368373913043478;-1;-1;0;NA;-1
"83143";2012-09-30;0,00445926315789474;-1;-1;0;NA;-1
"84127";2012-12-31;0,00302592857142857;0;0;1;NA;0
"85120";2013-03-31;0,00118781538461538;-1;-1;0;NA;-1
"86122";2013-06-30;0,000857866666666667;-1;0;1;NA;-1
"87111";2013-09-30;0,00157567346938776;0;1;0;NA;0
"88117";2013-12-31;0,00084843956043956;-1;-1;-1;NA;0
"8979";2014-03-31;0,001206375;-1;-1;0;NA;-1
"9070";2014-06-30;0,00171573333333333;0;-1;-1;NA;0
"91163";2014-09-30;0,0020867027027027;-1;1;0;NA;0
"9281";2014-12-31;0,00275742857142857;-1;-1;0;NA;-1
"9387";2015-03-31;0,00214466666666667;-1;-1;-1;NA;-1
"9482";2015-06-30;0,0012868;-1;0;0;NA;-1
"9575";2015-09-30;0,00175472727272727;-1;0;-1;NA;-1
"9694";2015-12-31;0,00126570491803279;-1;-1;-1;NA;-1
"9789";2016-03-31;0,00179553488372093;0;1;-1;NA;1
"9884";2016-06-30;0,00249058064516129;-1;-1;0;NA;-1
"57236";2006-03-31;0,019241875;0;0;0;NA;0
"58239";2006-06-30;0,00235569230769231;0;0;0;NA;0
"61282";2007-03-31;0,00376084210526316;-1;0;-1;NA;0
"67168";2008-09-30;0,003828;-1;0;0;NA;0
"68166";2008-12-31;0,004466;0;0;-1;NA;0
"69189";2009-03-31;0,00428736;0;0;0;NA;0
"57237";2006-03-31;0,00181094117647059;0;0;0;NA;0
"58240";2006-06-30;0,00342066666666667;0;0;0;NA;0
"59232";2006-09-30;0,00236815384615385;0;0;0;NA;0
"60210";2006-12-31;0,0020524;1;1;1;NA;1
"61283";2007-03-31;0,00236815384615385;1;0;1;NA;0
"62253";2007-06-30;0,00171033333333333;0;0;1;NA;0
"63243";2007-09-30;0,001924125;0;0;1;NA;0
"64180";2007-12-31;0,0020524;1;0;1;NA;1
"66201";2008-06-30;0,0020524;0;-1;-1;NA;-1
"67169";2008-09-30;0,0020524;0;0;0;NA;0
"68167";2008-12-31;0,0025655;0;0;0;NA;0
"69190";2009-03-31;0,002199;0;0;0;NA;0
"70208";2009-06-30;0,0020524;0;0;0;NA;0
"71274";2009-09-30;0,00181094117647059;-1;-1;0;NA;-1
"75165";2010-09-30;0,0033445;0;0;0;NA;NA
"76159";2010-12-31;0,00286671428571429;1;1;0;NA;1
"77158";2011-03-31;0,0033445;0;0;1;NA;0
"78155";2011-06-30;0,0033445;0;1;-1;NA;1
"79150";2011-09-30;0,0033445;1;1;0;NA;1
"80138";2011-12-31;0,0040134;1;1;1;NA;1
"81207";2012-03-31;0,0040134;0;0;1;NA;0
"83144";2012-09-30;0,00501675;0;0;0;NA;0
"86123";2013-06-30;0,00283609090909091;2;2;1;NA;2
"87112";2013-09-30;0,00252948648648649;1;1;1;NA;1
"88118";2013-12-31;0,00161363793103448;0;0;0;NA;0
"8980";2014-03-31;0,002339775;1;1;0;NA;1
"9071";2014-06-30;0,00259975;0;0;0;NA;0
"9790";2016-03-31;0,00252948648648649;0;0;0;NA;0
"9885";2016-06-30;0,00301906451612903;0;0;0;NA;0
"59233";2006-09-30;0,000789384615384615;0;0;0;NA;0
"60211";2006-12-31;0,000684133333333333;0;-1;0;NA;-1
"61284";2007-03-31;0,000789384615384615;0;1;0;NA;0
"62254";2007-06-30;0,000570111111111111;0;0;0;NA;0
"63244";2007-09-30;0,000641375;0;0;1;NA;0
"59234";2006-09-30;0,000370927710843373;1;1;-1;NA;1
"60212";2006-12-31;0,000357988372093023;0;1;0;NA;2
"61285";2007-03-31;0,000421739726027397;0;1;0;NA;1
"62255";2007-06-30;0,000540122807017544;0;1;0;NA;1
"63245";2007-09-30;0,000375451219512195;1;1;0;NA;1
"64181";2007-12-31;0,000433619718309859;-1;-1;0;NA;0
"65184";2008-03-31;0,000592057692307692;-1;-1;0;NA;-1
"66202";2008-06-30;0,000345921348314607;0;0;0;NA;0
"67170";2008-09-30;0,000310979797979798;1;1;0;NA;1
"68168";2008-12-31;0,000370927710843373;0;0;0;NA;0
"69191";2009-03-31;0,000258714285714286;0;0;0;NA;0
"70209";2009-06-30;0,000320697916666667;0;0;0;NA;0
"73216";2010-03-31;0,000295098039215686;-1;-1;0;NA;-1
"74169";2010-06-30;0,000385897435897436;0;0;0;NA;0
"75166";2010-09-30;0,000307142857142857;-1;-1;0;NA;-1
"76160";2010-12-31;0,000233333333333333;1;0;0;NA;1
"77159";2011-03-31;0,000289423076923077;-1;-1;0;NA;-1
"78156";2011-06-30;0,000310309278350515;0;0;-1;NA;0
"79151";2011-09-30;0,000304040404040404;-1;-1;-1;NA;0
"80139";2011-12-31;0,000334444444444444;0;0;0;NA;0
"81208";2012-03-31;0,000406756756756757;0;0;0;NA;0
"82179";2012-06-30;0,000442647058823529;-1;-1;0;NA;-1
"83145";2012-09-30;0,000442647058823529;1;1;0;NA;1
"84128";2012-12-31;0,000396052631578947;-1;0;0;NA;0
"85121";2013-03-31;0,000469728571428571;0;-1;0;NA;-1
"86124";2013-06-30;0,000335520408163265;1;0;-1;NA;1
"87113";2013-09-30;0,000490761194029851;0;0;0;NA;0
"88119";2013-12-31;0,000444337837837838;-1;0;-1;NA;0
"91164";2014-09-30;0,000597836363636364;1;0;0;NA;0
"9388";2015-03-31;0,000557305084745763;-1;-2;0;NA;-2
"9483";2015-06-30;0,000521920634920635;1;1;0;NA;1
"9791";2016-03-31;0,000416215189873418;-1;-1;0;NA;-1
"9886";2016-06-30;0,000632326923076923;0;1;0;NA;0
"57238";2006-03-31;0,000760172839506173;-1;0;-1;NA;0
"60213";2006-12-31;0,000715976744186046;1;1;1;NA;1
"61286";2007-03-31;0,000843479452054794;-1;-1;-1;NA;-2
"64182";2007-12-31;0,000867239436619718;0;0;0;NA;0
"57239";2006-03-31;0,000380086419753086;1;1;1;NA;1
"63246";2007-09-30;0,000375451219512195;1;1;1;NA;1
"64183";2007-12-31;0,000433619718309859;1;1;0;NA;1
"65185";2008-03-31;0,000592057692307692;-1;1;0;NA;1
"69192";2009-03-31;0,000258714285714286;1;2;1;NA;2
"70210";2009-06-30;0,000320697916666667;0;0;0;NA;0
"71275";2009-09-30;0,00030787;0;1;0;NA;1
"72251";2009-12-31;0,000334641304347826;1;0;1;NA;0
"73217";2010-03-31;0,000295098039215686;-1;0;0;NA;0
"74170";2010-06-30;0,000385897435897436;-1;0;0;NA;0
"75167";2010-09-30;0,000307142857142857;0;1;0;NA;0
"76161";2010-12-31;0,000233333333333333;1;1;0;NA;1
"77160";2011-03-31;0,000289423076923077;0;0;0;NA;0
"78157";2011-06-30;0,000310309278350515;-1;-1;0;NA;-1
"79152";2011-09-30;0,000304040404040404;0;0;0;NA;0
"80140";2011-12-31;0,000334444444444444;-1;0;0;NA;0
"83146";2012-09-30;0,000442647058823529;0;0;-1;NA;0
"86125";2013-06-30;0,000335520408163265;0;-1;NA;NA;-1
"87114";2013-09-30;0,000490761194029851;0;-1;-1;NA;-1
"88120";2013-12-31;0,000444337837837838;1;1;1;NA;2
"91165";2014-09-30;0,000597836363636364;0;0;0;NA;0
"9282";2014-12-31;0,00036132967032967;-1;-1;0;NA;-1
"9389";2015-03-31;0,000557305084745763;0;1;0;NA;1
"9484";2015-06-30;0,000521920634920635;1;0;0;NA;0
"9576";2015-09-30;0,000490761194029851;1;1;0;NA;1
"9695";2015-12-31;0,000332131313131313;1;1;0;NA;1
"58241";2006-06-30;0,0014488;0;0;-1;NA;0
"59235";2006-09-30;0,00148371084337349;0;0;0;NA;0
"60214";2006-12-31;0,00143195348837209;-1;0;1;NA;0
"65186";2008-03-31;0,00236823076923077;0;0;-1;NA;0
"75168";2010-09-30;0,00122857142857143;1;2;0;NA;1
"76162";2010-12-31;0,000933333333333333;-1;-1;0;NA;-1
"77161";2011-03-31;0,00115769230769231;0;0;1;NA;0
"78158";2011-06-30;0,00124123711340206;-1;-1;0;NA;-1
"79153";2011-09-30;0,00121616161616162;1;1;-1;NA;1
"57240";2006-03-31;0,00152034567901235;1;1;1;NA;1
"58242";2006-06-30;0,0014488;0;0;0;NA;0
"59236";2006-09-30;0,00148371084337349;0;0;0;NA;0
"60215";2006-12-31;0,00143195348837209;0;0;0;NA;0
"63247";2007-09-30;0,00150180487804878;0;0;0;NA;0
"64184";2007-12-31;0,00173447887323944;1;2;0;NA;2
"65187";2008-03-31;0,00236823076923077;1;0;1;NA;0
"66203";2008-06-30;0,00138368539325843;0;0;0;NA;0
"67171";2008-09-30;0,00155489898989899;-2;0;0;NA;-1
"68169";2008-12-31;0,00185463855421687;2;0;0;NA;2
"69193";2009-03-31;0,00129357142857143;0;0;0;NA;0
"70211";2009-06-30;0,00160348958333333;-2;-2;0;NA;-2
"71276";2009-09-30;0,00153935;-2;-2;0;NA;-2
"72252";2009-12-31;0,00167320652173913;2;2;0;NA;2
"73218";2010-03-31;0,00147549019607843;0;0;1;NA;0
"74171";2010-06-30;0,00192948717948718;0;0;2;NA;0
"9072";2014-06-30;0,00469728571428571;0;-1;-1;NA;-1
"9577";2015-09-30;0,00245380597014925;0;0;0;NA;0
"9696";2015-12-31;0,00166065656565657;0;0;0;NA;0
"61287";2007-03-31;0,0019349696969697;0;0;-1;NA;0
"65188";2008-03-31;0,00172578378378378;0;0;0;NA;0
"66204";2008-06-30;0,00236496296296296;0;1;-1;NA;NA
"69194";2009-03-31;0,0022805;0;0;0;NA;0
"70212";2009-06-30;0,00245592307692308;0;NA;1;NA;0
"71277";2009-09-30;0,0020598064516129;NA;1;-1;NA;1
"87115";2013-09-30;0,00465977272727273;0;0;1;NA;0
"88121";2013-12-31;0,00465977272727273;-1;0;-1;NA;0
"8981";2014-03-31;0,00465977272727273;1;0;1;NA;1
"57241";2006-03-31;0,00847042857142857;0;0;0;NA;0
"58243";2006-06-30;0,00773386956521739;-1;-1;0;NA;-1
"59237";2006-09-30;0,0104634705882353;0;0;1;NA;-1
"63248";2007-09-30;0,00936205263157895;1;1;1;NA;1
"66205";2008-06-30;0,00468102631578947;-1;-1;0;NA;-1
"69195";2009-03-31;0,00494108333333333;0;0;0;NA;0
"79154";2011-09-30;0,0062955;-1;0;0;NA;-1
"59238";2006-09-30;0,00679938461538462;0;0;0;NA;0
"60216";2006-12-31;0,00982133333333333;NA;-1;0;NA;0
"61288";2007-03-31;0,0203981538461538;NA;2;0;NA;1
"64185";2007-12-31;0,0088392;-1;-1;1;NA;-1
"65189";2008-03-31;0,01060704;-1;0;0;NA;0
"66206";2008-06-30;0,00716691891891892;1;0;0;NA;0
"67172";2008-09-30;0,00716691891891892;0;-1;1;NA;-1
"68170";2008-12-31;0,00757645714285714;0;0;-1;NA;0
"59239";2006-09-30;0,00057025;NA;0;1;NA;0
"67173";2008-09-30;0,000325857142857143;0;0;0;NA;0
"68171";2008-12-31;0,000325857142857143;1;2;0;NA;2
"71278";2009-09-30;0,000325857142857143;0;0;0;NA;0
"83147";2012-09-30;0,00027875;0;1;0;NA;0
"84129";2012-12-31;0,000185833333333333;1;0;0;NA;0
"85122";2013-03-31;0,000168333333333333;-1;0;-1;NA;-1
"60217";2006-12-31;0,000360070175438597;-1;-2;0;NA;-2
"61289";2007-03-31;0,000306328358208955;1;0;1;NA;0
"62256";2007-06-30;0,00043668085106383;-1;0;-1;NA;0
"63249";2007-09-30;0,000418857142857143;2;1;1;NA;1
"66207";2008-06-30;0,000418857142857143;0;1;1;NA;1
"67174";2008-09-30;0,00184998979591837;0;0;0;NA;0
"68172";2008-12-31;0,00215832142857143;1;1;0;NA;1
"69196";2009-03-31;0,00181299;0;0;0;NA;0
"70213";2009-06-30;0,0014163984375;0;0;0;NA;0
"71279";2009-09-30;0,00174325961538462;0;1;0;NA;1
"72253";2009-12-31;0,00167869444444444;0;-1;0;NA;-1
"73219";2010-03-31;0,00257803125;0;1;0;NA;1
"74172";2010-06-30;0,00252541836734694;0;-1;0;NA;-1
"75169";2010-09-30;0,00329988;0;0;0;NA;0
"76163";2010-12-31;0,00284472413793103;-1;-1;0;NA;-1
"77162";2011-03-31;0,00291165882352941;1;0;1;NA;1
"78159";2011-06-30;0,00458316666666667;-1;-2;-1;NA;-2
"79155";2011-09-30;0,00358682608695652;2;1;1;NA;1
"80141";2011-12-31;0,00374986363636364;-1;-1;0;NA;-1
"81209";2012-03-31;0,00339028767123288;-1;-1;-1;NA;-1
"82180";2012-06-30;0,003867046875;1;-1;-1;NA;0
"84130";2012-12-31;0,00458316666666667;1;1;1;NA;1
"85123";2013-03-31;0,00426667346938776;0;0;0;NA;0
"69197";2009-03-31;0,00138965625;0;0;1;NA;0
"70214";2009-06-30;0,00153341379310345;0;0;0;NA;0
"71280";2009-09-30;0,000361536585365854;2;2;0;NA;2
"73220";2010-03-31;0,00186413114754098;-1;-1;0;NA;-1
"74173";2010-06-30;0,00241940425531915;0;0;0;NA;0
"75170";2010-09-30;0,00344581818181818;0;0;1;NA;0
"76164";2010-12-31;0,002472;0;0;0;NA;0
"77163";2011-03-31;0,00437353846153846;0;-1;0;NA;-1
"78160";2011-06-30;0,00206749090909091;-1;-1;-1;NA;-1
"79156";2011-09-30;0,00277346341463415;0;0;-1;NA;0
"83148";2012-09-30;0,00344581818181818;0;0;0;NA;0
"84131";2012-12-31;0,00454848;0;0;-1;NA;0
"85124";2013-03-31;0,00086621875;0;0;1;NA;0
"88122";2013-12-31;0,000923966666666667;0;0;0;NA;0
"8982";2014-03-31;0,00071074358974359;0;0;0;NA;0
"9073";2014-06-30;0,00102662962962963;0;0;0;NA;0
"66208";2008-06-30;0,000570115384615385;0;1;0;NA;0
"73221";2010-03-31;0,000310688524590164;0;1;-1;NA;0
"57242";2006-03-31;0,000172360465116279;0;0;0;NA;0
"68173";2008-12-31;0,000380076923076923;0;0;0;NA;0
"72254";2009-12-31;0,0003088125;0;0;-1;NA;0
"73222";2010-03-31;0,000196725490196078;-1;-1;-1;NA;-1
"74174";2010-06-30;0,000218108695652174;0;0;0;NA;0
"77164";2011-03-31;0,000218108695652174;1;0;1;NA;0
"78161";2011-06-30;0,000323645161290323;-1;-1;0;NA;-1
"81210";2012-03-31;0,000334433333333333;-1;-1;-1;NA;NA
"82181";2012-06-30;0,000385884615384615;-1;0;0;NA;0
"83149";2012-09-30;0,00040132;0;1;1;NA;1
"9485";2015-06-30;0,000566428571428571;0;0;0;NA;0
"9578";2015-09-30;0,000793;1;1;0;NA;1
"9697";2015-12-31;0,000517173913043478;0;-1;0;NA;-1
"57243";2006-03-31;0,000172360465116279;NA;-1;0;NA;0
"58244";2006-06-30;0,000178590361445783;-1;-1;0;NA;-1
"59240";2006-09-30;0,0001852875;0;0;0;NA;0
"60218";2006-12-31;0,000211757142857143;0;0;0;NA;0
"61290";2007-03-31;0,000205875;0;0;0;NA;0
"62257";2007-06-30;0,000224590909090909;0;1;0;NA;0
"63250";2007-09-30;0,000208774647887324;0;0;0;NA;1
"64186";2007-12-31;0,00019764;0;-1;0;NA;-1
"65190";2008-03-31;0,000211757142857143;0;0;0;NA;0
"66209";2008-06-30;0,000190038461538462;0;0;0;NA;0
"67175";2008-09-30;0,0003088125;1;0;0;NA;1
"59241";2006-09-30;0,000996091954022989;1;1;0;NA;1
"60219";2006-12-31;0,000780720720720721;1;1;1;NA;1
"61291";2007-03-31;0,00108325;-2;-2;0;NA;-2
"62258";2007-06-30;0,000766902654867257;2;2;1;NA;2
"65191";2008-03-31;0,00142065573770492;0;0;1;NA;0
"68174";2008-12-31;0,00105682926829268;1;1;1;NA;1
"69198";2009-03-31;0,0013130303030303;0;0;0;NA;0
"70215";2009-06-30;0,00122056338028169;0;0;0;NA;0
"71281";2009-09-30;0,00117108108108108;0;0;0;NA;0
"72255";2009-12-31;0,00125594202898551;0;0;0;NA;0
"73223";2010-03-31;0,00151804255319149;0;0;0;NA;0
"74175";2010-06-30;0,00134618867924528;1;1;0;NA;1
"75171";2010-09-30;0,00165925581395349;0;0;1;NA;0
"75172";2010-09-30;0,00301005;-1;0;-1;NA;0
"82182";2012-06-30;0,00325410810810811;-1;-1;0;NA;-1
"83150";2012-09-30;0,00194196774193548;0;0;0;NA;0
"86126";2013-06-30;0,00363276923076923;-1;-1;0;NA;-1
"9074";2014-06-30;0,00674657142857143;-1;-1;0;NA;-1
"91166";2014-09-30;0,0039355;0;-1;0;NA;0
"9283";2014-12-31;0,0047226;0;-1;-1;NA;0
"9390";2015-03-31;0,0031484;0;0;-1;NA;0
"9486";2015-06-30;0,0047226;0;1;-1;NA;1
"9579";2015-09-30;0,00214663636363636;-1;-1;0;NA;-1
"9698";2015-12-31;0,00143109090909091;0;0;0;NA;0
"9792";2016-03-31;0,002951625;1;0;0;NA;0
"57244";2006-03-31;0,00302165;1;1;-1;NA;-1
"57245";2006-03-31;0,000624794520547945;0;0;0;NA;0
"58245";2006-06-30;0,000600131578947368;0;0;1;NA;0
"59242";2006-09-30;0,000701692307692308;0;-1;0;NA;-1
"67176";2008-09-30;0,000600157894736842;0;0;0;NA;0
"68175";2008-12-31;0,00134152941176471;-1;-1;0;NA;-1
"69199";2009-03-31;0,0015204;0;1;0;NA;1
"70216";2009-06-30;0,000691090909090909;1;1;0;NA;1
"71282";2009-09-30;0,000475125;0;0;1;NA;0
"72256";2009-12-31;0,0008145;-1;0;-1;NA;-1
"73224";2010-03-31;0,000524647058823529;-1;-1;-1;NA;-1
"74176";2010-06-30;0,000637071428571429;-2;-2;0;NA;-2
"75173";2010-09-30;0,0008919;-1;-2;0;NA;-2
"76165";2010-12-31;0,000540545454545455;0;0;0;NA;0
"77165";2011-03-31;0,0008919;-2;-1;-1;NA;-1
"80142";2011-12-31;0,0044595;0;1;1;NA;1
"81211";2012-03-31;0,0008919;0;-1;-1;NA;-1
"82183";2012-06-30;0,00127414285714286;0;0;2;NA;0
"83151";2012-09-30;0,0044595;-1;-1;-1;NA;-1
"84132";2012-12-31;0,000849428571428571;0;0;0;NA;0
"57246";2006-03-31;0,00281157534246575;0;1;0;NA;1
"58246";2006-06-30;0,00270059210526316;-1;-1;-1;NA;-1
"62259";2007-06-30;0,00353870689655172;-1;0;0;NA;0
"63251";2007-09-30;0,00366508928571429;-1;0;0;NA;-1
"64187";2007-12-31;0,004561;-1;-1;0;NA;-1
"66210";2008-06-30;0,00380083333333333;0;0;1;NA;-1
"69200";2009-03-31;0,00336181034482759;0;0;1;NA;0
"72257";2009-12-31;0,003481875;0;1;-1;NA;1
"73225";2010-03-31;0,00339976859504132;-1;-1;-1;NA;-1
"74177";2010-06-30;0,00373974545454545;-1;-1;0;NA;-1
"75174";2010-09-30;0,00323914960629921;-1;-1;0;NA;-1
"76166";2010-12-31;0,0027243178807947;-1;-1;0;NA;-1
"77166";2011-03-31;0,00291753191489362;0;0;0;NA;0
"78162";2011-06-30;0,00323914960629921;0;0;0;NA;0
"79157";2011-09-30;0,0031644;1;1;-1;NA;1
"80143";2011-12-31;0,00345690756302521;0;0;0;NA;-1
"81212";2012-03-31;0,0031644;0;0;0;NA;0
"59243";2006-09-30;0,000360105263157895;0;0;0;NA;1
"60220";2006-12-31;0,000526307692307692;1;1;0;NA;1
"61292";2007-03-31;0,00114033333333333;1;0;0;NA;0
"62260";2007-06-30;0,000488714285714286;1;1;0;NA;1
"63252";2007-09-30;0,000325809523809524;-2;-2;0;NA;-2
"64188";2007-12-31;0,000402470588235294;-1;-1;-1;NA;-1
"65192";2008-03-31;0,000977428571428571;-1;-1;-1;NA;0
"69201";2009-03-31;0,0017105;1;-1;0;NA;-1
"70217";2009-06-30;0,0017105;-2;-2;-1;NA;-2
"71283";2009-09-30;0,000420679611650485;0;0;1;NA;0
"72258";2009-12-31;0,000376782608695652;-2;-2;0;NA;2
"73226";2010-03-31;0,000407336538461538;0;0;0;NA;2
"74178";2010-06-30;0,00039225;-2;-2;-1;NA;-2
"75175";2010-09-30;0,000359008474576271;1;0;1;NA;1
"76167";2010-12-31;0,000333566929133858;0;0;0;NA;0
"85125";2013-03-31;0,000473021505376344;1;0;0;NA;0
"86127";2013-06-30;0,00037923275862069;-1;-1;NA;NA;-1
"87116";2013-09-30;0,000467989361702128;0;0;0;NA;0
"88123";2013-12-31;0,000366591666666667;-1;-1;0;NA;-1
"9284";2014-12-31;0,000733183333333333;1;-1;0;NA;0
"9391";2015-03-31;0,000530012048192771;0;-2;0;NA;-2
"9487";2015-06-30;0,000536475609756098;-1;-1;0;NA;-1
"57247";2006-03-31;0,000760172839506173;1;-1;0;NA;0
"58247";2006-06-30;0,0007244;0;0;0;NA;-1
"59244";2006-09-30;0,000741855421686747;0;-1;0;NA;-1
"60221";2006-12-31;0,000715976744186046;1;0;0;NA;-1
"61293";2007-03-31;0,000843479452054794;0;1;0;NA;1
"73227";2010-03-31;0,000590196078431372;0;0;0;NA;0
"74179";2010-06-30;0,000771794871794872;0;0;0;NA;0
"75176";2010-09-30;0,000614285714285714;0;0;0;NA;0
"76168";2010-12-31;0,000466666666666667;-1;-1;0;NA;-1
"77167";2011-03-31;0,000578846153846154;0;0;0;NA;0
"78163";2011-06-30;0,000620618556701031;0;0;0;NA;0
"79158";2011-09-30;0,000608080808080808;0;0;0;NA;0
"80144";2011-12-31;0,000668888888888889;0;0;0;NA;0
"81213";2012-03-31;0,000813513513513513;0;0;0;NA;0
"82184";2012-06-30;0,000885294117647059;0;0;0;NA;0
"85126";2013-03-31;0,000939457142857143;0;0;0;NA;0
"86128";2013-06-30;0,000671040816326531;0;0;0;NA;0
"87117";2013-09-30;0,000981522388059701;0;0;0;NA;0
"88124";2013-12-31;0,000888675675675676;0;0;0;NA;0
"91167";2014-09-30;0,00119567272727273;0;0;NA;NA;0
"9285";2014-12-31;0,000722659340659341;0;0;0;NA;0
"9392";2015-03-31;0,00111461016949153;0;0;0;NA;0
"57248";2006-03-31;0,00152034567901235;-1;-1;0;NA;-1
"58248";2006-06-30;0,0014488;1;-1;1;NA;0
"59245";2006-09-30;0,00148371084337349;0;0;0;NA;0
"60222";2006-12-31;0,00143195348837209;-1;-1;0;NA;-1
"66211";2008-06-30;0,00138368539325843;1;0;0;NA;1
"67177";2008-09-30;0,00124391919191919;0;0;0;NA;0
"68176";2008-12-31;0,00148371084337349;1;1;0;NA;1
"69202";2009-03-31;0,00103485714285714;0;-1;-1;NA;0
"70218";2009-06-30;0,00128279166666667;-1;0;0;NA;-1
"58249";2006-06-30;0,000707724137931035;0;-1;0;NA;-2
