Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5,Q6,Q7A,Q7P,Q8A,Q8P,Q9,Q10,Q11A,Q11P,Q12A,Q12P,Q13A,Q13P,Q14,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
,16094,3510,3,7,16Q4,2,1,1,1,1,1,1,2,1,1,1,1,1,3,2,2,1,3,1,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,16095,3510,6,70,16Q4,,,,,,,,,,,,,,,2,3,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
8,16096,3510,8,300,16Q4,1,3,2,3,2,,,2,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,16097,3510,9,700,16Q4,,,,,,,,,,,,,,,2,3,3,3,3,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
4,16098,3510,8,300,16Q4,,,,,,,,,1,2,2,2,2,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,16099,3510,9,700,16Q4,1,2,1,2,1,3,2,2,,,,,,,1,2,1,2,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
8,16100,3510,9,700,16Q4,2,3,3,3,3,3,3,2,2,3,3,3,3,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,16101,3510,7,150,16Q4,,,,,,,,,1,2,2,2,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,16102,3510,8,300,16Q4,,1,1,3,1,,,2,1,2,1,2,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,16103,3510,8,300,16Q4,1,2,2,1,2,1,2,2,1,1,1,1,1,3,1,2,2,2,2,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
5,16104,3510,6,70,16Q4,,3,3,3,3,3,3,2,1,2,2,1,1,3,2,3,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,16106,3510,6,70,16Q4,,,,,,,,,,,,,,,,1,1,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,16107,3510,9,700,16Q4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,1,2,1,2,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
3,16109,3510,8,300,16Q4,2,3,3,3,3,3,3,2,2,3,3,3,3,2,1,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,16111,3510,9,700,16Q4,2,3,3,3,3,3,3,3,1,3,3,3,3,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,16112,3510,9,700,16Q4,1,2,2,1,1,1,1,2,,,,,,,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,16113,3510,9,700,16Q4,1,2,2,2,2,2,2,1,1,1,2,1,2,3,1,2,2,2,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,16114,3510,9,700,16Q4,2,3,2,3,1,2,2,2,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
,16115,3510,9,700,16Q4,2,3,2,3,2,3,2,1,1,1,1,1,1,3,1,1,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,16119,3510,9,700,16Q4,2,2,3,2,3,3,3,3,1,1,1,1,2,2,2,1,1,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,16120,3510,8,300,16Q4,2,3,2,3,2,3,2,3,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,16121,3510,8,300,16Q4,,,,,,,,,,,,,,,1,2,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,16122,3510,9,700,16Q4,1,1,2,1,1,1,2,2,1,1,2,1,2,3,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,16123,3510,9,700,16Q4,1,1,1,1,1,,,2,1,2,2,1,1,3,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,16124,3510,8,300,16Q4,,,,,,,,,,,,,,,1,1,,2,,3,,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,16125,3510,7,150,16Q4,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,16126,3510,6,70,16Q4,,,,,,,,,1,3,2,3,2,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,16150,3510,9,700,16Q4,2,3,3,3,3,3,3,1,2,3,2,3,2,2,2,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,16151,3510,6,70,16Q4,,,,,,,,,,,,,,,1,1,,1,,1,,1,FALSE,FALSE,FALSE,FALSE,FALSE
8,16204,3510,8,300,16Q4,,,,,,,,,1,2,2,2,1,3,2,3,2,2,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,16205,3510,9,700,16Q4,2,3,2,3,2,3,2,2,2,3,2,3,2,3,1,1,2,1,2,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,16206,3510,8,300,16Q4,2,3,3,3,3,,,2,2,2,3,2,2,2,2,3,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,16208,3510,8,300,16Q4,2,3,3,3,3,3,3,2,2,3,3,3,3,3,2,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,16209,3510,8,300,16Q4,,,,,,,,,,,,,,,1,3,1,,,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
,16210,3510,8,300,16Q4,1,1,2,1,1,,,1,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,16211,3510,8,300,16Q4,2,2,2,3,3,3,3,1,1,3,3,3,3,2,2,3,3,3,3,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
,16212,3510,8,300,16Q4,2,3,2,3,2,3,2,2,,3,2,2,2,2,,2,2,1,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,16213,3510,8,300,16Q4,2,3,3,3,3,3,3,3,1,2,2,2,2,3,2,3,3,,3,,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
,16214,3510,8,300,16Q4,2,3,2,3,3,3,3,2,,,,,,,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
,16217,3510,8,300,16Q4,2,3,3,2,3,3,,1,1,2,2,2,2,2,2,3,3,3,3,3,,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,16218,3510,8,300,16Q4,2,3,2,3,2,3,2,3,1,2,2,3,2,3,1,2,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,16219,3510,8,300,16Q4,2,3,2,3,2,3,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,16221,3510,8,300,16Q4,,,,,,,,,,,,,,,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,16223,3510,9,700,16Q4,2,3,3,3,3,,,1,1,2,2,2,2,1,2,3,3,3,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,16Q4,,3,2,3,2,3,2,2,,1,2,1,2,3,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,53351,3510,2,3,16Q4,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
4,53369,3510,3,7,16Q4,2,3,2,3,2,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
8,53372,3510,9,700,16Q4,2,2,3,3,3,3,3,3,2,2,2,2,1,3,1,2,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,53450,3510,8,300,16Q4,2,3,2,3,2,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
8,53555,3510,9,700,16Q4,1,2,2,2,2,2,2,3,1,2,2,2,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96947,3510,1,1,16Q4,,,,,,,,,2,3,2,3,2,3,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96970,3510,8,300,16Q4,1,2,2,1,2,1,1,2,1,1,1,1,1,3,1,1,1,1,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,97177,3510,3,7,16Q4,2,3,1,2,1,3,1,2,1,1,1,1,1,3,1,2,1,2,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
3,97195,3510,9,700,16Q4,2,3,3,3,3,3,3,1,1,2,2,2,2,3,2,3,3,3,3,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
1,97264,3510,8,300,16Q4,2,2,,2,,2,,2,1,1,,1,,2,1,1,,1,,1,,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,97282,3510,9,700,16Q4,2,3,1,2,1,2,1,2,1,1,1,1,1,2,,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,97351,3510,8,300,16Q4,2,3,2,3,3,3,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,96956,3510,8,300,16Q4,,,,,,,,,2,2,,2,,2,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,10629,3510,8,300,16Q3,,,,,,,,,2,3,3,3,3,1,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE
5,15500,3510,8,300,16Q4,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
8,15509,3510,9,700,16Q4,2,2,2,3,3,3,2,2,1,2,1,2,2,3,2,2,1,2,1,2,2,1,TRUE,FALSE,FALSE,FALSE,FALSE
8,16052,3510,8,300,17Q1,2,3,1,3,1,3,1,1,2,3,1,3,1,1,2,3,1,3,1,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,16054,3510,8,300,17Q1,2,3,3,3,3,0,0,3,2,3,3,3,3,3,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
8,16089,3510,8,300,17Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,16091,3510,8,300,17Q1,0,0,0,0,0,0,0,0,1,2,1,3,1,2,1,1,1,1,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
8,16102,3510,8,300,17Q1,2,3,2,3,1,2,2,2,2,3,3,2,2,2,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
,16105,3510,5,30,17Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,2,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE
6,16106,3510,6,70,17Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
8,16107,3510,9,700,17Q1,2,2,1,2,2,3,2,3,1,2,1,1,2,2,0,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,16111,3510,9,700,17Q1,2,2,1,3,1,3,1,3,1,2,1,3,1,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
,16115,3510,9,700,17Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,3,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,16116,3510,9,700,17Q1,2,3,,3,1,3,1,2,1,1,1,1,1,3,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,16119,3510,9,700,17Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
6,16120,3510,8,300,17Q1,1,2,2,2,2,2,2,3,1,2,2,2,2,3,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
6,16121,3510,8,300,17Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,16125,3510,7,150,17Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,16150,3510,9,700,17Q1,2,3,2,3,2,3,2,1,1,3,2,2,1,2,2,3,2,3,2,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,16205,3510,9,700,17Q1,2,3,3,3,3,3,3,1,0,3,3,3,3,2,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,16207,3510,8,300,17Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,1,2,1,3,FALSE,FALSE,FALSE,FALSE,FALSE
6,16211,3510,8,300,17Q1,0,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
,16214,3510,8,300,17Q1,0,2,1,2,1,2,2,3,1,2,2,2,2,3,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
,16217,3510,8,300,17Q1,2,2,2,3,2,3,2,2,1,2,2,2,2,2,2,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,16223,3510,9,700,17Q1,2,3,3,3,3,3,3,1,0,3,3,3,2,2,2,3,0,3,2,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,31101,3510,6,70,17Q1,,,,,,,,,1,1,1,1,2,3,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,36236,3510,8,300,17Q1,1,1,2,1,2,2,2,2,1,1,1,1,1,3,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,53351,3510,2,3,17Q1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,1,2,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
8,53372,3510,9,700,17Q1,1,2,2,1,2,2,3,3,1,2,3,1,2,3,2,3,3,3,3,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,53450,3510,8,300,17Q1,2,3,3,3,2,3,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,96947,3510,1,1,17Q1,0,0,0,0,0,0,0,0,2,3,2,3,2,3,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
6,96956,3510,8,300,17Q1,,,,,,,,,1,2,2,2,2,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96970,3510,8,300,17Q1,0,2,1,2,1,1,1,3,2,3,1,3,1,1,0,2,1,2,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,96987,3510,9,700,17Q1,2,3,3,3,3,3,3,1,2,3,3,3,3,1,,3,3,3,3,3,3,1,TRUE,FALSE,FALSE,FALSE,FALSE
1,97177,3510,3,7,17Q1,1,1,2,1,2,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,97264,3510,8,300,17Q1,2,3,,3,,3,,2,1,2,,2,,2,1,2,,2,,2,,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14628,3510,5,30,17Q1,,,,,,,,,1,2,2,2,2,2,1,1,1,2,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14852,3510,3,7,17Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,15332,3510,8,300,17Q1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1,15338,3510,8,300,17Q1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,15370,3510,9,700,17Q1,1,2,2,2,2,2,2,1,1,2,,2,2,3,2,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,15378,3510,9,700,17Q1,1,2,2,1,2,3,2,2,1,2,2,2,2,2,2,3,2,3,2,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,15407,3510,8,300,17Q1,2,3,2,3,2,3,2,3,1,1,2,1,1,3,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,15500,3510,8,300,17Q1,2,,,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
1,10627,3510,8,300,17Q1,1,1,1,1,1,1,1,2,2,2,2,3,1,3,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,10630,3510,5,30,17Q1,,,,,,,,,2,3,1,3,1,2,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,10651,3510,9,700,17Q1,2,3,3,3,3,3,3,2,0,2,2,2,1,3,0,3,3,2,3,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,10793,3510,9,700,17Q1,0,0,0,0,0,0,0,0,2,3,3,2,2,2,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
6,10824,3510,9,700,17Q1,0,3,3,3,3,3,3,1,0,3,3,3,3,1,0,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,11238,3510,8,300,17Q1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14066,3510,8,300,17Q1,2,3,1,3,1,3,2,1,2,2,1,2,2,1,1,3,1,3,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,14067,3510,9,700,17Q1,1,0,1,0,1,0,0,2,1,1,1,1,1,2,1,1,1,1,2,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14073,3510,7,150,17Q1,0,2,1,2,1,1,1,3,1,2,2,2,2,3,1,2,2,2,2,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE
6,14086,3510,9,700,17Q1,2,2,2,2,3,2,3,1,2,2,3,2,3,1,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,14088,3510,9,700,17Q1,2,3,0,3,0,3,0,2,2,3,2,3,2,1,0,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14089,3510,9,700,17Q1,2,3,2,3,2,3,3,2,2,3,2,3,2,1,2,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14094,3510,8,300,17Q1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14095,3510,8,300,17Q1,,,,,,,,,,,,,,,,2,2,1,2,1,,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,14100,3510,9,700,17Q1,0,3,3,3,3,0,0,1,1,2,2,2,2,2,1,2,2,2,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,14106,3510,8,300,17Q1,2,3,1,3,1,2,1,2,2,3,1,3,1,3,0,2,1,2,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,14113,3510,8,300,17Q1,,,,,,,,,,,,,,,1,1,,1,,1,,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,14595,3510,8,300,17Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,16008,3510,8,300,17Q1,2,2,2,2,2,2,2,1,0,2,2,2,2,3,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,16009,3510,8,300,17Q1,2,3,3,3,3,3,3,1,2,3,3,3,3,2,0,2,2,0,0,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,16011,3510,8,300,17Q1,2,3,2,3,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,16015,3510,8,300,17Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
,16016,3510,8,300,17Q1,0,0,0,0,0,0,0,0,2,1,1,3,1,1,1,1,1,2,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,16021,3510,5,30,17Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,16025,3510,8,300,17Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,16028,3510,9,700,17Q1,2,3,2,3,3,3,3,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,16030,3510,9,700,17Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,3,3,3,FALSE,FALSE,FALSE,FALSE,FALSE
2,16033,3510,9,700,17Q1,2,2,2,2,2,2,2,1,1,2,2,2,2,3,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
,16039,3510,5,30,17Q1,2,3,2,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
2,16042,3510,9,700,17Q1,2,3,2,3,2,3,2,,2,3,1,3,1,1,1,3,1,3,1,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,16044,3510,8,300,17Q1,1,2,3,3,3,0,0,1,0,2,3,3,3,1,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
6,16046,3510,8,300,17Q1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
8,16048,3510,9,700,17Q1,1,3,2,3,2,0,0,2,1,2,2,2,2,3,1,3,2,2,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,16051,3510,8,300,17Q1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
6,15386,3510,8,300,17Q1,2,3,2,3,2,3,2,1,2,1,2,1,2,2,2,3,2,3,2,3,2,2,TRUE,FALSE,FALSE,FALSE,FALSE
6,15554,3510,8,300,17Q1,2,3,3,3,3,3,3,2,1,2,2,2,2,2,2,3,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,TRUE
4,53369,3510,3,7,17Q1,2,3,2,3,2,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,TRUE
5,15500,3510,8,300,17Q1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,TRUE
8,15509,3510,9,700,17Q1,2,2,2,3,3,3,2,2,1,2,1,2,2,3,2,2,1,2,1,2,2,1,FALSE,FALSE,FALSE,FALSE,TRUE
2,11208,3510,1,1,16Q4,2,3,1,3,1,2,1,1,1,1,2,1,2,2,1,2,,2,1,2,1,2,FALSE,FALSE,FALSE,FALSE,TRUE
6,15386,3510,8,300,16Q4,,3,2,3,2,3,2,3,1,2,2,2,2,2,2,3,2,2,2,3,2,2,FALSE,FALSE,FALSE,FALSE,TRUE
8,15463,3510,3,7,16Q4,2,3,2,3,2,3,2,2,2,3,2,3,2,1,2,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,TRUE
5,15500,3510,8,300,16Q4,1,,,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,TRUE
8,53650,3510,6,70,16Q4,1,2,1,2,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,2,FALSE,FALSE,FALSE,FALSE,TRUE
6,14078,3510,9,700,16Q4,2,3,3,3,3,3,3,1,1,1,1,1,1,1,2,3,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,TRUE
6,14623,3510,5,30,16Q4,1,2,,2,,2,,1,1,2,,2,,2,1,2,,2,,2,,2,FALSE,FALSE,FALSE,FALSE,TRUE
8,15509,3510,9,700,16Q4,2,3,2,3,2,3,2,1,2,2,1,2,,3,1,1,2,2,1,2,1,2,FALSE,FALSE,FALSE,FALSE,TRUE
1,10629,3510,8,300,16Q4,,,,,,,,,2,3,3,3,3,1,,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE
1,14097,3510,3,7,16Q3,2,3,2,3,1,3,1,3,2,3,,3,1,3,2,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,TRUE
8,15463,3510,3,7,16Q3,2,3,2,3,2,3,2,,2,3,2,3,2,2,2,3,2,3,2,3,2,2,FALSE,FALSE,FALSE,FALSE,TRUE
6,15505,3510,8,300,16Q3,,,,,,,,,2,3,3,3,3,1,,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE
8,53372,3510,9,700,16Q3,1,1,3,1,3,1,3,3,1,1,1,1,1,2,2,3,2,2,3,3,2,2,FALSE,FALSE,FALSE,FALSE,TRUE
6,15339,3510,8,300,17Q2,1,3,,3,,3,,2,1,1,,1,,2,1,2,,2,,2,,2,TRUE,FALSE,FALSE,FALSE,FALSE
6,15554,3510,8,300,16Q2,2,3,3,3,3,3,3,2,2,2,2,3,2,1,2,3,2,3,2,3,3,2,FALSE,FALSE,FALSE,FALSE,TRUE
6,15483,3510,9,700,16Q2,2,3,3,3,3,3,3,2,2,3,3,3,3,3,1,3,3,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,TRUE
5,15500,3510,8,300,16Q2,1,2,,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,TRUE
6,10640,3510,9,700,16Q2,1,,2,3,2,3,2,2,1,2,2,2,2,2,,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,TRUE
6,14066,3510,8,300,16Q2,2,3,,3,,3,,2,2,3,,3,,3,2,3,,3,,3,,2,FALSE,FALSE,FALSE,FALSE,TRUE
6,15386,3510,8,300,16Q2,,3,,3,3,3,3,1,2,3,2,3,2,3,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,TRUE
6,15505,3510,8,300,17Q2,0,0,0,0,0,0,0,0,2,3,3,3,3,1,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
6,15993,3510,9,700,17Q2,2,3,2,3,1,3,1,1,2,3,1,3,1,1,1,2,1,2,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,16005,3510,1,1,17Q2,0,3,3,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
6,16008,3510,8,300,17Q2,0,3,3,3,3,3,3,1,0,2,2,3,2,2,0,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,16009,3510,8,300,17Q2,0,3,3,3,3,3,3,1,2,3,2,3,2,2,2,3,3,2,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,16011,3510,8,300,17Q2,2,3,2,3,2,0,0,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
