Streek;Idnr;Sektor;Gewig;Faktor;OpnameQ;Q1;Q2A;Q2P;Q3A;Q3P;Q4A;Q4P;Q5A;Q5P;Q6A;Q6P;Q7A;Q7P;Q8;Q9;Latecomer;NewRecruit;WrongClassif;Duplicate
06;37262;2110;6;14.9800005;09Q1;1;3;2;3;2;3;2;3;2;1;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37262;2110;6;14.9800005;09Q3;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37262;2110;6;14.9800005;09Q4;1;3;2;3;2;3;2;2;2;2;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37262;2110;6;14.9800005;10Q1;1;2;2;3;2;3;2;2;2;2;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37262;2110;6;14.9800005;10Q2;1;3;2;2;2;2;2;3;2;2;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37262;2110;6;14.9800005;10Q3;1;2;2;2;2;2;2;3;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37262;2110;6;14.9800005;10Q4;1;2;2;2;2;2;2;3;2;2;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37262;2110;6;14.9800005;11Q3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37262;2110;6;14.9800005;11Q4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37263;2120;4;1.5;05Q3;1;1;2;1;1;2;2;2;2;3;2;2;2;2;2;FALSE;TRUE;FALSE;FALSE
06;37263;2120;4;1.5;06Q1;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37263;2120;4;1.5;06Q2;1;3;1;3;1;1;1;1;2;1;2;1;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37263;2120;4;1.5;06Q4;1;1;2;1;3;1;3;2;3;1;1;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37263;2120;4;1.5;07Q1;2;3;1;3;2;3;2;2;2;1;2;1;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37263;2120;4;1.5;07Q2;1;2;1;2;1;3;1;2;1;1;2;1;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37263;2120;4;1.5;07Q4;1;2;2;1;2;2;2;2;2;1;1;1;1;2;2;FALSE;FALSE;FALSE;FALSE
06;37263;2120;4;1.5;08Q2;2;3;2;3;2;3;2;2;2;1;1;1;1;2;1;FALSE;FALSE;FALSE;FALSE
06;37263;2120;8;42.90000153;08Q3;1;2;3;2;3;3;3;2;2;1;2;1;2;2;1;FALSE;FALSE;FALSE;FALSE
06;37263;2120;8;42.90000153;08Q4;2;3;2;3;2;3;2;2;2;1;2;1;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37263;2120;8;42.90000153;09Q1;2;3;2;3;2;3;2;2;2;1;3;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37263;2120;8;42.90000153;09Q4;2;3;2;3;2;3;2;2;2;2;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37264;2120;5;3;05Q3;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;FALSE;TRUE;FALSE;FALSE
06;37265;2110;1;0.150000006;05Q3;1;3;1;2;1;2;2;2;2;2;1;2;1;2;2;FALSE;TRUE;FALSE;FALSE
06;37268;2120;1;0.100000001;05Q3;2;;;3;2;3;2;2;2;2;2;2;2;2;3;FALSE;TRUE;FALSE;FALSE
06;37268;2120;1;0.100000001;06Q1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;FALSE;FALSE;FALSE;FALSE
06;37268;2120;1;0.100000001;06Q2;1;3;2;3;2;3;2;2;2;2;2;2;2;3;1;FALSE;FALSE;FALSE;FALSE
06;37268;2120;1;0.100000001;06Q3;1;3;1;3;1;3;1;2;2;2;2;2;2;3;1;FALSE;FALSE;FALSE;FALSE
06;37268;2120;1;0.100000001;06Q4;1;2;;3;2;3;2;2;2;1;2;1;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37268;2120;1;0.100000001;07Q2;1;3;2;3;2;3;2;2;2;2;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37268;2120;1;0.100000001;07Q3;2;3;2;3;2;3;2;2;2;2;2;2;2;2;3;FALSE;FALSE;FALSE;FALSE
06;37268;2120;1;0.100000001;07Q4;2;3;2;3;2;3;2;2;2;2;2;2;2;3;3;FALSE;FALSE;FALSE;FALSE
06;37268;2120;1;0.100000001;08Q1;2;3;2;3;2;3;2;2;2;2;2;2;2;3;3;FALSE;FALSE;FALSE;FALSE
06;37268;2120;1;0.100000001;08Q2;2;3;2;3;2;3;2;2;2;1;1;1;1;3;3;FALSE;FALSE;FALSE;FALSE
06;37268;2120;1;0.143000007;08Q3;2;3;;3;2;3;2;2;2;1;1;1;1;3;3;FALSE;FALSE;FALSE;FALSE
06;37268;2120;1;0.143000007;08Q4;2;;;3;2;3;2;2;2;1;2;1;2;3;3;FALSE;FALSE;FALSE;FALSE
06;37268;2120;1;0.143000007;09Q1;2;3;3;3;3;3;3;2;3;2;3;2;3;3;3;FALSE;FALSE;FALSE;FALSE
06;37268;2120;1;0.143000007;09Q2;1;2;;2;2;2;2;2;2;2;2;1;2;3;3;FALSE;FALSE;FALSE;FALSE
06;37268;2120;1;0.143000007;09Q3;2;3;2;3;2;3;2;2;2;2;2;2;2;3;3;FALSE;FALSE;FALSE;FALSE
06;37268;2120;1;0.143000007;09Q4;2;2;1;2;1;2;1;2;2;2;2;2;2;2;;FALSE;FALSE;FALSE;FALSE
06;37268;2120;1;0.143000007;10Q1;2;3;;3;2;3;2;2;2;2;2;2;2;3;3;FALSE;FALSE;FALSE;FALSE
06;37268;2120;1;0.143000007;10Q3;2;;;3;2;3;2;2;2;2;2;2;2;3;3;FALSE;FALSE;FALSE;FALSE
06;37268;2120;1;0.143000007;11Q3;2;;;2;3;3;3;2;3;2;3;2;3;3;3;FALSE;FALSE;FALSE;FALSE
06;37268;2120;1;0.143000007;11Q4;2;2;;2;2;3;2;2;2;1;2;2;2;3;3;FALSE;FALSE;FALSE;FALSE
06;37268;2120;1;0.143000007;12Q1;2;3;;3;2;3;2;2;2;2;2;1;2;3;3;FALSE;FALSE;FALSE;FALSE
06;37268;2120;1;0.143000007;12Q3;2;3;;3;2;3;2;2;2;2;2;2;2;3;3;FALSE;FALSE;FALSE;FALSE
06;37270;2110;3;1.050000072;05Q3;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;FALSE;TRUE;FALSE;FALSE
06;37270;2110;3;1.050000072;06Q1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;2;FALSE;FALSE;FALSE;FALSE
06;37270;2110;3;1.050000072;06Q3;1;1;1;1;1;1;1;1;2;1;1;2;2;1;2;FALSE;FALSE;FALSE;FALSE
06;37270;2110;3;1.050000072;07Q2;1;1;1;1;1;1;1;1;2;1;2;2;2;1;2;FALSE;FALSE;FALSE;FALSE
06;37270;2110;3;1.050000072;07Q3;1;1;3;1;2;1;2;1;2;2;2;3;3;1;2;FALSE;FALSE;FALSE;FALSE
06;37270;2110;3;1.050000072;08Q1;1;1;3;1;3;1;3;1;3;1;1;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37270;2110;6;14.9800005;08Q3;1;3;3;3;3;3;3;2;3;1;1;1;1;3;1;FALSE;FALSE;FALSE;FALSE
06;37270;2110;6;14.9800005;08Q4;1;3;3;3;3;3;3;2;3;1;1;2;1;3;1;FALSE;FALSE;FALSE;FALSE
06;37270;2110;6;14.9800005;09Q1;2;3;3;3;3;3;3;3;3;1;1;1;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37270;2110;6;14.9800005;09Q2;2;3;1;3;1;3;1;3;2;1;2;2;2;3;1;FALSE;FALSE;FALSE;FALSE
06;37270;2110;6;14.9800005;09Q3;2;3;3;3;3;3;3;3;3;1;1;2;3;3;2;FALSE;FALSE;FALSE;FALSE
06;37270;2110;6;14.9800005;09Q4;1;2;1;1;1;1;1;3;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37270;2110;6;14.9800005;10Q1;1;2;2;2;2;2;2;3;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37270;2110;6;14.9800005;10Q2;1;1;3;1;3;1;3;2;3;1;1;3;3;2;1;FALSE;FALSE;FALSE;FALSE
06;37270;2110;6;14.9800005;10Q3;1;2;3;2;3;2;3;3;2;2;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37270;2110;6;14.9800005;10Q4;1;2;;2;2;2;2;3;2;2;3;3;3;3;2;FALSE;FALSE;FALSE;FALSE
06;37270;2110;6;14.9800005;11Q3;2;3;3;3;3;3;3;2;3;1;1;3;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37270;2110;6;14.9800005;11Q4;2;3;3;3;3;3;3;3;2;1;1;2;2;3;1;FALSE;FALSE;FALSE;FALSE
06;37271;;4;15;05Q3;1;3;3;1;1;2;2;2;2;2;2;2;2;3;2;FALSE;TRUE;FALSE;FALSE
06;37272;2110;2;0.450000018;05Q3;2;3;2;3;1;3;1;3;2;1;2;1;2;3;2;FALSE;TRUE;FALSE;FALSE
06;37272;2110;2;0.450000018;06Q3;2;3;2;3;1;3;1;2;2;1;1;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37272;2110;2;0.450000018;06Q4;2;3;;3;;3;;2;;1;;2;;3;2;FALSE;FALSE;FALSE;FALSE
06;37272;2110;2;0.450000018;07Q1;1;2;2;1;2;1;2;1;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37272;2110;2;0.450000018;07Q2;2;3;2;3;2;3;2;2;2;2;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37272;2110;2;0.64200002;09Q4;2;3;2;3;2;3;2;3;2;1;1;2;2;3;3;FALSE;FALSE;FALSE;FALSE
06;37274;2110;8;45;05Q3;2;2;2;2;2;2;2;2;3;1;2;1;2;2;1;FALSE;TRUE;FALSE;FALSE
06;37276;2220;9;87.5;08Q3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37276;2220;9;87.5;08Q4;1;3;2;3;2;3;1;2;2;1;2;1;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37276;2220;9;87.5;09Q1;1;;;3;2;3;2;2;2;1;2;1;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37276;2220;9;87.5;09Q2;2;3;1;3;1;3;1;2;2;2;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37276;2220;9;87.5;09Q3;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37276;2220;9;87.5;09Q4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37276;2220;9;87.5;10Q1;1;3;2;3;2;3;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37276;2220;9;87.5;10Q2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37276;2220;9;87.5;10Q3;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37276;2220;9;87.5;10Q4;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37276;2220;9;87.5;11Q3;2;3;;3;3;3;3;2;2;2;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37276;2220;9;87.5;11Q4;1;2;;2;1;2;1;2;2;2;1;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37276;2220;9;87.5;12Q1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37276;2220;9;87.5;12Q2;2;3;2;1;2;1;2;2;2;2;2;3;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37276;2220;9;87.5;12Q3;2;3;2;3;2;3;2;2;2;2;2;3;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37276;2220;9;87.5;12Q4;1;2;;2;2;2;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37276;2240;6;7;05Q3;1;1;2;1;1;1;1;2;2;3;2;3;3;3;2;FALSE;TRUE;FALSE;FALSE
06;37276;2240;6;7;06Q2;2;3;2;3;2;3;2;1;2;1;1;1;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37276;2240;6;7;06Q4;1;1;;1;;1;;1;;1;;2;;2;2;FALSE;FALSE;FALSE;FALSE
06;37276;2240;6;7;07Q1;1;2;2;1;1;1;1;2;1;1;2;1;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37276;2240;6;7;07Q2;1;2;;2;2;2;2;2;2;1;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37276;2240;6;7;07Q3;1;;;2;1;1;1;1;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37276;2240;6;7;07Q4;1;2;2;1;2;1;2;2;2;1;2;1;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37276;2240;6;7;08Q1;1;3;3;2;2;2;2;2;2;1;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37276;2240;6;7;08Q2;1;;;2;2;2;2;2;2;1;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37277;2110;4;2.25;05Q3;1;1;1;1;1;1;1;1;2;3;2;3;2;1;2;FALSE;TRUE;FALSE;FALSE
06;37277;2110;4;2.25;07Q1;1;2;2;2;2;2;2;2;2;1;1;2;1;2;2;FALSE;FALSE;FALSE;FALSE
06;37277;2110;4;3.210000038;09Q1;2;3;;2;;2;;2;;1;;1;;3;2;FALSE;FALSE;FALSE;FALSE
06;37278;2110;4;2.25;05Q3;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;FALSE;TRUE;FALSE;FALSE
06;37278;2110;4;2.25;06Q3;1;1;;1;;1;;2;;1;;1;;1;2;FALSE;FALSE;FALSE;FALSE
06;37280;2110;1;0.150000006;05Q3;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;FALSE;TRUE;FALSE;FALSE
06;37280;2110;1;0.150000006;06Q1;1;1;1;1;1;1;1;2;1;2;2;2;2;1;2;FALSE;FALSE;FALSE;FALSE
06;37280;2110;1;0.150000006;06Q3;1;2;2;1;1;1;1;2;1;1;1;1;1;1;2;FALSE;FALSE;FALSE;FALSE
06;37280;2110;1;0.150000006;06Q4;1;1;1;1;1;1;1;2;1;1;1;1;1;1;2;FALSE;FALSE;FALSE;FALSE
06;37280;2110;1;0.150000006;07Q2;1;1;;1;1;1;1;3;2;1;2;2;1;1;3;FALSE;FALSE;FALSE;FALSE
06;37485;2110;3;1.050000072;05Q3;2;2;2;2;1;3;1;2;2;2;2;2;2;2;2;FALSE;TRUE;FALSE;FALSE
06;37532;2220;7;15;05Q3;1;1;;1;1;1;1;1;1;2;1;2;1;1;3;FALSE;TRUE;FALSE;FALSE
06;37577;2220;3;0.875;08Q3;1;2;2;3;2;3;2;2;2;1;1;1;1;2;2;FALSE;FALSE;FALSE;FALSE
06;37577;2220;3;0.875;10Q1;2;3;2;3;2;3;2;3;3;1;1;1;1;3;2;FALSE;FALSE;FALSE;FALSE
06;37577;2220;3;0.875;10Q2;;1;3;1;3;1;3;1;3;2;1;1;1;1;1;FALSE;FALSE;FALSE;FALSE
06;37577;2220;3;0.875;10Q4;2;3;3;3;3;3;3;3;3;3;3;3;3;3;1;FALSE;FALSE;FALSE;FALSE
06;37577;2220;3;0.875;11Q3;;3;3;3;3;3;3;2;2;1;1;1;1;3;1;FALSE;FALSE;FALSE;FALSE
06;37577;2220;3;0.875;11Q4;2;3;3;3;3;3;3;3;3;1;1;1;1;3;1;FALSE;FALSE;FALSE;FALSE
06;37577;2220;3;0.875;12Q1;2;2;2;2;2;3;2;3;2;1;1;1;1;2;1;FALSE;FALSE;FALSE;FALSE
06;37577;2220;3;0.875;12Q2;2;3;2;3;2;3;3;2;3;1;2;2;1;3;1;FALSE;FALSE;FALSE;FALSE
06;37577;2220;3;0.875;12Q3;2;2;3;2;3;3;3;3;3;1;2;1;2;3;1;FALSE;FALSE;FALSE;FALSE
06;37577;2220;3;0.875;12Q4;2;3;2;3;3;3;3;2;2;2;2;1;1;3;1;FALSE;FALSE;FALSE;FALSE
06;37577;2220;6;7;06Q1;1;3;2;3;2;3;2;3;2;2;1;3;3;3;1;FALSE;TRUE;FALSE;FALSE
06;37578;2220;3;0.699999988;06Q2;1;3;1;3;1;3;1;2;2;1;2;3;2;3;2;FALSE;TRUE;FALSE;FALSE
06;37578;2220;3;0.699999988;06Q3;2;3;3;3;3;3;3;2;2;1;1;1;1;3;2;FALSE;FALSE;FALSE;FALSE
06;37578;2220;3;0.699999988;06Q4;1;1;2;1;2;1;2;2;2;1;1;1;1;2;2;FALSE;FALSE;FALSE;FALSE
06;37578;2220;3;0.699999988;07Q1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;1;FALSE;FALSE;FALSE;FALSE
06;37578;2220;3;0.699999988;07Q2;1;2;1;1;1;1;1;2;2;1;1;1;1;1;2;FALSE;FALSE;FALSE;FALSE
06;37578;2220;3;0.699999988;08Q1;1;3;3;3;3;3;3;2;2;1;1;1;1;3;2;FALSE;FALSE;FALSE;FALSE
06;37578;2220;3;0.699999988;08Q2;;3;2;3;2;3;2;2;2;1;2;1;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37618;2130;9;70;06Q1;2;2;2;2;3;3;3;2;2;1;1;1;1;3;2;FALSE;TRUE;FALSE;FALSE
06;37618;2130;9;70;06Q2;1;2;2;1;1;1;1;2;3;1;1;1;1;2;2;FALSE;FALSE;FALSE;FALSE
06;37618;2130;9;70;08Q1;1;1;2;1;2;1;2;2;2;1;2;1;2;1;2;FALSE;FALSE;FALSE;FALSE
06;37618;2130;9;100.1000061;12Q2;1;3;;3;3;3;3;2;2;1;1;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37656;2110;5;4.5;06Q2;;;;;;;;;;;;;;;;FALSE;TRUE;FALSE;FALSE
06;37656;2110;5;4.5;06Q3;1;3;3;3;3;3;3;1;2;1;1;1;1;3;1;FALSE;FALSE;FALSE;FALSE
06;37656;2110;5;4.5;06Q4;1;2;2;2;2;2;2;2;2;1;1;1;1;2;1;FALSE;FALSE;FALSE;FALSE
06;37656;2110;5;6.420000076;08Q4;2;3;3;3;3;3;3;2;2;2;2;3;3;3;1;FALSE;FALSE;FALSE;FALSE
06;37656;2110;5;6.420000076;10Q2;1;1;1;;1;1;1;2;2;1;1;1;1;2;2;FALSE;FALSE;FALSE;FALSE
06;37656;2110;5;6.420000076;11Q3;1;2;2;2;2;2;2;2;2;3;3;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37656;2110;5;6.420000076;12Q1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;37656;2110;5;6.420000076;12Q3;2;3;3;3;3;3;3;2;2;2;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;37684;2220;7;18.75;09Q4;2;3;1;3;1;3;2;2;2;3;3;3;1;3;1;FALSE;FALSE;FALSE;FALSE
06;50000;2110;6;11.90000057;02Q2;2;3;2;1;2;2;2;2;2;1;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;50000;2110;6;11.90000057;02Q4;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;4.5;05Q3;2;3;3;3;3;3;3;2;2;2;1;2;1;2;2;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;4.5;06Q2;;3;2;3;2;3;2;3;2;1;2;3;2;2;2;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;4.5;06Q3;;3;3;3;3;3;3;3;3;2;2;2;;2;3;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;4.5;07Q1;;3;3;3;3;3;3;3;3;1;1;2;2;3;1;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;4.5;07Q3;2;3;2;3;1;2;1;2;2;1;1;2;1;3;2;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;4.5;07Q4;;2;;3;2;3;2;3;2;1;2;1;2;3;2;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;5.099999905;01Q2;2;3;;2;2;2;2;3;3;3;3;1;1;1;2;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;5.099999905;01Q3;2;3;2;2;2;2;2;3;2;1;2;2;2;2;1;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;5.099999905;01Q4;2;3;3;3;3;3;3;3;3;1;1;1;1;3;2;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;5.099999905;02Q1;2;3;3;2;1;2;1;2;2;1;1;1;1;2;1;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;5.099999905;02Q3;2;2;2;1;2;1;;3;3;1;1;2;1;1;2;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;5.099999905;02Q4;2;3;3;3;3;3;3;3;3;1;1;1;1;3;2;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;5.099999905;03Q1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;5.099999905;03Q2;2;2;2;2;2;3;3;3;2;1;2;2;2;2;1;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;5.099999905;03Q3;2;2;2;1;2;1;2;3;3;2;2;2;2;1;2;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;5.099999905;04Q2;2;3;2;3;2;3;2;3;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;5.099999905;04Q3;;3;3;3;3;3;3;3;3;3;3;3;3;3;3;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;5.099999905;04Q4;;2;2;3;2;3;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;6.420000076;09Q3;1;2;2;1;2;1;2;3;2;1;2;3;2;1;2;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;6.420000076;09Q4;2;3;3;2;3;2;3;2;2;1;1;3;2;1;2;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;6.420000076;10Q2;;3;3;3;3;3;3;3;3;1;1;2;2;3;3;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;6.420000076;10Q3;2;2;3;3;3;2;3;3;2;2;2;2;2;1;3;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;6.420000076;10Q4;2;3;3;3;3;3;3;2;2;2;2;2;2;2;3;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;6.420000076;11Q3;2;3;3;3;3;3;3;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;50005;2110;5;6.420000076;12Q3;2;3;2;2;2;3;2;3;2;1;2;2;2;2;3;FALSE;FALSE;FALSE;FALSE
06;50006;2110;1;0.150000006;05Q1;1;2;;2;2;2;2;2;2;1;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;50006;2110;1;0.150000006;05Q2;1;1;;2;2;2;2;2;2;2;2;2;2;2;3;FALSE;FALSE;FALSE;FALSE
06;50006;2110;1;0.150000006;05Q3;2;3;1;3;2;3;2;2;2;2;2;2;2;3;3;FALSE;FALSE;FALSE;FALSE
06;50006;2110;1;0.170000002;01Q2;2;2;2;2;2;3;2;3;2;1;1;2;2;3;3;FALSE;FALSE;FALSE;FALSE
06;50006;2110;1;0.170000002;01Q3;2;;3;;3;;3;;3;;1;;2;3;3;FALSE;FALSE;FALSE;FALSE
06;50006;2110;1;0.170000002;01Q4;2;2;;3;;3;;2;;1;;2;;3;1;FALSE;FALSE;FALSE;FALSE
06;50006;2110;1;0.170000002;02Q2;2;2;2;3;1;3;1;3;2;1;1;2;2;3;3;FALSE;FALSE;FALSE;FALSE
06;50006;2110;1;0.170000002;02Q3;2;3;2;3;2;3;2;3;2;1;2;1;2;3;1;FALSE;FALSE;FALSE;FALSE
06;50006;2110;1;0.170000002;02Q4;2;;2;2;;3;;3;;1;;1;;3;3;FALSE;FALSE;FALSE;FALSE
06;50006;2110;1;0.170000002;03Q1;2;2;2;3;2;3;2;3;2;3;2;1;2;3;3;FALSE;FALSE;FALSE;FALSE
06;50006;2110;1;0.170000002;03Q2;2;2;2;3;2;3;2;2;2;1;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;50006;2110;1;0.170000002;03Q3;2;;;2;2;3;2;2;2;2;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;50006;2110;1;0.170000002;03Q4;1;2;2;3;2;3;2;2;2;1;2;2;2;3;3;FALSE;FALSE;FALSE;FALSE
06;50006;2110;1;0.170000002;04Q1;1;3;2;3;2;3;2;2;2;2;2;1;1;3;3;FALSE;FALSE;FALSE;FALSE
06;50006;2110;1;0.170000002;04Q2;1;2;1;3;1;3;1;2;2;1;1;2;2;2;3;FALSE;FALSE;FALSE;FALSE
06;50006;2110;1;0.170000002;04Q3;2;2;2;3;1;3;2;2;2;1;2;2;2;3;3;FALSE;FALSE;FALSE;FALSE
06;50006;2110;1;0.170000002;04Q4;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;50007;2110;6;10.5;05Q1;2;3;3;3;3;3;3;2;2;2;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;50007;2110;6;10.5;05Q3;2;3;3;3;3;3;3;2;2;2;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;50007;2110;6;10.5;06Q2;;;;;;;;;;;;;;;;FALSE;FALSE;FALSE;FALSE
06;50007;2110;6;10.5;06Q4;;;;;;;;;;;;;;;;FALSE;FALSE;FALSE;FALSE
06;50007;2110;6;10.5;07Q1;2;3;2;3;2;3;2;2;2;2;2;2;2;3;1;FALSE;FALSE;FALSE;FALSE
06;50007;2110;6;10.5;07Q2;2;3;;3;3;3;3;2;2;2;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;50007;2110;6;10.5;07Q4;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;50007;2110;6;10.5;08Q1;2;3;3;2;2;2;2;2;2;2;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;50007;2110;6;10.5;08Q2;2;3;3;3;3;3;3;2;2;2;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
06;50007;2110;6;11.90000057;01Q2;2;3;3;3;3;3;3;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;50007;2110;6;11.90000057;01Q3;1;1;1;1;1;1;1;2;2;2;2;2;2;1;2;FALSE;FALSE;FALSE;FALSE
06;50007;2110;6;11.90000057;02Q1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;FALSE;FALSE;FALSE;FALSE
06;50007;2110;6;11.90000057;02Q3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;50007;2110;6;11.90000057;02Q4;1;1;2;1;2;1;2;2;2;2;2;2;2;1;2;FALSE;FALSE;FALSE;FALSE
06;50007;2110;6;11.90000057;03Q2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;FALSE;FALSE;FALSE;FALSE
06;50007;2110;6;11.90000057;03Q4;2;3;3;3;3;3;3;2;2;2;2;2;2;3;2;FALSE;FALSE;FALSE;FALSE
