Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7A,Q7P,Q8,Q9,Q4AX,Q6AX,Q7AX,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
5,13984,2220,3,7.93083166,15Q4,2,2,2,1,1,1,1,2,3,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,14007,2210,3,2.394213331,15Q4,2,3,2,3,2,3,2,2,3,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14010,2210,1,0.628837107,15Q4,2,2,2,3,3,3,3,2,2,1,1,1,3,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,14022,2120,2,2.358087509,15Q4,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14029,2230,1,1.41488349,15Q4,2,3,,3,,3,,3,,1,,3,,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14264,2220,1,2.083022916,15Q4,1,2,3,3,3,3,3,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14637,2110,2,5.228802736,15Q4,1,3,3,2,3,2,3,2,2,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14642,2220,2,5.433853824,15Q4,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
5,14650,2130,2,2.153036421,15Q4,1,2,3,2,3,2,3,3,2,3,3,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,14652,2110,2,5.228802736,15Q4,2,3,3,3,3,3,3,2,3,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14655,2220,2,5.433853824,15Q4,2,3,3,2,3,2,3,2,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,14657,2130,1,0.825348702,15Q4,2,3,2,3,2,3,2,3,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,14665,2210,1,0.628837107,15Q4,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14667,2110,2,5.228802736,15Q4,2,3,3,3,3,3,3,3,3,1,1,1,1,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
5,14701,2130,1,0.825348702,15Q4,2,,,3,3,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14703,2130,1,0.825348702,15Q4,2,3,2,2,2,2,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14712,2110,2,5.228802736,15Q4,1,2,2,3,2,3,2,2,2,1,2,1,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14714,2220,1,2.083022916,15Q4,1,3,,2,,2,,2,,2,,2,,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14766,2110,2,5.228802736,15Q4,1,3,3,3,3,3,3,2,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,15298,2220,1,2.083022916,15Q4,1,2,1,2,1,2,1,1,1,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,15323,2210,2,1.640408702,15Q4,2,3,2,,2,3,2,3,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,15352,2110,1,2.004418277,15Q4,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,15610,2230,2,3.690919579,15Q4,1,2,1,3,1,3,1,2,2,1,1,2,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33202,2220,2,5.433853824,15Q4,1,2,1,2,1,2,1,2,1,2,2,2,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33204,2110,1,2.004418277,15Q4,,3,2,3,2,3,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33219,2130,2,2.153036421,15Q4,1,2,3,2,3,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33221,2120,1,0.903953341,15Q4,2,3,3,3,3,3,3,2,2,1,1,1,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33492,2220,1,2.083022916,15Q4,1,3,1,3,1,2,2,2,2,2,2,1,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33499,2230,1,1.41488349,15Q4,2,3,,3,3,3,3,3,3,3,3,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33500,2110,1,2.004418277,15Q4,2,3,1,3,1,3,1,3,2,1,3,1,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,35133,2110,1,2.004418277,15Q4,2,3,2,3,3,3,3,2,2,2,2,3,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,36399,2230,2,3.690919579,15Q4,2,3,3,3,3,3,3,2,3,1,1,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37206,2220,1,2.083022916,15Q4,1,2,3,,2,3,3,2,2,2,3,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37210,2120,2,2.358087509,15Q4,2,3,2,3,2,1,2,3,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37216,2210,1,0.628837107,15Q4,,3,,3,,1,,2,,3,,1,,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37232,2110,2,5.228802736,15Q4,,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,37234,2230,3,5.386979995,15Q4,1,1,2,1,2,1,2,3,2,1,1,1,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37242,2110,2,5.228802736,15Q4,2,3,2,3,3,3,3,2,2,1,1,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37244,2230,2,3.690919579,15Q4,1,2,1,2,2,2,1,2,2,1,1,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37247,2210,2,1.640408702,15Q4,2,3,1,2,1,3,2,2,2,1,2,2,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37248,2120,1,0.903953341,15Q4,1,2,2,2,2,1,2,2,2,1,2,1,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37249,2110,3,7.631554993,15Q4,2,2,2,1,1,1,1,1,2,1,1,2,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37254,2220,2,5.433853824,15Q4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37256,2230,2,3.690919579,15Q4,2,2,2,2,2,3,3,2,2,1,2,1,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37257,2120,1,0.903953341,15Q4,1,2,2,2,2,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37276,2220,3,7.93083166,15Q4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,37618,2130,3,3.142404997,15Q4,2,2,2,1,2,2,2,3,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,50082,2110,3,7.631554993,15Q4,1,1,3,1,2,1,2,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50157,2120,3,3.441681664,15Q4,1,2,2,1,1,1,1,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,50183,2120,1,0.903953341,15Q4,2,3,1,3,1,3,1,2,3,3,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50195,2120,2,2.358087509,15Q4,2,3,3,3,3,3,3,2,2,1,1,1,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50226,2210,1,0.628837107,15Q4,2,3,2,3,2,3,2,3,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50261,2210,2,1.640408702,15Q4,1,2,,2,,2,,2,,2,,1,,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,50333,2110,2,5.228802736,15Q4,2,3,3,3,3,3,3,3,3,1,1,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50336,2210,1,0.628837107,15Q4,1,2,3,2,3,2,3,2,3,2,3,2,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50369,2210,2,1.640408702,15Q4,2,3,,3,3,2,2,2,2,1,2,1,2,3,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
5,50660,2230,1,1.41488349,15Q4,2,3,3,3,3,3,3,3,3,2,2,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,50693,2130,1,0.825348702,15Q4,2,3,2,3,3,3,3,3,3,1,1,2,2,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,51121,2210,1,0.628837107,15Q4,2,3,3,3,3,3,3,2,3,1,2,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,52107,2230,2,3.690919579,15Q4,2,3,3,3,3,3,3,2,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,53019,2110,2,5.228802736,15Q4,2,3,1,3,1,3,1,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,53024,2110,2,5.228802736,15Q4,2,3,3,3,3,3,3,2,2,1,2,1,2,2,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,53262,2220,2,5.433853824,15Q4,2,3,3,3,3,3,3,3,3,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96388,2120,1,0.903953341,15Q4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96391,2110,1,2.004418277,15Q4,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96411,2110,2,5.228802736,15Q4,1,2,2,1,1,1,2,2,2,2,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96420,2220,1,2.083022916,15Q4,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96446,2210,1,0.628837107,15Q4,2,3,3,3,3,2,2,3,3,1,1,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96460,2220,1,2.083022916,15Q4,1,2,1,1,2,,,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96528,2110,1,2.004418277,15Q4,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96548,2110,2,5.228802736,15Q4,2,3,3,3,3,3,3,2,2,1,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96551,2130,2,2.153036421,15Q4,2,3,3,3,3,3,3,3,3,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96623,2230,2,3.690919579,15Q4,2,3,3,3,3,3,3,3,3,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96642,2220,3,7.93083166,15Q4,1,2,2,2,3,2,3,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96643,2230,1,1.41488349,15Q4,1,2,,2,2,2,2,2,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96645,2120,1,0.903953341,15Q4,,,,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96658,2110,1,2.004418277,15Q4,2,3,3,3,3,3,3,3,2,1,1,2,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96679,2210,1,0.628837107,15Q4,2,3,3,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96788,2220,2,5.433853824,15Q4,1,3,1,3,2,3,1,2,2,1,2,1,2,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,96841,2110,1,2.004418277,15Q4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97059,2110,2,5.228802736,15Q4,2,3,3,3,3,3,3,3,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97102,2130,2,2.153036421,15Q4,2,3,3,3,3,3,3,2,3,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,97112,2220,2,5.433853824,15Q4,2,3,,3,,3,,2,,1,,1,,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97367,2130,1,0.825348702,15Q4,2,3,2,3,2,3,2,2,2,1,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,11082,2130,1,0.825348702,16Q1,1,2,2,1,2,2,2,2,3,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,11085,2110,2,5.228802736,16Q1,1,2,2,3,1,3,1,2,2,1,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13013,2110,2,5.228802736,16Q1,1,2,2,2,3,2,3,1,3,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13014,2220,3,7.93083166,16Q1,,3,,3,3,3,3,2,3,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13015,2220,3,7.93083166,16Q1,1,3,2,2,1,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13026,2220,2,5.433853824,16Q1,1,2,3,2,2,2,2,2,2,1,1,2,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13034,2120,1,0.903953341,16Q1,,3,3,3,2,2,2,2,2,1,1,2,2,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,13045,2220,2,5.433853824,16Q1,1,2,,1,2,2,2,2,2,1,1,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13046,2220,2,5.433853824,16Q1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13048,2110,1,2.004418277,16Q1,2,3,3,3,3,3,3,3,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13060,2230,1,1.41488349,16Q1,1,2,3,2,3,2,2,1,1,1,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,13063,2110,2,5.228802736,16Q1,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13065,2110,2,5.228802736,16Q1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13070,2230,1,1.41488349,16Q1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13083,2110,1,2.004418277,16Q1,2,3,3,3,3,3,3,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13084,2110,1,2.004418277,16Q1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13085,2220,1,2.083022916,16Q1,1,2,2,2,2,2,2,3,3,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13088,2230,2,3.690919579,16Q1,2,1,3,1,1,3,3,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13096,2220,2,5.433853824,16Q1,1,2,3,2,2,2,2,2,2,1,1,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13103,2230,2,3.690919579,16Q1,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13107,2110,1,2.004418277,16Q1,2,3,3,3,3,3,3,3,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13109,2220,2,5.433853824,16Q1,2,3,3,3,3,3,3,3,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13110,2110,1,2.004418277,16Q1,2,3,2,2,2,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13111,2110,3,7.631554993,16Q1,2,1,3,1,3,3,2,2,2,1,1,2,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13114,2110,1,2.004418277,16Q1,2,,,3,3,1,3,2,2,2,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13124,2110,1,2.004418277,16Q1,2,3,3,3,3,3,3,2,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13134,2230,1,1.41488349,16Q1,2,3,3,3,3,3,3,2,2,1,1,1,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13139,2110,1,2.004418277,16Q1,1,2,3,2,3,3,3,1,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13144,2210,2,1.640408702,16Q1,2,3,3,1,2,2,3,1,1,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13148,2230,2,3.690919579,16Q1,2,3,3,3,3,3,3,3,3,1,1,3,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13214,2210,1,0.628837107,16Q1,1,2,,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13290,2220,1,2.083022916,16Q1,2,3,2,3,2,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13314,2210,2,1.640408702,16Q1,2,2,2,2,2,3,3,3,3,1,1,1,1,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,13318,2110,1,2.004418277,16Q1,1,2,2,3,2,2,2,1,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13319,2220,1,2.083022916,16Q1,2,3,3,2,2,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13358,2220,1,2.083022916,16Q1,2,3,2,3,2,3,2,3,3,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13364,2210,2,1.640408702,16Q1,,3,3,3,3,2,3,3,3,2,1,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13378,2130,2,2.153036421,16Q1,2,2,3,2,3,2,,3,2,1,1,1,1,,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13381,2120,2,2.358087509,16Q1,2,2,3,2,3,2,3,2,3,1,2,2,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13385,2110,2,5.228802736,16Q1,2,3,2,3,2,3,2,2,2,1,1,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13386,2110,1,2.004418277,16Q1,2,2,3,3,3,3,3,2,2,1,1,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13398,2220,1,2.083022916,16Q1,2,2,2,2,2,2,2,2,2,1,1,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13399,2110,1,2.004418277,16Q1,2,3,2,3,2,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13407,2130,3,3.142404997,16Q1,2,3,3,3,3,3,3,2,1,1,1,2,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13409,2210,2,1.640408702,16Q1,2,3,1,3,1,3,1,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13414,2120,2,2.358087509,16Q1,2,3,3,3,2,3,2,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13451,2120,2,2.358087509,16Q1,1,1,2,1,2,1,2,1,2,2,1,2,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13454,2120,2,2.358087509,16Q1,2,3,3,2,2,2,3,3,3,1,1,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13459,2110,1,2.004418277,16Q1,2,3,3,3,3,3,3,2,2,1,1,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13460,2210,2,1.640408702,16Q1,2,3,3,3,3,3,3,2,3,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13467,2110,1,2.004418277,16Q1,,,,3,2,3,2,2,2,2,2,2,2,3,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13671,2110,1,2.004418277,16Q1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13673,2110,1,2.004418277,16Q1,1,2,2,2,2,2,2,3,3,1,1,3,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13753,2130,2,2.153036421,16Q1,1,2,,2,1,2,1,2,1,2,1,2,1,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13756,2130,1,0.825348702,16Q1,,3,2,3,2,3,2,2,2,1,1,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13806,2220,2,5.433853824,16Q1,2,3,2,3,3,3,3,2,2,1,1,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13817,2230,2,3.690919579,16Q1,1,2,3,2,3,2,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13827,2130,1,0.825348702,16Q1,2,3,,3,2,3,2,2,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,13847,2120,1,0.903953341,16Q1,2,2,3,2,3,3,3,2,3,1,1,1,1,3,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
3,13850,2120,2,2.358087509,16Q1,2,3,3,1,3,1,3,2,2,1,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13949,2130,2,2.153036421,16Q1,1,2,3,2,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,13984,2220,3,7.93083166,16Q1,2,2,2,1,1,1,1,2,3,1,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,14007,2210,3,2.394213331,16Q1,1,3,2,1,2,1,2,2,2,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14010,2210,1,0.628837107,16Q1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,14022,2120,2,2.358087509,16Q1,1,2,2,1,2,1,2,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14188,2110,1,2.004418277,16Q1,2,3,3,3,3,3,3,2,3,1,1,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,14241,2220,3,7.93083166,16Q1,1,2,3,3,3,3,3,2,2,1,1,2,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14264,2220,1,2.083022916,16Q1,2,2,3,2,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14637,2110,2,5.228802736,16Q1,2,3,3,3,3,3,3,2,2,1,2,1,2,3,1,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,14642,2220,2,5.433853824,16Q1,1,2,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14648,2110,2,5.228802736,16Q1,2,3,3,3,2,3,2,3,3,2,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,14652,2110,2,5.228802736,16Q1,2,3,3,3,3,3,3,3,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,14653,2130,2,2.153036421,16Q1,1,1,3,1,2,1,2,1,2,1,1,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14655,2220,2,5.433853824,16Q1,1,3,2,2,2,3,3,1,2,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,14657,2130,1,0.825348702,16Q1,2,2,3,2,3,2,3,1,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14666,2110,1,2.004418277,16Q1,2,,,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14667,2110,2,5.228802736,16Q1,2,3,3,3,3,3,3,3,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,14701,2130,1,0.825348702,16Q1,1,2,3,1,3,1,3,2,2,1,1,1,1,1,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,14705,2110,1,2.004418277,16Q1,2,3,2,3,2,3,2,1,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14706,2230,2,3.690919579,16Q1,1,1,2,1,2,1,2,1,2,1,2,1,3,1,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,14707,2110,2,5.228802736,16Q1,2,3,2,3,3,3,3,3,3,1,1,2,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14766,2110,2,5.228802736,16Q1,1,2,2,3,2,2,2,3,2,1,1,3,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14770,2130,1,0.825348702,16Q1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,15298,2220,1,2.083022916,16Q1,2,3,3,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,15323,2210,2,1.640408702,16Q1,2,3,3,3,3,3,3,3,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,31088,2230,2,3.690919579,16Q1,2,2,3,3,3,2,2,2,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33202,2220,2,5.433853824,16Q1,1,1,2,1,2,1,2,2,2,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33204,2110,1,2.004418277,16Q1,2,3,1,3,2,3,2,3,2,1,1,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33219,2130,2,2.153036421,16Q1,2,3,3,3,3,1,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33221,2120,1,0.903953341,16Q1,2,3,3,3,3,3,3,2,3,1,1,1,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33499,2230,1,1.41488349,16Q1,2,3,3,2,2,2,2,3,3,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33500,2110,1,2.004418277,16Q1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,3,,,,TRUE,FALSE,FALSE,FALSE,FALSE
