"";"Datum";"factor";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"2917";1999-03-31;1;0;0;NA;NA;NA
"3013";1999-06-30;1;2;2;NA;NA;NA
"2522";1998-03-31;1;0;-1;NA;NA;NA
"2821";1998-12-31;1;-1;-1;NA;NA;NA
"2918";1999-03-31;1;-1;-1;NA;NA;NA
"1516";1995-09-30;4;0;-1;NA;NA;NA
"1618";1995-12-31;4;-2;-1;NA;NA;NA
"1720";1996-03-31;4;1;0;NA;NA;NA
"968";1994-03-31;4;0;NA;NA;NA;NA
"6138";1993-06-30;1;1;0;NA;NA;NA
"1029";1994-06-30;1;-2;NA;NA;NA;NA
"1324";1995-03-31;1;-1;-1;NA;NA;NA
"1420";1995-06-30;1;0;0;NA;NA;NA
"1517";1995-09-30;1;0;0;NA;NA;NA
"1619";1995-12-31;1;-1;-1;NA;NA;NA
"1721";1996-03-31;1;-1;-1;NA;NA;NA
"6139";1993-06-30;1;0;0;NA;NA;NA
"6140";1993-06-30;1;1;0;NA;NA;NA
"1124";1994-09-30;1;1;1;NA;NA;NA
"1221";1994-12-31;1;0;0;NA;NA;NA
"1325";1995-03-31;1;0;-1;NA;NA;NA
"1722";1996-03-31;1;0;0;NA;NA;NA
"1821";1996-06-30;1;-1;0;NA;NA;NA
"1919";1996-09-30;1;2;1;NA;NA;NA
"2020";1996-12-31;1;1;1;NA;NA;NA
"2124";1997-03-31;1;0;0;NA;NA;NA
"2221";1997-06-30;1;0;0;NA;NA;NA
"2321";1997-09-30;1;-1;-1;NA;NA;NA
"2418";1997-12-31;1;-1;0;NA;NA;NA
"2523";1998-03-31;1;-1;0;NA;NA;NA
"2822";1998-12-31;1;NA;-1;NA;NA;NA
"3516";2000-09-30;1;-1;0;NA;NA;NA
"6141";1993-06-30;1;0;0;NA;NA;NA
"969";1994-03-31;1;2;-1;NA;NA;NA
"1030";1994-06-30;1;-1;-1;NA;NA;NA
"1125";1994-09-30;1;-1;-1;NA;NA;NA
"1222";1994-12-31;1;0;0;NA;NA;NA
"1326";1995-03-31;1;2;0;NA;NA;NA
"1421";1995-06-30;1;-1;-2;NA;NA;NA
"1518";1995-09-30;1;1;2;NA;NA;NA
"1620";1995-12-31;1;-1;-2;NA;NA;NA
"1723";1996-03-31;1;0;-1;NA;NA;NA
"1822";1996-06-30;1;NA;-2;NA;NA;NA
"1920";1996-09-30;1;NA;0;NA;NA;NA
"2021";1996-12-31;1;0;0;NA;NA;NA
"2125";1997-03-31;1;0;-1;NA;NA;NA
"2222";1997-06-30;1;-1;1;NA;NA;NA
"2322";1997-09-30;1;0;0;NA;NA;NA
"2419";1997-12-31;1;0;0;NA;NA;NA
"2524";1998-03-31;1;0;0;NA;NA;NA
"2823";1998-12-31;1;0;0;NA;NA;NA
"2919";1999-03-31;1;0;0;NA;NA;NA
"3517";2000-09-30;1;0;1;NA;NA;NA
"3612";2000-12-31;1;0;0;NA;NA;NA
"3910";2001-09-30;1;-2;-2;0;0;NA
"4010";2001-12-31;1;0;-1;-1;-2;NA
"4110";2002-03-31;1;-2;-2;-2;-2;NA
"429";2002-06-30;1;1;0;0;-1;NA
"438";2002-09-30;1;-1;-1;0;-2;NA
"448";2002-12-31;1;0;0;0;0;NA
"458";2003-03-31;1;0;0;0;0;NA
"467";2003-06-30;1;0;0;1;0;NA
"476";2003-09-30;1;0;0;0;0;NA
"485";2003-12-31;1;1;1;1;0;NA
"496";2004-03-31;1;NA;0;0;0;NA
"504";2004-06-30;1;NA;1;-1;1;NA
"514";2004-09-30;1;0;0;-1;1;NA
"527";2004-12-31;1;NA;2;1;1;NA
"536";2005-03-31;1;NA;2;2;0;NA
"546";2005-06-30;1;1;0;1;0;NA
"5924";2006-09-30;1;1;0;-1;0;NA
"6030";2006-12-31;1;0;0;-1;0;NA
"6142";2007-03-31;1;0;0;1;0;NA
"6229";2007-06-30;1;0;0;0;0;NA
"6329";2007-09-30;1;0;0;0;0;NA
"6423";2007-12-31;1;0;0;-1;0;NA
"6533";2008-03-31;1;0;0;0;0;NA
"6644";2008-06-30;1;0;0;0;0;NA
"970";1994-03-31;1;0;1;NA;NA;NA
"1031";1994-06-30;1;0;-1;NA;NA;NA
"1126";1994-09-30;1;0;1;NA;NA;NA
"1223";1994-12-31;1;0;0;NA;NA;NA
"1327";1995-03-31;1;0;-1;NA;NA;NA
"1422";1995-06-30;1;0;1;NA;NA;NA
"1519";1995-09-30;1;0;0;NA;NA;NA
"1823";1996-06-30;1;1;0;NA;NA;NA
"1921";1996-09-30;1;0;-1;NA;NA;NA
"2223";1997-06-30;1;1;0;NA;NA;NA
"2323";1997-09-30;1;-1;0;NA;NA;NA
"2420";1997-12-31;1;0;1;NA;NA;NA
"2525";1998-03-31;1;1;0;NA;NA;NA
"2824";1998-12-31;1;0;0;NA;NA;NA
"2920";1999-03-31;1;0;0;NA;NA;NA
"3014";1999-06-30;1;0;0;NA;NA;NA
"3111";1999-09-30;9;0;0;NA;NA;NA
"3213";1999-12-31;9;0;0;NA;NA;NA
"3911";2001-09-30;4;NA;0;0;0;NA
"4011";2001-12-31;4;NA;0;0;0;NA
"4111";2002-03-31;4;NA;0;0;0;NA
"4210";2002-06-30;4;NA;-1;0;-1;NA
"439";2002-09-30;4;NA;0;0;-1;NA
"449";2002-12-31;4;NA;-1;-1;-1;NA
"459";2003-03-31;4;NA;-1;-1;-1;NA
"468";2003-06-30;4;NA;1;1;2;NA
"6330";2007-09-30;4;-1;-1;0;0;NA
"971";1994-03-31;1;0;0;NA;NA;NA
"1032";1994-06-30;1;-1;-1;NA;NA;NA
"1127";1994-09-30;1;1;1;NA;NA;NA
"1621";1995-12-31;1;1;1;NA;NA;NA
"1724";1996-03-31;1;0;-1;NA;NA;NA
"1824";1996-06-30;1;0;-1;NA;NA;NA
"1922";1996-09-30;1;0;0;NA;NA;NA
"2022";1996-12-31;1;-1;0;NA;NA;NA
"2126";1997-03-31;1;-1;-1;NA;NA;NA
"2224";1997-06-30;1;0;0;NA;NA;NA
"2324";1997-09-30;1;-1;-1;NA;NA;NA
"2421";1997-12-31;1;-1;-1;NA;NA;NA
"2526";1998-03-31;1;-1;-1;NA;NA;NA
"2921";1999-03-31;1;NA;0;NA;NA;NA
"3015";1999-06-30;1;NA;-1;NA;NA;NA
"3518";2000-09-30;1;NA;-1;NA;NA;NA
"3613";2000-12-31;1;NA;-1;NA;NA;NA
"3713";2001-03-31;1;NA;-1;NA;NA;NA
"3816";2001-06-30;1;0;0;0;0;NA
"3912";2001-09-30;1;0;0;-1;-1;NA
"4012";2001-12-31;1;1;1;1;0;NA
"4112";2002-03-31;1;-2;0;0;-1;NA
"4211";2002-06-30;1;1;1;0;0;NA
"4510";2003-03-31;1;NA;0;0;0;NA
"469";2003-06-30;1;NA;1;0;0;NA
"477";2003-09-30;1;0;0;0;0;NA
"486";2003-12-31;1;0;0;0;0;NA
"497";2004-03-31;1;0;0;0;0;NA
"505";2004-06-30;1;0;1;1;0;NA
"537";2005-03-31;1;NA;0;0;0;NA
"547";2005-06-30;1;0;0;-1;0;NA
"1923";1996-09-30;1;0;0;NA;NA;NA
"1924";1996-09-30;1;1;0;NA;NA;NA
"2023";1996-12-31;1;-1;-1;NA;NA;NA
"2127";1997-03-31;1;0;0;NA;NA;NA
"2422";1997-12-31;1;0;0;NA;NA;NA
"2527";1998-03-31;1;0;0;NA;NA;NA
"3016";1999-06-30;1;NA;0;NA;NA;NA
"3112";1999-09-30;5;0;0;NA;NA;NA
"3214";1999-12-31;5;-2;-1;NA;NA;NA
"6143";1993-06-30;1;-2;-1;NA;NA;NA
"1128";1994-09-30;1;1;0;NA;NA;NA
"2024";1996-12-31;1;0;0;NA;NA;NA
"2325";1997-09-30;1;0;0;NA;NA;NA
"2423";1997-12-31;1;-1;0;NA;NA;NA
"2528";1998-03-31;1;1;NA;NA;NA;NA
"2825";1998-12-31;1;0;NA;NA;NA;NA
"4013";2001-12-31;4;-1;1;1;0;NA
"4113";2002-03-31;4;0;0;1;0;NA
"4212";2002-06-30;4;0;-1;-1;1;NA
"4310";2002-09-30;4;-1;-1;-1;0;NA
"4410";2002-12-31;4;0;-1;-1;0;NA
"4511";2003-03-31;4;0;0;0;0;NA
"4610";2003-06-30;4;-2;-1;-1;-1;NA
"478";2003-09-30;4;0;0;0;0;NA
"487";2003-12-31;4;0;1;0;0;NA
"498";2004-03-31;4;0;0;0;0;NA
"506";2004-06-30;4;1;0;1;1;NA
"515";2004-09-30;4;0;0;-1;0;NA
"6144";2007-03-31;4;0;1;0;-1;NA
"6230";2007-06-30;4;0;0;0;0;NA
"6331";2007-09-30;4;1;0;0;0;NA
"6424";2007-12-31;4;0;0;0;-1;NA
"6534";2008-03-31;4;1;1;0;-1;NA
"6866";2008-12-31;4;-1;-1;-1;-1;NA
"7261";2009-12-31;4;-2;-2;-1;-1;NA
"7380";2010-03-31;4;0;0;1;-1;NA
"7477";2010-06-30;4;NA;0;-1;1;NA
"7570";2010-09-30;4;NA;0;0;0;NA
"7669";2010-12-31;4;NA;-2;-1;-1;NA
"8551";2013-03-31;4;1;1;1;-1;NA
"6145";1993-06-30;1;0;0;NA;NA;NA
"1129";1994-09-30;1;0;0;NA;NA;NA
"1224";1994-12-31;1;-1;0;NA;NA;NA
"1622";1995-12-31;1;-1;-1;NA;NA;NA
"1725";1996-03-31;1;0;1;NA;NA;NA
"1825";1996-06-30;1;0;0;NA;NA;NA
"1925";1996-09-30;1;-1;0;NA;NA;NA
"2025";1996-12-31;1;-1;0;NA;NA;NA
"2128";1997-03-31;1;0;0;NA;NA;NA
"2225";1997-06-30;1;0;0;NA;NA;NA
"2326";1997-09-30;1;0;-1;NA;NA;NA
"2424";1997-12-31;1;0;0;NA;NA;NA
"2826";1998-12-31;1;0;1;NA;NA;NA
"2922";1999-03-31;1;0;0;NA;NA;NA
"3215";1999-12-31;1;-1;-1;NA;NA;NA
"3519";2000-09-30;1;1;-1;NA;NA;NA
"3913";2001-09-30;1;1;1;0;1;NA
"4014";2001-12-31;1;NA;1;1;1;NA
"4512";2003-03-31;1;0;0;0;0;NA
"4611";2003-06-30;1;NA;0;0;0;NA
"479";2003-09-30;1;NA;1;0;1;NA
"488";2003-12-31;1;NA;0;0;1;NA
"516";2004-09-30;1;NA;0;0;1;NA
"528";2004-12-31;1;NA;0;0;0;NA
"6767";2008-09-30;1;NA;0;0;0;NA
"1225";1994-12-31;1;1;NA;NA;NA;NA
"1623";1995-12-31;1;0;NA;NA;NA;NA
"1130";1994-09-30;6;-1;0;NA;NA;NA
"1226";1994-12-31;6;-1;-1;NA;NA;NA
"1328";1995-03-31;6;1;1;NA;NA;NA
"1423";1995-06-30;6;0;0;NA;NA;NA
"1520";1995-09-30;6;0;-1;NA;NA;NA
"1826";1996-06-30;6;-1;-1;NA;NA;NA
"2129";1997-03-31;6;0;NA;NA;NA;NA
"3216";1999-12-31;6;0;0;NA;NA;NA
"3520";2000-09-30;6;NA;1;NA;NA;NA
"3614";2000-12-31;6;1;0;NA;NA;NA
"3914";2001-09-30;2;0;1;0;0;NA
"4513";2003-03-31;2;0;0;0;0;NA
"4612";2003-06-30;2;0;1;0;0;NA
"2026";1996-12-31;5;0;NA;NA;NA;NA
"2130";1997-03-31;5;-1;-1;NA;NA;NA
"1227";1994-12-31;8;0;0;NA;NA;NA
"1329";1995-03-31;8;0;0;NA;NA;NA
"1424";1995-06-30;1;0;1;NA;NA;NA
"6146";1993-06-30;1;0;0;NA;NA;NA
"972";1994-03-31;1;0;0;NA;NA;NA
"1033";1994-06-30;1;0;0;NA;NA;NA
"1131";1994-09-30;1;-1;-1;NA;NA;NA
"1228";1994-12-31;1;-1;-1;NA;NA;NA
"1330";1995-03-31;1;1;1;NA;NA;NA
"1425";1995-06-30;1;0;0;NA;NA;NA
"1521";1995-09-30;1;1;0;NA;NA;NA
"1827";1996-06-30;1;0;0;NA;NA;NA
"1926";1996-09-30;1;1;NA;NA;NA;NA
"2027";1996-12-31;1;-1;NA;NA;NA;NA
"2327";1997-09-30;1;-1;0;NA;NA;NA
"2425";1997-12-31;1;1;2;NA;NA;NA
"2529";1998-03-31;1;-1;-2;NA;NA;NA
"2827";1998-12-31;1;0;0;NA;NA;NA
"2923";1999-03-31;1;0;1;NA;NA;NA
"3017";1999-06-30;1;1;-1;NA;NA;NA
"3113";1999-09-30;3;-2;-1;NA;NA;NA
"3217";1999-12-31;3;NA;-1;NA;NA;NA
"3521";2000-09-30;3;0;-1;NA;NA;NA
"3615";2000-12-31;3;0;0;NA;NA;NA
"3714";2001-03-31;3;1;0;NA;NA;NA
"3817";2001-06-30;1;0;0;0;0;NA
"3915";2001-09-30;1;0;-1;-1;0;NA
"4015";2001-12-31;1;0;0;0;NA;NA
"4114";2002-03-31;1;-1;0;0;0;NA
"4213";2002-06-30;1;1;1;1;1;NA
"4311";2002-09-30;1;1;1;0;0;NA
"4411";2002-12-31;1;0;0;0;0;NA
"4514";2003-03-31;1;-1;-1;-1;-1;NA
"4613";2003-06-30;1;1;1;0;0;NA
"4710";2003-09-30;1;1;1;0;0;NA
"489";2003-12-31;1;0;0;0;0;NA
"499";2004-03-31;1;-1;-1;0;-1;NA
"1331";1995-03-31;1;0;2;NA;NA;NA
"1426";1995-06-30;1;-1;-1;NA;NA;NA
"2131";1997-03-31;1;-1;0;NA;NA;NA
"2226";1997-06-30;1;0;0;NA;NA;NA
"2328";1997-09-30;1;0;0;NA;NA;NA
"2426";1997-12-31;1;0;0;NA;NA;NA
"2828";1998-12-31;1;0;0;NA;NA;NA
"2924";1999-03-31;1;0;0;NA;NA;NA
"3218";1999-12-31;1;0;0;NA;NA;NA
"973";1994-03-31;1;-1;-1;NA;NA;NA
"1034";1994-06-30;1;0;-1;NA;NA;NA
"1132";1994-09-30;1;-1;0;NA;NA;NA
"1229";1994-12-31;1;0;-1;NA;NA;NA
"2925";1999-03-31;1;0;NA;NA;NA;NA
"6147";1993-06-30;1;-1;-1;NA;NA;NA
"1133";1994-09-30;1;1;-1;NA;NA;NA
"1230";1994-12-31;1;0;-1;NA;NA;NA
"1332";1995-03-31;1;0;0;NA;NA;NA
"1427";1995-06-30;1;1;NA;NA;NA;NA
"1522";1995-09-30;1;0;NA;NA;NA;NA
"1726";1996-03-31;1;0;NA;NA;NA;NA
"1828";1996-06-30;1;-1;-2;NA;NA;NA
"1927";1996-09-30;1;0;-1;NA;NA;NA
"2028";1996-12-31;1;0;-1;NA;NA;NA
"2132";1997-03-31;1;NA;0;NA;NA;NA
"2227";1997-06-30;1;0;0;NA;NA;NA
"2329";1997-09-30;1;-2;-2;NA;NA;NA
"2427";1997-12-31;1;1;-1;NA;NA;NA
"2530";1998-03-31;1;0;0;NA;NA;NA
"2926";1999-03-31;1;1;1;NA;NA;NA
"1035";1994-06-30;9;0;-2;NA;NA;NA
"6148";1993-06-30;3;-1;-1;NA;NA;NA
"974";1994-03-31;3;1;1;NA;NA;NA
"1036";1994-06-30;3;-1;-1;NA;NA;NA
"1134";1994-09-30;3;2;2;NA;NA;NA
"1829";1996-06-30;3;0;0;NA;NA;NA
"1928";1996-09-30;3;0;0;NA;NA;NA
"2029";1996-12-31;3;0;1;NA;NA;NA
"2133";1997-03-31;3;-1;-2;NA;NA;NA
"2228";1997-06-30;3;0;2;NA;NA;NA
"2330";1997-09-30;3;0;-1;NA;NA;NA
"975";1994-03-31;1;1;0;NA;NA;NA
"1037";1994-06-30;1;0;0;NA;NA;NA
"1135";1994-09-30;1;1;-2;NA;NA;NA
"1231";1994-12-31;1;1;2;NA;NA;NA
"1333";1995-03-31;1;0;0;NA;NA;NA
"1624";1995-12-31;1;1;2;NA;NA;NA
"1929";1996-09-30;1;0;0;NA;NA;NA
"2030";1996-12-31;1;0;NA;NA;NA;NA
"2134";1997-03-31;1;0;1;NA;NA;NA
"2229";1997-06-30;1;1;0;NA;NA;NA
"6149";1993-06-30;1;-2;-2;NA;NA;NA
"1334";1995-03-31;1;1;1;NA;NA;NA
"1625";1995-12-31;1;1;2;NA;NA;NA
"1930";1996-09-30;1;1;-1;NA;NA;NA
"2031";1996-12-31;1;0;0;NA;NA;NA
"2331";1997-09-30;1;0;0;NA;NA;NA
"2428";1997-12-31;1;0;0;NA;NA;NA
"2531";1998-03-31;1;0;0;NA;NA;NA
"2829";1998-12-31;1;0;0;NA;NA;NA
"3114";1999-09-30;9;0;0;NA;NA;NA
"3219";1999-12-31;9;-1;-1;NA;NA;NA
"3916";2001-09-30;4;-1;-1;-1;-1;NA
"6150";1993-06-30;1;NA;0;NA;NA;NA
"1136";1994-09-30;1;0;0;NA;NA;NA
"1232";1994-12-31;1;0;0;NA;NA;NA
"1727";1996-03-31;1;-1;-1;NA;NA;NA
"1830";1996-06-30;1;0;0;NA;NA;NA
"1931";1996-09-30;1;0;0;NA;NA;NA
"2032";1996-12-31;1;0;0;NA;NA;NA
"2332";1997-09-30;1;-1;NA;NA;NA;NA
"2429";1997-12-31;1;NA;-1;NA;NA;NA
"976";1994-03-31;1;0;0;NA;NA;NA
"1038";1994-06-30;1;0;0;NA;NA;NA
"2230";1997-06-30;1;-1;-1;NA;NA;NA
"2532";1998-03-31;1;-1;NA;NA;NA;NA
"4115";2002-03-31;1;NA;-1;-1;0;NA
"4412";2002-12-31;1;NA;2;2;2;NA
"6151";1993-06-30;1;0;0;NA;NA;NA
"1137";1994-09-30;1;0;0;NA;NA;NA
"1233";1994-12-31;1;0;0;NA;NA;NA
"1335";1995-03-31;1;0;0;NA;NA;NA
"1428";1995-06-30;1;0;0;NA;NA;NA
"1523";1995-09-30;1;-1;-2;NA;NA;NA
"1626";1995-12-31;1;2;1;NA;NA;NA
"1728";1996-03-31;1;-2;-2;NA;NA;NA
"1039";1994-06-30;3;-1;0;NA;NA;NA
"1524";1995-09-30;3;-1;0;NA;NA;NA
"1627";1995-12-31;3;0;0;NA;NA;NA
"6152";1993-06-30;1;0;0;NA;NA;NA
"1336";1995-03-31;1;0;1;NA;NA;NA
"1429";1995-06-30;1;-1;-1;NA;NA;NA
"1525";1995-09-30;1;0;0;NA;NA;NA
"1628";1995-12-31;1;0;0;NA;NA;NA
"1729";1996-03-31;1;0;0;NA;NA;NA
"1831";1996-06-30;1;-1;0;NA;NA;NA
"1932";1996-09-30;1;NA;0;NA;NA;NA
"2033";1996-12-31;1;1;0;NA;NA;NA
"2135";1997-03-31;1;-1;0;NA;NA;NA
"2231";1997-06-30;1;0;0;NA;NA;NA
"2333";1997-09-30;1;0;0;NA;NA;NA
"3115";1999-09-30;4;1;0;NA;NA;NA
"538";2005-03-31;1;0;0;0;0;NA
"548";2005-06-30;1;0;0;1;0;NA
"5925";2006-09-30;1;0;0;0;0;NA
"6031";2006-12-31;1;NA;0;0;0;NA
"6231";2007-06-30;1;NA;0;0;0;NA
"6332";2007-09-30;1;0;0;0;0;NA
"6425";2007-12-31;1;0;0;0;0;NA
"6535";2008-03-31;1;0;0;0;0;NA
"6645";2008-06-30;1;-1;-1;-1;-1;NA
"7670";2010-12-31;1;-1;-1;-1;-1;NA
"7774";2011-03-31;1;0;0;0;0;NA
"7872";2011-06-30;1;1;1;1;1;NA
"7962";2011-09-30;1;NA;0;0;0;NA
"8063";2011-12-31;1;NA;0;0;0;NA
"8154";2012-03-31;1;NA;0;0;0;NA
"8251";2012-06-30;1;0;0;0;0;NA
"8371";2012-09-30;1;0;0;0;0;NA
"8445";2012-12-31;1;NA;0;0;0;NA
"8552";2013-03-31;1;NA;0;0;0;NA
"8648";2013-06-30;1;0;0;0;0;NA
"8747";2013-09-30;1;0;0;0;0;NA
"2232";1997-06-30;1;0;1;NA;NA;NA
"6153";1993-06-30;1;-1;-1;NA;NA;NA
"977";1994-03-31;1;1;-1;NA;NA;NA
"1040";1994-06-30;1;-1;0;NA;NA;NA
"1138";1994-09-30;1;0;-1;NA;NA;NA
"1234";1994-12-31;1;-1;-2;NA;NA;NA
"1337";1995-03-31;1;-1;0;NA;NA;NA
"1430";1995-06-30;1;0;0;NA;NA;NA
"1526";1995-09-30;1;0;0;NA;NA;NA
"1832";1996-06-30;1;-1;-1;NA;NA;NA
"1933";1996-09-30;1;0;0;NA;NA;NA
"2830";1998-12-31;5;0;-1;NA;NA;NA
"2927";1999-03-31;5;0;0;NA;NA;NA
"3220";1999-12-31;5;2;1;NA;NA;NA
"3522";2000-09-30;5;NA;-1;NA;NA;NA
"3616";2000-12-31;5;NA;0;NA;NA;NA
"3715";2001-03-31;5;1;0;NA;NA;NA
"3917";2001-09-30;1;0;0;0;0;NA
"4016";2001-12-31;1;-1;-1;-1;0;NA
"4116";2002-03-31;1;-1;-1;-1;-1;NA
"4515";2003-03-31;1;1;0;0;0;NA
"4614";2003-06-30;1;NA;-2;-2;-2;NA
"4810";2003-12-31;1;NA;0;-1;0;NA
"4910";2004-03-31;1;1;0;1;1;NA
"507";2004-06-30;1;0;0;1;0;NA
"6154";1993-06-30;1;0;NA;NA;NA;NA
"1338";1995-03-31;1;0;-1;NA;NA;NA
"6155";1993-06-30;1;1;0;NA;NA;NA
"978";1994-03-31;1;0;0;NA;NA;NA
"1041";1994-06-30;1;NA;0;NA;NA;NA
"1139";1994-09-30;1;0;0;NA;NA;NA
"1235";1994-12-31;1;NA;-1;NA;NA;NA
"1339";1995-03-31;1;1;0;NA;NA;NA
"1431";1995-06-30;1;NA;0;NA;NA;NA
"6156";1993-06-30;9;0;0;NA;NA;NA
"1042";1994-06-30;9;1;1;NA;NA;NA
"1236";1994-12-31;1;-1;0;NA;NA;NA
"1237";1994-12-31;3;-2;-1;NA;NA;NA
"1527";1995-09-30;1;1;0;NA;NA;NA
"1629";1995-12-31;1;1;0;NA;NA;NA
"1730";1996-03-31;1;0;-1;NA;NA;NA
"2136";1997-03-31;1;-1;-1;NA;NA;NA
"6157";1993-06-30;1;-1;-1;NA;NA;NA
"979";1994-03-31;1;2;2;NA;NA;NA
"1043";1994-06-30;1;0;1;NA;NA;NA
"1140";1994-09-30;1;-1;-1;NA;NA;NA
"1238";1994-12-31;1;-1;1;NA;NA;NA
"1340";1995-03-31;1;-1;-1;NA;NA;NA
"1432";1995-06-30;1;1;0;NA;NA;NA
"1528";1995-09-30;1;1;NA;NA;NA;NA
"1630";1995-12-31;1;1;NA;NA;NA;NA
"1731";1996-03-31;1;0;0;NA;NA;NA
"1833";1996-06-30;1;NA;-1;NA;NA;NA
"2137";1997-03-31;1;NA;0;NA;NA;NA
"2233";1997-06-30;1;NA;0;NA;NA;NA
"2334";1997-09-30;1;0;0;NA;NA;NA
"2430";1997-12-31;1;0;0;NA;NA;NA
"2533";1998-03-31;1;-1;0;NA;NA;NA
"2831";1998-12-31;1;0;-1;NA;NA;NA
"2928";1999-03-31;1;-1;1;NA;NA;NA
"3221";1999-12-31;1;1;1;NA;NA;NA
"3523";2000-09-30;1;0;0;NA;NA;NA
"6768";2008-09-30;1;-1;NA;1;NA;NA
"6867";2008-12-31;1;NA;0;-1;-1;NA
"6975";2009-03-31;1;NA;-1;-1;-1;NA
"7070";2009-06-30;1;0;1;0;-1;NA
"7381";2010-03-31;1;0;-1;0;-1;NA
"7478";2010-06-30;1;1;0;-1;0;NA
"7571";2010-09-30;1;-1;0;-1;-1;NA
"7671";2010-12-31;1;0;-1;-1;0;NA
"7775";2011-03-31;1;-1;-1;-1;-1;NA
"7873";2011-06-30;1;NA;-1;-1;0;NA
"7963";2011-09-30;1;-1;-1;-1;-1;NA
"8064";2011-12-31;1;1;1;0;0;NA
"1732";1996-03-31;4;-1;-1;NA;NA;NA
"1834";1996-06-30;4;0;NA;NA;NA;NA
"2138";1997-03-31;4;0;0;NA;NA;NA
"2234";1997-06-30;4;1;1;NA;NA;NA
"6158";1993-06-30;1;-1;-1;NA;NA;NA
"1239";1994-12-31;1;0;0;NA;NA;NA
"1341";1995-03-31;4;-1;0;NA;NA;NA
"6159";1993-06-30;1;0;-1;NA;NA;NA
"980";1994-03-31;1;NA;-1;NA;NA;NA
"1342";1995-03-31;1;0;NA;NA;NA;NA
"1934";1996-09-30;1;-1;-1;NA;NA;NA
"3716";2001-03-31;1;-1;-1;NA;NA;NA
"3818";2001-06-30;1;2;1;1;1;NA
"981";1994-03-31;8;1;1;NA;NA;NA
"1044";1994-06-30;8;0;-1;NA;NA;NA
"1141";1994-09-30;8;0;1;NA;NA;NA
"1529";1995-09-30;8;-1;0;NA;NA;NA
"1631";1995-12-31;8;1;0;NA;NA;NA
"1733";1996-03-31;8;-1;-2;NA;NA;NA
"1835";1996-06-30;8;-1;0;NA;NA;NA
"1935";1996-09-30;8;1;0;NA;NA;NA
"2034";1996-12-31;8;-1;-1;NA;NA;NA
"2335";1997-09-30;8;0;0;NA;NA;NA
"2431";1997-12-31;8;0;0;NA;NA;NA
"2534";1998-03-31;8;NA;0;NA;NA;NA
"2832";1998-12-31;8;-1;0;NA;NA;NA
"2929";1999-03-31;8;1;-1;NA;NA;NA
"3018";1999-06-30;8;-1;0;NA;NA;NA
"3116";1999-09-30;9;1;1;NA;NA;NA
"3222";1999-12-31;9;-1;-1;NA;NA;NA
"1045";1994-06-30;1;0;1;NA;NA;NA
"1433";1995-06-30;1;1;1;NA;NA;NA
"1530";1995-09-30;1;0;0;NA;NA;NA
"1836";1996-06-30;1;-1;-1;NA;NA;NA
"1936";1996-09-30;1;1;0;NA;NA;NA
"2035";1996-12-31;1;0;0;NA;NA;NA
"2139";1997-03-31;1;0;0;NA;NA;NA
"2235";1997-06-30;1;1;0;NA;NA;NA
"2336";1997-09-30;1;1;1;NA;NA;NA
"2432";1997-12-31;1;0;0;NA;NA;NA
"2535";1998-03-31;1;0;0;NA;NA;NA
"2833";1998-12-31;1;0;NA;NA;NA;NA
"2930";1999-03-31;1;-1;NA;NA;NA;NA
"3019";1999-06-30;1;2;0;NA;NA;NA
"3117";1999-09-30;6;-1;-1;NA;NA;NA
"3223";1999-12-31;6;-1;NA;NA;NA;NA
"3524";2000-09-30;6;1;-1;NA;NA;NA
"3617";2000-12-31;6;-1;1;NA;NA;NA
"3717";2001-03-31;6;1;0;NA;NA;NA
"6160";1993-06-30;1;0;1;NA;NA;NA
"2140";1997-03-31;1;-1;0;NA;NA;NA
"2433";1997-12-31;1;-1;0;NA;NA;NA
"2536";1998-03-31;1;0;0;NA;NA;NA
"2834";1998-12-31;1;0;0;NA;NA;NA
"3525";2000-09-30;1;NA;0;NA;NA;NA
"3618";2000-12-31;1;-1;-1;NA;NA;NA
"3718";2001-03-31;1;0;0;NA;NA;NA
"3819";2001-06-30;1;0;0;0;0;NA
"3918";2001-09-30;1;0;1;1;0;NA
"4017";2001-12-31;1;0;0;-1;-1;NA
"4117";2002-03-31;1;1;1;0;0;NA
"8065";2011-12-31;1;-1;0;0;1;NA
"8939";2014-03-31;1;0;0;-2;-1;NA
"2931";1999-03-31;5;-2;-1;NA;NA;NA
"2337";1997-09-30;8;1;0;NA;NA;NA
"2434";1997-12-31;8;0;0;NA;NA;NA
"2537";1998-03-31;8;1;1;NA;NA;NA
"6161";1993-06-30;1;-1;-1;NA;NA;NA
"1240";1994-12-31;1;0;NA;NA;NA;NA
"2538";1998-03-31;1;-2;NA;NA;NA;NA
"982";1994-03-31;1;1;0;NA;NA;NA
"1046";1994-06-30;1;0;0;NA;NA;NA
"1142";1994-09-30;1;0;0;NA;NA;NA
"1241";1994-12-31;1;0;1;NA;NA;NA
"1343";1995-03-31;1;1;-1;NA;NA;NA
"1632";1995-12-31;1;1;0;NA;NA;NA
"2141";1997-03-31;1;0;NA;NA;NA;NA
"2539";1998-03-31;1;0;-1;NA;NA;NA
"2835";1998-12-31;1;0;0;NA;NA;NA
"2932";1999-03-31;1;-1;1;NA;NA;NA
