"";"Datum";"factor";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"12122";1994-12-31;0,25;0;0;NA;NA;NA
"13145";1995-03-31;0,25;0;-1;NA;NA;NA
"18115";1996-06-30;0,25;NA;0;NA;NA;NA
"19118";1996-09-30;0,25;0;0;NA;NA;NA
"20113";1996-12-31;0,25;0;-1;NA;NA;NA
"2886";1998-12-31;0,25;0;-1;NA;NA;NA
"3639";2000-12-31;0,25;-2;1;NA;NA;NA
"4146";2002-03-31;0,25;-1;0;-1;-1;NA
"4636";2003-06-30;0,25;NA;0;0;0;NA
"5023";2004-06-30;0,25;NA;0;-1;0;NA
"5127";2004-09-30;0,25;0;0;-1;-1;NA
"7227";2009-12-31;0,25;NA;0;0;0;NA
"8117";2012-03-31;0,25;NA;-1;-1;0;NA
"8213";2012-06-30;0,25;1;1;0;0;NA
"9414";2015-06-30;0,25;NA;0;0;0;NA
"10133";1994-06-30;0,25;1;-1;NA;NA;NA
"14108";1995-06-30;0,25;-1;-1;NA;NA;NA
"1597";1995-09-30;0,25;1;1;NA;NA;NA
"16102";1995-12-31;0,25;1;1;NA;NA;NA
"17102";1996-03-31;0,25;1;0;NA;NA;NA
"18116";1996-06-30;0,25;1;-2;NA;NA;NA
"24113";1997-12-31;0,25;1;1;NA;NA;NA
"25110";1998-03-31;0,25;0;0;NA;NA;NA
"3251";1999-12-31;0,25;NA;1;NA;NA;NA
"4049";2001-12-31;0,25;0;0;-1;0;NA
"5230";2004-12-31;0,25;NA;1;1;-1;NA
"9141";1994-03-31;0,25;1;0;NA;NA;NA
"10134";1994-06-30;0,25;0;0;NA;NA;NA
"11125";1994-09-30;0,25;1;-2;NA;NA;NA
"12123";1994-12-31;0,25;1;2;NA;NA;NA
"13146";1995-03-31;0,25;0;0;NA;NA;NA
"16103";1995-12-31;0,25;1;2;NA;NA;NA
"19119";1996-09-30;0,25;0;0;NA;NA;NA
"20114";1996-12-31;0,25;0;NA;NA;NA;NA
"21101";1997-03-31;0,25;0;1;NA;NA;NA
"2295";1997-06-30;0,25;1;0;NA;NA;NA
"9142";1994-03-31;0,25;0;1;NA;NA;NA
"10135";1994-06-30;0,25;0;-1;NA;NA;NA
"11126";1994-09-30;0,25;0;1;NA;NA;NA
"12124";1994-12-31;0,25;0;0;NA;NA;NA
"13147";1995-03-31;0,25;0;-1;NA;NA;NA
"14109";1995-06-30;0,25;0;1;NA;NA;NA
"1598";1995-09-30;0,25;0;0;NA;NA;NA
"18117";1996-06-30;0,25;1;0;NA;NA;NA
"19120";1996-09-30;0,25;0;-1;NA;NA;NA
"2296";1997-06-30;0,25;1;0;NA;NA;NA
"23113";1997-09-30;0,25;-1;0;NA;NA;NA
"24114";1997-12-31;0,25;0;1;NA;NA;NA
"25111";1998-03-31;0,25;1;0;NA;NA;NA
"2887";1998-12-31;0,25;0;0;NA;NA;NA
"2989";1999-03-31;0,25;0;0;NA;NA;NA
"3052";1999-06-30;0,25;0;0;NA;NA;NA
"3143";1999-09-30;2,25;0;0;NA;NA;NA
"3252";1999-12-31;2,25;0;0;NA;NA;NA
"3945";2001-09-30;1;NA;0;0;0;NA
"4050";2001-12-31;1;NA;0;0;0;NA
"4147";2002-03-31;1;NA;0;0;0;NA
"4240";2002-06-30;1;NA;-1;0;-1;NA
"4343";2002-09-30;1;NA;0;0;-1;NA
"4441";2002-12-31;1;NA;-1;-1;-1;NA
"4536";2003-03-31;1;NA;-1;-1;-1;NA
"4637";2003-06-30;1;NA;1;1;2;NA
"6331";2007-09-30;1;-1;-1;0;0;NA
"10136";1994-06-30;0,25;1;1;NA;NA;NA
"9143";1994-03-31;2;1;1;NA;NA;NA
"10137";1994-06-30;2;0;-1;NA;NA;NA
"11127";1994-09-30;2;0;1;NA;NA;NA
"1599";1995-09-30;2;-1;0;NA;NA;NA
"16104";1995-12-31;2;1;0;NA;NA;NA
"17103";1996-03-31;2;-1;-2;NA;NA;NA
"18118";1996-06-30;2;-1;0;NA;NA;NA
"19121";1996-09-30;2;1;0;NA;NA;NA
"20115";1996-12-31;2;-1;-1;NA;NA;NA
"23114";1997-09-30;2;0;0;NA;NA;NA
"24115";1997-12-31;2;0;0;NA;NA;NA
"25112";1998-03-31;2;NA;0;NA;NA;NA
"2888";1998-12-31;2;-1;0;NA;NA;NA
"2990";1999-03-31;2;1;-1;NA;NA;NA
"3053";1999-06-30;2;-1;0;NA;NA;NA
"3144";1999-09-30;2,25;1;1;NA;NA;NA
"3253";1999-12-31;2,25;-1;-1;NA;NA;NA
"10138";1994-06-30;0,25;0;1;NA;NA;NA
"11128";1994-09-30;0,25;0;0;NA;NA;NA
"12125";1994-12-31;0,25;0;0;NA;NA;NA
"13148";1995-03-31;0,25;0;0;NA;NA;NA
"14110";1995-06-30;0,25;0;0;NA;NA;NA
"15100";1995-09-30;0,25;-1;1;NA;NA;NA
"16105";1995-12-31;0,25;0;-1;NA;NA;NA
"17104";1996-03-31;0,25;0;0;NA;NA;NA
"18119";1996-06-30;0,25;0;0;NA;NA;NA
"19122";1996-09-30;0,25;0;0;NA;NA;NA
"2297";1997-06-30;0,25;0;0;NA;NA;NA
"23115";1997-09-30;0,25;0;0;NA;NA;NA
"24116";1997-12-31;0,25;0;0;NA;NA;NA
"25113";1998-03-31;0,25;0;0;NA;NA;NA
"2889";1998-12-31;0,25;0;NA;NA;NA;NA
"2991";1999-03-31;0,25;0;0;NA;NA;NA
"3054";1999-06-30;0,25;0;0;NA;NA;NA
"3145";1999-09-30;1,75;0;0;NA;NA;NA
"18120";1996-06-30;0,25;0;NA;NA;NA;NA
"19123";1996-09-30;0,25;0;NA;NA;NA;NA
"18121";1996-06-30;0,25;-2;-2;NA;NA;NA
"19124";1996-09-30;0,25;0;-1;NA;NA;NA
"20116";1996-12-31;0,25;0;0;NA;NA;NA
"21102";1997-03-31;0,25;-2;-2;NA;NA;NA
"2298";1997-06-30;0,25;2;2;NA;NA;NA
"23116";1997-09-30;0,25;-1;0;NA;NA;NA
"24117";1997-12-31;0,25;1;1;NA;NA;NA
"25114";1998-03-31;0,25;-2;-2;NA;NA;NA
"2890";1998-12-31;0,25;0;0;NA;NA;NA
"2992";1999-03-31;0,25;0;0;NA;NA;NA
"11129";1994-09-30;0,25;0;1;NA;NA;NA
"12126";1994-12-31;0,25;0;1;NA;NA;NA
"16106";1995-12-31;0,25;0;1;NA;NA;NA
"10139";1994-06-30;0,25;-1;0;NA;NA;NA
"11130";1994-09-30;0,25;0;-1;NA;NA;NA
"16107";1995-12-31;0,25;0;0;NA;NA;NA
"19125";1996-09-30;0,25;-1;-1;NA;NA;NA
"20117";1996-12-31;0,25;0;0;NA;NA;NA
"21103";1997-03-31;0,25;0;-1;NA;NA;NA
"2299";1997-06-30;0,25;0;1;NA;NA;NA
"23117";1997-09-30;0,25;0;0;NA;NA;NA
"24118";1997-12-31;0,25;0;0;NA;NA;NA
"2891";1998-12-31;0,25;0;-2;NA;NA;NA
"2993";1999-03-31;0,25;0;0;NA;NA;NA
"3852";2001-06-30;1;-1;-1;-1;-1;NA
"3946";2001-09-30;1;0;0;0;0;NA
"3055";1999-06-30;0,25;0;0;NA;NA;NA
"3747";2001-03-31;1,5;NA;1;NA;NA;NA
"4241";2002-06-30;0,5;NA;0;0;0;NA
"4638";2003-06-30;0,5;0;0;1;0;NA
"4732";2003-09-30;0,5;0;0;0;0;NA
"5429";2005-06-30;0,5;-1;-1;-1;-1;NA
"9144";1994-03-31;0,25;0;NA;NA;NA;NA
"10140";1994-06-30;0,25;-1;-1;NA;NA;NA
"23118";1997-09-30;0,25;NA;0;NA;NA;NA
"12127";1994-12-31;0,25;0;NA;NA;NA;NA
"16108";1995-12-31;0,25;0;-1;NA;NA;NA
"17105";1996-03-31;0,25;-1;-1;NA;NA;NA
"10141";1994-06-30;0,25;0;0;NA;NA;NA
"23119";1997-09-30;0,25;0;0;NA;NA;NA
"12128";1994-12-31;0,25;0;1;NA;NA;NA
"13149";1995-03-31;0,25;-1;-1;NA;NA;NA
"16109";1995-12-31;0,25;0;0;NA;NA;NA
"13150";1995-03-31;0,25;-1;-1;NA;NA;NA
"21104";1997-03-31;0,25;1;1;NA;NA;NA
"3056";1999-06-30;0,25;-1;-1;NA;NA;NA
"2892";1998-12-31;0,25;0;0;NA;NA;NA
"2994";1999-03-31;0,25;-1;0;NA;NA;NA
"13151";1995-03-31;0,25;-1;-1;NA;NA;NA
"16110";1995-12-31;0,25;0;0;NA;NA;NA
"21105";1997-03-31;0,25;0;-1;NA;NA;NA
"22100";1997-06-30;0,25;0;-1;NA;NA;NA
"23120";1997-09-30;0,25;-1;-1;NA;NA;NA
"2893";1998-12-31;0,25;-2;-1;NA;NA;NA
"2995";1999-03-31;0,25;-1;-1;NA;NA;NA
"12129";1994-12-31;0,25;NA;0;NA;NA;NA
"20118";1996-12-31;0,25;1;-1;NA;NA;NA
"21106";1997-03-31;0,25;NA;1;NA;NA;NA
"2996";1999-03-31;0,25;-1;0;NA;NA;NA
"9145";1994-03-31;0,25;0;1;NA;NA;NA
"3254";1999-12-31;0,25;NA;-2;NA;NA;NA
"5918";2006-09-30;0,25;NA;1;0;0;NA
"6020";2006-12-31;0,25;NA;0;0;0;NA
"6270";2007-06-30;0,25;0;0;0;0;NA
"6332";2007-09-30;0,25;0;0;1;0;NA
"6431";2007-12-31;0,25;NA;-2;-1;0;NA
"6630";2008-06-30;0,25;NA;0;0;1;NA
"6726";2008-09-30;1;-1;0;-1;-1;NA
"6927";2009-03-31;1;NA;-1;-2;0;NA
"7022";2009-06-30;1;0;0;0;-1;NA
"7123";2009-09-30;1;0;0;0;0;NA
"7228";2009-12-31;1;NA;-1;-1;-1;NA
"7324";2010-03-31;1;0;0;1;0;NA
"7424";2010-06-30;1;NA;0;-1;-1;NA
"7523";2010-09-30;1;NA;0;0;0;NA
"7622";2010-12-31;1;-1;-1;0;0;NA
"7721";2011-03-31;1;0;0;0;0;NA
"7821";2011-06-30;1;0;-2;1;0;NA
"7917";2011-09-30;1;NA;0;0;0;NA
"8021";2011-12-31;1;NA;0;1;0;NA
"8118";2012-03-31;1;0;0;-1;0;NA
"8214";2012-06-30;1;NA;NA;0;1;NA
"8317";2012-09-30;1;NA;0;0;-1;NA
"8418";2012-12-31;1;NA;0;-1;-1;NA
"8511";2013-03-31;1;NA;0;1;1;NA
"8610";2013-06-30;1;0;0;0;0;NA
"8713";2013-09-30;1;NA;1;1;0;NA
"8814";2013-12-31;1;NA;-1;0;0;NA
"9146";2014-09-30;1;0;-1;-1;-1;NA
"9214";2014-12-31;1;NA;-1;-1;-1;NA
"9316";2015-03-31;1;NA;0;1;0;NA
"9415";2015-06-30;1;NA;0;0;0;NA
"9147";1994-03-31;0,25;-2;-1;NA;NA;NA
"10142";1994-06-30;0,25;-2;0;NA;NA;NA
"11131";1994-09-30;0,25;0;0;NA;NA;NA
"12130";1994-12-31;0,25;-1;0;NA;NA;NA
"9148";1994-03-31;2;0;-1;NA;NA;NA
"10143";1994-06-30;2;1;0;NA;NA;NA
"15101";1995-09-30;2;1;1;NA;NA;NA
"16111";1995-12-31;2;0;NA;NA;NA;NA
"17106";1996-03-31;2;1;0;NA;NA;NA
"18122";1996-06-30;2;0;0;NA;NA;NA
"12131";1994-12-31;0,25;0;0;NA;NA;NA
"13152";1995-03-31;0,25;1;0;NA;NA;NA
"17107";1996-03-31;0,25;-2;-2;NA;NA;NA
"3546";2000-09-30;0,25;0;1;NA;NA;NA
"3853";2001-06-30;0,25;1;1;1;1;NA
"3947";2001-09-30;0,25;0;0;-1;0;NA
"4242";2002-06-30;0,25;0;0;0;0;NA
"5332";2005-03-31;0,25;-1;0;0;0;NA
"577";2006-03-31;0,25;0;0;0;0;NA
"5919";2006-09-30;0,25;0;0;1;-1;NA
"9149";1994-03-31;0,25;1;-1;NA;NA;NA
"19126";1996-09-30;0,25;1;NA;NA;NA;NA
"20119";1996-12-31;0,25;0;1;NA;NA;NA
"2894";1998-12-31;0,25;-1;0;NA;NA;NA
"3146";1999-09-30;0,25;0;0;NA;NA;NA
"3255";1999-12-31;0,25;0;0;NA;NA;NA
"3640";2000-12-31;0,25;0;0;NA;NA;NA
"3748";2001-03-31;0,25;0;0;NA;NA;NA
"3854";2001-06-30;0,25;0;0;0;0;NA
"3948";2001-09-30;0,25;0;0;0;0;NA
"4051";2001-12-31;0,25;2;2;2;1;NA
"4442";2002-12-31;0,25;1;1;1;0;NA
"4829";2003-12-31;0,25;1;1;1;1;NA
"4927";2004-03-31;0,25;0;0;0;-1;NA
"5231";2004-12-31;0,25;0;0;1;-1;NA
"5333";2005-03-31;0,25;0;-1;0;-1;NA
"13153";1995-03-31;0,25;0;0;NA;NA;NA
"14111";1995-06-30;0,25;0;-2;NA;NA;NA
"15102";1995-09-30;0,25;0;1;NA;NA;NA
"16112";1995-12-31;0,25;0;0;NA;NA;NA
"17108";1996-03-31;0,25;0;0;NA;NA;NA
"20120";1996-12-31;0,25;1;0;NA;NA;NA
"21107";1997-03-31;0,25;-1;-2;NA;NA;NA
"22101";1997-06-30;0,25;-1;0;NA;NA;NA
"23121";1997-09-30;0,25;-2;-1;NA;NA;NA
"24119";1997-12-31;0,25;1;2;NA;NA;NA
"25115";1998-03-31;0,25;0;0;NA;NA;NA
"2895";1998-12-31;0,25;0;0;NA;NA;NA
"2997";1999-03-31;0,25;-1;2;NA;NA;NA
"3057";1999-06-30;0,25;1;0;NA;NA;NA
"3749";2001-03-31;1;-1;-1;NA;NA;NA
"3855";2001-06-30;0,25;-2;-1;0;1;NA
"3949";2001-09-30;0,25;0;1;1;0;NA
"4052";2001-12-31;0,25;1;-1;-1;0;NA
"4148";2002-03-31;0,25;0;1;1;-1;NA
"4830";2003-12-31;0,25;0;1;0;0;NA
"4928";2004-03-31;0,25;0;0;0;0;NA
"5024";2004-06-30;0,25;1;1;1;0;NA
"5128";2004-09-30;0,25;0;-1;0;0;NA
"5232";2004-12-31;0,25;NA;0;1;1;NA
"5334";2005-03-31;0,25;NA;0;1;0;NA
"5430";2005-06-30;0,25;1;1;1;0;NA
"61114";2007-03-31;0,25;0;-2;0;0;NA
"7722";2011-03-31;0,25;-1;0;0;0;NA
"7822";2011-06-30;0,25;-1;1;1;1;NA
"7918";2011-09-30;0,25;0;-1;-1;0;NA
"8215";2012-06-30;0,25;0;0;0;0;NA
"8714";2013-09-30;0,25;0;0;1;0;NA
"905";2014-06-30;0,25;1;1;0;0;NA
"9317";2015-03-31;0,25;NA;-1;0;0;NA
"11132";1994-09-30;0,25;0;-1;NA;NA;NA
"12132";1994-12-31;0,25;0;-1;NA;NA;NA
"13154";1995-03-31;0,25;-1;0;NA;NA;NA
"24120";1997-12-31;0,25;1;0;NA;NA;NA
"9150";1994-03-31;0,25;0;0;NA;NA;NA
"10144";1994-06-30;0,25;-1;0;NA;NA;NA
"11133";1994-09-30;0,25;2;2;NA;NA;NA
"12133";1994-12-31;0,25;0;0;NA;NA;NA
"13155";1995-03-31;0,25;0;0;NA;NA;NA
"9151";1994-03-31;0,25;2;2;NA;NA;NA
"10145";1994-06-30;0,25;-1;-2;NA;NA;NA
"11134";1994-09-30;0,25;0;0;NA;NA;NA
"12134";1994-12-31;0,25;0;0;NA;NA;NA
"13156";1995-03-31;0,25;1;1;NA;NA;NA
"19127";1996-09-30;0,25;0;0;NA;NA;NA
"22102";1997-06-30;0,25;-1;-2;NA;NA;NA
"25116";1998-03-31;0,25;-1;-1;NA;NA;NA
"2896";1998-12-31;0,25;0;NA;NA;NA;NA
"2998";1999-03-31;0,25;2;2;NA;NA;NA
"3058";1999-06-30;0,25;NA;1;NA;NA;NA
"3147";1999-09-30;1,25;NA;-1;NA;NA;NA
"3256";1999-12-31;1,25;NA;0;NA;NA;NA
"4243";2002-06-30;0,25;NA;0;0;0;NA
"4344";2002-09-30;0,25;NA;1;1;1;NA
"4443";2002-12-31;0,25;0;0;0;0;NA
"4537";2003-03-31;0,25;0;0;0;0;NA
"4639";2003-06-30;0,25;1;1;1;1;NA
"4733";2003-09-30;0,25;NA;1;1;1;NA
"4831";2003-12-31;0,25;NA;0;0;0;NA
"4929";2004-03-31;0,25;NA;0;-1;0;NA
"5025";2004-06-30;0,25;NA;0;0;0;NA
"5129";2004-09-30;0,25;NA;1;1;1;NA
"5233";2004-12-31;0,25;NA;0;0;0;NA
"5335";2005-03-31;0,25;NA;0;0;1;NA
"9152";1994-03-31;0,25;-1;NA;NA;NA;NA
"10146";1994-06-30;0,25;0;0;NA;NA;NA
"9153";1994-03-31;0,25;0;0;NA;NA;NA
"10147";1994-06-30;0,25;-1;-1;NA;NA;NA
"11135";1994-09-30;0,25;0;-1;NA;NA;NA
"12135";1994-12-31;0,25;0;1;NA;NA;NA
"13157";1995-03-31;0,25;0;-1;NA;NA;NA
"21108";1997-03-31;0,25;0;0;NA;NA;NA
"22103";1997-06-30;0,25;-2;-1;NA;NA;NA
"25117";1998-03-31;0,25;0;-1;NA;NA;NA
"11136";1994-09-30;0,25;0;-1;NA;NA;NA
"12136";1994-12-31;0,25;1;2;NA;NA;NA
"18123";1996-06-30;0,25;-1;-1;NA;NA;NA
"19128";1996-09-30;0,25;0;0;NA;NA;NA
"20121";1996-12-31;0,25;0;0;NA;NA;NA
"21109";1997-03-31;0,25;-1;-2;NA;NA;NA
"22104";1997-06-30;0,25;0;0;NA;NA;NA
"23122";1997-09-30;0,25;-1;0;NA;NA;NA
"24121";1997-12-31;0,25;-1;0;NA;NA;NA
"4345";2002-09-30;0,25;0;-1;0;-1;NA
"4444";2002-12-31;0,25;NA;0;0;1;NA
"4538";2003-03-31;0,25;0;-1;0;0;NA
"4640";2003-06-30;0,25;0;0;0;1;NA
"4734";2003-09-30;0,25;0;1;0;0;NA
"4832";2003-12-31;0,25;0;-1;-1;-1;NA
"587";2006-06-30;0,25;NA;0;0;-1;NA
"8216";2012-06-30;0,25;0;0;-1;-1;NA
"8318";2012-09-30;0,25;0;0;0;0;NA
"9154";1994-03-31;0,25;NA;-1;NA;NA;NA
"10148";1994-06-30;0,25;NA;0;NA;NA;NA
"11137";1994-09-30;0,25;0;-1;NA;NA;NA
"12137";1994-12-31;0,25;0;1;NA;NA;NA
"17109";1996-03-31;0,25;0;1;NA;NA;NA
"2999";1999-03-31;1,25;-2;-1;NA;NA;NA
"9155";1994-03-31;0,25;-2;-1;NA;NA;NA
"9156";1994-03-31;0,25;1;1;NA;NA;NA
"13158";1995-03-31;0,25;-2;NA;NA;NA;NA
"6827";2008-12-31;0,25;0;0;0;-1;NA
"15103";1995-09-30;0,25;1;0;NA;NA;NA
"16113";1995-12-31;0,25;1;0;NA;NA;NA
"17110";1996-03-31;0,25;0;-1;NA;NA;NA
"21110";1997-03-31;0,25;-1;-1;NA;NA;NA
"3750";2001-03-31;0,25;NA;0;NA;NA;NA
"5431";2005-06-30;0,25;-1;0;-1;-1;NA
"7124";2009-09-30;0,25;0;0;0;0;NA
"7229";2009-12-31;0,25;NA;-2;-1;0;NA
"9157";1994-03-31;1,5;-2;-2;NA;NA;NA
"20122";1996-12-31;1,5;-1;-2;NA;NA;NA
"6535";2008-03-31;1;0;-1;0;NA;-1
"6631";2008-06-30;1;-1;-1;-1;NA;-1
"6727";2008-09-30;1;-1;0;0;NA;0
"8319";2012-09-30;1;0;-1;-1;NA;-1
"8419";2012-12-31;1;1;0;1;NA;2
"8512";2013-03-31;1;1;0;0;NA;0
"8815";2013-12-31;1;1;1;0;NA;0
"9318";2015-03-31;1;1;2;1;NA;1
"9416";2015-06-30;1;0;0;0;NA;0
"19129";1996-09-30;1,25;-1;0;NA;NA;NA
"3257";1999-12-31;1,25;-1;-1;NA;NA;NA
"6928";2009-03-31;0,25;1;0;2;2;NA
"7230";2009-12-31;0,25;NA;0;0;0;NA
"7325";2010-03-31;0,25;NA;0;0;0;NA
"25118";1998-03-31;0,25;0;NA;NA;NA;NA
"4053";2001-12-31;0,25;NA;0;0;0;NA
"4149";2002-03-31;0,25;NA;0;NA;0;NA
"12138";1994-12-31;0,25;0;0;NA;NA;NA
"13159";1995-03-31;0,25;0;1;NA;NA;NA
"14112";1995-06-30;0,25;0;0;NA;NA;NA
"15104";1995-09-30;0,25;1;1;NA;NA;NA
"23123";1997-09-30;0,25;-1;NA;NA;NA;NA
"3258";1999-12-31;0,25;NA;1;NA;NA;NA
"3547";2000-09-30;0,25;0;0;NA;NA;NA
"3641";2000-12-31;0,25;0;0;NA;NA;NA
"3751";2001-03-31;0,25;0;0;NA;NA;NA
"3856";2001-06-30;0,25;NA;0;1;0;NA
"3950";2001-09-30;0,25;NA;0;-1;0;NA
"4346";2002-09-30;0,25;NA;0;-1;0;NA
"4539";2003-03-31;0,25;0;-1;0;0;NA
"4641";2003-06-30;0,25;0;0;0;0;NA
"4735";2003-09-30;0,25;0;0;0;0;NA
"4833";2003-12-31;0,25;0;NA;1;0;NA
"4930";2004-03-31;0,25;NA;0;0;0;NA
"5920";2006-09-30;0,25;NA;0;0;0;NA
"6021";2006-12-31;0,25;NA;0;0;0;NA
"61115";2007-03-31;0,25;NA;0;0;0;NA
"6271";2007-06-30;0,25;NA;0;1;0;NA
"13160";1995-03-31;0,25;1;2;NA;NA;NA
"14113";1995-06-30;0,25;-2;-2;NA;NA;NA
"15105";1995-09-30;0,25;0;0;NA;NA;NA
"16114";1995-12-31;0,25;-1;-2;NA;NA;NA
"17111";1996-03-31;0,25;0;0;NA;NA;NA
"18124";1996-06-30;0,25;1;1;NA;NA;NA
"19130";1996-09-30;0,25;0;1;NA;NA;NA
"20123";1996-12-31;0,25;NA;1;NA;NA;NA
"21111";1997-03-31;0,25;NA;0;NA;NA;NA
"22105";1997-06-30;0,25;-1;0;NA;NA;NA
"23124";1997-09-30;0,25;0;0;NA;NA;NA
"24122";1997-12-31;0,25;0;-1;NA;NA;NA
"2897";1998-12-31;0,25;-1;-1;NA;NA;NA
"29100";1999-03-31;0,25;-1;-1;NA;NA;NA
"3059";1999-06-30;0,25;-1;0;NA;NA;NA
"3148";1999-09-30;0,25;-1;-1;NA;NA;NA
"3259";1999-12-31;0,25;-1;-1;NA;NA;NA
"3548";2000-09-30;0,25;0;-1;NA;NA;NA
"3642";2000-12-31;0,25;0;0;NA;NA;NA
"3752";2001-03-31;0,25;-2;-1;NA;NA;NA
"3857";2001-06-30;0,25;0;-1;1;0;NA
"3951";2001-09-30;0,25;0;-1;1;-1;NA
"4054";2001-12-31;0,25;-1;-1;-1;0;NA
"4150";2002-03-31;0,25;-1;NA;0;0;NA
"4244";2002-06-30;0,25;-1;NA;0;0;NA
"9158";1994-03-31;0,25;2;1;NA;NA;NA
"10149";1994-06-30;0,25;0;0;NA;NA;NA
"9159";1994-03-31;0,25;0;-1;NA;NA;NA
"10150";1994-06-30;0,25;0;0;NA;NA;NA
"15106";1995-09-30;0,25;1;0;NA;NA;NA
"21112";1997-03-31;0,25;1;NA;NA;NA;NA
"9160";1994-03-31;0,25;NA;0;NA;NA;NA
"10151";1994-06-30;0,25;0;NA;NA;NA;NA
"11138";1994-09-30;0,25;0;NA;NA;NA;NA
"14114";1995-06-30;0,25;-1;1;NA;NA;NA
"15107";1995-09-30;0,25;NA;2;NA;NA;NA
"16115";1995-12-31;0,25;NA;1;NA;NA;NA
"17112";1996-03-31;0,25;0;0;NA;NA;NA
"18125";1996-06-30;0,25;NA;1;NA;NA;NA
"23125";1997-09-30;0,25;0;0;NA;NA;NA
"2898";1998-12-31;0,25;NA;0;NA;NA;NA
"29101";1999-03-31;0,25;NA;1;NA;NA;NA
"3060";1999-06-30;0,25;1;0;NA;NA;NA
"3149";1999-09-30;1,75;NA;0;NA;NA;NA
"3260";1999-12-31;1,75;-1;-1;NA;NA;NA
"9161";1994-03-31;1,5;0;-1;NA;NA;NA
"12139";1994-12-31;1,5;0;-1;NA;NA;NA
"13161";1995-03-31;1,5;0;0;NA;NA;NA
"14115";1995-06-30;1,5;-1;-1;NA;NA;NA
"15108";1995-09-30;1,5;1;1;NA;NA;NA
"16116";1995-12-31;1,5;1;1;NA;NA;NA
"17113";1996-03-31;1,5;0;0;NA;NA;NA
"18126";1996-06-30;1,5;-1;-1;NA;NA;NA
"21113";1997-03-31;1,5;-2;-2;NA;NA;NA
"22106";1997-06-30;1,5;0;0;NA;NA;NA
"13162";1995-03-31;0,25;0;NA;NA;NA;NA
"14116";1995-06-30;0,25;0;NA;NA;NA;NA
"15109";1995-09-30;0,25;0;NA;NA;NA;NA
"16117";1995-12-31;0,25;0;NA;NA;NA;NA
"17114";1996-03-31;0,25;-2;NA;NA;NA;NA
"2899";1998-12-31;0,25;NA;1;NA;NA;NA
"14117";1995-06-30;0,25;-1;-1;NA;NA;NA
"17115";1996-03-31;1;-1;-1;NA;NA;NA
"18127";1996-06-30;1;0;NA;NA;NA;NA
"21114";1997-03-31;1;0;0;NA;NA;NA
"22107";1997-06-30;1;1;1;NA;NA;NA
"3549";2000-09-30;0,25;0;1;NA;NA;NA
"3858";2001-06-30;0,25;0;1;0;-1;NA
"3952";2001-09-30;0,25;0;0;0;-1;NA
"4642";2003-06-30;0,25;-1;0;0;-1;NA
"4931";2004-03-31;0,25;-1;-2;0;-1;NA
"5026";2004-06-30;0,25;NA;0;0;1;NA
"5130";2004-09-30;0,25;0;0;0;0;NA
"5432";2005-06-30;0,25;0;0;0;0;NA
"588";2006-06-30;0,25;0;0;0;0;NA
"5921";2006-09-30;0,25;1;1;1;1;NA
"6022";2006-12-31;0,25;0;0;-1;0;NA
"61116";2007-03-31;0,25;0;0;1;-1;NA
"6272";2007-06-30;0,25;1;1;0;1;NA
"6333";2007-09-30;0,25;0;0;1;0;NA
"6536";2008-03-31;0,25;-1;-1;-1;-1;NA
"14118";1995-06-30;0,25;0;1;NA;NA;NA
"15110";1995-09-30;0,25;1;1;NA;NA;NA
"18128";1996-06-30;0,25;-2;-1;NA;NA;NA
"19131";1996-09-30;0,25;2;0;NA;NA;NA
"10152";1994-06-30;0,25;0;0;NA;NA;NA
"11139";1994-09-30;0,25;-1;-1;NA;NA;NA
"13163";1995-03-31;0,25;1;NA;NA;NA;NA
"14119";1995-06-30;0,25;2;1;NA;NA;NA
"15111";1995-09-30;0,25;-1;-1;NA;NA;NA
"3261";1999-12-31;0,25;0;1;NA;NA;NA
"3643";2000-12-31;0,25;1;1;NA;NA;NA
"3753";2001-03-31;0,25;1;1;NA;NA;NA
"4347";2002-09-30;0,25;NA;1;1;1;NA
"4643";2003-06-30;0,25;0;0;0;1;NA
"4736";2003-09-30;0,25;0;0;0;-1;NA
"13164";1995-03-31;0,25;1;1;NA;NA;NA
"17116";1996-03-31;0,25;0;NA;NA;NA;NA
"17117";1996-03-31;0,25;0;1;NA;NA;NA
"20124";1996-12-31;0,25;0;-1;NA;NA;NA
"6537";2008-03-31;0,25;1;0;0;1;NA
"10153";1994-06-30;0,25;0;NA;NA;NA;NA
"18129";1996-06-30;0,25;NA;0;NA;NA;NA
"19132";1996-09-30;0,25;0;0;NA;NA;NA
"3061";1999-06-30;0,25;0;0;NA;NA;NA
"14120";1995-06-30;0,25;-2;-2;NA;NA;NA
"15112";1995-09-30;0,25;0;0;NA;NA;NA
"16118";1995-12-31;0,25;0;0;NA;NA;NA
"21115";1997-03-31;0,25;0;0;NA;NA;NA
"22108";1997-06-30;0,25;0;0;NA;NA;NA
"23126";1997-09-30;0,25;-2;-2;NA;NA;NA
"24123";1997-12-31;0,25;0;0;NA;NA;NA
"25119";1998-03-31;0,25;0;0;NA;NA;NA
"15113";1995-09-30;0,25;1;1;NA;NA;NA
"23127";1997-09-30;0,25;0;0;NA;NA;NA
"24124";1997-12-31;0,25;-1;0;NA;NA;NA
"25120";1998-03-31;0,25;0;-1;NA;NA;NA
