"";"Datum";"factor";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"66122";2008-06-30;0,5;NA;0;0;0;NA
"67116";2008-09-30;0,5;NA;0;-1;0;NA
"68109";2008-12-31;0,5;NA;0;0;0;NA
"69119";2009-03-31;0,5;NA;0;0;0;NA
"70131";2009-06-30;0,5;NA;0;-1;0;NA
"71124";2009-09-30;0,5;NA;0;0;0;NA
"72118";2009-12-31;0,5;NA;0;0;0;NA
"75125";2010-09-30;0,5;NA;0;-1;0;NA
"76123";2010-12-31;0,5;NA;0;-1;0;NA
"77126";2011-03-31;0,5;NA;0;-1;0;NA
"78116";2011-06-30;0,5;NA;0;0;0;NA
"79124";2011-09-30;0,5;NA;0;0;0;NA
"83119";2012-09-30;0,5;NA;0;-2;0;NA
"84113";2012-12-31;0,5;NA;0;-2;0;NA
"85111";2013-03-31;0,5;-2;0;0;0;NA
"86102";2013-06-30;0,5;0;0;-2;0;NA
"87113";2013-09-30;0,5;0;0;-1;0;NA
"88139";2013-12-31;0,5;NA;-2;1;-2;NA
"91108";2014-09-30;0,5;-1;-2;-1;-2;NA
"66123";2008-06-30;0,4;NA;0;1;0;NA
"67117";2008-09-30;0,4;NA;-1;1;-1;NA
"68110";2008-12-31;0,4;NA;0;0;0;NA
"69120";2009-03-31;0,4;NA;0;0;0;NA
"72119";2009-12-31;0,4;NA;-1;-1;-1;NA
"73116";2010-03-31;0,4;NA;1;0;1;NA
"74110";2010-06-30;0,4;NA;1;0;0;NA
"79125";2011-09-30;0,4;NA;0;0;1;NA
"83120";2012-09-30;0,4;1;0;0;1;NA
"84114";2012-12-31;0,4;1;1;0;1;NA
"87114";2013-09-30;0,4;-1;-1;0;-1;NA
"88140";2013-12-31;0,4;-1;0;0;0;NA
"8984";2014-03-31;0,4;0;0;0;0;NA
"5496";2005-06-30;0,5;NA;-1;1;-1;NA
"67118";2008-09-30;0,5;NA;-1;1;-1;NA
"68111";2008-12-31;0,7;NA;0;-1;0;NA
"69121";2009-03-31;0,7;NA;0;0;0;NA
"70132";2009-06-30;0,7;NA;-1;-1;-1;NA
"71125";2009-09-30;0,7;NA;0;0;0;NA
"72120";2009-12-31;0,7;NA;-1;0;0;NA
"79126";2011-09-30;0,7;NA;0;0;-1;NA
"80124";2011-12-31;0,7;NA;1;1;1;NA
"83121";2012-09-30;0,7;0;0;0;0;NA
"86103";2013-06-30;0,7;0;0;1;0;NA
"91109";2014-09-30;0,7;0;-1;-1;1;NA
"5497";2005-06-30;0,9;NA;-1;-1;-1;NA
"5788";2006-03-31;0,9;NA;-1;-1;-2;NA
"5890";2006-06-30;0,9;NA;0;1;0;NA
"6192";2007-03-31;0,9;NA;0;1;0;NA
"6283";2007-06-30;0,9;NA;0;0;0;NA
"6381";2007-09-30;0,9;NA;0;1;0;NA
"66124";2008-06-30;0,9;NA;1;1;1;NA
"67119";2008-09-30;0,9;NA;0;0;0;NA
"68112";2008-12-31;0,9;NA;0;0;0;NA
"72121";2009-12-31;0,9;NA;0;0;0;NA
"73117";2010-03-31;0,9;NA;-1;-1;-1;NA
"74111";2010-06-30;0,9;NA;-1;0;-1;NA
"75126";2010-09-30;0,9;NA;-1;0;0;NA
"76124";2010-12-31;0,9;NA;0;0;0;NA
"77127";2011-03-31;0,9;NA;-1;-1;-1;NA
"78117";2011-06-30;0,9;NA;0;0;-1;NA
"79127";2011-09-30;0,9;NA;0;0;0;NA
"80125";2011-12-31;0,9;NA;0;1;0;NA
"83122";2012-09-30;0,9;0;0;0;0;NA
"84115";2012-12-31;0,9;-1;0;0;0;NA
"85112";2013-03-31;0,9;2;1;0;0;NA
"86104";2013-06-30;0,9;0;0;1;0;NA
"87115";2013-09-30;0,9;1;1;1;1;NA
"88141";2013-12-31;0,9;0;0;0;0;NA
"91110";2014-09-30;0,9;-1;0;0;0;NA
"92119";2014-12-31;0,9;0;0;-1;0;NA
"93118";2015-03-31;0,9;-1;-1;0;-1;NA
"5498";2005-06-30;0,7;NA;0;0;0;NA
"92120";2014-12-31;0,8;0;1;0;1;NA
"93119";2015-03-31;0,8;0;0;0;0;NA
"68113";2008-12-31;0,1;NA;1;0;0;NA
"69122";2009-03-31;0,1;NA;-1;NA;NA;NA
"70133";2009-06-30;0,1;NA;-1;NA;NA;NA
"71126";2009-09-30;0,1;NA;0;0;1;NA
"72122";2009-12-31;0,1;NA;0;0;0;NA
"73118";2010-03-31;0,1;NA;-1;0;0;NA
"74112";2010-06-30;0,1;NA;-2;0;-1;NA
"75127";2010-09-30;0,1;NA;0;0;0;NA
"76125";2010-12-31;0,1;NA;0;0;1;NA
"77128";2011-03-31;0,1;NA;1;0;0;NA
"78118";2011-06-30;0,1;NA;-1;0;-1;NA
"79128";2011-09-30;0,1;NA;-2;0;0;NA
"80126";2011-12-31;0,1;NA;-2;0;1;NA
"81117";2012-03-31;0,1;NA;1;0;0;NA
"82112";2012-06-30;0,1;NA;-1;0;-1;NA
"83123";2012-09-30;0,1;-2;-2;0;-1;NA
"84116";2012-12-31;0,1;-1;-1;0;0;NA
"85113";2013-03-31;0,1;-2;-2;0;-1;NA
"86105";2013-06-30;0,1;0;0;0;-1;NA
"87116";2013-09-30;0,1;0;-1;0;1;NA
"88142";2013-12-31;0,1;-1;-1;0;-1;NA
"8985";2014-03-31;0,1;-1;-1;0;1;NA
"9073";2014-06-30;0,1;1;0;0;0;NA
"91111";2014-09-30;0,1;-1;-1;0;-1;NA
"65121";2008-03-31;0,6;NA;1;1;0;NA
"68114";2008-12-31;0,6;NA;0;0;0;NA
"69123";2009-03-31;0,6;NA;0;0;0;NA
"70134";2009-06-30;0,6;NA;0;1;0;NA
"71127";2009-09-30;0,6;NA;-1;1;0;NA
"78119";2011-06-30;0,6;NA;0;0;0;NA
"82113";2012-06-30;0,6;NA;0;-1;-1;NA
"83124";2012-09-30;0,6;0;1;1;-1;NA
"85114";2013-03-31;0,6;NA;0;1;0;NA
"86106";2013-06-30;0,6;NA;1;0;0;NA
"87117";2013-09-30;0,6;NA;0;0;0;NA
"88143";2013-12-31;0,6;NA;1;1;0;NA
"92121";2014-12-31;0,6;NA;1;1;0;NA
"5789";2006-03-31;0,3;NA;-1;0;-1;NA
"60100";2006-12-31;0,3;NA;0;NA;NA;NA
"6193";2007-03-31;0,3;NA;1;0;0;NA
"74113";2010-06-30;0,3;NA;1;0;-1;NA
"80127";2011-12-31;0,3;NA;1;0;1;NA
"81118";2012-03-31;0,3;NA;0;0;0;NA
"82114";2012-06-30;0,3;NA;0;0;0;NA
"83125";2012-09-30;0,3;NA;0;0;0;NA
"84117";2012-12-31;0,3;0;0;1;-1;NA
"86107";2013-06-30;0,3;NA;-1;0;0;NA
"91112";2014-09-30;0,3;NA;-2;0;-2;NA
"92122";2014-12-31;0,3;NA;1;0;0;NA
"64102";2007-12-31;0,5;NA;-1;0;-1;NA
"65122";2008-03-31;0,5;NA;1;1;1;NA
"66125";2008-06-30;0,5;NA;1;-1;1;NA
"68115";2008-12-31;0,5;NA;-1;0;-1;NA
"71128";2009-09-30;0,5;NA;0;0;0;NA
"74114";2010-06-30;0,5;NA;0;-1;1;NA
"75128";2010-09-30;0,5;NA;2;0;1;NA
"76126";2010-12-31;0,5;NA;-1;-1;-1;NA
"77129";2011-03-31;0,5;NA;0;0;0;NA
"78120";2011-06-30;0,5;NA;0;0;0;NA
"79129";2011-09-30;0,5;NA;2;0;1;NA
"80128";2011-12-31;0,5;NA;0;0;0;NA
"84118";2012-12-31;0,5;1;1;0;0;NA
"85115";2013-03-31;0,5;1;1;0;0;NA
"86108";2013-06-30;0,5;0;-1;0;-1;NA
"87118";2013-09-30;0,5;0;0;0;1;NA
"88144";2013-12-31;0,5;-1;-1;0;0;NA
"91113";2014-09-30;0,5;1;1;0;1;NA
"75129";2010-09-30;0,5;NA;0;0;1;NA
"76127";2010-12-31;0,5;NA;0;-1;-2;NA
"77130";2011-03-31;0,5;NA;-1;-1;0;NA
"78121";2011-06-30;0,5;NA;-1;-1;-1;NA
"79130";2011-09-30;0,5;NA;0;1;0;NA
"80129";2011-12-31;0,5;NA;-2;0;-1;NA
"81119";2012-03-31;0,5;NA;1;0;-1;NA
"82115";2012-06-30;0,5;NA;1;0;-1;NA
"83126";2012-09-30;0,5;0;-1;0;-1;NA
"84119";2012-12-31;0,5;2;2;0;0;NA
"85116";2013-03-31;0,5;NA;-1;0;-1;NA
"88145";2013-12-31;0,5;NA;-2;0;-1;NA
"91114";2014-09-30;0,5;2;0;0;2;NA
"5997";2006-09-30;0,8;NA;0;1;0;NA
"60101";2006-12-31;0,8;NA;1;0;1;NA
"6194";2007-03-31;0,8;NA;1;0;0;NA
"65123";2008-03-31;0,8;NA;0;0;-1;NA
"66126";2008-06-30;0,8;NA;0;0;1;NA
"67120";2008-09-30;0,8;NA;0;0;1;NA
"71129";2009-09-30;0,9;NA;0;-1;0;NA
"74115";2010-06-30;0,9;NA;0;0;0;NA
"75130";2010-09-30;0,9;NA;-1;0;0;NA
"78122";2011-06-30;0,9;NA;0;0;0;NA
"79131";2011-09-30;0,9;NA;1;1;1;NA
"80130";2011-12-31;0,9;NA;1;0;-1;NA
"81120";2012-03-31;0,9;NA;1;2;0;NA
"82116";2012-06-30;0,9;NA;0;-1;0;NA
"83127";2012-09-30;0,9;0;0;0;0;NA
"84120";2012-12-31;0,9;0;0;0;0;NA
"85117";2013-03-31;0,9;0;0;0;0;NA
"88146";2013-12-31;0,9;NA;0;0;0;NA
"91115";2014-09-30;0,9;NA;1;1;1;NA
"5499";2005-06-30;0,3;NA;0;0;0;NA
"60102";2006-12-31;0,3;NA;0;-1;-1;NA
"64103";2007-12-31;0,3;NA;0;-1;0;NA
"65124";2008-03-31;0,3;NA;0;-1;-1;NA
"66127";2008-06-30;0,3;NA;0;0;0;NA
"67121";2008-09-30;0,3;NA;0;-1;0;NA
"68116";2008-12-31;0,3;NA;0;-1;-1;NA
"69124";2009-03-31;0,3;NA;-2;0;-1;NA
"70135";2009-06-30;0,3;NA;0;0;0;NA
"75131";2010-09-30;0,3;NA;-1;1;0;NA
"76128";2010-12-31;0,3;NA;-1;0;-1;NA
"92123";2014-12-31;0,3;0;0;0;-1;NA
"93120";2015-03-31;0,3;-1;0;0;-1;NA
"71130";2009-09-30;0,9;NA;-2;0;-2;NA
"75132";2010-09-30;0,9;NA;0;0;0;NA
"76129";2010-12-31;0,9;NA;1;1;0;NA
"79132";2011-09-30;0,9;NA;0;1;0;NA
"64104";2007-12-31;0,5;NA;-1;-2;0;NA
"78123";2011-06-30;0,5;NA;0;-1;NA;NA
"86109";2013-06-30;0,5;NA;1;0;0;NA
"87119";2013-09-30;0,5;NA;1;-1;1;NA
"88147";2013-12-31;0,5;1;2;-1;1;NA
"91116";2014-09-30;0,5;0;1;1;0;NA
"6195";2007-03-31;0,9;NA;-1;0;0;NA
"64105";2007-12-31;0,9;NA;0;0;0;NA
"65125";2008-03-31;0,9;NA;1;0;1;NA
"66128";2008-06-30;0,9;NA;-2;1;0;NA
"67122";2008-09-30;0,9;NA;0;0;-2;NA
"68117";2008-12-31;0,9;NA;0;0;0;NA
"69125";2009-03-31;0,9;NA;-1;0;-1;NA
"70136";2009-06-30;0,9;NA;1;1;1;NA
"71131";2009-09-30;0,9;NA;-1;0;-1;NA
"72123";2009-12-31;0,9;NA;0;0;0;NA
"73119";2010-03-31;0,9;NA;-1;-1;-1;NA
"74116";2010-06-30;0,9;NA;0;0;-1;NA
"75133";2010-09-30;0,9;NA;0;0;0;NA
"76130";2010-12-31;0,9;NA;0;-1;0;NA
"77131";2011-03-31;0,9;NA;0;0;0;NA
"78124";2011-06-30;0,9;NA;2;0;0;NA
"79133";2011-09-30;0,9;NA;0;1;-1;NA
"80131";2011-12-31;0,9;NA;0;0;0;NA
"81121";2012-03-31;0,9;NA;1;1;1;NA
"82117";2012-06-30;0,9;NA;1;1;1;NA
"83128";2012-09-30;0,9;0;NA;NA;NA;NA
"86110";2013-06-30;0,9;0;0;0;NA;NA
"71132";2009-09-30;0,9;NA;0;0;0;NA
"77132";2011-03-31;0,8;NA;1;-1;1;NA
"9074";2014-06-30;0,8;1;2;0;2;NA
"91117";2014-09-30;0,8;1;1;0;1;NA
"60103";2006-12-31;0,9;NA;0;0;0;NA
"6196";2007-03-31;0,9;NA;0;0;0;NA
"6284";2007-06-30;0,9;NA;0;0;0;NA
"6382";2007-09-30;0,9;NA;0;0;0;NA
"68118";2008-12-31;0,9;NA;0;1;1;NA
"76131";2010-12-31;0,9;NA;0;0;0;NA
"79134";2011-09-30;0,9;NA;-1;0;0;NA
"80132";2011-12-31;0,9;NA;-1;0;0;NA
"81122";2012-03-31;0,9;NA;-2;-1;-2;NA
"82118";2012-06-30;0,9;NA;-1;0;-1;NA
"83129";2012-09-30;0,9;NA;-1;0;0;NA
"84121";2012-12-31;0,9;-1;-1;-1;0;NA
"85118";2013-03-31;0,9;-1;-1;0;0;NA
"86111";2013-06-30;0,9;-2;-2;0;0;NA
"87120";2013-09-30;0,9;-1;-1;0;0;NA
"88148";2013-12-31;0,9;1;1;0;2;NA
"8986";2014-03-31;0,9;0;0;-1;0;NA
"9075";2014-06-30;0,9;0;0;-1;-1;NA
"91118";2014-09-30;0,9;0;0;-1;0;NA
"92124";2014-12-31;0,9;0;0;-1;1;NA
"60104";2006-12-31;0,9;NA;0;0;-1;NA
"6197";2007-03-31;0,9;NA;0;1;-1;NA
"64106";2007-12-31;0,9;NA;0;1;0;NA
"65126";2008-03-31;0,9;NA;0;0;0;NA
"66129";2008-06-30;0,9;NA;0;NA;NA;NA
"67123";2008-09-30;0,9;NA;-1;NA;NA;NA
"68119";2008-12-31;0,9;NA;0;-1;0;NA
"69126";2009-03-31;0,9;NA;1;1;0;NA
"70137";2009-06-30;0,9;NA;-2;-1;-1;NA
"71133";2009-09-30;0,9;NA;-2;-1;0;NA
"72124";2009-12-31;0,9;NA;1;0;0;NA
"73120";2010-03-31;0,9;NA;0;-1;-1;NA
"74117";2010-06-30;0,9;NA;-1;0;-1;NA
"75134";2010-09-30;0,9;NA;1;1;-1;NA
"79135";2011-09-30;0,9;NA;0;0;-1;NA
"82119";2012-06-30;0,9;NA;0;-1;1;NA
"83130";2012-09-30;0,9;NA;NA;0;-2;NA
"9076";2014-06-30;0,9;-1;-1;-1;-1;NA
"91119";2014-09-30;0,9;0;-1;-1;-1;NA
"92125";2014-12-31;0,9;-1;-2;-1;-2;NA
"74118";2010-06-30;0,5;NA;-1;1;0;NA
"77133";2011-03-31;0,5;NA;-1;0;-1;NA
"80133";2011-12-31;0,5;NA;-2;-1;-1;NA
"73121";2010-03-31;0,5;NA;2;1;2;NA
"74119";2010-06-30;0,5;NA;-2;0;-2;NA
"75135";2010-09-30;0,5;NA;0;1;0;NA
"76132";2010-12-31;0,5;NA;-1;-1;0;NA
"79136";2011-09-30;0,5;NA;0;0;0;NA
"80134";2011-12-31;0,5;NA;0;0;0;NA
"88149";2013-12-31;0,5;1;1;1;0;NA
"91120";2014-09-30;0,5;1;1;1;1;NA
"92126";2014-12-31;0,5;NA;-1;NA;NA;NA
"54100";2005-06-30;0,6;NA;0;-1;0;NA
"6198";2007-03-31;0,6;NA;-1;0;0;NA
"6285";2007-06-30;0,6;NA;0;-1;0;NA
"6383";2007-09-30;0,6;NA;-1;0;-2;NA
"77134";2011-03-31;0,6;NA;0;0;-1;NA
"78125";2011-06-30;0,6;NA;-1;0;0;NA
"79137";2011-09-30;0,6;NA;0;1;1;NA
"80135";2011-12-31;0,6;NA;-1;0;0;NA
"86112";2013-06-30;0,6;0;NA;0;0;NA
"5998";2006-09-30;0,7;NA;0;0;1;NA
"80136";2011-12-31;0,7;NA;1;-1;-1;NA
"81123";2012-03-31;0,7;NA;0;-1;0;NA
"82120";2012-06-30;0,7;NA;-2;-1;-1;NA
"5790";2006-03-31;0,3;NA;0;0;-1;NA
"5891";2006-06-30;0,3;NA;0;0;0;NA
"5999";2006-09-30;0,3;NA;0;-1;0;NA
"60105";2006-12-31;0,3;NA;0;-1;0;NA
"6199";2007-03-31;0,3;NA;0;0;-1;NA
"6286";2007-06-30;0,3;NA;0;-1;0;NA
"68120";2008-12-31;0,3;NA;-1;1;0;NA
"69127";2009-03-31;0,3;NA;-1;-1;-1;NA
"70138";2009-06-30;0,3;NA;0;1;0;NA
"71134";2009-09-30;0,3;NA;0;0;0;NA
"76133";2010-12-31;0,3;NA;-1;1;-1;NA
"77135";2011-03-31;0,3;NA;-2;0;-1;NA
"78126";2011-06-30;0,3;NA;0;0;0;NA
"83131";2012-09-30;0,3;-1;-1;-1;-1;NA
"84122";2012-12-31;0,3;-1;-2;-1;0;NA
"87121";2013-09-30;0,3;-1;-1;0;1;NA
"88150";2013-12-31;0,3;0;0;0;0;NA
"8987";2014-03-31;0,3;NA;1;0;0;NA
"9077";2014-06-30;0,3;0;2;0;0;NA
"91121";2014-09-30;0,3;0;0;0;0;NA
"54101";2005-06-30;0,8;NA;-2;0;0;NA
"5791";2006-03-31;0,8;NA;-1;-2;0;NA
"5892";2006-06-30;0,8;NA;0;0;0;NA
"59100";2006-09-30;0,8;NA;-1;-1;-1;NA
"60106";2006-12-31;0,8;NA;-2;-2;-2;NA
"61100";2007-03-31;0,8;NA;-1;-2;-1;NA
"6287";2007-06-30;0,8;NA;0;0;-1;NA
"6384";2007-09-30;0,8;NA;-2;-1;-2;NA
"64107";2007-12-31;0,8;NA;-2;-1;-2;NA
"65127";2008-03-31;0,8;NA;0;-1;0;NA
"66130";2008-06-30;0,8;NA;0;-1;0;NA
"67124";2008-09-30;0,8;NA;0;-1;0;NA
"68121";2008-12-31;0,8;NA;-2;-2;-1;NA
"69128";2009-03-31;0,8;NA;0;-1;0;NA
"70139";2009-06-30;0,8;NA;1;NA;0;NA
"73122";2010-03-31;0,8;NA;-1;0;-1;NA
"74120";2010-06-30;0,8;NA;0;0;-1;NA
"75136";2010-09-30;0,8;NA;1;0;1;NA
"76134";2010-12-31;0,8;NA;0;0;0;NA
"77136";2011-03-31;0,8;NA;-1;0;-1;NA
"78127";2011-06-30;0,8;NA;-2;1;-1;NA
"79138";2011-09-30;0,8;NA;-1;0;-1;NA
"80137";2011-12-31;0,8;NA;0;0;1;NA
"83132";2012-09-30;0,8;NA;-1;0;-1;NA
"84123";2012-12-31;0,8;-1;-1;1;0;NA
"85119";2013-03-31;0,8;NA;-2;-1;-2;NA
"86113";2013-06-30;0,8;NA;-1;0;0;NA
"87122";2013-09-30;0,8;-1;-1;-1;-1;NA
"88151";2013-12-31;0,8;-1;-2;-1;-2;NA
"8988";2014-03-31;0,8;0;-1;-1;-1;NA
"9078";2014-06-30;0,8;0;0;-1;0;NA
"91122";2014-09-30;0,8;-1;-1;0;0;NA
"73123";2010-03-31;0,4;NA;0;0;1;NA
"91123";2014-09-30;0,4;0;0;0;1;NA
"74121";2010-06-30;0,7;NA;0;0;0;NA
"75137";2010-09-30;0,7;NA;-1;0;-1;NA
"76135";2010-12-31;0,7;NA;0;0;-1;NA
"77137";2011-03-31;0,7;NA;1;1;1;NA
"78128";2011-06-30;0,7;NA;-1;-1;-1;NA
"79139";2011-09-30;0,7;NA;0;0;0;NA
"80138";2011-12-31;0,7;NA;1;1;1;NA
"81124";2012-03-31;0,7;NA;0;0;0;NA
"84124";2012-12-31;0,7;NA;0;1;0;NA
"91124";2014-09-30;0,7;NA;-1;0;0;NA
"92127";2014-12-31;0,7;NA;-1;0;0;NA
"93121";2015-03-31;0,7;0;0;0;0;NA
"71135";2009-09-30;0,6;NA;-1;0;0;NA
"72125";2009-12-31;0,6;NA;-1;-1;-1;NA
"73124";2010-03-31;0,6;NA;-1;0;-1;NA
"74122";2010-06-30;0,6;NA;-1;-1;-2;NA
"75138";2010-09-30;0,6;NA;-1;0;0;NA
"76136";2010-12-31;0,6;NA;-1;-1;0;NA
"77138";2011-03-31;0,6;NA;0;0;0;NA
"78129";2011-06-30;0,6;NA;1;0;0;NA
"79140";2011-09-30;0,6;NA;1;1;0;NA
"84125";2012-12-31;0,6;-2;-1;0;-1;NA
"85120";2013-03-31;0,6;-1;-1;1;0;NA
"86114";2013-06-30;0,6;NA;1;0;2;NA
"87123";2013-09-30;0,6;0;-1;0;-1;NA
"88152";2013-12-31;0,6;0;0;0;-1;NA
"91125";2014-09-30;0,6;-1;-2;-1;-2;NA
"92128";2014-12-31;0,6;NA;0;NA;NA;NA
"54102";2005-06-30;0,9;NA;0;0;0;NA
"5792";2006-03-31;0,9;NA;0;0;-1;NA
"5893";2006-06-30;0,9;NA;-1;-1;1;NA
"59101";2006-09-30;0,9;NA;1;1;0;NA
"60107";2006-12-31;0,9;NA;1;1;0;NA
"61101";2007-03-31;0,9;NA;1;1;0;NA
"64108";2007-12-31;0,9;NA;0;0;1;NA
"65128";2008-03-31;0,9;NA;0;0;0;NA
"66131";2008-06-30;0,9;NA;1;1;2;NA
"67125";2008-09-30;0,9;NA;-1;-1;-1;NA
"68122";2008-12-31;0,9;NA;2;2;2;NA
"69129";2009-03-31;0,9;NA;-1;-1;-2;NA
"70140";2009-06-30;0,9;NA;1;1;2;NA
"71136";2009-09-30;0,9;NA;0;0;0;NA
"72126";2009-12-31;0,9;NA;-1;1;1;NA
"73125";2010-03-31;0,9;NA;0;-1;-1;NA
"74123";2010-06-30;0,9;NA;1;0;0;NA
"75139";2010-09-30;0,9;NA;0;0;0;NA
"76137";2010-12-31;0,9;NA;0;0;0;NA
"77139";2011-03-31;0,9;NA;1;0;1;NA
"78130";2011-06-30;0,9;NA;0;0;0;NA
"79141";2011-09-30;0,9;NA;-1;-1;-1;NA
"80139";2011-12-31;0,9;NA;1;1;1;NA
"81125";2012-03-31;0,9;NA;0;-1;0;NA
"82121";2012-06-30;0,9;NA;0;0;0;NA
"83133";2012-09-30;0,9;NA;0;1;-1;NA
"84126";2012-12-31;0,9;NA;-1;-1;0;NA
"85121";2013-03-31;0,9;-1;0;-1;0;NA
"86115";2013-06-30;0,9;0;-1;0;-1;NA
"87124";2013-09-30;0,9;1;1;1;0;NA
"91126";2014-09-30;0,9;0;-1;-1;0;NA
"5793";2006-03-31;0,5;NA;0;0;0;NA
"61102";2007-03-31;0,5;NA;1;0;0;NA
"64109";2007-12-31;0,7;NA;0;1;1;NA
"65129";2008-03-31;0,7;NA;0;0;0;NA
"66132";2008-06-30;0,7;NA;1;0;0;NA
"67126";2008-09-30;0,7;NA;0;0;0;NA
"68123";2008-12-31;0,7;NA;-1;0;-1;NA
"69130";2009-03-31;0,7;NA;1;0;1;NA
"70141";2009-06-30;0,7;NA;-1;0;-1;NA
"71137";2009-09-30;0,7;NA;1;0;1;NA
"72127";2009-12-31;0,7;NA;-1;0;-1;NA
"73126";2010-03-31;0,7;NA;0;0;0;NA
"74124";2010-06-30;0,7;NA;0;0;0;NA
"75140";2010-09-30;0,7;NA;-1;NA;NA;NA
"76138";2010-12-31;0,7;NA;0;0;0;NA
"77140";2011-03-31;0,7;NA;-1;0;0;NA
"78131";2011-06-30;0,7;NA;0;0;0;NA
"79142";2011-09-30;0,7;NA;-2;0;-1;NA
"80140";2011-12-31;0,7;NA;-2;0;-2;NA
"81126";2012-03-31;0,7;NA;1;0;0;NA
"82122";2012-06-30;0,7;NA;0;0;1;NA
"83134";2012-09-30;0,7;0;0;0;-1;NA
"84127";2012-12-31;0,7;NA;0;0;0;NA
"91127";2014-09-30;0,7;-1;-1;-1;-1;NA
"92129";2014-12-31;0,7;0;-1;0;-1;NA
"54103";2005-06-30;0,8;NA;-1;1;1;NA
"5894";2006-06-30;0,8;NA;0;0;NA;NA
"59102";2006-09-30;0,8;NA;0;0;0;NA
"60108";2006-12-31;0,8;NA;1;1;1;NA
"61103";2007-03-31;0,8;NA;-1;-1;-2;NA
"6288";2007-06-30;0,8;NA;-1;1;0;NA
"6385";2007-09-30;0,8;NA;0;1;0;NA
"64110";2007-12-31;0,8;NA;-1;-1;-2;NA
"67127";2008-09-30;0,8;NA;-1;0;-1;NA
"68124";2008-12-31;0,8;NA;-2;0;-2;NA
"69131";2009-03-31;0,8;NA;-2;0;-1;NA
"70142";2009-06-30;0,8;NA;-2;0;-1;NA
"73127";2010-03-31;0,8;NA;0;0;0;NA
"75141";2010-09-30;0,8;NA;-1;0;0;NA
"76139";2010-12-31;0,8;NA;0;0;0;NA
"77141";2011-03-31;0,8;NA;-1;0;0;NA
"78132";2011-06-30;0,8;NA;-2;0;-2;NA
"79143";2011-09-30;0,8;NA;1;-1;0;NA
"80141";2011-12-31;0,8;NA;1;0;1;NA
"83135";2012-09-30;0,8;0;0;0;0;NA
"54104";2005-06-30;0,8;NA;-1;0;0;NA
"60109";2006-12-31;0,8;NA;2;0;1;NA
"6386";2007-09-30;0,8;NA;0;NA;NA;NA
"64111";2007-12-31;0,8;NA;1;NA;NA;NA
"69132";2009-03-31;0,8;NA;1;NA;NA;NA
"70143";2009-06-30;0,8;NA;1;0;0;NA
"71138";2009-09-30;0,8;NA;-2;0;-1;NA
"74125";2010-06-30;0,8;NA;-1;0;0;NA
"75142";2010-09-30;0,8;NA;0;0;0;NA
"76140";2010-12-31;0,8;NA;1;0;1;NA
"77142";2011-03-31;0,8;NA;-1;0;-1;NA
"79144";2011-09-30;0,8;NA;-2;0;-2;NA
"87125";2013-09-30;0,8;NA;-1;-1;0;NA
"73128";2010-03-31;0,5;NA;0;0;-1;NA
"74126";2010-06-30;0,5;NA;-1;0;0;NA
"75143";2010-09-30;0,5;NA;-1;0;-1;NA
"76141";2010-12-31;0,5;NA;1;0;1;NA
"77143";2011-03-31;0,5;NA;0;0;-1;NA
"82123";2012-06-30;0,5;NA;1;0;0;NA
"83136";2012-09-30;0,5;0;0;0;0;NA
"84128";2012-12-31;0,5;1;1;0;1;NA
"85122";2013-03-31;0,5;-1;0;0;0;NA
"91128";2014-09-30;0,5;1;0;0;0;NA
"92130";2014-12-31;0,5;0;0;0;0;NA
"93122";2015-03-31;0,5;NA;0;0;0;NA
"54105";2005-06-30;0,5;NA;0;0;0;NA
"59103";2006-09-30;0,5;NA;0;0;0;NA
"60110";2006-12-31;0,5;NA;0;0;0;NA
"6387";2007-09-30;0,5;NA;0;0;0;NA
"64112";2007-12-31;0,5;NA;0;0;0;NA
"65130";2008-03-31;0,5;NA;1;1;1;NA
"66133";2008-06-30;0,5;NA;0;0;0;NA
"70144";2009-06-30;0,5;NA;0;0;-1;NA
"71139";2009-09-30;0,5;NA;0;0;1;NA
"72128";2009-12-31;0,5;NA;1;0;0;NA
"73129";2010-03-31;0,5;NA;0;0;0;NA
"74127";2010-06-30;0,5;NA;0;0;0;NA
"75144";2010-09-30;0,5;NA;0;0;0;NA
"76142";2010-12-31;0,5;NA;0;0;0;NA
"77144";2011-03-31;0,5;NA;0;0;0;NA
"78133";2011-06-30;0,5;NA;0;0;-1;NA
"79145";2011-09-30;0,5;NA;-1;0;1;NA
"83137";2012-09-30;0,5;0;0;0;0;NA
"84129";2012-12-31;0,5;1;1;0;0;NA
"85123";2013-03-31;0,5;0;0;0;0;NA
"9079";2014-06-30;0,5;0;0;0;0;NA
"91129";2014-09-30;0,5;0;0;0;0;NA
"54106";2005-06-30;0,2;NA;1;NA;0;NA
"5794";2006-03-31;0,2;NA;0;0;0;NA
"5895";2006-06-30;0,2;NA;0;0;0;NA
"59104";2006-09-30;0,2;NA;0;NA;-1;NA
"60111";2006-12-31;0,2;NA;-1;NA;-1;NA
"61104";2007-03-31;0,2;NA;0;0;0;NA
"6289";2007-06-30;0,2;NA;-1;0;-1;NA
"6388";2007-09-30;0,2;NA;1;NA;1;NA
"64113";2007-12-31;0,5;NA;-1;NA;-1;NA
"65131";2008-03-31;0,5;NA;2;0;0;NA
