Streek,Idnr,Sektor,Gewig,Sektorw,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7A,Q7P,Q8,Q9,Q4AX,Q6AX,Q7AX,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
05,96624,3230,1,0.200000003,0.200000003,03Q1,2,2,2,3,2,3,2,2,3,2,2,3,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96624,3230,1,0.200000003,0.200000003,03Q2,2,3,2,3,2,3,2,2,2,2,2,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96624,3230,1,0.200000003,0.200000003,03Q3,2,3,3,3,3,3,3,2,3,1,2,3,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96624,3230,1,0.200000003,0.200000003,03Q4,1,2,3,3,3,3,2,2,3,1,2,3,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96624,3230,1,0.200000003,0.200000003,04Q1,1,2,3,3,2,3,2,2,2,2,2,1,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96624,3230,1,0.200000003,0.200000003,04Q2,1,2,1,3,2,3,2,2,2,2,1,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96624,3230,1,0.200000003,0.200000003,04Q3,1,2,1,3,1,3,1,2,2,2,3,3,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96624,3230,1,0.200000003,0.200000003,04Q4,1,3,2,3,2,3,2,3,2,1,3,3,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96624,3230,1,0.200000003,0.200000003,05Q1,1,2,1,2,1,2,2,2,2,2,3,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96624,3230,1,0.200000003,0.200000003,05Q2,1,3,3,2,3,3,3,2,3,2,1,2,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96624,3230,1,0.200000003,0.200000003,05Q3,1,3,2,2,2,2,2,2,2,1,1,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96624,3230,1,0.200000003,0.200000003,06Q1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96624,3230,1,0.200000003,0.200000003,06Q2,1,,,2,2,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96624,3230,1,0.200000003,0.200000003,07Q1,,2,2,2,1,2,1,2,2,1,1,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96624,3230,1,0.200000003,0.200000003,07Q2,2,3,3,3,2,3,2,3,2,1,1,3,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96624,3230,1,0.200000003,0.200000003,07Q3,1,3,3,3,3,3,2,3,2,1,1,3,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96624,3230,1,0.200000003,0.200000003,09Q3,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96680,3370,1,0.029999999,0.029999999,01Q2,2,2,,3,,3,,2,,1,,2,,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96680,3370,1,0.029999999,0.029999999,01Q3,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96680,3370,1,0.029999999,0.029999999,01Q4,2,3,3,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96680,3370,1,0.029999999,0.029999999,02Q4,2,1,2,1,3,2,3,2,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96680,3370,1,0.029999999,0.029999999,03Q1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96680,3370,1,0.029999999,0.029999999,03Q2,2,3,3,3,3,3,3,2,2,1,2,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96680,3370,1,0.029999999,0.029999999,03Q3,2,1,1,1,2,1,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96680,3370,1,0.029999999,0.029999999,04Q2,,3,1,3,1,3,1,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96680,3370,1,0.050000001,0.050000001,05Q2,1,1,,1,1,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.08,0.560000002,01Q2,2,3,,3,,,,2,,1,,1,,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.08,0.560000002,01Q3,2,3,2,3,3,3,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.08,0.560000002,02Q1,1,2,2,1,1,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.08,0.560000002,02Q2,1,3,2,3,2,,,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.08,0.560000002,02Q3,1,2,1,2,1,,,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.08,0.560000002,02Q4,1,2,1,1,1,,,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.08,0.560000002,03Q1,2,3,2,3,2,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.08,0.560000002,03Q3,2,3,1,3,2,3,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.08,0.560000002,03Q4,,2,2,3,2,3,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.08,0.560000002,04Q1,2,2,2,2,2,,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.08,0.560000002,04Q2,,2,2,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.08,0.560000002,04Q4,1,2,2,3,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.099999998,0.699999988,05Q1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.099999998,0.699999988,05Q2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.099999998,0.699999988,05Q3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.099999998,0.699999988,06Q1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.099999998,0.699999988,06Q2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.099999998,0.699999988,06Q4,1,3,1,3,1,2,1,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.099999998,0.699999988,07Q1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.099999998,0.699999988,07Q2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.099999998,0.699999988,07Q4,1,1,1,1,1,1,1,2,2,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.099999998,0.699999988,08Q1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.099999998,0.699999988,08Q2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96685,3220,3,0.099999998,0.699999988,08Q3,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96686,3330,5,0.05,1.5,01Q2,1,2,1,2,1,3,1,3,,1,1,2,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96686,3330,5,0.05,1.5,01Q4,1,2,1,1,1,2,1,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96686,3330,5,0.05,1.5,02Q1,1,2,2,2,2,1,1,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96686,3330,5,0.05,1.5,02Q2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96686,3330,5,0.05,1.5,02Q3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96686,3330,5,0.05,1.5,02Q4,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96686,3330,5,0.05,1.5,03Q2,1,1,,1,,,,1,,2,,2,,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96686,3330,5,0.05,1.5,03Q3,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96686,3330,5,0.05,1.5,04Q1,1,2,2,2,2,,,1,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96686,3330,5,0.05,1.5,04Q2,,2,3,2,3,2,3,1,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96686,3330,5,0.05,1.5,04Q3,1,1,,1,,2,,2,,1,,1,,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96686,3330,5,0.05,1.5,04Q4,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96686,3330,5,0.05,1.5,05Q1,1,1,,1,,1,,1,,1,,2,,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96686,3330,5,0.05,1.5,05Q2,1,2,,3,,2,,2,,1,,2,,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96686,3330,5,0.05,1.5,06Q1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96686,3330,5,0.05,1.5,06Q4,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96689,3230,2,0.200000008,0.600000024,01Q4,2,3,2,3,2,3,2,2,3,1,2,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96689,3230,2,0.200000008,0.600000024,02Q2,2,3,2,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96689,3230,2,0.200000008,0.600000024,02Q3,2,3,2,3,2,3,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96689,3230,2,0.200000008,0.600000024,02Q4,2,3,,3,2,3,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96696,3370,1,0.029999999,0.029999999,01Q3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96696,3370,1,0.029999999,0.029999999,04Q3,2,3,,3,,3,,3,,3,,3,,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96696,3370,1,0.050000001,0.050000001,05Q1,2,3,,3,,3,,3,,3,,3,,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.029999999,0.029999999,01Q2,2,3,2,2,2,2,2,2,2,1,1,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.029999999,0.029999999,01Q3,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.029999999,0.029999999,01Q4,2,2,2,3,2,3,2,2,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.029999999,0.029999999,02Q1,2,3,2,3,2,3,3,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.029999999,0.029999999,02Q2,2,2,2,2,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.029999999,0.029999999,02Q3,1,2,2,2,2,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.029999999,0.029999999,02Q4,2,2,2,2,3,3,3,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.029999999,0.029999999,03Q1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.029999999,0.029999999,03Q2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.029999999,0.029999999,03Q3,,3,2,3,3,3,3,2,2,1,1,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.029999999,0.029999999,03Q4,2,2,2,2,2,3,2,2,2,1,1,2,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.029999999,0.029999999,04Q1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.029999999,0.029999999,04Q2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.029999999,0.029999999,04Q3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.029999999,0.029999999,04Q4,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.050000001,0.050000001,05Q1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.050000001,0.050000001,05Q2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.050000001,0.050000001,05Q3,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.050000001,0.050000001,06Q1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.050000001,0.050000001,06Q2,1,3,1,2,1,2,1,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.050000001,0.050000001,06Q3,1,3,2,3,2,3,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.050000001,0.050000001,06Q4,1,3,1,1,1,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.050000001,0.050000001,07Q1,2,3,3,3,3,3,3,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.050000001,0.050000001,07Q3,2,3,2,3,1,3,2,2,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.050000001,0.050000001,08Q1,2,3,3,3,3,3,3,2,3,1,2,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.050000001,0.050000001,08Q2,2,3,3,3,3,3,3,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.050000001,0.050000001,08Q4,2,3,3,3,3,3,3,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.050000001,0.050000001,09Q1,2,3,3,3,3,3,3,2,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.050000001,0.050000001,09Q2,2,3,3,3,3,3,3,2,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.050000001,0.050000001,09Q3,2,3,3,3,3,3,3,2,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.050000001,0.050000001,09Q4,2,3,3,3,3,3,3,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.050000001,0.050000001,10Q1,2,3,3,3,3,3,3,2,2,1,1,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.050000001,0.050000001,10Q3,2,3,,3,,3,,3,,2,,2,,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96706,3370,1,0.082999997,0.082999997,08Q3,2,3,2,3,2,3,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96721,3120,1,0.079999998,0.079999998,01Q2,1,1,1,1,1,1,1,2,2,1,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96721,3120,1,0.079999998,0.079999998,02Q2,1,2,1,2,1,1,1,3,2,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96721,3120,1,0.079999998,0.079999998,03Q3,2,2,1,3,1,1,1,1,1,3,3,3,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96722,3230,6,0.2,14,02Q2,1,1,,1,,1,,3,,1,,1,,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96722,3230,6,0.2,14,04Q1,2,3,1,3,1,3,2,3,3,3,3,3,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96723,3160,1,0.029999999,0.029999999,01Q2,2,2,2,3,2,3,2,3,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96723,3160,1,0.029999999,0.029999999,01Q3,2,3,3,3,3,3,3,3,3,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96723,3160,1,0.029999999,0.029999999,01Q4,2,3,2,3,3,3,3,3,3,2,2,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96723,3160,1,0.029999999,0.029999999,02Q1,2,3,3,3,3,3,3,3,3,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96723,3160,1,0.029999999,0.029999999,02Q2,2,3,2,3,3,3,3,3,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96723,3160,1,0.029999999,0.029999999,02Q3,2,3,3,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96723,3160,1,0.029999999,0.029999999,02Q4,2,3,2,3,3,3,3,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96723,3160,1,0.029999999,0.029999999,03Q1,2,3,3,3,3,3,,3,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96723,3160,1,0.029999999,0.029999999,03Q3,2,2,2,3,3,2,2,2,2,2,2,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96723,3160,1,0.029999999,0.029999999,03Q4,2,3,3,3,3,2,2,3,3,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96723,3160,1,0.029999999,0.029999999,04Q1,2,2,2,2,2,2,2,2,2,2,2,,,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96723,3160,1,0.029999999,0.029999999,04Q2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96723,3160,1,0.029999999,0.029999999,04Q3,,3,2,3,2,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96723,3160,1,0.029999999,0.029999999,04Q4,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96723,3160,1,0.050000001,0.050000001,05Q1,2,2,2,2,2,2,2,2,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96723,3160,1,0.050000001,0.050000001,05Q2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96723,3160,1,0.050000001,0.050000001,05Q3,2,2,2,2,2,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96723,3160,1,0.050000001,0.050000001,06Q1,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.079999995,2.399999857,01Q2,,3,2,3,2,3,2,3,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.079999995,2.399999857,01Q3,2,2,3,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.079999995,2.399999857,02Q1,2,2,2,2,2,2,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.079999995,2.399999857,02Q2,,1,3,1,3,1,3,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.079999995,2.399999857,02Q3,2,3,3,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.079999995,2.399999857,02Q4,,3,2,3,2,3,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.079999995,2.399999857,03Q1,,3,2,3,2,3,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.079999995,2.399999857,03Q2,2,2,2,2,2,2,1,3,2,1,1,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.079999995,2.399999857,03Q3,,2,1,2,1,2,1,3,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.079999995,2.399999857,04Q1,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.079999995,2.399999857,04Q2,2,3,3,3,3,3,3,3,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.079999995,2.399999857,04Q3,,1,,1,1,1,1,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.079999995,2.399999857,04Q4,,3,2,3,2,3,2,3,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,05Q1,2,3,2,3,2,3,2,3,2,2,2,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,05Q2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,05Q3,2,2,1,3,1,3,2,2,2,2,1,2,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,06Q1,,1,2,1,2,1,2,1,2,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,06Q2,1,1,,1,2,1,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,07Q1,1,1,,1,2,1,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,07Q2,,1,2,1,2,1,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,07Q4,1,1,2,1,2,1,2,2,2,1,2,1,2,1,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,08Q1,1,2,3,2,3,2,3,2,2,2,1,2,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,08Q2,1,1,2,1,2,1,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,08Q3,,1,,1,2,1,2,2,2,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,09Q1,,1,2,1,2,1,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,09Q2,2,3,2,3,2,3,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,09Q3,,1,2,1,2,1,2,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,09Q4,,3,2,3,2,3,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,10Q1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,10Q2,2,3,,3,2,3,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,10Q3,2,3,2,3,2,3,3,2,3,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,10Q4,2,,,3,2,3,2,3,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,11Q1,2,3,2,3,2,3,2,2,2,1,2,1,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,11Q2,,2,2,2,2,2,3,1,2,2,2,2,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,11Q3,2,3,,3,,3,,1,,1,,1,,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,11Q4,2,,,3,2,3,2,3,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
05,96736,3220,5,0.1,3,12Q1,,2,2,1,2,1,2,1,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
