"";"region";"id";"sector";"weight";"factor";"surveyQ";"Q1";"Q2A";"Q2P";"Q3A";"Q3P";"Q4A";"Q4P";"Q5A";"Q5P";"Q6";"Q7";"Q8";"Q9";"Q10";"Q11";"Q12"
"9987";"2";"10182";"5000";1;0,135621619;"2010Q2";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"9988";"6";"80616";"6010";3;4,941487783;"2010Q2";1;NA;NA;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA
"9989";"2";"12440";"5000";1;0,135621619;"2010Q2";-1;1;1;0;1;-1;0;-1;-1;0;0;-1;1;NA;NA;NA
"9990";"1";"10561";"6000";1;0,396607365;"2010Q2";1;0;0;0;0;0;-1;-1;0;0;0;-1;0;NA;NA;NA
"9991";"2";"37327";"6000";4;4,685398155;"2010Q2";1;-1;0;-1;-1;-1;-1;-1;-1;1;0;-1;1;NA;NA;NA
"9992";"6";"37659";"6010";4;4,685398155;"2010Q2";-1;0;1;0;1;-1;0;-1;0;1;1;1;1;NA;NA;NA
"9993";"6";"10226";"5010";4;1,753722886;"2010Q2";-1;-1;0;-1;0;-1;0;-1;0;1;-1;-1;1;NA;NA;NA
"9994";"5";"37288";"5000";3;1,646240215;"2010Q2";1;1;NA;1;0;1;0;1;0;0;0;-1;0;NA;NA;NA
"9995";"2";"40216";"6010";2;0,632045622;"2010Q2";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;1;NA;NA;NA
"9996";"2";"12370";"5000";1;0,135621619;"2010Q2";-1;-1;-1;-1;NA;0;NA;-1;NA;0;1;-1;1;NA;NA;NA
"9997";"5";"12368";"5000";1;0,135621619;"2010Q2";-1;-1;NA;-1;0;-1;0;-1;0;1;1;-1;1;NA;NA;NA
"9998";"4";"10019";"5000";1;0,135621619;"2010Q2";1;1;1;1;0;NA;NA;0;NA;0;1;-1;NA;NA;NA;NA
"9999";"6";"11035";"5010";4;1,753722886;"2010Q2";-1;0;NA;0;NA;0;NA;-1;NA;1;1;-1;1;NA;NA;NA
"10000";"1";"34744";"6000";1;0,396607365;"2010Q2";-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;-1;1;NA;NA;NA
"10001";"2";"37650";"6010";2;0,632045622;"2010Q2";1;-1;0;-1;0;0;0;0;0;-1;0;-1;0;NA;NA;NA
"10002";"1";"10653";"5000";1;0,135621619;"2010Q2";1;0;0;0;0;1;0;0;0;0;0;-1;-1;NA;NA;NA
"10003";"6";"31380";"5010";1;0,135621619;"2010Q2";-1;0;-1;-1;-1;-1;0;0;0;1;-1;-1;1;NA;NA;NA
"10004";"5";"37316";"5000";1;0,135621619;"2010Q2";1;-1;0;-1;0;-1;0;-1;0;1;0;-1;1;NA;NA;NA
"10005";"3";"44121";"6000";1;0,396607365;"2010Q2";1;1;1;1;1;0;1;0;0;0;1;0;0;NA;NA;NA
"10006";"6";"37314";"6000";1;0,331589764;"2006Q3";1;0;0;0;0;0;0;-1;0;1;0;-1;0;NA;NA;NA
"10007";"1";"34859";"6000";1;0,331589764;"2006Q3";1;1;0;1;0;0;0;1;0;0;0;0;0;NA;NA;NA
"10008";"8";"34999";"6000";1;0,331589764;"2006Q3";1;1;1;1;1;1;1;1;1;0;-1;-1;-1;NA;NA;NA
"10009";"2";"34823";"6010";1;0,331589764;"2006Q3";1;1;NA;0;0;-1;0;0;0;-1;0;0;-1;NA;NA;NA
"10010";"1";"44095";"5000";1;0,180332042;"2006Q3";-1;-1;-1;-1;-1;0;0;-1;-1;1;0;-1;1;NA;NA;NA
"10011";"4";"34789";"5010";4;1,69715118;"2006Q3";1;0;NA;0;0;0;0;0;0;0;0;0;0;NA;NA;NA
"10012";"6";"10251";"5000";1;0,180332042;"2006Q3";-1;0;NA;0;0;-1;0;-1;0;-1;0;0;0;NA;NA;NA
"10013";"3";"37573";"5000";1;0,231129801;"2007Q3";-1;-1;-1;-1;-1;-1;-1;-1;-1;0;1;0;1;NA;NA;NA
"10014";"6";"37314";"6000";1;0,404539512;"2007Q3";1;0;1;0;0;0;0;0;0;0;0;-1;-1;NA;NA;NA
"10015";"3";"37494";"5000";3;1,945556618;"2007Q3";1;0;NA;0;NA;0;NA;0;NA;NA;0;0;-1;NA;NA;NA
"10016";"6";"33106";"5010";1;0,231129801;"2007Q3";1;1;0;1;0;0;0;0;0;0;1;0;-1;NA;NA;NA
"10017";"1";"37306";"6010";3;3,706115837;"2007Q3";1;0;NA;0;1;0;1;0;1;0;1;-1;-1;NA;NA;NA
"10018";"5";"10273";"5000";1;0,231129801;"2007Q3";-1;-1;NA;-1;NA;-1;NA;-1;NA;0;-1;-1;-1;NA;NA;NA
"10019";"3";"97198";"5000";1;0,231129801;"2007Q3";1;-1;0;0;0;-1;0;-1;0;0;1;-1;-1;NA;NA;NA
"10020";"6";"97346";"6010";1;0,412795421;"2007Q4";1;NA;NA;-1;-1;0;0;0;-1;0;0;0;0;NA;NA;NA
"10021";"6";"37331";"5010";4;1,753722886;"2007Q4";1;1;0;1;0;1;0;1;0;1;1;1;0;NA;NA;NA
"10022";"6";"10030";"5000";1;0,202595258;"2007Q4";-1;-1;1;-1;1;-1;0;-1;0;0;0;0;0;NA;NA;NA
"10023";"6";"31417";"5010";1;0,202595258;"2007Q4";1;0;NA;0;NA;1;NA;0;NA;1;1;0;0;NA;NA;NA
"10024";"6";"35028";"5010";1;0,202595258;"2007Q4";1;0;0;-1;0;0;0;-1;0;-1;0;1;0;NA;NA;NA
"10025";"2";"36210";"6010";1;0,412795421;"2007Q4";1;0;0;0;1;0;0;0;0;0;0;0;-1;NA;NA;NA
"10026";"1";"10129";"5000";1;0,202595258;"2007Q4";1;1;NA;1;NA;1;NA;1;NA;0;1;0;-1;NA;NA;NA
"10027";"2";"10144";"5000";1;0,202595258;"2007Q4";NA;0;1;0;0;-1;0;-1;-1;1;1;1;0;NA;NA;NA
"10028";"6";"10218";"5000";4;1,753722886;"2007Q4";1;0;NA;0;0;-1;0;-1;-1;0;0;-1;0;NA;NA;NA
"10029";"6";"80615";"5000";1;0,202595258;"2007Q4";1;0;0;0;0;0;0;0;0;0;0;0;-1;NA;NA;NA
"10030";"6";"37610";"5000";1;0,202595258;"2007Q4";-1;-1;-1;-1;-1;-1;-1;-1;-1;0;1;0;0;NA;NA;NA
"10031";"6";"10216";"5000";2;0,736690367;"2007Q4";-1;-1;-1;-1;-1;0;0;0;0;-1;1;0;0;NA;NA;NA
"10032";"6";"37671";"5010";1;0,202595258;"2007Q4";1;1;0;0;0;0;0;0;1;0;1;0;0;NA;NA;NA
"10033";"6";"10012";"5000";1;0,172739114;"2008Q2";-1;-1;-1;-1;-1;0;-1;-1;-1;NA;1;-1;1;NA;NA;NA
"10034";"1";"10060";"5000";1;0,172739114;"2008Q2";1;0;0;-1;1;1;0;-1;0;1;0;-1;0;NA;NA;NA
"10035";"6";"10128";"5000";1;0,172739114;"2008Q2";-1;NA;-1;-1;-1;-1;-1;-1;-1;1;-1;-1;0;NA;NA;NA
"10036";"6";"10170";"6000";1;0,288956795;"2008Q2";NA;-1;NA;0;0;-1;-1;-1;-1;0;0;1;1;NA;NA;NA
"10037";"6";"10218";"5000";4;1,753722886;"2008Q2";-1;-1;NA;-1;0;0;0;-1;0;1;0;0;1;NA;NA;NA
"10038";"1";"10224";"5000";1;0,172739114;"2008Q2";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;NA;NA;NA
"10039";"8";"11023";"5000";3;4,550235203;"2012Q1";-1;0;1;0;1;0;1;0;1;0;-1;0;1;NA;NA;NA
"10040";"6";"36213";"6010";2;1,009756362;"2012Q1";-1;0;0;0;0;0;0;0;0;0;0;-1;1;NA;NA;NA
"10041";"1";"10147";"5000";1;0,098758396;"2012Q2";-1;-1;NA;-1;0;-1;0;-1;-1;1;-1;-1;1;NA;NA;NA
"10042";"1";"33130";"6010";4;7,012801878;"2012Q2";1;0;NA;0;1;0;1;0;1;0;0;0;0;NA;NA;NA
"10043";"6";"80589";"6000";1;0,597878128;"2012Q2";-1;-1;-1;-1;-1;0;0;-1;-1;1;-1;-1;1;NA;NA;NA
"10044";"2";"10139";"5000";1;0,098758396;"2012Q2";1;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA
"10045";"3";"44121";"6000";1;0,597878128;"2012Q2";-1;0;0;-1;1;0;0;-1;0;0;0;0;0;NA;NA;NA
"10046";"6";"34801";"5000";1;0,098758396;"2012Q2";-1;0;-1;0;-1;-1;0;-1;-1;1;0;0;1;NA;NA;NA
"10047";"8";"10242";"5000";2;0,266783762;"2012Q2";-1;-1;NA;-1;-1;-1;-1;-1;-1;1;0;-1;1;NA;NA;NA
"10048";"8";"10195";"5000";1;0,098758396;"2012Q2";-1;0;NA;0;0;0;0;0;0;-1;0;1;0;NA;NA;NA
"10049";"3";"81253";"5000";2;0,266783762;"2012Q2";NA;-1;-1;-1;-1;-1;-1;-1;-1;0;0;-1;1;NA;NA;NA
"10050";"6";"35556";"5010";4;2,563044058;"2012Q2";-1;0;0;0;0;-1;0;0;0;0;0;0;0;NA;NA;NA
"10051";"1";"11014";"5000";1;0,098758396;"2012Q2";-1;0;0;-1;0;-1;0;-1;0;0;0;-1;1;NA;NA;NA
"10052";"6";"33118";"5000";1;0,098758396;"2012Q2";1;0;0;-1;0;-1;-1;0;-1;1;0;0;0;NA;NA;NA
"10053";"5";"34886";"6010";1;0,597878128;"2012Q2";-1;NA;NA;-1;-1;0;-1;-1;-1;1;0;-1;1;NA;NA;NA
"10054";"1";"97318";"6010";2;0,942439271;"2012Q2";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;0;-1;0;NA;NA;NA
"10055";"5";"50199";"6010";1;0,597878128;"2012Q2";-1;-1;0;-1;0;-1;0;-1;0;1;1;-1;1;NA;NA;NA
"10056";"6";"10183";"5000";1;0,098758396;"2012Q2";-1;-1;-1;-1;-1;-1;-1;-1;-1;NA;NA;NA;NA;NA;NA;NA
"10057";"1";"10060";"5000";1;0,098758396;"2012Q2";1;1;1;1;1;1;0;1;0;0;0;-1;0;NA;NA;NA
"10058";"6";"35028";"5010";1;0,098758396;"2012Q2";-1;-1;0;-1;0;0;0;-1;0;0;-1;1;0;NA;NA;NA
"10059";"6";"36209";"5000";2;0,266783762;"2012Q2";-1;-1;NA;0;NA;0;NA;-1;NA;-1;1;-1;0;NA;NA;NA
"10060";"1";"52130";"6000";1;0,597878128;"2012Q2";NA;0;0;-1;0;0;0;0;0;1;1;-1;-1;NA;NA;NA
"10061";"6";"11171";"5000";1;0,098758396;"2012Q2";-1;NA;NA;-1;0;-1;0;-1;0;0;-1;-1;1;NA;NA;NA
"10062";"6";"97239";"6010";2;0,942439271;"2012Q2";-1;-1;NA;0;0;-1;0;-1;0;-1;-1;-1;0;NA;NA;NA
"10063";"2";"34823";"6010";1;0,597878128;"2012Q2";1;0;0;0;0;0;0;-1;1;0;0;0;0;NA;NA;NA
"10064";"1";"96986";"6010";2;0,942439271;"2012Q2";1;NA;NA;0;1;0;1;1;1;0;1;-1;0;NA;NA;NA
"10065";"1";"34769";"5000";1;0,098758396;"2012Q2";-1;-1;0;-1;0;-1;0;-1;0;0;-1;0;1;NA;NA;NA
"10066";"1";"10073";"5000";2;0,266783762;"2012Q2";-1;-1;0;-1;0;-1;-1;-1;-1;0;0;-1;0;NA;NA;NA
"10067";"1";"11027";"5000";1;0,098758396;"2012Q2";-1;0;0;0;0;-1;-1;-1;-1;1;0;-1;1;NA;NA;NA
"10068";"6";"35039";"6000";4;7,012801878;"2012Q2";-1;1;0;1;0;1;0;1;0;0;0;-1;1;NA;NA;NA
"10069";"5";"96943";"6000";1;0,597878128;"2012Q2";1;0;-1;0;-1;-1;0;0;-1;1;-1;0;0;NA;NA;NA
"10070";"6";"80615";"5000";1;0,098758396;"2012Q2";-1;NA;NA;-1;0;-1;0;-1;0;0;-1;-1;1;NA;NA;NA
"10071";"6";"10204";"5000";2;0,266783762;"2012Q2";-1;0;0;0;0;0;0;0;0;1;-1;-1;1;NA;NA;NA
"10072";"4";"10019";"5000";1;0,098758396;"2012Q2";NA;1;0;1;1;-1;-1;0;0;0;1;1;1;NA;NA;NA
"10073";"1";"31568";"5010";3;3,309261966;"2012Q2";1;0;1;0;1;0;1;0;1;0;1;0;0;NA;NA;NA
"10074";"8";"11107";"5000";1;0,098758396;"2012Q2";1;0;NA;-1;-1;-1;-1;0;-1;-1;NA;-1;-1;NA;NA;NA
"10075";"1";"10079";"5000";2;0,266783762;"2012Q2";-1;0;0;-1;0;-1;0;-1;-1;1;0;0;1;NA;NA;NA
"10076";"5";"36017";"5010";1;0,098758396;"2012Q2";1;1;NA;1;1;0;0;0;0;1;-1;-1;0;NA;NA;NA
"10077";"6";"11152";"5000";1;0,098758396;"2012Q2";-1;0;-1;0;-1;0;-1;0;-1;-1;-1;-1;-1;NA;NA;NA
"10078";"2";"10236";"5010";4;2,563044058;"2012Q2";-1;NA;NA;-1;NA;-1;NA;-1;NA;1;0;-1;1;NA;NA;NA
"10079";"5";"10547";"6000";1;0,597878128;"2012Q2";NA;-1;-1;-1;-1;0;0;-1;-1;-1;0;-1;0;NA;NA;NA
"10080";"4";"11195";"5000";1;0,100024529;"2012Q3";1;0;0;0;0;0;0;0;0;0;1;1;1;1;NA;-1
"10081";"1";"15279";"6010";1;0,534943589;"2012Q3";NA;-1;NA;-1;NA;-1;NA;-1;NA;-1;-1;-1;1;0;NA;6
"10082";"6";"13879";"6010";3;7,617886293;"2012Q3";-1;0;0;0;0;-1;0;-1;0;1;0;0;1;0;NA;0
"10083";"5";"13881";"6010";2;0,883536817;"2012Q3";1;0;NA;-1;NA;0;NA;-1;NA;1;1;1;1;0;NA;NA
"10084";"5";"13882";"5010";4;2,563044058;"2012Q3";1;1;NA;1;NA;1;NA;1;NA;1;1;1;1;0;NA;8
"10085";"6";"13883";"5000";1;0,100024529;"2012Q3";1;0;0;0;0;-1;-1;0;0;1;0;-1;-1;-1;NA;NA
"10086";"2";"13884";"6010";2;0,883536817;"2012Q3";-1;-1;-1;-1;-1;1;0;-1;-1;1;0;0;1;0;NA;NA
"10087";"5";"13885";"6010";3;7,617886293;"2012Q3";1;0;0;0;0;0;0;1;1;1;0;0;0;0;NA;-1
"10088";"6";"13886";"6010";1;0,534943589;"2012Q3";-1;-1;-1;-1;-1;-1;-1;-1;-1;0;-1;NA;NA;NA;NA;NA
"10089";"6";"13887";"6000";1;0,534943589;"2012Q3";-1;1;NA;0;NA;0;NA;0;NA;0;1;-1;0;-1;NA;6
"10090";"5";"13888";"6010";3;7,617886293;"2012Q3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10091";"2";"13889";"5000";2;0,323951711;"2012Q3";-1;0;NA;0;0;0;0;0;0;1;0;0;1;0;NA;6
"10092";"1";"13890";"5010";4;2,563044058;"2012Q3";-1;0;0;0;0;0;0;-1;0;0;1;-1;1;-1;NA;12
"10093";"6";"13891";"6010";4;5,009144199;"2012Q3";1;1;0;1;-1;1;0;-1;1;1;-1;0;-1;-1;NA;18
"10094";"5";"13892";"6010";1;0,534943589;"2012Q3";-1;0;NA;0;NA;0;NA;0;NA;0;0;-1;1;-1;NA;0
"10095";"5";"12393";"5000";2;0,323951711;"2012Q3";-1;-1;NA;-1;0;-1;0;-1;0;1;0;-1;1;1;NA;NA
"10096";"6";"13894";"6010";1;0,534943589;"2012Q3";1;1;0;NA;NA;0;0;1;0;0;-1;NA;NA;0;NA;-1
"10097";"6";"13895";"5010";4;2,563044058;"2012Q3";-1;-1;NA;-1;NA;-1;NA;-1;NA;1;-1;-1;1;0;NA;-1
"10098";"6";"13896";"6010";4;5,009144199;"2012Q3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10099";"1";"13897";"6010";2;0,883536817;"2012Q3";-1;-1;-1;-1;-1;0;-1;-1;-1;1;1;-1;1;-1;NA;0
"10100";"1";"13898";"6010";4;5,009144199;"2012Q3";NA;0;NA;0;0;0;1;0;0;0;0;0;1;-1;NA;NA
"10101";"1";"13899";"6010";1;0,534943589;"2012Q3";1;1;NA;1;NA;1;NA;1;NA;1;1;0;0;-1;NA;6
"10102";"2";"13900";"5010";4;2,563044058;"2012Q3";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;-1;1;-1;NA;-1
"10103";"1";"13901";"6000";1;0,534943589;"2012Q3";1;1;1;1;0;0;0;0;0;1;0;-1;0;-1;NA;1
"10104";"1";"13902";"6010";2;0,883536817;"2012Q3";NA;NA;NA;0;0;0;0;0;0;0;0;-1;1;-1;NA;NA
"10105";"5";"13903";"5000";1;0,100024529;"2012Q3";1;1;1;1;1;1;1;0;0;0;0;0;0;0;NA;1
"10106";"5";"13904";"6010";1;0,534943589;"2012Q3";-1;-1;NA;-1;-1;-1;-1;-1;-1;1;0;-1;1;-1;NA;0
"10107";"1";"13905";"5000";1;0,100024529;"2012Q3";-1;NA;NA;-1;NA;-1;NA;-1;NA;1;0;-1;1;-1;NA;4
"10108";"6";"13906";"6010";2;0,883536817;"2012Q3";-1;-1;0;-1;0;-1;0;-1;0;1;-1;-1;1;-1;NA;1
"10109";"5";"13907";"5000";1;0,100024529;"2012Q3";1;0;0;0;1;-1;0;0;0;0;1;0;1;0;NA;0
"10110";"5";"13908";"6010";2;0,883536817;"2012Q3";1;0;NA;0;NA;0;NA;0;NA;1;1;0;0;-1;NA;4
"10111";"5";"13909";"5000";1;0,100024529;"2012Q3";-1;-1;NA;-1;NA;-1;NA;-1;NA;1;1;-1;0;0;NA;6
"10112";"1";"14258";"5010";4;2,563044058;"2012Q3";-1;0;1;0;1;-1;1;-1;1;1;-1;-1;0;0;NA;10
"10113";"4";"13911";"5000";1;0,100024529;"2012Q3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10114";"2";"13912";"6000";3;7,617886293;"2012Q3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10115";"6";"13913";"5000";4;2,563044058;"2012Q3";-1;1;NA;1;1;0;0;1;1;NA;0;-1;-1;1;NA;6
"10116";"6";"13915";"6010";4;5,009144199;"2012Q3";-1;-1;0;0;0;1;0;-1;0;1;1;0;1;-1;NA;6
"10117";"6";"14257";"6010";2;0,883536817;"2012Q3";-1;-1;1;-1;0;-1;0;-1;0;-1;0;-1;-1;-1;NA;0
"10118";"5";"13916";"5000";2;0,323951711;"2012Q3";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;0;-1;1;-1;NA;NA
"10119";"6";"13917";"5010";4;2,563044058;"2012Q3";-1;0;0;1;1;0;0;0;0;1;0;1;1;0;NA;NA
"10120";"1";"13918";"6010";1;0,534943589;"2012Q3";-1;-1;0;-1;0;0;0;-1;0;-1;-1;-1;0;-1;NA;11
"10121";"1";"13919";"5000";1;0,100024529;"2012Q3";1;0;NA;0;NA;0;NA;0;NA;1;1;0;0;0;NA;12
"10122";"1";"13921";"5010";4;2,563044058;"2012Q3";1;NA;NA;1;1;0;1;1;1;0;0;-1;1;0;NA;NA
"10123";"1";"13923";"5000";1;0,100024529;"2012Q3";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;0;1;1;0;NA;NA
"10124";"1";"13924";"5010";1;0,100024529;"2012Q3";-1;-1;-1;-1;-1;0;0;-1;-1;NA;-1;-1;0;-1;NA;NA
"10125";"1";"13925";"6010";2;0,883536817;"2012Q3";-1;-1;NA;0;NA;0;NA;-1;NA;1;0;-1;1;-1;NA;NA
"10126";"1";"13926";"5010";4;2,563044058;"2012Q3";-1;-1;0;-1;0;0;0;-1;0;1;-1;-1;1;-1;NA;0
"10127";"1";"13927";"6010";3;7,617886293;"2012Q3";-1;0;NA;0;0;0;0;0;0;1;0;-1;1;0;NA;0
"10128";"1";"13928";"5010";1;0,100024529;"2012Q3";-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;-1;NA;NA
"10129";"1";"13929";"6010";3;7,617886293;"2012Q3";-1;-1;0;-1;0;-1;0;-1;0;1;0;0;1;0;NA;-1
"10130";"1";"13930";"6000";1;0,534943589;"2012Q3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10131";"1";"13931";"5010";4;2,563044058;"2012Q3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10132";"1";"13932";"6000";1;0,534943589;"2012Q3";-1;-1;NA;-1;0;0;0;-1;0;0;0;-1;0;-1;NA;NA
"10133";"6";"13933";"6010";2;0,883536817;"2012Q3";1;1;1;0;0;-1;-1;-1;-1;1;1;-1;1;-1;NA;15
"10134";"1";"13934";"5000";1;0,100024529;"2012Q3";-1;0;1;0;1;0;NA;0;NA;1;-1;-1;1;-1;NA;NA
"10135";"5";"13935";"6000";1;0,534943589;"2012Q3";-1;-1;-1;-1;0;-1;0;-1;-1;1;1;0;1;-1;NA;NA
"10136";"6";"14114";"6010";2;0,883536817;"2012Q3";1;-1;-1;NA;NA;-1;0;-1;-1;1;0;NA;NA;0;NA;-1
"10137";"6";"14115";"6010";2;0,883536817;"2012Q3";1;-1;0;-1;0;0;0;0;-1;1;1;0;0;0;NA;12
"10138";"6";"14116";"6010";1;0,534943589;"2012Q3";1;-1;NA;-1;NA;-1;NA;-1;NA;0;-1;-1;-1;-1;NA;25
"10139";"6";"14117";"6010";2;0,883536817;"2012Q3";-1;0;1;NA;NA;0;1;-1;0;0;0;NA;NA;1;NA;1
"10140";"6";"14118";"5010";2;0,323951711;"2012Q3";1;-1;1;-1;-1;0;0;-1;0;1;0;-1;-1;-1;NA;0
"10141";"6";"14119";"5000";3;7,280376325;"2012Q3";1;0;NA;0;NA;1;NA;1;NA;0;1;0;0;-1;NA;NA
"10142";"6";"14120";"6000";1;0,534943589;"2012Q3";1;0;0;NA;NA;0;0;0;0;NA;0;NA;NA;0;NA;0
"10143";"5";"14121";"6010";1;0,534943589;"2012Q3";-1;-1;0;-1;0;0;0;-1;0;1;1;0;1;-1;NA;NA
"10144";"2";"14122";"5010";4;2,563044058;"2012Q3";-1;-1;NA;-1;NA;-1;NA;-1;NA;1;-1;-1;1;-1;NA;6
"10145";"1";"14123";"6010";1;0,534943589;"2012Q3";1;1;NA;1;NA;1;NA;1;NA;1;0;-1;-1;0;NA;NA
"10146";"6";"14124";"6000";1;0,534943589;"2012Q3";-1;1;0;1;0;0;0;1;0;0;0;0;0;0;NA;1
"10147";"2";"14125";"5010";4;2,563044058;"2012Q3";1;0;1;0;0;0;0;0;1;1;0;-1;0;-1;NA;18
"10148";"6";"14126";"5010";1;0,100024529;"2012Q3";-1;0;-1;-1;-1;0;-1;-1;-1;1;0;-1;1;0;NA;1
"10149";"1";"14127";"6000";2;0,883536817;"2012Q3";1;NA;NA;1;NA;1;NA;1;NA;0;1;0;0;0;NA;-1
"10150";"5";"14128";"5000";1;0,100024529;"2012Q3";1;1;NA;1;0;1;0;1;0;0;0;-1;0;-1;NA;4
"10151";"1";"14129";"5010";4;2,563044058;"2012Q3";-1;0;-1;0;0;-1;-1;0;0;0;1;-1;1;-1;NA;5
"10152";"6";"14130";"6010";2;0,883536817;"2012Q3";-1;0;NA;0;0;0;0;-1;-1;1;0;0;1;-1;NA;1
"10153";"6";"14131";"5010";1;0,100024529;"2012Q3";-1;-1;-1;-1;-1;-1;0;-1;-1;-1;0;0;1;0;NA;10
"10154";"6";"14132";"5000";1;0,100024529;"2012Q3";-1;-1;-1;-1;-1;-1;-1;-1;-1;1;NA;NA;1;NA;NA;0
"10155";"5";"14133";"6010";1;0,534943589;"2012Q3";1;1;1;0;0;0;0;1;1;0;-1;-1;-1;-1;NA;12
"10156";"6";"14134";"6010";3;7,617886293;"2012Q3";-1;0;0;-1;-1;0;-1;0;0;1;1;-1;1;-1;NA;6
"10157";"5";"14136";"5010";4;2,563044058;"2012Q3";-1;0;0;-1;0;-1;0;-1;-1;1;0;-1;1;-1;NA;7
"10158";"5";"14137";"6010";1;0,534943589;"2012Q3";-1;-1;1;NA;NA;0;0;0;0;NA;0;-1;1;-1;NA;NA
"10159";"1";"14138";"6010";1;0,534943589;"2012Q3";NA;-1;0;-1;0;0;0;-1;0;1;-1;0;0;-1;NA;NA
"10160";"6";"14140";"6010";4;5,009144199;"2012Q3";-1;0;1;0;1;-1;1;-1;0;1;-1;-1;1;0;NA;6
"10161";"1";"14141";"6010";1;0,534943589;"2012Q3";1;1;0;NA;0;0;0;1;0;0;1;-1;-1;-1;NA;0
"10162";"1";"14142";"5010";4;2,563044058;"2012Q3";-1;0;0;0;0;0;0;0;0;1;0;-1;0;-1;NA;0
"10163";"5";"14143";"6010";2;0,883536817;"2012Q3";1;0;0;1;0;0;0;-1;-1;1;-1;-1;-1;-1;NA;6
"10164";"5";"14186";"6010";1;0,534943589;"2012Q3";1;1;1;1;1;0;0;0;0;1;0;-1;-1;0;NA;NA
"10165";"1";"10086";"5000";1;0,100024529;"2012Q3";-1;-1;0;-1;0;0;0;-1;0;-1;1;0;1;NA;NA;NA
"10166";"1";"80658";"6000";1;0,534943589;"2012Q3";1;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;NA;NA
"10167";"2";"10236";"5010";4;2,563044058;"2012Q3";-1;0;NA;-1;NA;-1;NA;-1;NA;1;-1;-1;1;-1;NA;6
"10168";"2";"30090";"5000";1;0,100024529;"2012Q3";-1;NA;NA;-1;0;NA;0;NA;-1;0;-1;-1;0;0;NA;NA
"10169";"1";"11027";"5000";1;0,100024529;"2012Q3";-1;0;0;0;0;-1;-1;-1;-1;1;0;0;1;0;NA;-1
"10170";"8";"11070";"5000";1;0,100024529;"2012Q3";-1;0;1;1;1;0;1;0;1;0;0;-1;0;0;NA;-1
"10171";"1";"35983";"5000";4;2,563044058;"2012Q3";-1;0;NA;0;NA;0;NA;-1;NA;0;0;-1;0;-1;NA;4
"10172";"1";"36144";"6010";1;0,534943589;"2012Q3";-1;0;NA;-1;1;0;0;-1;0;1;0;0;0;-1;NA;1
"10173";"4";"11156";"5000";2;0,323951711;"2012Q3";-1;-1;1;-1;1;0;0;-1;1;1;-1;0;1;-1;NA;-1
"10174";"6";"11171";"5000";1;0,100024529;"2012Q3";-1;0;0;0;0;0;0;0;0;0;-1;-1;1;-1;NA;NA
"10175";"6";"35028";"5010";1;0,100024529;"2012Q3";-1;-1;0;-1;0;0;0;-1;0;0;0;1;1;0;NA;NA
"10176";"2";"10139";"5000";1;0,100024529;"2012Q3";1;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA
"10177";"1";"96986";"6010";2;0,883536817;"2012Q3";-1;0;0;0;1;0;1;1;0;-1;1;-1;1;0;NA;NA
"10178";"1";"12395";"5010";4;2,563044058;"2012Q3";-1;0;0;0;0;0;0;-1;0;1;0;0;1;-1;NA;6
"10179";"6";"11110";"5000";1;0,100024529;"2012Q3";-1;0;0;0;0;-1;0;-1;-1;1;1;-1;1;1;NA;6
"10180";"4";"96993";"6000";1;0,534943589;"2012Q3";-1;-1;0;-1;0;-1;0;-1;0;1;0;-1;1;0;NA;1
"10181";"6";"12387";"5010";1;0,100024529;"2012Q3";-1;0;0;0;0;0;0;-1;-1;0;1;0;0;0;NA;6
"10182";"5";"36017";"5010";1;0,100024529;"2012Q3";1;NA;NA;1;1;1;0;0;0;0;0;-1;-1;0;NA;NA
"10183";"6";"35039";"6000";4;5,009144199;"2012Q3";-1;1;1;1;1;0;0;1;1;0;0;-1;1;-1;NA;-1
"10184";"5";"10816";"5010";1;0,100024529;"2012Q3";1;0;NA;-1;NA;1;NA;0;NA;0;0;0;0;-1;NA;1
