Streek,Idnr,Sektor,Gewig,Firmw,Sektorw,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7A,Q7P,Q8,Q9,Q4AX,Q6AX,Q7AX,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
2,51530,3230,1,1,0.36,0.36,93Q2,2,3,2,3,2,3,2,2,,,2,,2,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51697,3230,2,1,0.36,0.36,93Q2,1,2,2,2,2,2,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51652,3230,1,1,0.36,0.36,93Q2,2,3,3,3,2,,,2,,,1,,1,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,51538,3230,2,1,0.36,0.36,93Q2,2,2,2,2,2,2,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51739,3230,1,1,0.36,0.36,93Q2,1,1,1,1,2,1,1,2,,,1,,1,,2,,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,32003,3230,2,1,0.36,0.36,93Q2,2,3,3,2,2,,,2,,,2,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51542,3230,2,1,0.36,0.36,93Q2,1,2,2,2,2,2,2,2,,,,,,,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,51560,3230,2,1,0.36,0.36,93Q2,2,2,2,2,2,2,2,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51546,3230,1,1,0.36,0.36,93Q2,2,3,3,3,3,2,3,2,,,,,,,1,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,51557,3230,2,1,0.36,0.36,93Q2,2,2,2,2,2,,,2,,,,,,,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,51533,3230,3,1,0.36,0.36,93Q2,1,2,2,2,2,2,2,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,51719,3230,1,1,0.36,0.36,93Q2,2,3,3,3,2,,,2,,,2,,2,,2,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51590,3230,2,1,0.36,0.36,93Q2,1,1,1,1,1,1,1,1,,,1,,1,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51702,3230,1,1,0.36,0.36,93Q2,2,3,2,3,2,3,2,2,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51541,3230,1,1,0.36,0.36,93Q2,2,2,3,2,2,1,2,2,,,1,,1,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51695,3230,1,1,0.36,0.36,93Q2,2,3,3,3,2,3,2,2,,,1,,1,,2,,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51671,3230,3,1,0.36,0.36,93Q2,2,3,3,3,3,,,2,,,,,2,,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,51718,3230,1,1,0.36,0.36,93Q2,1,2,2,2,2,2,2,2,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51523,3230,3,1,0.36,0.36,93Q2,1,3,1,2,1,2,1,2,,,3,,3,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51735,3230,2,1,0.36,0.36,93Q2,1,3,3,3,3,3,3,2,,,2,,2,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51676,3230,1,1,0.36,0.36,93Q2,1,2,2,1,1,1,1,2,,,1,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51811,3310,3,1,0.13,0.13,93Q2,2,3,3,3,3,3,3,3,,,2,,2,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51826,3310,2,1,0.13,0.13,93Q2,2,2,2,1,2,2,2,3,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51814,3310,2,1,0.13,0.13,93Q2,1,1,1,1,1,1,1,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51766,3310,1,1,0.13,0.13,93Q2,2,3,3,2,2,2,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51874,3310,3,1,0.13,0.13,93Q2,2,2,2,2,1,1,1,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51884,3310,5,2,0.13,0.26,93Q2,1,3,3,1,1,,,2,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51865,3310,1,1,0.13,0.13,93Q2,2,1,2,1,2,1,2,2,,,1,,1,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51774,3310,2,1,0.13,0.13,93Q2,2,3,1,3,3,3,3,2,,,1,,1,,3,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51886,3310,3,1,0.13,0.13,93Q2,2,3,2,3,3,,,2,,,2,,2,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,90974,3310,6,2,0.13,0.26,93Q2,2,,3,1,1,1,1,1,,,,,,,1,,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,51825,3310,1,1,0.13,0.13,93Q2,2,3,3,3,3,3,3,2,,,1,,1,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51870,3310,2,1,0.13,0.13,93Q2,2,3,3,3,3,2,3,2,,,,,1,,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,51903,3310,1,1,0.13,0.13,93Q2,2,3,3,3,3,3,3,3,,,1,,1,,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,30972,3310,3,1,0.13,0.13,93Q2,1,2,2,1,2,2,2,3,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
8,31477,3310,3,1,0.13,0.13,93Q2,2,3,3,2,3,3,3,2,,,1,,1,,3,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51891,3310,5,2,0.13,0.26,93Q2,2,2,2,2,2,3,3,2,,,1,,1,,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51962,3370,2,1,0.08,0.08,93Q2,1,2,2,1,2,2,2,2,,,,,,,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,51918,3370,3,1,0.08,0.08,93Q2,2,2,2,2,2,,,2,,,2,,2,,1,,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51948,3370,1,1,0.08,0.08,93Q2,2,3,3,3,3,,,2,,,2,,2,,3,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51961,3370,3,1,0.08,0.08,93Q2,2,3,1,3,3,3,3,3,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51956,3370,4,1,0.08,0.08,93Q2,2,3,3,3,3,3,3,2,,,,,,,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,51954,3370,1,1,0.08,0.08,93Q2,2,2,2,2,2,2,2,3,,,2,,2,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,51916,3370,2,1,0.08,0.08,93Q2,2,3,2,3,3,3,3,2,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51942,3370,6,2,0.08,0.16,93Q2,2,3,2,3,2,3,3,2,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51967,3330,8,3,0.04,0.12,93Q2,2,3,3,3,3,3,3,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,52084,3330,4,1,0.04,0.04,93Q2,1,2,2,2,2,2,2,3,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,52031,3330,3,1,0.04,0.04,93Q2,2,1,1,1,1,1,1,2,,,2,,,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,52059,3330,4,1,0.04,0.04,93Q2,2,2,2,2,2,,,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51993,3330,4,1,0.04,0.04,93Q2,2,3,3,3,2,,,2,,,2,,,,1,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,52057,3330,1,1,0.04,0.04,93Q2,2,3,3,3,2,3,2,3,,,1,,1,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51971,3330,8,3,0.04,0.12,93Q2,1,2,1,1,1,1,1,3,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,52081,3330,4,1,0.04,0.04,93Q2,2,2,2,1,,,2,3,,,3,,2,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51990,3330,7,3,0.04,0.12,93Q2,1,1,1,1,1,1,1,2,,,2,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51968,3330,3,1,0.04,0.04,93Q2,2,2,3,2,3,2,3,2,,,2,,2,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,52005,3330,5,2,0.04,0.08,93Q2,2,3,2,2,2,,,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,52027,3330,5,2,0.04,0.08,93Q2,2,3,3,3,3,3,3,3,,,3,,3,,3,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
7,52078,3330,4,1,0.04,0.04,93Q2,2,2,1,2,2,3,2,3,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,52045,3330,2,1,0.04,0.04,93Q2,2,3,1,1,1,,,2,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,52037,3330,6,2,0.04,0.08,93Q2,2,2,1,2,1,,,2,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,52026,3330,1,1,0.04,0.04,93Q2,2,3,3,3,3,3,3,2,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,52085,3330,7,3,0.04,0.12,93Q2,2,3,3,2,2,3,3,3,,,1,,1,,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,52020,3330,7,3,0.04,0.12,93Q2,2,3,3,3,3,3,3,3,,,,,,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,52105,3310,6,2,0.13,0.26,93Q2,2,3,3,2,2,3,3,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,52092,3310,2,1,0.13,0.13,93Q2,2,3,2,1,1,3,2,3,,,1,,2,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,52118,3310,4,1,0.13,0.13,93Q2,2,2,2,3,2,3,2,3,,,,,,,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,52099,3310,3,1,0.13,0.13,93Q2,2,3,3,2,2,2,2,3,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,30975,3310,3,1,0.13,0.13,93Q2,1,2,2,1,2,2,2,3,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,52138,3310,1,1,0.13,0.13,93Q2,2,3,2,3,3,3,3,2,,,2,,,,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,52148,3310,3,1,0.13,0.13,93Q2,2,2,2,2,2,2,2,2,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,52171,3310,6,2,0.13,0.26,93Q2,2,2,2,1,1,1,1,3,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,52157,3310,1,1,0.13,0.13,93Q2,1,2,1,2,2,2,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,52149,3310,2,1,0.13,0.13,93Q2,2,2,1,,,1,1,1,,,1,,1,,3,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,52180,3310,2,1,0.13,0.13,93Q2,2,3,3,3,3,,,3,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,52172,3310,2,1,0.13,0.13,93Q2,2,3,3,3,3,3,3,3,,,1,,1,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,30976,3310,3,1,0.13,0.13,93Q2,1,2,2,1,2,2,2,3,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,52196,3310,3,1,0.13,0.13,93Q2,2,2,2,2,,2,,2,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,52194,3310,3,1,0.13,0.13,93Q2,2,3,3,3,3,3,3,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,30915,3370,3,1,0.08,0.08,93Q2,1,1,3,1,2,1,2,1,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,52205,3370,3,1,0.08,0.08,93Q2,2,1,1,2,1,,,2,,,3,,3,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,53022,3370,4,1,0.08,0.08,93Q2,2,3,3,3,2,,,3,,,3,,3,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,53014,3370,6,2,0.08,0.16,93Q2,2,2,2,2,2,3,2,3,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,52201,3370,1,1,0.08,0.08,93Q2,2,3,3,3,3,,,2,,,3,,2,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,52202,3370,3,1,0.08,0.08,93Q2,2,2,2,3,3,,,3,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,53002,3370,4,1,0.08,0.08,93Q2,2,2,3,2,2,,,3,,,1,,1,,2,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE
5,52213,3370,3,1,0.08,0.08,93Q2,2,3,2,3,1,3,1,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,53016,3370,4,1,0.08,0.08,93Q2,2,3,3,3,3,3,3,2,,,,,,,1,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,53024,3370,4,1,0.08,0.08,93Q2,2,3,3,3,3,3,3,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,53030,3370,3,1,0.08,0.08,93Q2,2,3,3,3,3,3,3,3,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,53058,3370,3,1,0.08,0.08,93Q2,2,3,3,2,2,3,3,2,,,2,,2,,3,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,53086,3370,4,1,0.08,0.08,93Q2,2,2,1,2,2,1,2,3,,,2,,2,,3,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,53050,3370,1,1,0.08,0.08,93Q2,2,3,3,3,2,3,2,3,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,53092,3370,4,1,0.08,0.08,93Q2,1,2,2,1,1,1,1,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,53091,3370,6,2,0.08,0.16,93Q2,2,2,3,1,2,,,3,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,53087,3370,4,1,0.08,0.08,93Q2,2,3,3,1,1,1,1,2,,,,,,,3,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,53055,3370,2,1,0.08,0.08,93Q2,2,2,3,1,2,2,3,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,53099,3370,4,1,0.08,0.08,93Q2,2,3,2,3,3,3,3,2,,,2,,,,2,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,53044,3370,3,1,0.08,0.08,93Q2,1,2,2,1,1,,,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,53084,3370,6,2,0.08,0.16,93Q2,2,2,1,1,1,1,1,1,,,3,,3,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,53041,3370,3,1,0.08,0.08,93Q2,2,3,3,2,2,,,2,,,1,,1,,3,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,53074,3370,1,1,0.08,0.08,93Q2,2,2,2,2,1,2,1,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,53039,3370,4,1,0.08,0.08,93Q2,2,3,2,3,2,3,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,30982,3370,3,1,0.08,0.08,93Q2,1,2,2,1,2,2,2,3,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,53113,3230,9,4,0.36,1.44,93Q2,1,3,2,3,3,3,3,3,,,,,,,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
7,30672,3230,7,3,0.36,1.08,93Q2,2,3,3,3,3,3,3,2,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,53101,3230,9,4,0.36,1.44,93Q2,2,2,1,1,1,1,1,2,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,53115,3230,3,1,0.36,0.36,93Q2,2,3,3,3,3,3,3,2,,,1,,1,,3,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,53262,3230,8,3,0.36,1.08,93Q2,2,3,2,2,2,,,3,,,2,,2,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,53143,3230,5,2,0.36,0.72,93Q2,2,3,2,2,2,2,2,2,,,,,,,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,53203,3230,2,1,0.36,0.36,93Q2,2,2,2,1,1,2,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
8,30538,3230,6,2,0.36,0.72,93Q2,2,3,2,3,2,3,2,3,,,2,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,53217,3230,1,1,0.36,0.36,93Q2,2,3,3,3,2,3,2,2,,,1,,2,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,53269,3230,1,1,0.36,0.36,93Q2,2,3,3,2,3,,,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,53226,3230,5,2,0.36,0.72,93Q2,2,1,1,1,1,1,1,1,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,53124,3230,7,3,0.36,1.08,93Q2,2,3,3,3,3,3,3,3,,,1,,1,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,53182,3230,9,4,0.36,1.44,93Q2,2,2,2,3,3,,,3,,,1,,2,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,53236,3230,3,1,0.36,0.36,93Q2,2,3,3,3,3,,,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,53221,3230,3,1,0.36,0.36,93Q2,2,3,3,1,2,1,3,2,,,2,,1,,1,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
7,53256,3230,1,1,0.36,0.36,93Q2,2,3,3,3,3,,,2,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,53197,3230,1,1,0.36,0.36,93Q2,1,1,1,1,1,1,1,2,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,53162,3230,3,1,0.36,0.36,93Q2,2,3,3,3,3,1,3,2,,,2,,2,,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,53201,3230,1,1,0.36,0.36,93Q2,2,3,3,3,3,3,3,3,,,1,,3,,3,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,53184,3230,7,3,0.36,1.08,93Q2,2,2,3,1,2,1,2,3,,,2,,2,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,31491,3230,3,1,0.36,0.36,93Q2,2,3,3,3,3,3,3,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
8,51023,3110,4,1,0.04,0.04,93Q1,2,2,2,1,1,,,3,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51070,3110,1,1,0.04,0.04,93Q1,2,3,3,1,2,,,2,,,1,,1,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51025,3110,3,1,0.04,0.04,93Q1,2,3,2,3,3,3,3,3,,,,,,,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,51066,3110,3,1,0.04,0.04,93Q1,2,2,2,2,3,3,3,2,,,1,,1,,3,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51071,3110,1,1,0.04,0.04,93Q1,2,2,2,3,3,3,3,3,,,2,,,,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
1,51045,3110,1,1,0.04,0.04,93Q1,2,1,1,2,2,3,3,2,,,3,,3,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51041,3110,3,1,0.04,0.04,93Q1,2,3,1,3,2,3,2,2,,,2,,2,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51007,3110,3,1,0.04,0.04,93Q1,2,3,3,2,2,2,2,2,,,,,,,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
2,51012,3110,4,1,0.04,0.04,93Q1,2,3,3,,,,,3,,,2,,2,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51034,3110,3,1,0.04,0.04,93Q1,2,3,3,3,3,3,3,2,,,2,,2,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51059,3110,1,1,0.04,0.04,93Q1,2,2,2,2,2,2,3,2,,,2,,2,,3,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51015,3110,1,1,0.04,0.04,93Q1,1,2,2,2,2,3,2,2,,,3,,3,,1,,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,51062,3110,3,1,0.04,0.04,93Q1,2,2,2,2,2,,,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51073,3110,1,1,0.04,0.04,93Q1,2,2,2,2,2,3,3,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
8,40716,3110,4,1,0.04,0.04,93Q1,2,3,3,3,3,3,3,3,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
4,90982,3110,5,2,0.04,0.08,93Q1,2,2,2,3,2,3,2,3,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51051,3110,1,1,0.04,0.04,93Q1,2,3,3,3,3,,,2,,,,,2,,1,2,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51024,3110,1,1,0.04,0.04,93Q1,1,2,2,1,1,2,1,1,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51020,3110,3,1,0.04,0.04,93Q1,2,3,3,3,3,3,3,2,,,1,,1,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51002,3110,3,1,0.04,0.04,93Q1,2,2,2,3,3,,,3,,,2,,2,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51010,3110,3,1,0.04,0.04,93Q1,2,3,3,2,3,2,2,2,,,2,,2,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51005,3110,3,1,0.04,0.04,93Q1,2,3,3,3,3,,3,3,,,3,,3,,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,51008,3110,1,1,0.04,0.04,93Q1,2,3,3,3,3,3,3,2,,,1,,1,,2,,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51069,3110,5,2,0.04,0.08,93Q1,2,3,3,2,2,2,2,2,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51060,3110,2,1,0.04,0.04,93Q1,2,2,2,3,3,3,3,2,,,3,,2,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51001,3110,3,1,0.04,0.04,93Q1,2,2,2,2,2,3,3,3,,,2,,2,,2,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
1,51028,3110,1,1,0.04,0.04,93Q1,2,3,3,3,3,3,3,2,,,1,,1,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51017,3110,3,1,0.04,0.04,93Q1,2,3,2,2,2,2,2,2,,,3,,,,2,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
7,51085,3120,2,1,0.04,0.04,93Q1,2,3,3,3,3,3,3,3,,,3,,3,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51097,3120,1,1,0.04,0.04,93Q1,2,3,3,3,3,,,2,,,1,,1,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51090,3120,2,1,0.04,0.04,93Q1,2,3,3,3,3,3,3,3,,,2,,2,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51096,3120,9,4,0.04,0.16,93Q1,2,1,2,2,2,2,2,2,,,3,,3,,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51116,3120,1,1,0.04,0.04,93Q1,1,1,2,1,2,3,3,2,,,2,,2,,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51111,3120,6,2,0.04,0.08,93Q1,2,3,2,1,1,1,1,1,,,1,,2,,2,3,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
5,51091,3120,5,2,0.04,0.08,93Q1,2,2,2,1,2,1,2,2,,,1,,1,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,51113,3120,4,1,0.04,0.04,93Q1,2,1,1,2,1,2,1,2,,,2,,2,,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51092,3120,9,4,0.04,0.16,93Q1,1,2,2,1,1,1,,3,,,3,,3,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
6,51110,3120,5,2,0.04,0.08,93Q1,2,3,3,,,,,3,,,3,,3,,2,3,2,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,51121,3120,3,1,0.04,0.04,93Q1,2,3,3,3,3,3,3,3,,,1,,1,,1,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
1,51084,3120,1,1,0.04,0.04,93Q1,2,3,3,3,3,,,2,,,,,3,,1,3,,2,FALSE,FALSE,FALSE,FALSE,FALSE
8,30858,3130,3,1,0.04,0.04,93Q1,2,2,2,2,2,,,2,,,2,,,,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,30580,3130,1,1,0.04,0.04,93Q1,2,3,3,3,3,3,3,2,,,2,,2,,1,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE
6,51140,3130,2,1,0.04,0.04,93Q1,1,2,2,1,1,,,2,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
5,51125,3130,2,1,0.04,0.04,93Q1,2,1,2,2,2,2,2,3,,,3,,3,,2,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
7,31000,3130,2,1,0.04,0.04,93Q1,2,3,2,3,2,,,2,,,3,,1,,1,3,2,1,FALSE,FALSE,FALSE,FALSE,FALSE
2,51177,3140,3,1,0.06,0.06,93Q1,2,3,3,3,3,3,3,2,,,3,,3,,2,3,1,1,FALSE,FALSE,FALSE,FALSE,FALSE
