Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6,Q7,Q8,Q9,Q10,Q12,Latecomer,NewRecruit,WrongClassif,Duplicate
1,80420,6010,1,0.439716861,2008Q3,1,2,,2,,2,,2,,2,1,1,2,,,FALSE,FALSE,FALSE,FALSE
1,80562,6010,2,0.790057028,2008Q3,1,1,2,1,2,2,3,3,2,1,1,2,2,,,FALSE,FALSE,FALSE,FALSE
1,90018,6010,4,4.16479836,2008Q3,1,3,2,3,3,3,2,2,2,2,2,3,2,,,FALSE,FALSE,FALSE,FALSE
1,96888,5010,4,1.503191045,2008Q3,1,2,2,2,2,2,2,2,3,1,1,3,2,,,FALSE,FALSE,FALSE,FALSE
1,96891,5010,4,1.503191045,2008Q3,2,3,3,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
1,97007,5000,2,0.35470277,2008Q3,1,3,2,3,2,3,2,3,2,1,1,2,2,,,FALSE,FALSE,FALSE,FALSE
1,97015,6010,2,0.790057028,2008Q3,,2,2,2,2,2,2,2,2,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
1,97017,6000,1,0.439716861,2008Q3,1,2,2,2,2,2,2,2,2,1,2,2,3,,,FALSE,FALSE,FALSE,FALSE
1,97065,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,3,3,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
1,97093,5010,4,1.503191045,2008Q3,2,2,1,2,1,3,2,2,2,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
1,97095,6010,2,0.790057028,2008Q3,,2,3,2,3,2,3,3,3,2,1,2,2,,,FALSE,FALSE,FALSE,FALSE
1,97140,6000,1,0.439716861,2008Q3,1,1,1,1,1,2,1,1,1,3,1,1,3,,,FALSE,FALSE,FALSE,FALSE
2,10139,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,3,3,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
2,10140,5000,4,1.503191045,2008Q3,2,3,3,2,3,2,3,2,3,1,2,2,2,,,FALSE,FALSE,FALSE,FALSE
2,10141,5000,1,0.101926807,2008Q3,2,3,1,3,1,3,2,3,2,1,1,2,1,,,FALSE,FALSE,FALSE,FALSE
2,10142,6000,1,0.439716861,2008Q3,1,1,,1,,1,,2,,1,2,1,1,,,FALSE,FALSE,FALSE,FALSE
2,10222,5000,1,0.101926807,2008Q3,2,3,,3,,3,,3,,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
2,10562,6000,1,0.439716861,2008Q3,1,2,2,3,3,2,3,3,3,3,1,2,2,,,FALSE,FALSE,FALSE,FALSE
2,11018,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,2,3,2,3,3,1,,,FALSE,TRUE,FALSE,FALSE
2,11024,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,2,3,3,2,1,3,1,,,FALSE,TRUE,FALSE,FALSE
2,11026,5000,3,1.337570175,2008Q3,2,3,3,3,3,2,3,2,2,1,1,2,2,,,FALSE,TRUE,FALSE,FALSE
2,11040,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,3,3,1,2,3,1,,,FALSE,TRUE,FALSE,FALSE
2,11043,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,2,3,2,1,3,1,,,FALSE,TRUE,FALSE,FALSE
2,11052,5000,1,0.101926807,2008Q3,,1,2,2,3,3,3,3,1,1,2,2,1,,,FALSE,TRUE,FALSE,FALSE
2,11074,5000,1,0.101926807,2008Q3,2,2,2,2,2,3,3,3,3,2,3,3,2,,,FALSE,TRUE,FALSE,FALSE
2,11106,5000,1,0.101926807,2008Q3,2,3,2,3,2,3,2,2,3,1,2,3,2,,,FALSE,TRUE,FALSE,FALSE
2,11150,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,3,3,1,1,2,2,,,FALSE,TRUE,FALSE,FALSE
2,30090,5000,1,0.101926807,2008Q3,1,2,1,1,1,2,2,2,2,2,2,3,3,,,FALSE,FALSE,FALSE,FALSE
2,31567,5010,4,1.503191045,2008Q3,2,3,3,3,3,3,3,3,3,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
2,31671,6000,1,0.439716861,2008Q3,1,2,3,2,3,2,2,2,3,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
2,34823,6010,1,0.439716861,2008Q3,2,3,2,3,2,3,3,3,3,2,2,2,1,,,FALSE,FALSE,FALSE,FALSE
2,34828,6010,1,0.439716861,2008Q3,1,2,2,2,2,2,,1,2,1,2,,,,,FALSE,FALSE,FALSE,FALSE
2,34915,5000,4,1.503191045,2008Q3,2,3,3,2,3,2,3,2,3,1,2,2,2,,,FALSE,FALSE,FALSE,FALSE
2,36024,5010,4,1.503191045,2008Q3,,3,,3,3,1,2,1,3,1,1,2,1,,,FALSE,FALSE,FALSE,FALSE
2,36184,6010,1,0.439716861,2008Q3,1,1,2,2,2,1,2,2,2,1,1,1,2,,,FALSE,FALSE,FALSE,FALSE
2,36210,6010,1,0.439716861,2008Q3,1,2,2,2,2,2,2,2,2,1,1,2,2,,,FALSE,FALSE,FALSE,FALSE
2,37301,5000,2,0.35470277,2008Q3,2,,,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
2,37327,6000,4,4.16479836,2008Q3,1,2,3,2,3,2,2,2,3,1,2,1,2,,,FALSE,FALSE,FALSE,FALSE
2,37508,6000,1,0.439716861,2008Q3,2,3,3,3,3,3,3,3,3,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
2,37572,5010,4,1.503191045,2008Q3,1,2,3,2,3,2,3,1,3,2,1,2,2,,,FALSE,FALSE,FALSE,FALSE
2,37650,6010,2,0.790057028,2008Q3,1,2,,2,2,2,2,2,2,2,1,3,2,,,FALSE,FALSE,FALSE,FALSE
2,40216,6010,2,0.790057028,2008Q3,2,3,3,3,3,3,3,3,3,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
2,50544,5010,4,1.503191045,2008Q3,1,3,2,3,2,2,2,1,2,1,3,3,2,,,FALSE,FALSE,FALSE,FALSE
2,90149,6000,1,0.439716861,2008Q3,1,2,2,2,2,2,2,3,2,2,2,1,1,,,FALSE,FALSE,FALSE,FALSE
2,90174,6010,1,0.439716861,2008Q3,1,2,2,2,2,2,2,2,2,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
2,96928,5000,2,0.35470277,2008Q3,1,,,3,3,2,3,2,3,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
2,97066,6010,1,0.439716861,2008Q3,1,2,2,2,3,1,2,2,2,1,1,1,2,,,FALSE,FALSE,FALSE,FALSE
2,97352,5000,1,0.101926807,2008Q3,2,3,,3,3,3,3,3,3,1,1,2,2,,,FALSE,FALSE,FALSE,FALSE
3,11069,5000,1,0.101926807,2008Q3,2,3,2,3,2,3,2,3,2,2,3,3,2,,,FALSE,TRUE,FALSE,FALSE
3,11129,5000,1,0.101926807,2008Q3,2,2,3,3,3,3,3,3,3,1,1,3,1,,,FALSE,TRUE,FALSE,FALSE
3,11153,5000,3,1.337570175,2008Q3,2,3,3,3,3,3,3,3,3,1,2,2,1,,,FALSE,TRUE,FALSE,FALSE
3,11159,5000,1,0.101926807,2008Q3,1,2,3,3,3,2,3,3,3,1,1,2,2,,,FALSE,TRUE,FALSE,FALSE
3,37494,5000,3,1.337570175,2008Q3,2,3,3,3,3,3,3,3,3,,3,3,1,,,FALSE,FALSE,FALSE,FALSE
3,41294,5000,4,1.503191045,2008Q3,1,3,3,3,3,2,2,3,3,1,2,3,2,,,FALSE,FALSE,FALSE,FALSE
3,81253,5000,2,0.35470277,2008Q3,2,3,2,3,2,3,2,3,2,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
4,10052,5000,1,0.101926807,2008Q3,2,3,,3,2,3,2,3,2,1,3,2,1,,,FALSE,FALSE,FALSE,FALSE
4,10230,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,2,3,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
4,11063,5000,1,0.101926807,2008Q3,1,1,1,1,1,2,2,1,1,2,1,2,3,,,FALSE,TRUE,FALSE,FALSE
4,11154,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,3,3,1,1,3,1,,,FALSE,TRUE,FALSE,FALSE
4,11156,5000,2,0.35470277,2008Q3,2,3,3,3,3,3,2,3,3,2,2,1,1,,,FALSE,TRUE,FALSE,FALSE
4,96993,6000,1,0.439716861,2008Q3,2,3,2,3,2,3,2,3,2,1,1,2,1,,,FALSE,FALSE,FALSE,FALSE
5,10043,5000,1,0.101926807,2008Q3,1,2,3,2,3,2,3,2,3,2,2,3,2,,,FALSE,FALSE,FALSE,FALSE
5,10050,5000,1,0.101926807,2008Q3,2,3,,3,,2,,2,,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
5,10265,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,3,3,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
5,10544,6000,1,0.439716861,2008Q3,2,3,3,3,3,2,3,3,3,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
5,10546,6000,1,0.439716861,2008Q3,2,3,2,3,2,3,2,3,2,3,1,3,1,,,FALSE,FALSE,FALSE,FALSE
5,11056,5000,1,0.101926807,2008Q3,1,2,1,3,3,2,2,3,2,3,2,2,2,,,FALSE,TRUE,FALSE,FALSE
5,11057,5000,1,0.101926807,2008Q3,1,1,1,1,1,1,2,1,2,1,1,1,3,,,FALSE,TRUE,FALSE,FALSE
5,11060,5000,3,1.337570175,2008Q3,1,3,3,3,3,3,3,3,3,3,1,2,2,,,FALSE,TRUE,FALSE,FALSE
5,11071,5000,1,0.101926807,2008Q3,1,2,2,3,3,3,3,2,2,2,2,2,2,,,FALSE,TRUE,FALSE,FALSE
5,11109,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,3,3,2,,3,1,,,FALSE,TRUE,FALSE,FALSE
5,31174,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,3,3,,2,2,1,,,FALSE,FALSE,FALSE,FALSE
5,31726,6010,2,0.790057028,2008Q3,1,2,3,2,3,2,3,1,2,2,2,3,3,,,FALSE,FALSE,FALSE,FALSE
5,33197,6010,4,4.16479836,2008Q3,1,2,2,2,2,2,2,2,2,1,2,2,2,,,FALSE,FALSE,FALSE,FALSE
5,34756,6010,2,0.790057028,2008Q3,1,2,3,3,3,2,3,2,3,2,1,2,2,,,FALSE,FALSE,FALSE,FALSE
5,34803,6010,2,0.790057028,2008Q3,1,2,3,3,2,2,3,3,2,2,1,3,1,,,FALSE,FALSE,FALSE,FALSE
5,34840,5010,4,1.503191045,2008Q3,1,3,,3,3,2,2,2,2,1,2,2,2,,,FALSE,FALSE,FALSE,FALSE
5,34841,5000,1,0.101926807,2008Q3,1,3,3,3,3,3,3,3,3,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
5,34952,5010,2,0.35470277,2008Q3,2,3,3,3,3,2,2,2,2,1,1,1,1,,,FALSE,FALSE,FALSE,FALSE
5,35041,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
5,36017,5010,1,0.101926807,2008Q3,1,,,3,3,3,3,3,3,1,3,3,2,,,FALSE,FALSE,FALSE,FALSE
5,36133,6010,3,5.929785339,2008Q3,,2,,2,3,2,2,2,3,1,2,2,2,,,FALSE,FALSE,FALSE,FALSE
5,36211,5000,1,0.101926807,2008Q3,1,2,2,2,2,2,2,2,2,1,1,2,3,,,FALSE,FALSE,FALSE,FALSE
5,37316,5000,1,0.101926807,2008Q3,1,3,2,3,2,3,3,3,3,1,2,3,2,,,FALSE,FALSE,FALSE,FALSE
5,37324,5000,1,0.101926807,2008Q3,2,3,1,3,1,2,2,3,1,1,1,2,1,,,FALSE,FALSE,FALSE,FALSE
5,41011,5000,3,1.337570175,2008Q3,1,3,2,3,3,2,3,2,3,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
5,80735,5010,4,1.503191045,2008Q3,1,2,,2,,2,,2,,2,1,1,2,,,FALSE,FALSE,FALSE,FALSE
5,90342,5010,3,1.337570175,2008Q3,2,3,3,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
5,96943,6000,1,0.439716861,2008Q3,2,3,,3,3,3,2,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
5,97020,5010,1,0.101926807,2008Q3,2,3,,3,3,3,3,3,3,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
5,97045,6000,1,0.439716861,2008Q3,1,,,2,2,2,2,2,2,2,1,2,3,,,FALSE,FALSE,FALSE,FALSE
5,97119,5010,4,1.503191045,2008Q3,1,1,2,1,2,1,2,2,2,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
5,97312,6000,1,0.439716861,2008Q3,1,2,2,3,3,3,2,3,3,1,1,2,2,,,FALSE,FALSE,FALSE,FALSE
6,10030,5000,1,0.101926807,2008Q3,2,3,2,3,2,3,2,3,2,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,10071,5000,1,0.101926807,2008Q3,1,3,,3,,2,,3,,1,3,3,3,,,FALSE,FALSE,FALSE,FALSE
6,10092,5000,3,1.337570175,2008Q3,2,3,,3,3,3,3,3,3,1,1,3,1,,,FALSE,FALSE,FALSE,FALSE
6,10148,5000,3,1.337570175,2008Q3,2,3,,3,,2,,3,,1,1,2,2,,,FALSE,FALSE,FALSE,FALSE
6,10157,5000,1,0.101926807,2008Q3,2,3,2,3,2,3,3,3,3,,2,3,1,,,FALSE,FALSE,FALSE,FALSE
6,10158,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,3,3,1,1,2,,,,FALSE,FALSE,FALSE,FALSE
6,10160,5000,1,0.101926807,2008Q3,2,3,,3,,3,,3,,1,2,3,2,,,FALSE,FALSE,FALSE,FALSE
6,10161,5000,1,0.101926807,2008Q3,,3,3,3,3,2,3,3,3,1,1,2,2,,,FALSE,FALSE,FALSE,FALSE
6,10170,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,,3,3,2,2,2,,,FALSE,FALSE,FALSE,FALSE
6,10178,5000,1,0.101926807,2008Q3,2,,2,3,2,3,2,3,2,,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,10183,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,3,3,1,1,2,,,,FALSE,FALSE,FALSE,FALSE
6,10193,5000,1,0.101926807,2008Q3,2,3,,3,2,2,2,3,2,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,10204,5000,2,0.35470277,2008Q3,2,3,2,3,2,3,2,3,2,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
6,10214,5000,1,0.101926807,2008Q3,1,3,3,3,3,3,3,3,3,1,1,3,1,,,FALSE,FALSE,FALSE,FALSE
6,10216,5000,2,0.35470277,2008Q3,2,3,2,2,2,2,2,1,3,,,2,1,,,FALSE,FALSE,FALSE,FALSE
6,10220,5010,4,1.503191045,2008Q3,1,3,3,3,3,2,3,3,3,1,1,2,2,,,FALSE,FALSE,FALSE,FALSE
6,10249,5000,2,0.35470277,2008Q3,1,3,3,2,1,2,1,3,2,1,2,3,3,,,FALSE,FALSE,FALSE,FALSE
6,10548,6000,1,0.439716861,2008Q3,1,2,2,2,2,2,2,2,2,1,1,1,3,,,FALSE,FALSE,FALSE,FALSE
6,10557,6000,1,0.439716861,2008Q3,1,1,2,2,2,1,2,1,2,3,2,2,2,,,FALSE,FALSE,FALSE,FALSE
6,10565,6000,1,0.439716861,2008Q3,2,3,2,3,2,3,2,3,2,3,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,11017,5000,1,0.101926807,2008Q3,2,2,3,3,3,2,3,3,3,3,3,1,1,,,FALSE,TRUE,FALSE,FALSE
6,11020,5000,1,0.101926807,2008Q3,2,2,2,2,3,3,3,3,3,,3,2,1,,,FALSE,TRUE,FALSE,FALSE
6,11025,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,3,3,2,,,3,,,FALSE,TRUE,FALSE,FALSE
6,11028,5000,1,0.101926807,2008Q3,2,3,,3,3,3,3,3,3,1,3,3,1,,,FALSE,TRUE,FALSE,FALSE
6,11029,5010,4,1.503191045,2008Q3,,1,2,1,2,1,2,1,1,1,1,1,1,,,FALSE,TRUE,FALSE,FALSE
6,11031,5000,1,0.101926807,2008Q3,2,3,,3,,3,,3,,1,2,2,1,,,FALSE,TRUE,FALSE,FALSE
6,11032,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,3,3,,3,2,2,,,FALSE,TRUE,FALSE,FALSE
6,11034,5000,1,0.101926807,2008Q3,2,3,1,3,2,3,2,3,3,3,2,3,1,,,FALSE,TRUE,FALSE,FALSE
6,11035,5010,4,1.503191045,2008Q3,2,3,,3,,3,,3,,1,2,3,1,,,FALSE,TRUE,FALSE,FALSE
6,11062,5000,1,0.101926807,2008Q3,1,1,2,1,2,1,2,1,2,3,2,2,2,,,FALSE,TRUE,FALSE,FALSE
6,11064,5000,1,0.101926807,2008Q3,1,3,2,3,2,3,2,3,2,1,1,1,2,,,FALSE,TRUE,FALSE,FALSE
6,11065,5000,3,1.337570175,2008Q3,2,3,3,3,3,3,3,3,3,,3,3,3,,,FALSE,TRUE,FALSE,FALSE
6,11075,5000,1,0.101926807,2008Q3,1,2,1,2,1,1,1,1,1,2,2,3,2,,,FALSE,TRUE,FALSE,FALSE
6,11103,5000,1,0.101926807,2008Q3,2,3,3,3,3,2,2,3,3,1,1,2,1,,,FALSE,TRUE,FALSE,FALSE
6,11104,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,3,3,2,1,1,1,,,FALSE,TRUE,FALSE,FALSE
6,11105,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,3,3,1,2,3,1,,,FALSE,TRUE,FALSE,FALSE
6,11108,5000,2,0.35470277,2008Q3,2,3,,3,,2,,3,,3,2,3,2,,,FALSE,TRUE,FALSE,FALSE
6,11110,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,3,3,1,2,3,1,,,FALSE,TRUE,FALSE,FALSE
6,11147,5000,1,0.101926807,2008Q3,2,3,,3,2,3,1,,1,1,2,2,1,,,FALSE,TRUE,FALSE,FALSE
6,11151,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,3,3,1,2,2,1,,,FALSE,TRUE,FALSE,FALSE
6,11152,5000,1,0.101926807,2008Q3,1,3,3,3,2,2,2,2,2,,2,2,3,,,FALSE,TRUE,FALSE,FALSE
6,11157,5000,3,1.337570175,2008Q3,2,3,3,3,3,3,2,3,3,1,2,3,1,,,FALSE,TRUE,FALSE,FALSE
6,11161,5000,2,0.35470277,2008Q3,2,3,,3,,3,,3,,1,1,3,1,,,FALSE,TRUE,FALSE,FALSE
6,31663,6000,1,0.439716861,2008Q3,2,3,,3,2,3,2,3,3,2,2,3,2,,,FALSE,FALSE,FALSE,FALSE
6,33118,5000,1,0.101926807,2008Q3,1,2,3,3,3,3,3,3,3,2,2,3,2,,,FALSE,FALSE,FALSE,FALSE
6,33119,6000,1,0.439716861,2008Q3,2,3,3,3,3,3,3,3,3,3,2,2,2,,,FALSE,FALSE,FALSE,FALSE
6,34801,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,3,3,1,2,3,1,,,FALSE,FALSE,FALSE,FALSE
6,34849,5000,1,0.101926807,2008Q3,1,,,1,,1,,2,,2,2,3,3,,,FALSE,FALSE,FALSE,FALSE
6,34854,5000,1,0.101926807,2008Q3,1,3,2,3,2,3,2,3,3,1,1,2,2,,,FALSE,FALSE,FALSE,FALSE
6,34992,5000,1,0.101926807,2008Q3,2,3,1,3,1,3,1,3,1,3,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,34997,5010,4,1.503191045,2008Q3,1,3,3,3,3,2,2,2,2,1,2,2,2,,,FALSE,FALSE,FALSE,FALSE
6,35028,5010,1,0.101926807,2008Q3,2,3,2,3,2,3,2,3,2,3,2,1,2,,,FALSE,FALSE,FALSE,FALSE
6,35039,6000,4,4.16479836,2008Q3,2,3,3,3,3,3,3,3,3,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
6,36120,5010,3,1.337570175,2008Q3,1,2,1,1,1,1,1,2,2,1,1,2,3,,,FALSE,FALSE,FALSE,FALSE
6,36169,6010,1,0.439716861,2008Q3,2,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE
6,36174,5010,4,1.503191045,2008Q3,1,3,3,3,3,3,3,2,3,1,1,1,2,,,FALSE,FALSE,FALSE,FALSE
6,36209,5000,2,0.35470277,2008Q3,2,3,2,3,2,2,2,3,2,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
6,37284,6000,2,0.790057028,2008Q3,1,3,2,3,2,2,2,3,2,1,2,3,3,,,FALSE,FALSE,FALSE,FALSE
6,37286,6010,3,5.929785339,2008Q3,2,3,3,,,3,3,3,3,1,2,2,2,,,FALSE,FALSE,FALSE,FALSE
6,37317,6010,4,4.16479836,2008Q3,1,3,3,3,3,2,2,3,3,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
6,37325,6010,1,0.439716861,2008Q3,1,1,1,1,1,2,1,1,2,2,2,2,3,,,FALSE,FALSE,FALSE,FALSE
6,37329,5010,4,1.503191045,2008Q3,1,3,,3,3,3,3,3,3,1,2,2,3,,,FALSE,FALSE,FALSE,FALSE
6,37341,5010,4,1.503191045,2008Q3,2,3,3,3,3,3,2,3,3,1,2,2,1,,,FALSE,FALSE,FALSE,FALSE
6,37343,5000,1,0.101926807,2008Q3,2,3,,3,2,3,2,2,2,2,1,2,2,,,FALSE,FALSE,FALSE,FALSE
6,37597,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,3,3,3,2,2,2,,,FALSE,FALSE,FALSE,FALSE
6,37610,5000,1,0.101926807,2008Q3,1,3,2,3,2,3,2,3,2,2,2,3,2,,,FALSE,FALSE,FALSE,FALSE
6,37642,5010,3,1.337570175,2008Q3,1,2,2,2,2,2,2,3,2,2,1,2,2,,,FALSE,FALSE,FALSE,FALSE
6,44059,6010,1,0.439716861,2008Q3,1,3,2,3,2,2,2,3,2,1,3,3,3,,,FALSE,FALSE,FALSE,FALSE
6,50037,6000,1,0.439716861,2008Q3,1,2,2,2,2,2,2,2,2,1,1,3,2,,,FALSE,FALSE,FALSE,FALSE
6,53335,6000,2,0.790057028,2008Q3,2,3,3,3,3,2,2,3,3,2,2,2,2,,,FALSE,FALSE,FALSE,FALSE
6,80589,6000,1,0.439716861,2008Q3,1,1,,1,3,1,2,1,3,2,3,3,2,,,FALSE,FALSE,FALSE,FALSE
6,80616,6010,3,5.929785339,2008Q3,,,,3,2,2,2,3,2,2,,,,,,FALSE,FALSE,FALSE,FALSE
6,80648,6010,2,0.790057028,2008Q3,1,2,,2,2,2,2,2,2,1,2,1,1,,,FALSE,FALSE,FALSE,FALSE
6,81189,5000,1,0.101926807,2008Q3,1,1,,1,2,2,2,2,2,1,3,3,3,,,FALSE,FALSE,FALSE,FALSE
6,97030,6010,2,0.790057028,2008Q3,,3,3,3,3,3,3,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
6,97046,6010,1,0.439716861,2008Q3,1,2,2,2,2,2,2,3,3,2,2,3,3,,,FALSE,FALSE,FALSE,FALSE
6,97074,6000,2,0.790057028,2008Q3,1,3,,3,3,2,3,2,3,2,2,3,2,,,FALSE,FALSE,FALSE,FALSE
6,97128,6000,2,0.790057028,2008Q3,2,3,3,3,3,2,2,3,3,1,3,3,2,,,FALSE,FALSE,FALSE,FALSE
6,97201,6010,4,4.16479836,2008Q3,1,1,2,1,2,2,1,1,1,2,2,3,3,,,FALSE,FALSE,FALSE,FALSE
6,97346,6010,1,0.439716861,2008Q3,2,,,3,1,2,2,3,3,1,3,3,1,,,FALSE,FALSE,FALSE,FALSE
8,10056,5010,1,0.101926807,2008Q3,2,3,3,3,3,3,3,3,3,1,1,2,1,,,FALSE,FALSE,FALSE,FALSE
8,10242,5000,2,0.35470277,2008Q3,1,3,2,3,2,2,2,3,2,1,1,2,1,,,FALSE,FALSE,FALSE,FALSE
8,11008,5000,1,0.101926807,2008Q3,,,,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE
8,11011,5000,1,0.101926807,2008Q3,2,3,3,3,3,3,3,3,3,3,1,1,1,,,FALSE,TRUE,FALSE,FALSE
8,11012,5000,1,0.101926807,2008Q3,1,3,1,3,1,3,1,3,1,2,2,2,2,,,FALSE,TRUE,FALSE,FALSE
8,11013,5000,4,1.503191045,2008Q3,2,3,2,3,2,3,2,3,2,2,1,3,1,,,FALSE,TRUE,FALSE,FALSE
8,11019,5000,1,0.101926807,2008Q3,,1,,,3,2,,2,,1,,1,2,,,FALSE,TRUE,FALSE,FALSE
8,11023,5000,3,1.337570175,2008Q3,1,1,1,1,1,2,1,1,1,1,2,1,3,,,FALSE,TRUE,FALSE,FALSE
8,11051,5000,1,0.101926807,2008Q3,2,2,2,1,1,3,1,2,2,2,2,3,2,,,FALSE,TRUE,FALSE,FALSE
8,11054,5010,3,1.337570175,2008Q3,1,1,1,1,2,2,2,1,1,2,2,2,3,,,FALSE,TRUE,FALSE,FALSE
8,11055,5000,1,0.101926807,2008Q3,2,3,3,3,3,2,3,3,3,1,2,2,1,,,FALSE,TRUE,FALSE,FALSE
8,11059,5000,2,0.35470277,2008Q3,2,3,,3,3,3,3,3,3,3,1,2,1,,,FALSE,TRUE,FALSE,FALSE
8,11070,5000,1,0.101926807,2008Q3,2,3,,3,,2,,3,,3,1,2,1,,,FALSE,TRUE,FALSE,FALSE
8,11107,5000,1,0.101926807,2008Q3,1,2,2,2,2,2,3,2,2,1,3,2,2,,,FALSE,TRUE,FALSE,FALSE
8,11149,5000,1,0.101926807,2008Q3,1,1,2,1,3,1,2,3,2,2,1,2,2,,,FALSE,TRUE,FALSE,FALSE
8,11155,5000,1,0.101926807,2008Q3,,2,2,1,3,2,2,3,3,2,2,3,2,,,FALSE,TRUE,FALSE,FALSE
8,31147,5010,1,0.101926807,2008Q3,1,1,1,1,1,2,2,1,1,2,2,2,3,,,FALSE,FALSE,FALSE,FALSE
1,31545,5000,1,0.101926807,2008Q3,1,2,2,,,2,2,,,,,,,,,FALSE,FALSE,TRUE,FALSE
5,10796,5010,1,0.101926807,2008Q3,1,3,2,,,3,2,,,,,,,,,FALSE,TRUE,TRUE,FALSE
5,10816,5010,1,0.101926807,2008Q3,1,3,,,,2,,,,,,,,,,FALSE,TRUE,TRUE,FALSE
5,30346,5010,1,0.101926807,2008Q3,1,1,1,,,2,2,,,,,,,,,FALSE,FALSE,TRUE,FALSE
6,31333,5010,1,0.101926807,2008Q3,2,2,2,,,2,3,,,,,,,,,FALSE,FALSE,TRUE,FALSE
5,34888,5010,1,0.101926807,2008Q3,2,3,1,3,1,2,2,3,2,2,1,2,1,,,FALSE,FALSE,TRUE,FALSE
7,34932,5010,2,0.35470277,2008Q3,1,1,,1,1,1,1,1,1,2,2,2,3,,,FALSE,FALSE,TRUE,FALSE
1,92658,5000,1,0.101926807,2008Q3,1,2,1,,,2,2,,,,,,,,,FALSE,FALSE,TRUE,FALSE
5,34868,5010,3,1.337570175,2008Q3,,3,3,,,3,3,,,,,,,,,FALSE,FALSE,TRUE,FALSE
1,11164,5000,1,0.101926807,2008Q3,2,3,,3,,3,,3,,1,2,3,1,,,TRUE,TRUE,FALSE,FALSE
1,11168,5000,1,0.101926807,2008Q3,,2,1,1,2,2,1,1,1,2,1,1,1,,,TRUE,TRUE,FALSE,FALSE
