Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7A,Q7P,Q8,Q9,Q4AX,Q6AX,Q7AX,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
1,97091,3310,1,0.06,01Q1,2,3,2,3,1,3,1,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,30915,3370,6,2.1,01Q1,2,3,2,2,2,3,2,1,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96390,3370,6,2.1,01Q1,1,2,2,1,2,1,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96438,3310,5,1.8,01Q1,2,3,3,3,3,3,3,2,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,30858,3110,3,0.41,01Q1,2,3,3,3,2,3,3,3,,,,,,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,51414,3220,4,1.2,01Q1,2,3,2,1,1,2,1,1,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96804,3330,5,1.5,01Q1,2,2,2,2,2,2,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96684,3220,5,2.4,01Q1,2,2,2,2,2,2,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96558,3370,2,0.09,01Q1,2,3,3,2,2,3,3,2,,,2,,2,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
7,53153,3230,1,0.2,01Q1,2,3,3,3,3,3,3,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,97202,3220,5,2.4,01Q1,2,1,1,1,1,1,1,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,51492,3220,6,5.6,01Q1,,2,2,2,,2,,,,,2,,,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96736,3220,5,2.4,01Q1,2,1,2,1,2,1,,2,,,2,,2,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96527,3330,7,7.5,01Q1,2,3,3,2,3,2,2,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
7,51533,3230,3,1.4,01Q1,,3,3,3,2,3,2,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96790,3220,6,5.6,01Q1,2,3,3,3,3,2,3,2,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96717,3230,1,0.2,01Q1,1,2,2,2,1,2,1,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,53050,3410,1,0.01,01Q1,2,3,3,2,,2,,3,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96668,3220,6,5.6,01Q1,2,3,3,1,,3,,3,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51992,3330,3,0.35,01Q1,2,2,2,2,2,2,2,1,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51140,3130,2,0.09,01Q1,2,2,2,2,2,3,3,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51846,3310,7,9,01Q1,,2,2,1,1,1,1,1,,,2,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96617,3220,1,0.08,01Q1,2,3,1,,,3,,3,,,1,,1,,3,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,52117,3340,7,4.5,01Q1,2,3,2,3,2,3,2,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96469,3350,4,0.45,01Q1,,,,3,3,2,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96536,3210,3,0.48,01Q1,2,3,3,3,3,3,3,2,,,1,,3,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96996,3220,1,0.08,01Q1,2,3,2,3,2,3,2,3,,,2,,2,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96461,3240,2,0.15,01Q1,2,2,2,3,1,3,1,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,51594,3230,9,140,01Q1,2,3,2,2,2,2,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,97138,3310,5,1.8,01Q1,2,3,1,3,1,3,2,3,,,2,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51299,3170,1,0.04,01Q1,2,3,3,3,3,3,3,,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51118,3120,3,0.56,01Q1,1,2,1,1,1,1,1,2,,,2,,2,,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,97034,3370,2,0.09,01Q1,2,3,3,3,3,3,3,3,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96426,3110,8,17.7,01Q1,2,3,3,3,3,3,3,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,52067,3330,3,0.35,01Q1,2,3,2,2,2,2,2,3,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,97305,3370,5,0.9,01Q1,2,3,2,3,2,3,2,3,,,2,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97036,3330,3,0.35,01Q1,2,3,,3,3,3,3,2,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96556,3230,2,0.6,01Q1,1,2,2,2,2,2,,2,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,51930,3370,1,0.03,01Q1,2,3,3,3,3,3,,3,,,1,,3,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,97084,3220,4,1.2,01Q1,1,2,2,2,2,2,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,52107,3340,6,2.1,01Q1,2,3,3,3,3,3,3,2,,,1,,3,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,51592,3230,5,6,01Q1,,2,2,2,2,2,2,2,,,2,,,,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,51247,3160,6,2.24,01Q1,2,3,3,3,3,3,3,3,,,2,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96729,3230,6,14,01Q1,2,3,2,3,2,3,2,3,,,3,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51340,3210,2,0.21,01Q1,2,3,3,,,3,3,3,,,3,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,97314,3210,4,1.04,01Q1,2,2,2,2,2,2,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
7,51715,3230,2,0.6,01Q1,2,3,3,3,3,3,3,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,96926,3130,4,0.45,01Q1,2,3,3,2,2,3,3,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96722,3230,6,14,01Q1,2,3,2,3,2,,,2,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51522,3220,6,5.6,01Q1,2,3,3,3,3,,,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,31471,3230,4,3,01Q1,2,2,2,2,2,3,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96572,3330,6,3.5,01Q1,2,2,2,1,1,1,1,1,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51002,3110,6,4.13,01Q1,2,3,3,2,2,2,2,2,,,2,,3,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,51538,3230,6,14,01Q1,2,3,3,3,2,3,3,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,50588,3370,1,0.03,01Q1,1,2,2,1,2,2,2,1,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,97219,3130,4,0.45,01Q1,2,3,3,2,3,3,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51265,3120,6,5.6,01Q1,2,3,1,2,3,2,3,2,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96479,3110,4,0.89,01Q1,2,3,2,3,2,2,2,2,,,3,,3,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,51904,3310,5,1.8,01Q1,2,3,3,1,3,1,3,1,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,52005,3330,8,15,01Q1,2,1,1,1,1,1,1,1,,,2,,3,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51377,3220,1,0.08,01Q1,,3,3,3,3,2,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96676,3120,5,2.4,01Q1,1,2,1,1,1,3,2,,,,1,,2,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96595,3210,9,48.3,01Q1,2,3,3,3,3,3,3,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96675,3210,5,2.07,01Q1,2,2,2,3,2,2,1,2,,,1,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,61302,3210,2,0.21,01Q1,2,2,2,2,1,2,1,3,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97148,3220,5,2.4,01Q1,2,2,3,1,2,1,2,1,,,1,,,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96552,3330,6,3.5,01Q1,2,2,2,1,1,1,1,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96455,3340,3,0.21,01Q1,2,3,3,3,3,3,3,3,,,1,,2,,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,97263,3230,3,1.4,01Q1,2,3,3,3,,3,,2,,,1,,2,,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51231,3170,4,0.6,01Q1,2,3,3,3,3,3,3,3,,,2,,3,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96783,3220,5,2.4,01Q1,2,3,1,3,2,3,2,3,,,1,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,97103,3310,1,0.06,01Q1,1,3,2,3,2,3,,2,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97083,3210,5,2.07,01Q1,2,3,3,3,2,3,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
7,51387,3220,2,0.24,01Q1,2,3,3,2,3,2,3,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96425,3240,8,15,01Q1,1,3,2,3,3,3,3,3,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96586,3230,5,6,01Q1,2,3,3,3,2,3,2,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96434,3230,9,140,01Q1,1,1,1,1,,1,,1,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,52138,3340,1,0.03,01Q1,1,2,3,1,3,1,3,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96776,3330,5,1.5,01Q1,1,1,1,1,1,1,2,2,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96549,3240,5,1.5,01Q1,2,3,3,1,3,2,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33412,3140,4,0.9,01Q1,2,3,3,1,2,2,3,3,,,1,,3,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
7,51541,3230,1,0.2,01Q1,1,2,1,1,1,2,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96764,3160,2,0.1,01Q1,2,3,2,3,2,3,3,2,,,1,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51305,3140,5,1.8,01Q1,2,3,2,3,3,3,3,3,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96777,3220,2,0.24,01Q1,2,3,2,3,1,3,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96755,3330,9,35,01Q1,2,1,2,1,1,1,1,3,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96385,3110,7,8.85,01Q1,2,3,3,3,2,3,2,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,33127,3140,5,1.8,01Q1,1,3,2,3,2,2,2,2,,,2,,,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96716,3330,1,0.05,01Q1,1,2,2,1,2,1,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96750,3210,1,0.07,01Q1,2,3,3,3,2,2,3,3,,,3,,3,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96578,3220,5,2.4,01Q1,2,3,2,2,,1,,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96687,3330,1,0.05,01Q1,1,1,1,1,1,1,1,2,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51276,3370,6,2.1,01Q1,2,3,3,3,3,3,3,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96433,3230,8,60,01Q1,2,3,3,3,3,3,3,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96724,3330,5,1.5,01Q1,2,3,3,3,3,3,3,3,,,3,,3,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96852,3140,5,1.8,01Q1,2,3,3,3,3,3,3,2,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96846,3110,4,0.89,01Q1,2,3,3,3,3,3,3,2,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,96653,3160,1,0.03,01Q1,1,3,3,3,3,3,3,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,97330,3240,2,0.15,01Q1,2,2,2,2,2,2,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,52061,3330,7,7.5,01Q1,2,1,1,2,1,2,1,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
9,51865,3310,1,0.06,01Q1,2,1,2,1,2,1,2,2,,,,,,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,53243,3230,5,6,01Q1,1,3,2,3,3,3,3,2,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,96786,3330,2,0.15,01Q1,2,3,3,3,3,3,3,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,96624,3230,1,0.2,01Q1,1,2,2,1,1,1,1,2,,,1,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,53138,3230,4,3,01Q1,1,2,2,2,2,2,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
9,30348,3310,3,0.42,00Q4,2,3,3,3,2,3,3,2,,,1,,2,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,30495,3230,4,3,00Q4,1,2,1,1,2,1,2,2,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,30858,3110,3,0.41,00Q4,2,3,2,3,2,3,3,3,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,31477,3310,5,1.8,00Q4,2,3,3,2,2,1,2,2,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,31532,3310,3,0.42,00Q4,2,3,2,3,2,3,3,3,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,33127,3140,5,1.8,00Q4,2,3,3,2,3,3,3,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33143,3220,5,2.4,00Q4,2,3,3,3,3,3,3,2,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33200,3240,3,0.35,00Q4,2,3,,3,,3,,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33205,3140,3,0.42,00Q4,2,3,3,3,2,3,2,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33216,3110,1,0.06,00Q4,2,3,3,3,3,3,3,2,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33222,3310,4,0.9,00Q4,2,3,3,,3,,3,2,,,1,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33227,3220,6,5.6,00Q4,2,2,2,2,2,2,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33359,3220,5,2.4,00Q4,2,3,2,3,2,3,2,2,,,2,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33360,3240,2,0.15,00Q4,1,2,2,2,1,2,1,2,,,,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33362,3310,5,1.8,00Q4,2,2,3,1,3,2,3,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33377,3210,4,1.04,00Q4,2,3,3,3,2,3,2,3,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,33451,3220,7,12,00Q4,1,2,2,1,1,1,1,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,51001,3110,5,1.77,00Q4,2,3,3,3,,3,,,,,2,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51002,3110,6,4.13,00Q4,2,2,3,3,3,2,2,3,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,51010,3110,8,17.7,00Q4,2,3,3,2,2,2,2,3,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,51012,3110,6,4.13,00Q4,2,3,3,3,3,3,3,3,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,51025,3110,7,8.85,00Q4,2,3,3,3,3,3,3,3,,,2,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51030,3110,5,1.77,00Q4,2,3,3,2,3,2,3,2,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51034,3110,3,0.41,00Q4,2,3,2,2,2,1,1,2,,,2,,3,,,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,51041,3110,5,1.77,00Q4,2,3,2,3,2,2,2,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,51059,3110,4,0.89,00Q4,2,1,1,1,2,3,2,2,,,2,,2,,3,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,51069,3110,5,1.77,00Q4,2,2,2,3,2,3,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51096,3120,9,56,00Q4,2,3,3,2,2,2,2,2,,,2,,2,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51118,3120,3,0.56,00Q4,2,3,3,3,3,3,3,2,,,3,,3,,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51121,3120,3,0.56,00Q4,2,3,3,3,3,3,3,2,,,3,,3,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51140,3130,2,0.09,00Q4,2,3,3,3,3,3,3,2,,,1,,1,,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51172,3240,3,0.35,00Q4,1,2,2,1,1,1,1,1,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,51203,3170,6,2.8,00Q4,2,2,3,1,3,,,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51231,3170,4,0.6,00Q4,2,3,3,3,3,3,3,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,51235,3170,4,0.6,00Q4,2,1,2,1,1,3,3,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,51243,3160,1,0.03,00Q4,2,3,2,3,,3,,3,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51262,3140,1,0.06,00Q4,2,3,3,3,3,3,3,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51276,3370,6,2.1,00Q4,2,3,3,3,,3,,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,51279,3120,9,56,00Q4,2,3,3,2,2,3,3,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51299,3170,1,0.04,00Q4,2,3,3,3,1,3,2,2,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51305,3140,5,1.8,00Q4,2,3,3,3,3,3,3,3,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51334,3210,9,48.3,00Q4,2,3,3,1,3,1,3,3,,,1,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,51337,3210,5,2.07,00Q4,2,3,3,3,2,3,,2,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51365,3210,2,0.21,00Q4,2,3,3,3,3,3,3,2,,,2,,2,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51377,3220,1,0.08,00Q4,,3,3,2,3,2,3,3,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51384,3220,4,1.2,00Q4,2,3,3,2,2,1,2,2,,,2,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
7,51387,3220,2,0.24,00Q4,2,2,2,2,2,2,2,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51403,3220,7,12,00Q4,2,1,3,1,3,1,3,1,,,1,,3,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,51414,3220,4,1.2,00Q4,2,3,1,2,1,3,2,2,,,1,,1,,,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,51417,3220,6,5.6,00Q4,1,2,3,2,3,2,3,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,51449,3220,5,2.4,00Q4,2,2,1,2,2,1,2,2,,,1,,2,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,51452,3220,6,5.6,00Q4,2,3,3,2,3,2,3,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,51476,3220,4,1.2,00Q4,2,3,2,2,2,3,2,2,,,2,,2,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51479,3220,3,0.56,00Q4,2,1,2,1,2,1,2,2,,,2,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51485,3220,1,0.08,00Q4,1,1,1,2,,1,,2,,,1,,1,,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,51492,3220,6,5.6,00Q4,2,2,2,2,2,2,,,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,51494,3220,5,2.4,00Q4,2,3,3,3,2,1,,2,,,1,,1,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,51495,3220,5,2.4,00Q4,2,2,3,2,1,2,1,2,,,3,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51505,3220,1,0.08,00Q4,2,2,2,1,1,2,2,2,,,2,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
4,51521,3220,4,1.2,00Q4,2,2,2,1,1,1,1,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,51523,3230,3,1.4,00Q4,1,1,1,2,2,2,2,2,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
7,51533,3230,3,1.4,00Q4,2,3,3,3,,3,,3,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,51538,3230,6,14,00Q4,2,3,3,2,2,3,2,2,,,2,,2,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51543,3230,2,0.6,00Q4,,2,2,3,,3,,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51546,3370,6,2.1,00Q4,2,2,3,1,1,2,2,1,,,3,,3,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,51580,3240,9,35,00Q4,2,3,2,1,2,1,2,2,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,51594,3230,9,140,00Q4,2,3,2,2,,2,,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,51598,3230,8,60,00Q4,2,2,3,1,3,1,3,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,51670,3130,1,0.03,00Q4,2,3,2,3,3,3,3,3,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
7,51715,3230,2,0.6,00Q4,2,3,3,3,3,3,3,2,,,1,,2,,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51734,3230,9,140,00Q4,2,2,2,2,2,2,2,1,,,1,,1,,1,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51825,3310,1,0.06,00Q4,2,3,3,3,3,3,3,2,,,,,1,,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51837,3310,4,0.9,00Q4,1,1,2,1,2,1,2,2,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51845,3310,4,0.9,00Q4,1,1,1,1,,1,,2,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51846,3310,7,9,00Q4,1,2,,2,1,2,1,1,,,1,,1,,2,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51862,3310,9,42,00Q4,2,2,2,1,,1,,2,,,2,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51870,3310,5,1.8,00Q4,2,3,3,3,3,3,3,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51874,3340,9,21,00Q4,2,3,2,2,2,3,2,1,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,51891,3310,9,42,00Q4,2,3,3,2,2,3,2,2,,,1,,1,,1,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,51894,3140,2,0.18,00Q4,2,3,2,3,2,3,3,3,,,1,,1,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,51962,3370,5,0.9,00Q4,2,3,2,3,2,3,3,2,,,2,,2,,1,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,51967,3330,7,7.5,00Q4,1,1,2,1,1,1,2,2,,,1,,1,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,51985,3330,7,7.5,00Q4,1,1,1,1,1,1,1,2,,,,,2,,2,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,52005,3330,8,15,00Q4,2,3,3,2,3,2,3,1,,,1,,2,,2,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
