Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Comments,Latecomer,NewRecruit,WrongClassific,Duplicate,Imputed
06,10117,0088,5,100,07Q4,1,1,1,2,2,2,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10117,0088,5,100,08q2,1,2,3,3,2,3,2,2,3,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10117,0088,5,100,08Q4,,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10117,0088,5,100,09Q1,2,3,2,2,2,3,2,3,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10117,0088,5,100,09Q2,2,3,3,3,2,2,2,3,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10117,0088,5,100,09Q4,1,3,2,2,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10117,0088,5,100,10Q4,1,3,,1,,3,,3,,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10117,0088,5,100,11Q1,1,1,2,1,1,1,1,1,1,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10118,0088,2,100,06Q2,1,2,2,1,1,1,1,2,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10118,0088,2,100,06Q4,1,1,1,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10118,0088,2,100,07Q1,1,1,1,1,1,2,2,2,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10118,0088,2,100,07Q4,1,1,2,1,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10118,0088,2,100,09Q3,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10118,0088,2,100,09Q4,1,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10118,0088,2,100,10Q1,2,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10118,0088,2,100,10Q2,2,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10118,0088,2,100,10Q3,2,3,3,3,2,3,3,3,3,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10118,0088,2,100,11Q1,2,3,2,1,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10118,0088,2,100,12Q1,2,3,3,1,2,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10118,0088,2,100,12Q4,2,2,1,1,1,2,1,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10121,0088,2,100,06Q2,1,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10121,0088,2,100,06Q3,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10121,0088,2,100,07Q2,,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10121,0088,2,100,07Q3,2,3,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10121,0088,2,100,08q2,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10136,0088,2,100,07Q1,1,2,2,1,1,1,2,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10136,0088,2,100,07Q2,1,2,2,2,1,2,1,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10136,0088,2,100,07Q4,1,2,2,2,3,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10136,0088,2,100,09Q3,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10136,0088,2,100,10Q1,2,2,2,3,1,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10162,0088,6,100,06Q2,1,1,,1,,1,,1,,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10162,0088,6,100,07Q3,1,1,1,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10162,0088,6,100,07Q4,1,1,1,1,1,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10162,0088,6,100,08q2,1,2,2,2,2,2,1,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10162,0088,7,100,08Q3,1,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10162,0088,7,100,09Q1,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10162,0088,7,100,09Q2,2,2,,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10162,0088,7,100,10Q2,2,2,3,3,3,3,3,3,3,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10162,0088,7,100,10Q3,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10162,0088,7,100,11Q1,2,2,2,1,2,3,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10162,0088,7,100,11Q3,1,2,1,1,1,2,1,2,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10162,0088,7,100,11Q4,1,2,2,1,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10162,0088,7,100,12Q1,1,2,2,1,1,1,1,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10162,0088,7,100,12Q2,1,2,2,1,2,1,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10162,0088,7,100,12Q3,2,2,2,2,2,3,2,3,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10162,0088,7,100,12Q4,1,2,2,2,1,1,1,1,2,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10166,0088,5,100,06Q2,1,1,2,2,2,1,2,2,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10166,0088,5,100,08Q3,1,2,2,2,2,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10166,0088,5,100,08Q4,2,,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10166,0088,5,100,09Q3,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10166,0088,5,100,09Q4,2,2,2,3,3,2,3,3,,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10166,0088,5,100,10Q1,2,2,2,3,2,3,3,3,3,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10166,0088,5,100,11Q4,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10166,0088,5,100,12Q2,2,3,,3,,3,,3,,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10173,0088,2,100,06Q2,1,2,2,1,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10173,0088,2,100,06Q4,1,2,2,1,3,1,3,1,3,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10173,0088,2,100,07Q1,1,2,2,1,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10173,0088,2,100,07Q3,1,2,,3,,2,,2,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10173,0088,2,100,08q2,1,2,2,3,2,3,3,3,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10173,0088,2,100,09Q2,1,2,2,3,3,3,3,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10173,0088,2,100,09Q3,1,2,3,3,3,3,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10173,0088,2,100,10Q1,1,2,3,3,3,3,3,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10173,0088,2,100,10Q3,1,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10173,0088,2,100,11Q3,,2,3,2,3,2,3,3,2,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10173,0088,2,100,12Q1,1,2,,3,,3,,3,,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10192,0088,2,100,06Q2,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
06,10196,0088,4,100,06Q2,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
06,10196,0088,4,100,06Q3,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10196,0088,4,100,07Q1,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10196,0088,4,100,07Q3,1,1,1,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10196,0088,4,100,08q2,1,2,2,3,3,3,3,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10196,0088,4,100,09Q2,1,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10196,0088,4,100,09Q3,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10196,0088,4,100,10Q1,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10196,0088,4,100,11Q2,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10196,0088,4,100,12Q4,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10200,0088,2,100,06Q4,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10200,0088,2,100,07Q4,1,2,2,2,2,2,2,3,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10200,0088,2,100,09Q2,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10200,0088,2,100,09Q3,2,2,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10209,0088,3,100,06Q2,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
06,10240,0088,2,100,06Q2,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
06,10240,0088,2,100,08q2,1,1,2,1,2,2,2,2,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10240,0088,2,100,09Q4,2,2,2,2,2,2,1,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10240,0088,2,100,10Q1,2,2,2,2,1,2,2,2,2,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10240,0088,2,100,10Q2,2,2,2,2,2,2,1,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10240,0088,2,100,10Q3,2,3,2,1,2,2,2,2,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10240,0088,2,100,10Q4,2,3,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10240,0088,2,100,12Q4,2,2,2,2,2,1,2,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10241,0088,3,100,06Q2,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
06,10241,0088,3,100,06Q4,1,2,2,2,2,2,2,2,2,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10241,0088,3,100,07Q1,1,2,2,2,2,2,2,2,2,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10241,0088,3,100,07Q3,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10241,0088,3,100,08Q4,2,2,2,3,3,2,3,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10241,0088,3,100,09Q2,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10241,0088,3,100,10Q3,2,2,3,3,3,2,3,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10241,0088,3,100,11Q4,2,2,2,,,3,3,3,3,3,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10261,0088,2,100,06Q2,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
06,10262,0088,2,100,06Q2,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
06,10262,0088,2,100,06Q3,1,2,1,1,1,1,1,2,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10262,0088,2,100,08Q3,1,2,2,2,2,3,1,2,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10262,0088,2,100,09Q3,1,2,2,2,1,2,1,1,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10262,0088,2,100,09Q4,2,2,2,2,1,3,1,2,1,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10262,0088,2,100,11Q2,1,2,1,1,1,2,1,2,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10262,0088,2,100,11Q4,1,2,2,2,1,3,1,1,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10262,0088,2,100,12Q3,1,2,1,1,1,1,1,2,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10263,0088,2,100,06Q2,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
06,10271,0088,2,100,06Q2,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
06,10286,0088,2,100,08Q1,2,2,2,3,2,3,2,3,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10286,0088,2,100,08q2,1,2,2,2,3,2,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10288,0088,2,100,08q2,1,2,3,3,2,2,2,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10288,0088,2,100,09Q2,2,3,2,3,2,2,3,3,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10288,0088,2,100,09Q3,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10367,0088,0,100,07Q4,1,1,2,1,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,10367,0088,2,100,08Q4,1,2,2,3,3,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12271,0088,2,100,10Q2,2,3,2,1,1,3,2,3,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12271,0088,2,100,11Q1,2,2,2,1,1,1,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12271,0088,2,100,12Q1,2,2,2,3,3,3,2,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12275,0088,4,100,11Q2,1,2,2,3,3,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12275,0088,4,100,11Q4,2,2,2,2,2,1,3,1,3,1,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12275,0088,4,100,12Q2,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12275,0088,4,100,12Q3,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12275,0088,4,100,12Q4,1,2,2,1,2,1,,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12276,0088,2,100,10Q2,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12276,0088,2,100,10Q3,2,2,2,3,2,2,2,3,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12276,0088,2,100,12Q4,2,2,2,2,1,2,2,2,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12280,0088,2,100,11Q2,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12280,0088,2,100,12Q1,1,3,,2,,1,,2,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12281,0088,2,100,11Q1,2,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12281,0088,2,100,11Q2,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12287,0088,3,100,11Q3,2,3,2,2,3,2,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12287,0088,3,100,11Q4,2,2,2,3,3,3,3,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12287,0088,3,100,12Q2,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12287,0088,3,100,12Q4,2,2,2,2,1,3,3,2,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30655,0088,4,100,10Q4,1,2,2,1,2,1,1,2,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30655,0088,4,100,11Q2,1,2,2,3,3,2,2,3,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30655,0088,4,100,12Q1,1,1,2,2,3,3,3,2,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12289,0088,2,100,11Q4,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12289,0088,2,100,12Q2,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12289,0088,2,100,12Q4,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12292,0088,5,100,11Q2,2,3,2,3,2,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12301,0088,2,100,11Q1,2,2,2,2,2,2,2,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12301,0088,2,100,11Q3,2,3,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12301,0088,2,100,12Q1,2,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12301,0088,2,100,12Q2,,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12410,0088,2,100,12Q1,2,2,2,2,2,3,3,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12410,0088,2,100,12Q4,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12411,0088,2,100,10Q3,2,3,2,2,1,2,1,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12412,0088,2,100,11Q1,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12412,0088,2,100,11Q3,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12412,0088,2,100,12Q1,1,2,2,1,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12413,0088,2,100,10Q2,2,2,2,1,2,3,3,3,3,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12413,0088,2,100,10Q4,1,2,2,2,1,2,1,2,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12413,0088,2,100,11Q2,1,2,2,3,1,3,1,3,1,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12413,0088,2,100,12Q4,2,3,1,2,1,2,2,2,2,3,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12415,0088,2,100,11Q2,1,2,2,3,2,3,1,3,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12415,0088,2,100,12Q1,1,2,2,2,2,2,2,3,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12415,0088,2,100,12Q3,2,3,2,3,2,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,12415,0088,2,100,12Q4,2,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30057,0088,0,100,01Q4,1,2,2,3,2,2,1,1,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30525,0088,0,100,02Q3,,2,2,2,2,3,2,2,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30525,0088,0,100,02Q4,2,2,2,2,2,3,2,3,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30525,0088,0,100,03Q2,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30525,0088,0,100,03Q3,,3,2,3,2,2,2,2,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30525,0088,0,100,04Q1,2,3,3,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30525,0088,0,100,04Q2,,3,2,3,2,3,2,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30525,0088,0,100,04Q3,1,2,1,1,1,1,1,2,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30525,0088,0,100,05Q1,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30525,0088,0,100,05Q3,1,3,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30528,0088,0,100,02Q4,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30528,0088,0,100,04Q4,,2,2,2,2,2,2,1,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30528,0088,0,100,05Q1,1,2,2,2,2,1,2,1,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30528,0088,0,100,05Q2,1,2,2,2,2,1,2,2,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30532,0088,0,100,02Q1,1,1,2,2,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30532,0088,0,100,03Q1,1,2,1,1,2,2,1,2,1,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30532,0088,0,100,03Q2,1,2,1,1,1,2,1,2,1,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30532,0088,0,100,03Q3,1,1,2,1,2,1,2,1,2,1,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30532,0088,0,100,04Q3,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30532,0088,0,100,04Q4,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30532,0088,0,100,06Q3,,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30532,0088,0,100,07Q3,1,1,,1,,1,,1,,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30532,0088,0,100,08Q1,1,2,2,2,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30532,0088,2,100,10Q1,2,2,2,3,2,3,2,3,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30567,0088,0,100,02Q1,2,2,,2,,2,,2,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30567,0088,0,100,02Q4,,3,3,3,3,3,3,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30567,0088,0,100,03Q2,,3,2,3,2,3,2,3,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30567,0088,0,100,05Q1,1,2,,2,,3,,2,,1,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30567,0088,0,100,05Q2,1,2,2,2,2,3,3,3,3,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30567,0088,0,100,05Q3,1,2,2,3,3,3,3,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30567,0088,0,100,06Q2,1,1,1,2,2,3,3,2,2,1,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30567,0088,0,100,07Q1,1,2,2,2,2,3,3,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30567,0088,0,100,08q2,1,2,2,2,2,2,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30567,0088,2,100,08Q4,,2,,1,,3,,3,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30567,0088,2,100,09Q1,2,2,2,2,2,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30567,0088,2,100,09Q2,2,2,,2,,3,,3,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30567,0088,2,100,09Q3,2,2,,2,,3,,3,,2,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30567,0088,2,100,09Q4,,2,2,3,3,3,3,3,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30567,0088,2,100,10Q4,,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE
06,30569,0088,0,100,02Q1,,1,1,1,2,3,3,1,3,2,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,0,100,02Q3,2,1,1,1,1,1,3,3,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,0,100,02Q4,2,3,2,2,3,1,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,0,100,03Q1,2,3,3,3,3,1,3,2,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,0,100,03Q2,2,3,2,3,3,3,3,2,3,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,0,100,04Q1,2,3,2,3,3,3,3,3,2,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,0,100,05Q3,1,2,2,1,2,1,3,1,3,2,1,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,0,100,08Q1,1,3,2,1,2,1,2,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,0,100,08q2,2,2,2,3,2,3,2,2,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,2,100,08Q3,1,3,3,2,2,3,3,2,3,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,2,100,09Q2,1,2,2,2,2,3,1,3,1,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,2,100,09Q3,2,2,2,3,2,3,2,2,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,2,100,10Q1,2,2,2,1,1,2,3,2,1,3,3,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,2,100,10Q2,2,2,2,2,2,1,2,2,1,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,2,100,10Q4,2,2,2,3,3,3,2,1,3,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,2,100,11Q2,2,2,2,2,2,3,3,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,2,100,11Q3,2,2,2,3,3,2,3,1,2,2,2,,FALSE,FALSE,FALSE,FALSE,FALSE
06,30569,0088,2,100,12Q1,2,2,2,3,1,3,2,1,2,3,2,,FALSE,FALSE,FALSE,FALSE,FALSE
