Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Comments,Latecomer,NewRecruit,WrongClassific,Duplicate,Imputed
6,37337,703,5,100,05Q3,1,2,2,2,2,2,2,1,1,2,3,2,3,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
6,37337,703,5,100,06Q2,1,2,2,2,2,1,2,2,2,2,3,3,3,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
8,10302,703,2,100,06Q2,1,2,2,1,1,3,3,2,2,1,1,2,3,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
8,15985,703,2,100,06Q3,2,3,1,3,2,3,1,3,2,1,1,3,3,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
8,10256,701,1,100,06Q2,,,,,,,,,,,,,,,,,,FALSE,TRUE,TRUE,FALSE,FALSE
8,36171,703,7,100,03Q2,2,3,2,3,2,3,2,3,3,1,3,3,1,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
8,36171,703,7,100,04Q2,1,1,,1,,1,,1,,3,3,2,3,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
8,36171,703,7,100,04Q3,1,2,2,1,2,2,2,2,2,3,3,2,3,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
8,36171,703,7,100,04Q4,1,,,1,2,2,2,2,2,2,3,3,3,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
8,36171,703,7,100,05Q1,1,2,,1,2,2,2,2,2,2,3,3,3,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
8,36175,702,6,100,03Q2,2,3,3,3,3,3,3,3,3,1,2,2,1,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
8,36175,702,6,100,04Q2,2,3,3,3,3,3,3,3,3,1,2,3,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
6,10227,701,5,100,13Q3,1,1,1,1,1,2,1,1,1,2,2,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,10311,702,4,100,13Q3,,,,2,2,2,2,2,2,2,2,3,1,1,,1,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13922,701,5,100,13Q3,1,2,1,2,2,2,1,3,2,1,2,2,2,2,,3,,FALSE,FALSE,FALSE,FALSE,FALSE
8,14033,701,9,100,13Q3,2,2,2,3,3,3,3,3,3,2,2,2,2,3,,10,,FALSE,FALSE,FALSE,FALSE,FALSE
2,14035,701,9,100,13Q3,1,1,2,2,2,2,2,2,2,2,3,3,2,3,,4,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14135,703,9,100,13Q3,2,2,2,3,2,3,2,3,2,1,2,3,1,2,,4,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14139,703,5,100,13Q3,2,2,,3,2,2,2,3,2,1,3,3,2,2,,1,,FALSE,FALSE,FALSE,FALSE,FALSE
5,14240,701,9,100,13Q3,1,3,,3,,3,,3,,2,3,3,1,2,,4,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14747,703,8,100,13Q3,2,2,,2,,3,,2,,1,1,2,2,3,,2,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33131,702,6,100,13Q3,1,2,2,2,2,2,2,3,2,2,1,2,2,3,,3,,FALSE,FALSE,FALSE,FALSE,FALSE
6,33441,702,9,100,13Q3,2,2,1,2,2,2,2,3,1,3,3,3,1,2,,5,,FALSE,FALSE,FALSE,FALSE,FALSE
6,34861,701,4,100,13Q3,2,3,2,3,2,2,3,3,3,2,2,2,1,2,,2,,FALSE,FALSE,FALSE,FALSE,FALSE
6,34872,701,7,100,13Q3,2,3,2,3,2,2,2,2,2,2,1,2,1,2,,4,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,3,100,13Q3,1,3,1,3,2,2,2,3,2,1,1,3,1,1,,2,,FALSE,FALSE,FALSE,FALSE,FALSE
6,35035,703,7,100,13Q3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35985,702,7,100,13Q3,1,2,2,2,2,3,2,2,2,2,2,2,2,3,,4,,FALSE,FALSE,FALSE,FALSE,FALSE
1,35988,701,9,100,13Q3,1,1,1,2,1,2,2,2,1,2,3,3,2,3,,9,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,9,100,13Q3,1,1,1,1,1,,1,1,1,1,2,2,3,3,,12,,FALSE,FALSE,FALSE,FALSE,FALSE
1,36051,701,9,100,13Q3,1,1,1,1,2,2,1,1,1,2,3,3,1,3,,24,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37320,703,9,100,13Q3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,,6,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37332,703,6,100,13Q3,2,3,2,3,2,3,2,3,2,1,2,3,1,2,,6,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37337,703,5,100,13Q3,1,2,2,2,2,2,2,2,2,2,3,3,1,3,,4,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37346,703,8,100,13Q3,2,2,2,2,2,2,3,3,3,2,3,3,1,2,,3,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37349,703,7,100,13Q3,2,3,3,3,3,3,3,3,3,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37350,701,9,100,13Q3,1,1,1,1,1,1,1,2,2,2,1,1,1,2,,18,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37361,702,9,100,13Q3,1,1,1,1,1,2,2,1,1,1,2,3,3,3,,9,,FALSE,FALSE,FALSE,FALSE,FALSE
3,37362,703,9,100,13Q3,2,2,2,2,2,2,2,2,2,2,1,3,2,1,,6,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37363,702,9,100,13Q3,1,2,2,1,1,1,1,1,1,2,2,2,2,3,,15,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,9,100,13Q3,2,3,2,3,2,3,2,3,2,1,2,3,1,3,,12,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37536,703,9,100,13Q3,1,1,2,1,2,1,2,2,2,2,2,3,2,3,,12,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37667,702,5,100,13Q3,1,1,2,1,2,1,2,1,2,2,2,3,2,3,,15,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82492,703,7,100,13Q3,2,3,3,3,3,3,3,3,3,2,3,3,1,3,,3,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82504,703,2,100,13Q3,2,3,1,2,2,2,2,3,1,1,2,2,1,1,,15,,FALSE,FALSE,FALSE,FALSE,FALSE
3,82530,703,9,100,13Q3,2,3,2,3,2,3,2,2,2,2,2,3,2,3,,12,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82581,702,9,100,13Q3,2,3,3,3,3,3,3,3,3,1,2,3,1,3,,5,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82615,703,2,100,13Q3,2,2,1,2,2,2,2,2,2,2,3,3,2,1,,6,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97214,702,5,100,13Q3,2,3,3,3,3,3,3,3,3,1,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,97249,701,9,100,13Q3,1,2,2,2,2,2,2,2,2,2,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,33131,702,6,100,01Q3,2,3,3,3,3,3,3,3,3,1,1,2,1,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
5,33131,702,6,100,02Q2,2,3,3,3,3,2,3,3,3,1,1,2,1,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
5,33131,702,6,100,02Q3,2,3,2,3,2,3,2,3,2,1,1,2,1,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
5,33131,702,6,100,03Q2,2,3,1,3,1,3,1,3,1,2,1,2,1,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
5,33131,702,6,100,03Q4,2,2,,2,2,2,2,2,2,2,1,2,2,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
5,33131,702,6,100,04Q1,1,1,2,1,2,3,2,1,2,3,1,2,2,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
5,33131,702,6,100,05Q2,1,1,,1,2,1,2,1,2,3,1,2,2,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
5,37536,703,9,100,05Q3,1,1,1,1,1,1,1,1,1,3,1,2,3,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
5,37536,703,9,100,06Q1,1,2,2,1,1,1,1,1,1,2,1,2,3,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
5,37536,703,9,100,06Q4,1,2,2,2,2,3,2,2,2,2,2,2,2,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
5,37536,703,9,100,07Q3,,2,1,2,1,1,1,2,1,2,1,2,3,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
5,37536,703,9,100,08Q1,1,2,2,2,2,2,2,2,2,2,2,2,2,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
5,37536,703,9,100,08Q2,,3,3,3,3,3,3,2,2,1,2,2,2,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
1,13922,701,5,100,13Q1,1,2,2,3,2,2,2,3,2,2,2,1,2,2,,3,,FALSE,FALSE,TRUE,FALSE,FALSE
5,37536,703,9,100,06Q2,1,2,2,2,2,2,2,2,2,2,2,2,3,,,,,FALSE,FALSE,TRUE,FALSE,FALSE
5,33131,702,6,100,08Q3,2,3,2,3,2,3,2,3,2,2,1,1,2,,,,,TRUE,FALSE,TRUE,FALSE,FALSE
6,37320,703,9,100,06Q3,1,1,1,1,1,1,1,1,1,3,1,2,3,,,,,TRUE,FALSE,TRUE,FALSE,FALSE
6,37337,703,5,100,06Q3,1,1,2,1,2,1,2,1,2,2,2,3,3,,,,,TRUE,FALSE,TRUE,FALSE,FALSE
5,37536,703,9,100,07Q4,1,2,2,2,2,1,1,1,1,2,1,2,3,,,,,TRUE,FALSE,TRUE,FALSE,FALSE
1,13922,701,5,100,12Q3,2,2,2,2,,2,1,3,1,2,1,2,2,2,,3,,TRUE,TRUE,TRUE,FALSE,FALSE
5,33131,702,6,100,07Q1,1,2,,2,,3,,1,,2,1,2,3,,,,,TRUE,FALSE,TRUE,FALSE,FALSE
3,12408,702,1,100,07Q1,,,,,,,,,,,,,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,82519,703,2,100,13Q2,1,1,,1,1,1,1,1,1,3,2,3,2,3,,12,,TRUE,FALSE,FALSE,FALSE,FALSE
5,36172,703,2,100,13Q3,1,1,,1,2,1,2,2,2,2,3,3,1,3,,5,,TRUE,FALSE,FALSE,FALSE,FALSE
5,37536,703,4,100,13Q2,1,1,2,1,2,1,2,2,2,3,2,2,2,3,,12,,TRUE,FALSE,FALSE,FALSE,FALSE
6,10227,701,2,100,13Q4,1,1,1,1,1,1,1,1,1,2,2,3,3,1,,2,,TRUE,FALSE,FALSE,FALSE,FALSE
5,10302,702,1,100,13Q4,2,2,3,3,3,3,3,3,3,2,3,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,10307,703,4,100,13Q4,2,3,2,3,2,3,2,3,2,3,2,2,1,2,,3,,FALSE,FALSE,FALSE,FALSE,FALSE
3,10311,702,1,100,13Q4,,,,3,2,3,1,3,1,1,3,3,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13880,703,2,100,13Q4,1,3,3,3,2,3,2,3,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13922,701,2,100,13Q4,1,2,2,2,3,2,2,3,3,2,2,2,2,2,,3,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14032,703,4,100,13Q4,1,2,,2,2,2,2,2,2,2,2,3,2,3,,,,TRUE,FALSE,FALSE,FALSE,FALSE
2,14035,701,4,100,13Q4,2,3,2,3,2,1,2,3,3,1,2,3,1,2,,6,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14039,703,4,100,13Q4,1,1,2,1,2,1,2,1,2,3,1,3,1,3,,9,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14139,703,2,100,13Q4,1,2,2,2,3,1,2,3,2,1,3,3,2,1,,2,,FALSE,FALSE,FALSE,FALSE,FALSE
8,14284,703,4,100,13Q4,2,3,,3,,3,,3,,1,3,3,1,3,,6,,TRUE,FALSE,FALSE,FALSE,FALSE
5,33131,702,2,100,13Q4,1,1,2,1,2,2,2,1,2,3,1,2,2,3,,4,,FALSE,FALSE,FALSE,FALSE,FALSE
6,33441,702,4,100,13Q4,2,3,2,3,3,3,3,3,3,2,2,3,1,3,,3,,FALSE,FALSE,FALSE,FALSE,FALSE
6,34861,701,1,100,13Q4,2,3,,2,2,2,2,3,2,2,1,2,1,2,,2,,FALSE,FALSE,FALSE,FALSE,FALSE
6,34872,701,3,100,13Q4,2,3,,3,,3,,3,,3,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,1,100,13Q4,1,2,1,3,1,2,1,2,1,2,2,3,1,1,,7,,FALSE,FALSE,FALSE,FALSE,FALSE
6,34964,702,1,100,13Q4,1,1,2,2,2,2,2,1,2,2,3,3,3,3,,3,,FALSE,FALSE,FALSE,FALSE,FALSE
6,35008,703,3,100,13Q4,,2,,2,2,2,2,3,3,1,1,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35985,702,3,100,13Q4,1,2,2,1,1,2,2,2,2,2,3,3,2,3,,6,,FALSE,FALSE,FALSE,FALSE,FALSE
1,35988,701,4,100,13Q4,1,1,1,1,1,1,1,2,1,2,3,2,3,3,,9.5,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,4,100,13Q4,1,2,1,1,1,3,1,3,1,2,2,3,2,3,,6,,FALSE,FALSE,FALSE,FALSE,FALSE
1,36051,701,4,100,13Q4,1,1,2,1,2,1,1,1,1,2,3,3,2,3,,14,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37323,702,4,100,13Q4,1,2,2,2,2,2,2,2,2,2,2,3,2,2,,8,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37337,703,2,100,13Q4,2,3,2,3,2,3,2,3,2,1,3,3,1,3,,3,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37346,703,3,100,13Q4,2,3,3,3,3,3,3,3,3,1,3,3,1,2,,2,,FALSE,FALSE,FALSE,FALSE,FALSE
8,37353,703,2,100,13Q4,1,3,3,3,3,3,3,3,3,1,2,2,1,3,,6,,FALSE,FALSE,FALSE,FALSE,FALSE
3,37362,703,4,100,13Q4,1,2,,2,,2,,2,,2,1,3,2,1,,5,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,4,100,13Q4,2,3,2,3,1,3,1,3,2,1,3,3,1,3,,8,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37536,703,4,100,13Q4,1,1,1,1,1,1,1,1,1,3,2,3,3,3,,6,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37667,702,2,100,13Q4,1,1,2,1,2,1,2,1,2,2,2,2,3,3,,12,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82504,703,1,100,13Q4,1,1,1,1,1,2,1,1,1,2,2,2,2,2,,12,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82519,703,1,100,13Q4,1,1,1,1,1,2,2,1,1,3,2,3,2,3,,7,,TRUE,FALSE,FALSE,FALSE,FALSE
3,82530,703,4,100,13Q4,2,3,3,2,2,3,2,3,2,1,3,3,2,3,,8,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82584,703,1,100,13Q4,1,,2,2,2,2,2,2,2,2,3,2,1,3,,4,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82615,703,1,100,13Q4,1,1,1,1,1,2,2,2,2,2,1,3,2,1,,6,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97214,702,2,100,13Q4,2,3,3,3,3,2,2,2,2,1,2,2,1,2,,3,,FALSE,FALSE,FALSE,FALSE,FALSE
8,97218,702,3,100,13Q4,1,1,1,1,2,1,2,1,2,2,2,2,2,3,,6,,FALSE,FALSE,FALSE,FALSE,FALSE
5,97249,701,4,100,13Q4,1,2,2,2,2,2,2,2,2,2,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,10135,703,1,100,14Q1,1,1,1,2,2,2,,3,3,3,3,2,2,3,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,10227,701,2,100,14Q1,1,2,,2,2,2,2,2,1,2,2,3,2,2,,2,,FALSE,FALSE,FALSE,FALSE,FALSE
5,10302,702,1,100,14Q1,2,3,3,3,3,3,3,3,3,3,3,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,10303,701,3,100,14Q1,2,3,1,1,2,2,2,2,2,1,1,2,2,3,,2,,FALSE,FALSE,FALSE,FALSE,FALSE
8,10307,703,4,100,14Q1,2,2,2,3,2,3,3,3,3,3,1,2,1,1,,6,,FALSE,FALSE,FALSE,FALSE,FALSE
6,13880,703,2,100,14Q1,1,2,2,2,2,2,2,3,3,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14139,703,2,100,14Q1,1,2,1,2,1,2,2,3,2,1,3,3,2,2,,2,,FALSE,FALSE,FALSE,FALSE,FALSE
5,14240,701,4,100,14Q1,1,,,2,,2,,3,,1,3,3,1,2,,6,,TRUE,FALSE,FALSE,FALSE,FALSE
5,34888,702,1,100,14Q1,2,3,2,3,1,2,2,3,1,1,1,3,1,1,,2,,FALSE,FALSE,FALSE,FALSE,FALSE
6,34964,702,1,100,14Q1,1,2,,2,,2,,2,,2,2,2,2,3,,3,,FALSE,FALSE,FALSE,FALSE,FALSE
6,35008,703,3,100,14Q1,2,,,2,2,2,2,3,3,3,1,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
2,35985,702,3,100,14Q1,1,2,2,1,1,1,1,2,1,2,2,3,3,3,,8,,FALSE,FALSE,FALSE,FALSE,FALSE
1,35988,701,4,100,14Q1,1,1,2,1,2,1,2,1,3,1,3,,2,3,,8,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,4,100,14Q1,1,2,1,2,1,1,1,2,2,2,2,2,2,3,,10,,FALSE,FALSE,FALSE,FALSE,FALSE
1,36051,701,4,100,14Q1,1,1,1,2,2,1,1,1,2,2,3,3,1,1,,18,,FALSE,FALSE,FALSE,FALSE,FALSE
6,36212,703,1,100,14Q1,1,,,2,2,2,2,2,2,2,2,3,2,3,,,,TRUE,FALSE,FALSE,FALSE,FALSE
1,37323,702,4,100,14Q1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,,6,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37332,703,2,100,14Q1,2,3,2,3,2,3,3,3,3,1,3,3,1,3,,3,,TRUE,FALSE,FALSE,FALSE,FALSE
6,37337,703,2,100,14Q1,2,2,2,2,2,3,2,3,2,2,2,3,1,3,,3,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37346,703,3,100,14Q1,2,2,1,2,1,3,1,2,1,2,2,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37349,703,3,100,14Q1,2,2,2,2,2,2,2,3,2,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,37353,703,2,100,14Q1,1,3,3,2,2,2,2,2,2,1,1,3,2,3,,5,,FALSE,FALSE,FALSE,FALSE,FALSE
3,37362,703,4,100,14Q1,1,1,,1,,2,,2,,2,1,3,2,1,,4,,TRUE,FALSE,FALSE,FALSE,FALSE
6,37363,702,4,100,14Q1,1,1,1,1,1,1,1,,,2,2,2,3,3,,12,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,4,100,14Q1,2,3,2,3,2,3,2,3,2,2,2,3,1,3,,6,,TRUE,FALSE,FALSE,FALSE,FALSE
1,37371,701,3,100,14Q1,2,2,3,3,3,3,3,3,3,2,3,3,1,1,,6,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37667,702,2,100,14Q1,1,2,2,2,2,2,2,2,2,1,2,3,3,3,,4,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82492,703,3,100,14Q1,2,3,2,3,2,3,2,2,2,1,3,3,1,3,,3,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82504,703,1,100,14Q1,2,3,1,3,1,3,2,,,2,2,2,1,1,,15,,FALSE,FALSE,FALSE,FALSE,FALSE
3,82530,703,4,100,14Q1,2,3,2,3,2,3,3,3,3,1,3,3,1,3,,6,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82583,701,4,100,14Q1,1,,,2,2,2,2,3,2,1,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82584,703,1,100,14Q1,1,2,,2,2,2,2,2,2,1,3,3,1,3,,4,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82605,703,1,100,14Q1,2,2,2,3,2,3,2,2,2,2,2,3,1,3,,6,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82615,703,1,100,14Q1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,,8,,FALSE,FALSE,FALSE,FALSE,FALSE
8,97218,702,3,100,14Q1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,,9,,FALSE,FALSE,FALSE,FALSE,FALSE
5,97249,701,4,100,14Q1,1,2,1,2,1,2,2,2,1,3,3,3,2,3,,18,,TRUE,FALSE,FALSE,FALSE,FALSE
3,12408,702,1,100,14Q2,2,3,1,1,1,2,2,2,2,2,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14039,703,4,100,14Q2,1,1,2,1,3,1,2,1,2,2,1,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36027,701,4,100,14Q2,1,2,,1,1,2,1,2,2,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37536,703,4,100,14Q2,1,2,1,1,1,1,1,2,2,2,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82504,703,1,100,14Q2,1,1,2,2,1,2,2,1,1,2,2,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,10227,701,2,100,14Q2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,10307,703,4,100,14Q2,2,3,2,3,2,3,2,3,2,1,2,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,13922,701,2,100,14Q2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,14040,703,4,100,14Q2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,1,100,14Q2,2,2,1,2,1,2,2,2,2,2,2,3,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,34964,702,1,100,14Q2,1,1,1,2,1,2,1,2,1,2,3,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,35988,701,4,100,14Q2,2,3,3,3,3,2,3,2,,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,36051,701,4,100,14Q2,1,1,1,2,2,1,1,1,2,2,3,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37323,702,4,100,14Q2,1,2,1,1,1,1,1,3,3,2,2,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37363,702,4,100,14Q2,1,1,1,1,1,,,,,1,2,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82492,703,3,100,14Q2,2,2,2,2,2,3,3,3,3,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82605,703,1,100,14Q2,2,2,1,2,1,3,2,2,2,2,2,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,97214,702,2,100,14Q2,2,3,3,3,3,2,3,3,3,1,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,34861,701,1,100,14Q1,2,3,,3,3,2,3,3,3,2,2,2,1,2,,,,TRUE,FALSE,FALSE,FALSE,FALSE
6,10227,701,2,100,14Q3,1,2,,2,1,3,2,3,1,2,2,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,10302,702,1,100,14Q3,2,3,3,3,3,3,3,3,3,3,3,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
8,14033,701,4,100,14Q3,1,,2,2,1,2,2,2,2,1,2,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14135,703,4,100,14Q3,2,2,,3,,3,,3,,1,2,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,14139,703,2,100,14Q3,1,2,2,2,2,3,2,2,2,1,3,1,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,34888,702,1,100,14Q3,1,2,1,3,2,2,2,2,2,2,3,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,34980,702,1,100,14Q3,2,3,2,3,2,3,3,3,3,1,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,35008,703,3,100,14Q3,2,2,2,2,2,2,2,3,3,1,2,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,35988,701,4,100,14Q3,1,,,2,3,2,3,2,3,1,3,3,2,3,,,,TRUE,FALSE,FALSE,FALSE,FALSE
5,36027,701,4,100,14Q3,1,2,2,2,2,1,2,2,3,1,1,3,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,36051,701,4,100,14Q3,1,2,2,2,1,2,2,2,2,2,2,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,36172,703,2,100,14Q3,1,,,2,2,2,2,2,2,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,37320,703,4,100,14Q3,1,2,2,2,2,2,2,3,3,1,2,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37323,702,4,100,14Q3,1,3,3,1,2,1,2,2,3,1,2,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37346,703,3,100,14Q3,2,3,3,3,3,3,3,3,3,1,2,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37357,703,7,100,14Q3,2,3,3,3,3,3,3,3,3,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37365,701,4,100,14Q3,2,3,,3,2,3,2,3,2,2,1,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,37371,701,3,100,14Q3,2,2,2,3,3,3,3,2,2,2,3,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37536,703,4,100,14Q3,1,2,2,,,,,1,1,2,2,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
5,37667,702,2,100,14Q3,1,2,2,2,2,2,2,2,2,1,1,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82502,703,4,100,14Q3,2,3,3,3,3,2,3,3,2,1,2,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
6,82504,703,1,100,14Q3,2,2,2,2,1,3,3,2,2,1,1,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
3,82530,703,4,100,14Q3,2,3,3,3,2,3,3,2,3,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82581,702,4,100,14Q3,2,3,2,3,2,3,3,3,3,1,3,3,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
1,82584,703,1,100,14Q3,2,3,,3,2,2,2,2,2,1,2,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
