"";"Datum";"factor";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"87225";2013-09-30;0,5;0;0;0;NA;NA
"88231";2013-12-31;0,5;0;0;0;NA;NA
"91192";2014-09-30;0,5;0;0;0;NA;NA
"92184";2014-12-31;0,5;0;0;0;NA;NA
"93190";2015-03-31;0,5;0;0;0;NA;NA
"76213";2010-12-31;0,858;-1;-1;0;NA;NA
"76214";2010-12-31;0,642;0;0;0;NA;NA
"77197";2011-03-31;0,642;NA;2;-1;NA;NA
"79187";2011-09-30;0,642;1;0;0;NA;NA
"81177";2012-03-31;0,642;0;0;0;NA;NA
"82163";2012-06-30;0,642;-2;-2;0;NA;NA
"83254";2012-09-30;0,642;-2;-2;0;NA;NA
"84204";2012-12-31;0,642;-2;-2;-1;NA;NA
"85175";2013-03-31;0,642;2;2;0;NA;NA
"91193";2014-09-30;0,642;-1;0;1;NA;NA
"82164";2012-06-30;0,214;0;1;-1;NA;NA
"91194";2014-09-30;0,214;-1;-1;0;NA;NA
"92185";2014-12-31;0,214;-1;-1;1;NA;NA
"76215";2010-12-31;0,5;1;1;0;NA;NA
"77198";2011-03-31;0,5;1;0;0;NA;NA
"78213";2011-06-30;0,5;0;0;0;NA;NA
"79188";2011-09-30;0,5;0;0;-1;NA;NA
"81178";2012-03-31;0,5;-2;0;0;NA;NA
"82165";2012-06-30;0,5;1;NA;0;NA;NA
"91195";2014-09-30;0,5;-2;0;0;NA;NA
"5400";1993-03-31;0,2;-1;-2;NA;NA;NA
"8408";1993-12-31;0,2;0;0;NA;NA;NA
"9101";1994-03-31;0,2;0;-1;NA;NA;NA
"1072";1994-06-30;0,2;-2;-2;NA;NA;NA
"1178";1994-09-30;0,2;1;-2;NA;NA;NA
"1279";1994-12-31;0,2;-1;-2;NA;NA;NA
"1670";1995-12-31;0,2;-1;-1;NA;NA;NA
"1766";1996-03-31;0,2;0;NA;NA;NA;NA
"2075";1996-12-31;0,2;0;0;NA;NA;NA
"21112";1997-03-31;0,2;1;0;NA;NA;NA
"2275";1997-06-30;0,2;-1;-1;NA;NA;NA
"2369";1997-09-30;0,2;0;-2;NA;NA;NA
"2655";1998-06-30;0,2;0;-1;NA;NA;NA
"30190";1999-06-30;0,2;1;1;NA;NA;NA
"33212";2000-03-31;0,2;0;0;NA;NA;NA
"34177";2000-06-30;0,2;0;0;NA;NA;NA
"35182";2000-09-30;0,2;0;0;NA;NA;NA
"36199";2000-12-31;0,2;0;0;NA;NA;NA
"37204";2001-03-31;0,2;-1;0;NA;NA;NA
"38186";2001-06-30;0,2;0;0;0;NA;NA
"39202";2001-09-30;0,2;0;0;0;NA;NA
"40183";2001-12-31;0,2;0;0;0;NA;NA
"41184";2002-03-31;0,2;1;2;0;NA;NA
"42192";2002-06-30;0,2;-2;-2;0;NA;NA
"43183";2002-09-30;0,2;1;0;0;NA;NA
"44165";2002-12-31;0,2;NA;0;0;NA;NA
"47194";2003-09-30;0,2;-2;-2;0;NA;NA
"48182";2003-12-31;0,2;0;NA;0;NA;NA
"49172";2004-03-31;0,2;-2;-2;0;NA;NA
"50179";2004-06-30;0,2;2;2;0;NA;NA
"51162";2004-09-30;0,2;0;0;1;NA;NA
"52167";2004-12-31;0,2;0;0;-1;NA;NA
"53170";2005-03-31;0,2;0;0;0;NA;NA
"54144";2005-06-30;0,2;0;0;-1;NA;NA
"57158";2006-03-31;0,2;0;-1;0;NA;NA
"60183";2006-12-31;0,2;1;1;1;NA;NA
"61166";2007-03-31;0,2;0;-1;0;NA;NA
"62155";2007-06-30;0,2;0;-1;0;NA;NA
"65148";2008-03-31;0,2;0;0;0;NA;NA
"66173";2008-06-30;0,2;0;-1;0;NA;NA
"67173";2008-09-30;0,715;-1;0;0;NA;NA
"68166";2008-12-31;0,715;-1;-1;0;NA;NA
"69175";2009-03-31;0,715;0;0;0;NA;NA
"70196";2009-06-30;0,715;0;0;0;NA;NA
"71197";2009-09-30;0,715;0;1;0;NA;NA
"72181";2009-12-31;0,715;-2;-1;0;NA;NA
"73157";2010-03-31;0,715;-1;-1;0;NA;NA
"74161";2010-06-30;0,715;0;-1;0;NA;NA
"75157";2010-09-30;0,715;0;-1;0;NA;NA
"80190";2011-12-31;0,715;0;0;0;NA;NA
"83255";2012-09-30;0,715;0;-1;0;NA;NA
"84205";2012-12-31;0,715;-1;0;0;NA;NA
"87226";2013-09-30;0,715;0;1;0;NA;NA
"88232";2013-12-31;0,715;0;0;1;NA;NA
"89160";2014-03-31;0,715;0;0;0;NA;NA
"90152";2014-06-30;0,715;NA;0;0;NA;NA
"91196";2014-09-30;0,715;0;0;0;NA;NA
"76216";2010-12-31;1,284;0;-1;0;NA;NA
"79189";2011-09-30;1,284;0;0;0;NA;NA
"80191";2011-12-31;1,284;1;0;0;NA;NA
"81179";2012-03-31;1,284;0;1;0;NA;NA
"76217";2010-12-31;0,642;0;0;-1;NA;NA
"77199";2011-03-31;0,642;0;0;1;NA;NA
"78214";2011-06-30;0,642;0;0;0;NA;NA
"76218";2010-12-31;0,375;0;0;-1;NA;NA
"66174";2008-06-30;0,3;0;-1;0;NA;NA
"67174";2008-09-30;0,375;0;0;0;NA;NA
"68167";2008-12-31;0,375;0;0;0;NA;NA
"69176";2009-03-31;0,375;1;1;2;NA;NA
"70197";2009-06-30;0,375;1;1;-1;NA;NA
"73158";2010-03-31;0,375;0;0;0;NA;NA
"74162";2010-06-30;0,375;-1;-1;0;NA;NA
"75158";2010-09-30;0,375;0;0;0;NA;NA
"71198";2009-09-30;0,25;0;0;0;NA;NA
"72182";2009-12-31;0,25;0;0;0;NA;NA
"78215";2011-06-30;0,25;1;0;0;NA;NA
"72183";2009-12-31;0,715;1;0;0;NA;NA
"73159";2010-03-31;0,715;-1;0;0;NA;NA
"74163";2010-06-30;0,715;0;-1;0;NA;NA
"87227";2013-09-30;0,715;-1;-1;0;NA;NA
"88233";2013-12-31;0,715;1;1;0;NA;NA
"67175";2008-09-30;0,429;-1;-1;-1;NA;NA
"74164";2010-06-30;0,429;-1;0;0;NA;NA
"77200";2011-03-31;0,429;0;0;0;NA;NA
"76219";2010-12-31;0,75;1;1;0;NA;NA
"76220";2010-12-31;0,625;NA;-1;0;NA;NA
"80192";2011-12-31;0,625;0;1;1;NA;NA
"81180";2012-03-31;0,625;1;1;0;NA;NA
"84206";2012-12-31;0,625;0;-2;-1;NA;NA
"85176";2013-03-31;0,625;-1;-1;0;NA;NA
"88234";2013-12-31;0,625;-1;-1;0;NA;NA
"76221";2010-12-31;0,75;1;0;-1;NA;NA
"77201";2011-03-31;0,75;-2;-2;0;NA;NA
"78216";2011-06-30;0,75;2;2;1;NA;NA
"79190";2011-09-30;0,75;-1;0;0;NA;NA
"80193";2011-12-31;0,75;0;0;0;NA;NA
"83256";2012-09-30;0,75;1;0;-1;NA;NA
"84207";2012-12-31;0,75;NA;0;0;NA;NA
"85177";2013-03-31;0,75;0;0;-1;NA;NA
"76222";2010-12-31;0,625;1;1;0;NA;NA
"77202";2011-03-31;0,625;-1;0;0;NA;NA
"78217";2011-06-30;0,625;1;2;-1;NA;NA
"79191";2011-09-30;0,625;-1;0;0;NA;NA
"80194";2011-12-31;0,625;1;1;0;NA;NA
"81181";2012-03-31;0,625;0;1;0;NA;NA
"82166";2012-06-30;0,625;1;0;0;NA;NA
"83257";2012-09-30;0,625;0;0;0;NA;NA
"84208";2012-12-31;0,625;0;1;0;NA;NA
"85178";2013-03-31;0,625;0;1;0;NA;NA
"86199";2013-06-30;0,625;1;0;0;NA;NA
"89161";2014-03-31;0,625;NA;1;0;NA;NA
"76223";2010-12-31;0,75;0;1;1;NA;NA
"78218";2011-06-30;0,375;1;1;0;NA;NA
"79192";2011-09-30;0,375;1;1;0;NA;NA
"82167";2012-06-30;0,125;0;1;0;NA;NA
"83258";2012-09-30;0,125;1;0;0;NA;NA
"84209";2012-12-31;0,125;0;1;0;NA;NA
"85179";2013-03-31;0,125;0;1;0;NA;NA
"88235";2013-12-31;0,125;0;0;-1;NA;NA
"76224";2010-12-31;0,75;-1;1;0;NA;NA
"77203";2011-03-31;0,75;0;0;0;NA;NA
"78219";2011-06-30;0,75;0;0;0;NA;NA
"79193";2011-09-30;0,75;-1;-1;1;NA;NA
"80195";2011-12-31;0,75;-1;-1;0;NA;NA
"81182";2012-03-31;0,75;1;0;0;NA;NA
"82168";2012-06-30;0,75;0;0;0;NA;NA
"76225";2010-12-31;0,214;NA;0;0;NA;NA
"77204";2011-03-31;0,214;0;0;0;NA;NA
"78220";2011-06-30;0,214;-1;-1;0;NA;NA
"76226";2010-12-31;0,428;1;2;0;NA;NA
"83259";2012-09-30;0,428;NA;0;0;NA;NA
"83260";2012-09-30;1,498;-1;-1;-1;NA;NA
"84210";2012-12-31;1,498;-1;-1;0;NA;NA
"83261";2012-09-30;1;0;0;0;NA;NA
"83262";2012-09-30;0,5;1;1;2;NA;NA
"84211";2012-12-31;0,5;-2;-1;-1;NA;NA
"87228";2013-09-30;0,5;-1;0;0;NA;NA
"88236";2013-12-31;0,5;0;0;0;NA;NA
"83263";2012-09-30;1,125;-1;0;-1;NA;NA
"46211";2003-06-30;0,51;-2;-1;0;NA;NA
"53171";2005-03-31;0,45;0;0;0;NA;NA
"54145";2005-06-30;0,45;-1;-1;0;NA;NA
"62156";2007-06-30;0,45;-2;-1;0;NA;NA
"46212";2003-06-30;1;-2;-1;0;NA;NA
"47195";2003-09-30;1;-2;-2;0;NA;NA
"49173";2004-03-31;1;-1;-1;0;NA;NA
"50180";2004-06-30;1;-1;-1;1;NA;NA
"46213";2003-06-30;1,5;1;0;0;NA;NA
"47196";2003-09-30;1,5;-2;-2;0;NA;NA
"48183";2003-12-31;1,5;0;0;0;NA;NA
"49174";2004-03-31;1,5;0;0;0;NA;NA
"58164";2006-06-30;0,45;0;-1;0;NA;NA
"58165";2006-06-30;0,3;-1;NA;NA;NA;NA
"59183";2006-09-30;0,3;NA;-1;0;NA;NA
"63165";2007-09-30;0,3;-2;-2;-1;NA;NA
"66175";2008-06-30;1,05;-2;-2;0;NA;NA
"67176";2008-09-30;1,498;-1;-1;0;NA;NA
"57159";2006-03-31;0,6;NA;0;0;NA;NA
"58166";2006-06-30;0,6;0;0;0;NA;NA
"61167";2007-03-31;0,6;-2;-2;0;NA;NA
"66176";2008-06-30;0,6;0;0;0;NA;NA
"67177";2008-09-30;1,144;-1;-1;0;NA;NA
"83264";2012-09-30;1,144;NA;0;0;NA;NA
"86200";2013-06-30;1,144;0;0;0;NA;NA
"59184";2006-09-30;0,7;0;0;0;NA;NA
"60184";2006-12-31;0,7;NA;1;1;NA;NA
"68168";2008-12-31;1,001;0;0;0;NA;NA
"73160";2010-03-31;1,001;-2;-2;-1;NA;NA
"60185";2006-12-31;0,8;-2;-1;-1;NA;NA
"61168";2007-03-31;0,8;1;1;0;NA;NA
"62157";2007-06-30;0,8;0;0;1;NA;NA
"63166";2007-09-30;0,8;-2;-2;-1;NA;NA
"65149";2008-03-31;0,8;0;0;1;NA;NA
"66177";2008-06-30;0,8;0;-2;-1;NA;NA
"67178";2008-09-30;1,125;0;0;0;NA;NA
"68169";2008-12-31;1,125;2;2;2;NA;NA
"69177";2009-03-31;1,125;0;0;0;NA;NA
"70198";2009-06-30;1,125;0;0;0;NA;NA
"71199";2009-09-30;1,125;0;0;2;NA;NA
"72184";2009-12-31;1,125;0;0;-2;NA;NA
"73161";2010-03-31;1,125;NA;-2;-2;NA;NA
"74165";2010-06-30;1,125;0;0;0;NA;NA
"75159";2010-09-30;1,125;-2;-2;-1;NA;NA
"76227";2010-12-31;1,125;-1;1;0;NA;NA
"77205";2011-03-31;1,125;-2;0;0;NA;NA
"78221";2011-06-30;1,125;0;-2;0;NA;NA
"79194";2011-09-30;1,125;0;0;0;NA;NA
"80196";2011-12-31;1,125;0;0;0;NA;NA
"86201";2013-06-30;1,125;0;0;0;NA;NA
"87229";2013-09-30;1,125;NA;0;-2;NA;NA
"88237";2013-12-31;1,125;NA;-1;0;NA;NA
"57160";2006-03-31;0,5;1;0;0;NA;NA
"58167";2006-06-30;0,5;-1;-1;0;NA;NA
"59185";2006-09-30;0,5;1;-1;0;NA;NA
"60186";2006-12-31;0,5;0;1;1;NA;NA
"61169";2007-03-31;0,5;0;0;0;NA;NA
"62158";2007-06-30;0,5;0;1;0;NA;NA
"63167";2007-09-30;0,5;0;1;-1;NA;NA
"64156";2007-12-31;0,5;0;0;0;NA;NA
"65150";2008-03-31;0,5;1;0;0;NA;NA
"58168";2006-06-30;0,3;1;1;0;NA;NA
"81183";2012-03-31;0,642;-1;-1;0;NA;NA
"85180";2013-03-31;0,642;-1;-1;-1;NA;NA
"86202";2013-06-30;0,642;-1;1;0;NA;NA
"57161";2006-03-31;0,5;0;0;1;NA;NA
"58169";2006-06-30;0,5;-1;-2;0;NA;NA
"59186";2006-09-30;0,5;-1;-1;-1;NA;NA
"60187";2006-12-31;0,5;-1;-1;0;NA;NA
"65151";2008-03-31;0,5;0;0;-1;NA;NA
"2209";1992-06-30;0,7;-1;1;NA;NA;NA
"5401";1993-03-31;0,7;1;1;NA;NA;NA
"30191";1999-06-30;1,162;0;0;NA;NA;NA
"39203";2001-09-30;1,19;0;0;0;NA;NA
"1073";1994-06-30;0,7;1;1;NA;NA;NA
"1179";1994-09-30;0,7;0;0;NA;NA;NA
"1565";1995-09-30;0,7;0;1;NA;NA;NA
"1671";1995-12-31;0,7;1;1;NA;NA;NA
"1767";1996-03-31;0,7;1;1;NA;NA;NA
"1853";1996-06-30;0,7;0;0;NA;NA;NA
"2565";1998-03-31;0,7;0;0;NA;NA;NA
"2656";1998-06-30;0,7;0;1;NA;NA;NA
"2751";1998-09-30;0,83;0;-1;NA;NA;NA
"2860";1998-12-31;0,83;0;0;NA;NA;NA
"29141";1999-03-31;0,83;-1;NA;NA;NA;NA
"30192";1999-06-30;0,83;0;1;NA;NA;NA
"31227";1999-09-30;0,996;2;2;NA;NA;NA
"32202";1999-12-31;0,996;1;1;NA;NA;NA
"33213";2000-03-31;0,996;0;0;NA;NA;NA
"34178";2000-06-30;0,996;-1;-2;NA;NA;NA
"5402";1993-03-31;0,6;1;0;NA;NA;NA
"1180";1994-09-30;0,6;1;1;NA;NA;NA
"1280";1994-12-31;0,6;0;0;NA;NA;NA
"1366";1995-03-31;0,6;0;0;NA;NA;NA
"1451";1995-06-30;0,6;-1;0;NA;NA;NA
"21113";1997-03-31;0,6;-2;-1;NA;NA;NA
"2276";1997-06-30;0,6;0;0;NA;NA;NA
"2370";1997-09-30;0,6;0;2;NA;NA;NA
"2472";1997-12-31;0,6;1;2;NA;NA;NA
"2566";1998-03-31;0,6;-1;0;NA;NA;NA
"2657";1998-06-30;0,6;0;0;NA;NA;NA
"2752";1998-09-30;0,996;0;0;NA;NA;NA
"2861";1998-12-31;0,996;0;0;NA;NA;NA
"29142";1999-03-31;0,996;0;0;NA;NA;NA
"30193";1999-06-30;0,996;0;0;NA;NA;NA
"31228";1999-09-30;1,328;0;0;NA;NA;NA
"32203";1999-12-31;1,328;1;1;NA;NA;NA
"33214";2000-03-31;1,328;0;0;NA;NA;NA
"34179";2000-06-30;1,328;0;NA;NA;NA;NA
"35183";2000-09-30;1,328;-1;-2;NA;NA;NA
"40184";2001-12-31;1,36;-1;-1;0;NA;NA
"2277";1992-06-30;0,9;0;-2;NA;NA;NA
"5403";1993-03-31;0,9;0;1;NA;NA;NA
"8409";1993-12-31;0,9;1;0;NA;NA;NA
"9102";1994-03-31;0,9;-1;0;NA;NA;NA
"1074";1994-06-30;0,9;-2;-1;NA;NA;NA
"1181";1994-09-30;0,9;1;2;NA;NA;NA
"1281";1994-12-31;0,9;0;1;NA;NA;NA
"1367";1995-03-31;0,9;-1;-1;NA;NA;NA
"1954";1996-09-30;0,9;-1;-1;NA;NA;NA
"2076";1996-12-31;0,9;0;0;NA;NA;NA
"21114";1997-03-31;0,9;0;0;NA;NA;NA
"37205";2001-03-31;0,9;0;-1;NA;NA;NA
"38187";2001-06-30;0,9;-1;-1;1;NA;NA
"9103";1994-03-31;0,1;0;0;NA;NA;NA
"1075";1994-06-30;0,1;0;0;NA;NA;NA
"1182";1994-09-30;0,1;0;0;NA;NA;NA
"1282";1994-12-31;0,1;0;-1;NA;NA;NA
"1566";1995-09-30;0,1;2;2;NA;NA;NA
"1854";1996-06-30;0,1;0;NA;NA;NA;NA
"34180";2000-06-30;0,1;0;0;NA;NA;NA
"35184";2000-09-30;0,1;0;0;NA;NA;NA
"43184";2002-09-30;0,1;NA;0;0;NA;NA
"2278";1992-06-30;0,9;0;-1;NA;NA;NA
"1076";1994-06-30;0,9;1;1;NA;NA;NA
"1183";1994-09-30;0,9;0;0;NA;NA;NA
"1452";1995-06-30;0,9;-1;0;NA;NA;NA
"36200";2000-12-31;0,24;1;0;NA;NA;NA
"37206";2001-03-31;0,24;0;-1;NA;NA;NA
"38188";2001-06-30;0,24;0;0;0;NA;NA
"42193";2002-06-30;0,8;1;0;1;NA;NA
"1283";1994-12-31;0,5;0;0;NA;NA;NA
"1567";1995-09-30;0,5;0;1;NA;NA;NA
"1855";1996-06-30;0,5;0;-1;NA;NA;NA
"1955";1996-09-30;0,5;1;1;NA;NA;NA
"40185";2001-12-31;1,4;0;0;0;NA;NA
"48184";2003-12-31;1,4;0;0;1;NA;NA
"2279";1992-06-30;0,6;-1;NA;NA;NA;NA
"5404";1993-03-31;0,6;0;NA;NA;NA;NA
"8500";1993-12-31;0,6;0;0;NA;NA;NA
"1184";1994-09-30;0,6;-1;0;NA;NA;NA
"1568";1995-09-30;0,6;0;NA;NA;NA;NA
"2280";1997-06-30;0,6;0;0;NA;NA;NA
"31229";1999-09-30;0,3;-1;NA;NA;NA;NA
"34181";2000-06-30;0,3;0;NA;NA;NA;NA
"35185";2000-09-30;0,3;-2;NA;NA;NA;NA
"36201";2000-12-31;0,3;0;0;NA;NA;NA
"37207";2001-03-31;0,3;0;NA;NA;NA;NA
"38189";2001-06-30;0,3;0;-1;0;NA;NA
"39204";2001-09-30;0,3;-1;0;0;NA;NA
"40186";2001-12-31;0,3;0;0;0;NA;NA
"41185";2002-03-31;0,3;0;0;0;NA;NA
"42194";2002-06-30;0,3;0;0;0;NA;NA
"46214";2003-06-30;0,3;-1;0;-1;NA;NA
"68170";2008-12-31;0,715;0;0;0;NA;NA
"69178";2009-03-31;0,715;0;0;2;NA;NA
"70199";2009-06-30;0,715;-1;-1;-1;NA;NA
"71200";2009-09-30;0,715;0;-1;-1;NA;NA
"72185";2009-12-31;0,715;0;0;2;NA;NA
"73162";2010-03-31;0,715;1;0;1;NA;NA
"74166";2010-06-30;0,715;-1;0;1;NA;NA
"75160";2010-09-30;0,715;2;2;-1;NA;NA
"76228";2010-12-31;0,715;-2;-2;0;NA;NA
"77206";2011-03-31;0,715;2;0;0;NA;NA
"78222";2011-06-30;0,715;-2;-2;0;NA;NA
"81184";2012-03-31;0,715;0;-2;0;NA;NA
"82169";2012-06-30;0,715;-1;0;0;NA;NA
"83265";2012-09-30;0,715;1;1;2;NA;NA
"8501";1993-12-31;0,5;0;0;NA;NA;NA
"9104";1994-03-31;0,5;1;0;NA;NA;NA
"1077";1994-06-30;0,5;0;0;NA;NA;NA
"1185";1994-09-30;0,5;1;0;NA;NA;NA
"1284";1994-12-31;0,5;-1;-1;NA;NA;NA
"1368";1995-03-31;0,5;0;0;NA;NA;NA
"1453";1995-06-30;0,5;0;0;NA;NA;NA
"1569";1995-09-30;0,5;0;0;NA;NA;NA
"1856";1996-06-30;0,5;1;1;NA;NA;NA
"1956";1996-09-30;0,5;-1;0;NA;NA;NA
"2077";1996-12-31;0,5;0;-1;NA;NA;NA
"21115";1997-03-31;0,5;1;1;NA;NA;NA
"2473";1997-12-31;0,5;-1;-1;NA;NA;NA
"2862";1998-12-31;0,15;0;0;NA;NA;NA
"29143";1999-03-31;0,12;0;0;NA;NA;NA
"30194";1999-06-30;0,12;0;0;NA;NA;NA
"31230";1999-09-30;0,15;-1;0;NA;NA;NA
"2281";1992-06-30;0,2;0;0;NA;NA;NA
"5405";1993-03-31;0,2;0;0;NA;NA;NA
"8502";1993-12-31;0,2;1;1;NA;NA;NA
"9105";1994-03-31;0,2;1;1;NA;NA;NA
"1078";1994-06-30;0,2;0;0;NA;NA;NA
"1186";1994-09-30;0,2;0;0;NA;NA;NA
"1285";1994-12-31;0,2;0;0;NA;NA;NA
"1369";1995-03-31;0,2;0;0;NA;NA;NA
"1672";1995-12-31;0,2;0;0;NA;NA;NA
"1768";1996-03-31;0,2;-1;-1;NA;NA;NA
"1857";1996-06-30;0,2;0;0;NA;NA;NA
"1957";1996-09-30;0,2;0;0;NA;NA;NA
"2078";1996-12-31;0,2;1;1;NA;NA;NA
"21116";1997-03-31;0,2;0;0;NA;NA;NA
"2474";1997-12-31;0,2;0;0;NA;NA;NA
"2567";1998-03-31;0,2;-1;0;NA;NA;NA
"2658";1998-06-30;0,2;1;0;NA;NA;NA
"2753";1998-09-30;0,06;1;0;NA;NA;NA
"2863";1998-12-31;0,06;-1;0;NA;NA;NA
"29144";1999-03-31;0,06;0;0;NA;NA;NA
"30195";1999-06-30;0,06;1;1;NA;NA;NA
"33215";2000-03-31;0,06;0;0;NA;NA;NA
"34182";2000-06-30;0,06;0;0;NA;NA;NA
"35186";2000-09-30;0,06;-1;-1;NA;NA;NA
"38190";2001-06-30;0,06;0;0;0;NA;NA
"42195";2002-06-30;0,06;0;0;0;NA;NA
"43185";2002-09-30;0,06;0;1;0;NA;NA
"44166";2002-12-31;0,06;0;-1;0;NA;NA
"45173";2003-03-31;0,06;0;0;0;NA;NA
"2282";1992-06-30;1,62;0;0;NA;NA;NA
"5406";1993-03-31;1,62;1;1;NA;NA;NA
"9106";1994-03-31;1,62;2;2;NA;NA;NA
"29145";1999-03-31;1,5;0;-1;NA;NA;NA
"30196";1999-06-30;1,5;0;0;NA;NA;NA
"31231";1999-09-30;1,5;1;0;NA;NA;NA
"32204";1999-12-31;1,5;0;-1;NA;NA;NA
"33216";2000-03-31;1,5;-1;-1;NA;NA;NA
"34183";2000-06-30;1,5;0;0;NA;NA;NA
"35187";2000-09-30;1,5;1;1;NA;NA;NA
"36202";2000-12-31;1,5;0;-1;NA;NA;NA
"39205";2001-09-30;1,5;-1;-1;0;NA;NA
"40187";2001-12-31;1,5;-1;-1;0;NA;NA
"41186";2002-03-31;1,5;0;0;0;NA;NA
"42196";2002-06-30;1,5;0;-1;0;NA;NA
"43186";2002-09-30;1,5;1;1;0;NA;NA
"44167";2002-12-31;1,5;0;0;0;NA;NA
"48185";2003-12-31;1,5;-1;-1;0;NA;NA
"49175";2004-03-31;1,5;2;2;0;NA;NA
"50181";2004-06-30;1,5;0;0;0;NA;NA
"8503";1993-12-31;0,54;0;0;NA;NA;NA
"9107";1994-03-31;0,54;1;1;NA;NA;NA
"1079";1994-06-30;0,54;2;2;NA;NA;NA
"1370";1995-03-31;0,54;0;0;NA;NA;NA
"1454";1995-06-30;0,54;1;0;NA;NA;NA
"1570";1995-09-30;0,54;0;0;NA;NA;NA
"1673";1995-12-31;0,54;0;-1;NA;NA;NA
"1769";1996-03-31;0,54;0;0;NA;NA;NA
"1858";1996-06-30;0,54;0;1;NA;NA;NA
"1958";1996-09-30;0,54;0;-1;NA;NA;NA
"2283";1997-06-30;0,54;0;1;NA;NA;NA
"2371";1997-09-30;0,54;0;0;NA;NA;NA
"2475";1997-12-31;0,54;-1;1;NA;NA;NA
"2568";1998-03-31;0,54;-1;-1;NA;NA;NA
"30197";1999-06-30;0,5;1;1;NA;NA;NA
"31232";1999-09-30;0,5;-1;-1;NA;NA;NA
"32205";1999-12-31;0,5;0;-1;NA;NA;NA
"35188";2000-09-30;0,5;0;0;NA;NA;NA
"36203";2000-12-31;0,5;0;0;NA;NA;NA
"37208";2001-03-31;0,5;0;0;NA;NA;NA
"38191";2001-06-30;0,5;0;0;0;NA;NA
"39206";2001-09-30;0,5;0;0;0;NA;NA
"40188";2001-12-31;0,5;0;0;0;NA;NA
"41187";2002-03-31;0,5;NA;2;0;NA;NA
"42197";2002-06-30;0,5;NA;0;1;NA;NA
"43187";2002-09-30;0,5;NA;0;0;NA;NA
"44168";2002-12-31;0,5;0;0;0;NA;NA
"45174";2003-03-31;0,5;0;0;0;NA;NA
"46215";2003-06-30;0,5;NA;0;0;NA;NA
"47197";2003-09-30;0,5;NA;0;-1;NA;NA
"50182";2004-06-30;0,5;1;0;0;NA;NA
"53172";2005-03-31;0,2;NA;1;1;NA;NA
"54146";2005-06-30;0,2;NA;1;1;NA;NA
"57162";2006-03-31;0,2;0;0;0;NA;NA
"58170";2006-06-30;0,2;1;1;-1;NA;NA
"59187";2006-09-30;0,2;1;1;0;NA;NA
"60188";2006-12-31;0,2;0;0;0;NA;NA
"61170";2007-03-31;0,2;0;1;0;NA;NA
"62159";2007-06-30;0,2;1;0;0;NA;NA
"63168";2007-09-30;0,2;0;0;0;NA;NA
"64157";2007-12-31;0,2;-1;-1;0;NA;NA
"65152";2008-03-31;0,2;1;1;0;NA;NA
"66178";2008-06-30;0,2;0;0;0;NA;NA
"67179";2008-09-30;1;1;1;1;NA;NA
"70200";2009-06-30;1;0;0;0;NA;NA
"71201";2009-09-30;1;NA;0;0;NA;NA
"72186";2009-12-31;1;0;0;0;NA;NA
"73163";2010-03-31;1;0;0;0;NA;NA
"40189";2001-12-31;1,5;2;2;0;NA;NA
"48186";2003-12-31;1,5;-1;0;0;NA;NA
"49176";2004-03-31;1,5;-1;0;0;NA;NA
"52168";2004-12-31;1,5;-1;0;1;NA;NA
"53173";2005-03-31;0,6;0;1;0;NA;NA
"1286";1994-12-31;0,81;-1;-2;NA;NA;NA
"1371";1995-03-31;0,81;2;0;NA;NA;NA
"1455";1995-06-30;0,81;0;0;NA;NA;NA
"1571";1995-09-30;0,81;-2;-2;NA;NA;NA
"1674";1995-12-31;0,81;0;0;NA;NA;NA
"1770";1996-03-31;0,81;0;1;NA;NA;NA
"1859";1996-06-30;0,81;0;0;NA;NA;NA
"1959";1996-09-30;0,81;0;0;NA;NA;NA
"2569";1998-03-31;0,81;0;-1;NA;NA;NA
"2659";1998-06-30;0,81;1;-2;NA;NA;NA
"2754";1998-09-30;1;1;1;NA;NA;NA
"2864";1998-12-31;1;2;0;NA;NA;NA
"29146";1999-03-31;1;0;2;NA;NA;NA
"30198";1999-06-30;1;0;-1;NA;NA;NA
"31233";1999-09-30;1,25;2;2;NA;NA;NA
"32206";1999-12-31;1,25;0;NA;NA;NA;NA
"35189";2000-09-30;1,25;-1;0;NA;NA;NA
"36204";2000-12-31;1,25;-1;-1;NA;NA;NA
"2284";1992-06-30;0,12;-2;0;NA;NA;NA
"5407";1993-03-31;0,12;-1;-1;NA;NA;NA
"8504";1993-12-31;0,12;0;-1;NA;NA;NA
"9108";1994-03-31;0,12;0;1;NA;NA;NA
"1080";1994-06-30;0,12;-1;0;NA;NA;NA
"1187";1994-09-30;0,12;1;NA;NA;NA;NA
"1287";1994-12-31;0,12;0;NA;NA;NA;NA
"1372";1995-03-31;0,12;-1;0;NA;NA;NA
"1456";1995-06-30;0,12;-1;0;NA;NA;NA
"1572";1995-09-30;0,12;-1;NA;NA;NA;NA
"1675";1995-12-31;0,12;1;0;NA;NA;NA
"1771";1996-03-31;0,12;-1;0;NA;NA;NA
"2079";1996-12-31;0,12;1;NA;NA;NA;NA
"21117";1997-03-31;0,12;-1;0;NA;NA;NA
"2285";1997-06-30;0,12;-1;0;NA;NA;NA
"2372";1997-09-30;0,12;-1;0;NA;NA;NA
"31234";1999-09-30;0,15;0;0;NA;NA;NA
"32207";1999-12-31;0,15;0;0;NA;NA;NA
