Streek,Idnr,Sektor,Gewig,Faktor,OpnameQ,Dag,Q3A,Q3P,Q4A,Q4P,Q9,Q4AX,Q5A,Q6AX,Q6P,Q7AX,Q7P,Q2A,Q1,Q2P
6,50144,2120,1,0.10000,1993Q4,10,2,2,2,2,2,2,2,1,1,1,1,2,1,2
4,91016,2120,2,0.20000,1993Q4,10,2,3,3,3,2,3,3,1,1,1,2,2,2,3
6,50183,2120,3,0.30000,1993Q4,11,1,1,1,1,3,1,3,1,2,1,2,1,1,1
5,50135,2120,4,0.40000,1993Q4,11,3,2,3,2,2,3,2,1,2,1,2,3,1,3
6,50148,2120,6,0.60000,1993Q4,12,3,3,3,3,1,1,1,1,1,1,2,3,2,3
7,50157,2120,6,0.60000,1993Q4,12,1,1,1,1,2,1,2,1,3,1,3,1,1,1
6,50140,2120,9,0.90000,1993Q4,12,1,1,1,1,1,2,2,1,2,1,2,1,2,2
6,50200,2120,5,0.50000,1993Q4,15,1,1,2,1,2,2,2,2,,1,3,1,1,1
5,50217,2120,5,0.50000,1993Q4,15,1,1,,,1,2,2,1,1,1,1,1,2,1
5,50168,2120,3,0.30000,1993Q4,15,2,2,2,2,1,2,3,1,2,1,2,2,2,2
5,50203,2120,7,0.70000,1993Q4,15,3,3,3,3,1,3,3,1,3,1,2,3,2,3
1,50261,2130,6,0.60000,1993Q4,8,1,1,2,1,2,2,2,1,2,1,2,2,1,1
1,50291,2130,6,0.60000,1993Q4,9,1,1,1,1,2,3,2,1,1,1,1,1,1,1
1,50228,2130,9,0.90000,1993Q4,9,1,1,,,2,1,2,1,1,1,1,2,1,1
4,50274,2130,4,0.40000,1993Q4,9,3,3,3,3,2,2,2,1,1,1,2,3,2,3
6,50271,2130,3,0.30000,1993Q4,10,3,3,3,3,1,2,2,1,1,1,1,3,2,3
6,50280,2130,9,0.90000,1993Q4,10,1,1,,,2,2,2,1,2,1,2,2,1,1
6,50259,2130,8,0.80000,1993Q4,10,2,1,2,1,2,2,3,1,1,1,1,1,1,1
1,50221,2130,3,0.30000,1993Q4,11,3,,,,1,2,2,1,2,1,2,3,2,3
2,50248,2130,5,0.50000,1993Q4,11,2,3,2,3,2,3,2,1,3,1,3,3,2,3
4,50234,2130,6,0.60000,1993Q4,15,1,1,2,2,1,2,3,1,3,1,3,1,1,1
2,50289,2130,5,0.50000,1993Q4,15,1,2,,,2,2,1,1,2,1,2,1,1,2
5,50252,2130,8,0.80000,1993Q4,15,2,1,2,1,2,2,2,1,2,1,2,3,2,3
8,50282,2130,2,0.20000,1993Q4,16,2,2,2,2,2,2,2,2,,2,,2,1,2
1,50307,2140,6,0.60000,1993Q4,8,2,1,2,1,2,2,3,1,3,1,3,2,2,1
1,50332,2140,3,0.30000,1993Q4,8,2,2,2,2,3,2,2,1,1,1,1,3,2,3
7,31060,2140,4,0.40000,1993Q4,9,3,2,3,3,2,3,2,1,1,2,,3,2,2
7,91003,2140,6,0.60000,1993Q4,10,2,2,3,2,1,2,2,1,2,1,2,3,2,3
6,50325,2140,6,0.60000,1993Q4,10,2,2,3,3,1,2,2,1,3,1,3,2,1,3
6,50321,2140,2,0.20000,1993Q4,12,3,3,,,1,2,2,1,3,1,3,3,2,3
1,50302,2140,5,0.50000,1993Q4,15,1,1,1,1,2,2,1,1,2,1,2,2,1,2
2,50295,2140,3,0.30000,1993Q4,15,2,3,,,1,2,2,1,3,1,3,3,2,3
2,50304,2140,2,0.20000,1993Q4,16,2,2,2,2,2,2,1,1,1,1,1,3,1,3
1,50397,2210,4,0.40000,1993Q4,5,3,3,3,3,1,2,2,1,2,1,2,3,2,3
2,50378,2210,3,0.30000,1993Q4,5,1,2,2,2,2,2,2,1,3,1,3,2,1,2
1,50369,2210,6,0.60000,1993Q4,8,,2,,3,1,2,2,1,2,1,3,2,2,2
1,50359,2210,3,0.30000,1993Q4,8,3,2,,,3,3,2,1,3,1,3,3,2,3
6,50339,2210,1,0.10000,1993Q4,10,3,3,3,3,3,2,3,1,1,1,1,3,2,3
8,90978,2210,1,0.10000,1993Q4,10,3,3,2,3,2,2,2,1,1,1,2,3,2,2
6,50407,2210,5,0.50000,1993Q4,10,2,2,2,2,1,2,1,1,3,1,2,1,2,2
8,31102,2210,4,0.40000,1993Q4,10,1,1,1,1,2,1,2,1,2,1,2,1,2,2
7,90972,2210,1,0.10000,1993Q4,10,3,3,,,1,1,3,1,1,1,1,3,2,3
5,50375,2210,5,0.50000,1993Q4,10,,,1,1,1,2,2,2,2,2,2,1,1,1
1,50361,2210,2,0.20000,1993Q4,11,3,3,3,3,2,3,3,1,2,1,3,3,2,3
2,50360,2210,5,0.50000,1993Q4,11,1,3,1,3,1,3,3,1,3,1,3,2,2,2
5,50404,2210,3,0.30000,1993Q4,11,1,1,1,1,2,2,3,1,1,1,1,1,2,1
2,50351,2210,3,0.30000,1993Q4,11,1,1,1,1,1,2,2,1,3,1,3,2,2,2
6,90998,2210,1,0.10000,1993Q4,12,3,2,3,3,1,3,2,1,1,2,,3,2,2
6,50399,2210,4,0.40000,1993Q4,12,1,2,2,3,1,2,2,2,,2,,2,2,2
5,50355,2210,1,0.10000,1993Q4,12,3,3,3,3,3,3,2,1,,1,2,3,2,3
6,50346,2210,4,0.40000,1993Q4,12,3,3,3,3,1,3,2,2,,2,,3,2,3
5,50353,2210,5,0.50000,1993Q4,15,2,2,2,2,2,3,2,1,3,1,3,2,2,2
7,90991,2210,4,0.40000,1993Q4,15,3,3,3,3,3,2,3,1,1,1,1,3,2,3
5,50398,2210,3,0.30000,1993Q4,15,1,2,,,2,2,2,1,1,1,1,1,1,2
6,50340,2210,3,0.30000,1993Q4,15,3,3,3,3,3,3,3,1,1,2,,3,2,3
2,50480,2220,6,1.62000,1993Q4,8,3,2,2,2,2,2,2,2,,2,,2,2,2
1,50460,2220,2,0.54000,1993Q4,8,1,1,1,1,2,2,1,1,2,1,2,1,1,1
4,50491,2220,7,1.89000,1993Q4,9,1,1,1,2,,2,2,2,,2,,2,1,3
6,50499,2220,9,2.43000,1993Q4,10,3,3,3,3,2,2,2,1,3,1,3,3,2,3
6,50455,2220,4,1.08000,1993Q4,12,3,1,3,1,2,2,3,1,2,1,2,2,2,1
5,50448,2220,7,1.89000,1993Q4,15,1,2,2,2,1,2,3,1,1,1,1,2,2,2
6,50472,2220,3,0.81000,1993Q4,15,2,2,2,2,2,2,2,1,1,1,2,2,1,2
5,50501,2220,7,1.89000,1993Q4,15,2,3,2,3,2,2,2,2,,2,,2,2,2
7,50481,2220,1,0.27000,1993Q4,15,3,3,3,3,2,3,2,1,3,1,3,3,2,3
5,50425,2220,4,1.08000,1993Q4,15,3,3,3,3,2,2,2,1,2,1,2,3,2,3
6,50469,2220,5,1.35000,1993Q4,15,1,1,,,1,2,2,,,2,,2,1,2
5,50487,2220,5,1.35000,1993Q4,16,2,2,3,,2,3,2,1,1,1,1,3,1,2
1,50521,2230,6,0.18000,1993Q4,4,2,,2,,2,3,3,2,,2,,1,2,2
1,50534,2230,3,0.09000,1993Q4,4,2,2,2,2,2,2,3,1,2,2,,3,2,3
1,50514,2230,4,0.12000,1993Q4,5,1,2,2,2,2,2,3,1,3,1,3,2,2,3
4,50717,2230,4,0.12000,1993Q4,12,1,1,,2,2,3,1,1,3,1,2,1,1,1
6,50530,2230,6,0.18000,1993Q4,12,,,,,1,2,3,1,2,1,1,1,1,1
1,50582,2240,3,0.09000,1993Q4,8,2,1,,,2,2,1,1,2,1,2,2,1,1
7,50563,2240,4,0.12000,1993Q4,8,3,3,3,3,2,2,3,1,2,1,3,3,2,3
8,50574,2240,6,0.18000,1993Q4,9,3,3,3,3,2,2,2,1,2,1,2,3,1,3
4,50562,2240,6,0.18000,1993Q4,9,1,1,1,1,2,1,1,1,2,1,2,3,2,2
6,50556,2240,1,0.03000,1993Q4,10,3,2,3,2,2,2,2,1,2,1,3,2,2,2
6,50564,2240,5,0.15000,1993Q4,11,1,1,1,1,1,2,2,2,,1,2,2,1,1
5,50580,2240,8,0.24000,1993Q4,15,1,1,1,1,2,2,2,1,1,1,1,2,1,2
2,50578,2240,7,0.21000,1993Q4,15,2,1,3,1,1,2,2,1,3,1,3,3,2,3
5,50566,2240,4,0.12000,1993Q4,15,2,3,2,3,2,2,3,1,3,1,3,3,2,3
5,50570,2240,5,0.15000,1993Q4,16,3,3,3,3,1,3,2,1,2,1,2,3,2,3
1,50592,2250,2,0.10000,1993Q4,8,3,3,,,1,3,2,1,2,1,2,3,2,2
6,50585,2250,3,0.15000,1993Q4,10,1,1,,,2,2,2,1,2,1,2,1,2,1
7,30606,2260,7,0.35000,1993Q4,11,3,2,3,2,1,3,3,2,,2,,2,2,3
1,50658,2270,6,0.42000,1993Q4,4,2,3,2,3,2,2,2,1,1,1,1,3,2,3
1,50683,2270,8,0.56000,1993Q4,5,2,2,3,2,2,3,1,1,3,1,3,2,2,2
2,50632,2270,3,0.21000,1993Q4,8,3,3,2,,3,2,2,1,2,1,2,3,2,3
1,50662,2270,4,0.28000,1993Q4,9,1,1,1,1,1,2,3,1,3,2,,1,2,1
1,50688,2270,4,0.28000,1993Q4,9,1,2,1,,1,2,1,1,3,2,,2,1,2
8,50659,2270,4,0.28000,1993Q4,10,2,1,2,1,2,2,2,2,2,1,1,3,2,2
7,50684,2270,6,0.42000,1993Q4,10,2,2,2,2,2,2,2,1,3,1,3,2,2,2
6,50648,2270,5,0.35000,1993Q4,10,1,1,1,1,2,2,2,1,3,1,3,2,1,2
6,50642,2270,4,0.28000,1993Q4,10,1,1,1,1,3,2,1,1,3,1,3,1,1,1
4,50711,2270,3,0.21000,1993Q4,12,1,1,1,1,2,3,2,1,2,1,2,1,2,1
6,50637,2270,3,0.21000,1993Q4,12,1,1,,,2,2,3,1,2,1,2,2,2,2
1,50697,2270,3,0.21000,1993Q4,12,3,2,3,2,1,1,3,2,,2,,2,2,1
5,50649,2270,1,0.07000,1993Q4,12,3,3,3,3,2,2,3,1,3,1,3,3,2,1
6,50700,2270,5,0.35000,1993Q4,12,2,2,2,2,1,2,2,1,3,1,3,3,2,3
1,50622,2270,2,0.14000,1993Q4,15,3,3,2,3,2,1,2,1,2,1,1,3,2,2
6,50692,2270,3,0.21000,1993Q4,16,1,1,2,2,2,2,1,1,2,1,2,2,1,2
1,51059,3110,1,0.04000,1993Q4,4,3,2,2,3,1,2,2,1,2,1,2,3,2,2
1,51045,3110,1,0.04000,1993Q4,4,2,3,3,3,2,3,2,1,3,1,3,3,2,3
1,51025,3110,3,0.12000,1993Q4,4,3,3,3,3,2,3,3,2,,2,,3,2,3
2,51010,3110,3,0.12000,1993Q4,5,2,2,2,2,2,2,2,1,3,1,3,3,2,3
2,51017,3110,3,0.12000,1993Q4,8,1,1,1,1,2,2,2,1,3,1,3,1,1,1
1,51039,3110,2,0.08000,1993Q4,8,1,1,1,1,2,1,2,1,3,1,3,3,2,2
4,90982,3110,5,0.20000,1993Q4,8,1,1,1,1,2,2,3,1,2,1,2,1,1,1
4,51062,3110,3,0.12000,1993Q4,8,2,2,2,2,2,2,2,1,2,1,2,1,1,1
6,51034,3110,3,0.12000,1993Q4,8,3,3,3,3,1,1,3,1,2,1,2,3,2,2
2,51038,3110,2,0.08000,1993Q4,9,2,2,2,2,2,2,2,1,2,1,2,2,2,2
2,51012,3110,4,0.16000,1993Q4,9,3,3,,,1,3,2,2,2,2,2,3,2,3
6,51073,3110,1,0.04000,1993Q4,9,3,2,3,3,2,3,3,1,2,1,2,3,2,2
6,51008,3110,1,0.04000,1993Q4,9,2,2,2,2,1,,2,1,1,1,1,3,2,2
2,51001,3110,3,0.12000,1993Q4,10,2,2,3,3,2,1,2,1,3,2,3,3,2,1
5,51041,3110,3,0.12000,1993Q4,10,1,1,2,1,2,3,2,1,2,1,2,1,1,1
5,51048,3110,1,0.04000,1993Q4,10,,,2,2,2,2,2,2,2,2,2,1,1,1
5,51071,3110,1,0.04000,1993Q4,10,2,2,2,2,2,2,2,2,2,2,2,1,1,2
5,51060,3110,2,0.08000,1993Q4,11,1,2,3,3,1,3,2,1,3,1,2,2,2,1
6,51021,3110,9,0.36000,1993Q4,12,1,1,1,1,2,2,1,1,3,1,3,1,1,1
2,51061,3110,1,0.04000,1993Q4,12,2,1,2,1,2,,2,1,2,1,2,1,2,2
6,51002,3110,3,0.12000,1993Q4,12,2,3,2,3,1,3,3,1,3,2,,2,2,2
6,51020,3110,3,0.12000,1993Q4,12,1,3,3,3,2,2,3,2,,2,,3,2,2
2,51066,3110,3,0.12000,1993Q4,12,2,3,2,3,2,1,2,1,1,1,1,2,1,3
2,51069,3110,5,0.20000,1993Q4,12,2,2,,,2,2,2,1,2,1,2,3,2,2
7,51047,3110,3,0.12000,1993Q4,15,3,3,,,2,2,2,1,1,1,1,3,2,3
2,51007,3110,3,0.12000,1993Q4,15,2,2,2,2,2,1,3,2,,2,,2,2,2
1,51043,3110,1,0.04000,1993Q4,15,2,2,2,2,1,1,2,1,3,1,3,2,1,2
6,51037,3110,6,0.24000,1993Q4,16,2,1,,,1,2,2,1,2,1,2,3,1,2
5,51054,3110,1,0.04000,1993Q4,16,2,3,3,3,1,3,2,2,,1,2,3,2,3
1,51028,3110,1,0.04000,1993Q4,16,2,3,2,3,1,2,2,1,2,1,2,3,2,3
2,51097,3120,1,0.04000,1993Q4,8,1,2,,,1,2,2,1,1,1,1,1,2,1
1,51090,3120,2,0.08000,1993Q4,8,3,3,,,2,3,3,1,3,1,3,3,2,3
7,51085,3120,2,0.08000,1993Q4,9,3,3,,,2,1,3,1,3,1,3,3,2,3
1,51099,3120,8,0.32000,1993Q4,9,2,2,,,1,3,3,1,1,1,1,3,2,3
7,51113,3120,4,0.16000,1993Q4,10,1,1,2,2,1,1,2,1,3,1,3,1,2,1
5,51118,3120,3,0.12000,1993Q4,12,3,3,2,2,2,,2,1,1,1,1,2,2,2
5,51091,3120,5,0.20000,1993Q4,15,2,2,2,2,2,3,2,1,3,1,3,2,2,2
1,51084,3120,1,0.04000,1993Q4,16,3,2,3,3,3,3,2,1,2,1,2,2,2,2
2,91000,3120,1,0.04000,1993Q4,16,1,3,1,3,1,2,2,1,1,1,1,3,2,3
8,30858,3130,3,0.12000,1993Q4,5,2,3,,,1,3,3,2,,2,,2,2,2
6,51140,3130,2,0.08000,1993Q4,9,3,2,,,1,2,3,1,3,1,3,3,2,3
2,51177,3140,3,0.09000,1993Q4,4,2,2,2,2,2,3,2,1,3,1,3,3,2,3
7,90983,3140,9,0.27000,1993Q4,9,3,1,,,1,1,3,1,2,1,2,2,2,3
5,51152,3140,6,0.18000,1993Q4,9,3,3,3,3,2,2,3,1,3,1,3,3,1,3
6,51189,3140,3,0.09000,1993Q4,12,3,3,3,3,2,3,3,1,1,1,2,3,2,3
7,31239,3140,3,0.09000,1993Q4,12,3,3,3,3,3,1,3,2,2,2,,3,2,3
1,51178,3140,3,0.09000,1993Q4,15,3,2,3,2,1,2,1,1,3,1,3,3,2,3
5,51154,3140,3,0.09000,1993Q4,16,2,1,2,1,2,2,2,1,1,1,1,2,2,1
1,51212,3150,1,0.03000,1993Q4,8,1,1,1,1,2,3,3,1,3,1,3,1,2,1
1,51203,3150,2,0.06000,1993Q4,9,1,2,,,2,1,2,1,3,1,3,1,1,3
7,51208,3150,2,0.06000,1993Q4,10,3,3,3,3,1,2,2,1,3,1,3,3,2,2
5,51231,3150,1,0.03000,1993Q4,10,3,3,3,3,1,2,2,2,,2,,3,2,3
1,51235,3150,2,0.06000,1993Q4,12,3,3,3,3,1,2,2,2,,2,,3,2,2
5,51201,3150,3,0.09000,1993Q4,12,2,2,,,2,2,1,1,3,1,3,2,1,1
1,51249,3160,6,0.18000,1993Q4,4,1,1,1,1,1,2,1,1,1,1,1,2,2,2
4,51247,3160,1,0.03000,1993Q4,9,3,3,3,3,2,1,2,1,3,1,3,3,2,3
8,51238,3160,4,0.12000,1993Q4,9,2,2,3,3,1,2,3,1,3,2,,3,2,2
1,51252,3160,3,0.09000,1993Q4,9,2,3,2,2,1,2,3,1,2,1,3,3,2,3
2,51251,3160,1,0.03000,1993Q4,10,2,2,2,2,2,2,2,1,2,1,2,2,1,2
1,51244,3160,5,0.15000,1993Q4,11,3,,2,3,1,2,2,2,,2,,3,1,3
5,51242,3160,1,0.03000,1993Q4,12,1,1,1,2,2,2,2,1,1,1,1,1,2,1
5,51237,3160,2,0.06000,1993Q4,16,3,3,3,3,3,2,2,1,1,1,1,3,2,3
1,51272,3170,4,0.16000,1993Q4,4,1,1,1,1,1,1,2,1,2,1,2,1,1,1
6,51302,3170,1,0.04000,1993Q4,8,2,2,2,2,1,1,2,1,2,1,1,2,1,2
1,51298,3170,3,0.12000,1993Q4,9,3,2,3,3,1,1,2,1,3,1,3,3,2,3
1,51265,3170,3,0.12000,1993Q4,9,2,1,2,2,1,2,1,1,1,2,,3,2,1
5,51277,3170,4,0.16000,1993Q4,10,3,,,,2,2,3,1,1,1,2,3,2,3
6,51262,3170,1,0.04000,1993Q4,12,,,,,1,2,3,1,2,1,2,3,2,2
2,51352,3210,3,0.18000,1993Q4,9,2,3,2,3,2,2,3,1,2,2,,2,2,2
4,51349,3210,4,0.24000,1993Q4,9,1,1,1,1,2,1,1,1,1,1,1,2,2,1
1,61306,3210,1,0.06000,1993Q4,9,2,2,2,2,2,2,2,1,2,1,2,2,2,2
5,51356,3210,1,0.06000,1993Q4,10,2,3,2,3,2,2,2,1,2,1,3,2,2,3
4,51355,3210,1,0.06000,1993Q4,10,2,2,2,2,2,2,2,1,2,1,2,2,2,2
6,51317,3210,2,0.12000,1993Q4,12,3,3,3,3,1,2,2,1,1,1,1,3,1,3
7,51350,3210,8,0.48000,1993Q4,12,3,3,3,3,2,3,3,2,,2,,3,2,3
2,51333,3210,3,0.18000,1993Q4,15,3,3,3,3,2,3,3,2,,1,2,3,2,3
1,51508,3220,2,0.16000,1993Q4,4,1,1,,,2,1,3,1,3,1,3,2,2,2
1,51439,3220,1,0.08000,1993Q4,4,3,3,2,3,1,2,2,1,3,1,3,3,2,3
2,51489,3220,3,0.24000,1993Q4,4,3,3,2,3,1,3,2,1,2,1,2,3,2,2
2,51500,3220,2,0.16000,1993Q4,4,3,3,3,3,2,3,3,1,1,1,1,3,2,3
7,51400,3220,2,0.16000,1993Q4,5,3,3,2,3,2,2,2,1,2,1,2,3,2,3
2,51495,3220,3,0.24000,1993Q4,5,2,2,3,2,1,3,2,1,3,1,3,3,2,3
8,51451,3220,2,0.16000,1993Q4,5,3,3,2,3,2,2,2,1,2,1,2,3,1,3
2,51395,3220,3,0.24000,1993Q4,8,3,3,3,3,1,3,2,1,3,1,3,3,2,3
2,51494,3220,1,0.08000,1993Q4,8,3,3,3,3,1,2,2,1,3,1,3,3,2,3
2,51492,3220,2,0.16000,1993Q4,9,2,2,,,1,2,2,1,2,2,,2,2,2
2,51476,3220,2,0.16000,1993Q4,9,2,1,2,1,2,2,2,1,2,1,2,2,2,1
2,51417,3220,3,0.24000,1993Q4,9,3,3,3,3,2,1,3,2,,1,2,3,2,3
6,51516,3220,3,0.24000,1993Q4,9,3,3,3,3,1,3,2,1,2,1,2,2,2,3
7,51484,3220,1,0.08000,1993Q4,9,3,3,,,2,2,2,1,1,1,1,3,2,3
7,51403,3220,3,0.24000,1993Q4,9,2,2,2,2,2,2,1,1,3,1,3,3,2,3
6,51388,3220,2,0.16000,1993Q4,10,2,3,2,3,2,2,2,1,2,1,2,3,2,2
5,51473,3220,1,0.08000,1993Q4,10,3,3,3,3,2,2,2,1,2,1,2,3,2,3
7,51496,3220,3,0.24000,1993Q4,10,3,2,3,3,1,3,3,1,2,1,2,3,2,2
5,51479,3220,1,0.08000,1993Q4,10,3,3,,,2,2,2,1,3,1,3,3,2,3
4,51521,3220,1,0.08000,1993Q4,10,3,3,3,3,2,3,2,1,1,1,1,3,2,3
2,51370,3220,2,0.16000,1993Q4,10,3,3,2,3,1,1,2,1,3,1,3,3,2,3
5,51375,3220,4,0.32000,1993Q4,10,2,2,2,2,2,2,2,1,2,1,2,2,2,3
5,51422,3220,3,0.24000,1993Q4,10,1,3,,,1,3,2,1,1,1,1,2,2,3
6,51501,3220,2,0.16000,1993Q4,10,1,1,1,2,1,2,1,1,3,1,3,1,2,1
5,51431,3220,3,0.24000,1993Q4,10,2,2,,,2,2,2,1,2,1,2,2,2,2
5,51505,3220,1,0.08000,1993Q4,11,2,2,2,2,1,3,2,1,3,1,3,3,2,3
4,51387,3220,2,0.16000,1993Q4,11,2,2,2,2,2,2,2,1,2,1,2,3,2,3
1,51409,3220,2,0.16000,1993Q4,12,3,3,3,3,1,3,2,1,1,1,1,3,2,3
6,51488,3220,3,0.24000,1993Q4,12,3,3,3,3,2,3,2,1,3,1,3,3,2,3
7,51377,3220,1,0.08000,1993Q4,15,3,3,2,3,2,2,2,1,1,1,1,3,2,3
6,51386,3220,2,0.16000,1993Q4,15,2,1,2,1,2,1,2,1,3,1,3,2,2,2
6,51420,3220,2,0.16000,1993Q4,15,3,3,,,2,3,3,1,3,1,3,3,2,3
5,51470,3220,1,0.08000,1993Q4,15,2,1,,,2,1,2,1,2,1,2,2,2,2
5,51460,3220,1,0.08000,1993Q4,15,1,3,1,3,1,2,2,1,2,1,1,3,2,3
5,51503,3220,2,0.16000,1993Q4,15,3,2,,,2,2,3,1,1,1,1,3,2,3
2,51466,3220,2,0.16000,1993Q4,15,1,1,1,1,2,2,2,1,3,1,3,1,2,1
6,51522,3220,2,0.16000,1993Q4,16,1,1,,,1,2,2,1,3,1,3,2,1,2
1,51632,3230,5,0.55000,1993Q4,4,1,1,1,1,2,2,1,1,3,1,3,2,1,1
2,51697,3230,2,0.22000,1993Q4,4,1,1,1,1,2,2,2,1,3,1,3,1,1,2
1,51700,3230,1,0.11000,1993Q4,4,1,1,2,2,3,3,3,1,1,1,1,3,2,1
1,51580,3230,7,0.77000,1993Q4,4,3,2,3,2,1,1,3,1,3,1,3,3,2,3
4,51538,3230,2,0.22000,1993Q4,5,2,2,2,3,2,2,1,1,2,1,2,2,1,2
6,51735,3230,2,0.22000,1993Q4,5,2,2,2,2,2,3,2,1,3,1,3,3,2,2
2,51530,3230,1,0.11000,1993Q4,5,3,3,,,2,3,3,1,2,1,2,3,2,3
2,51652,3230,1,0.11000,1993Q4,8,3,3,,,2,3,2,1,1,1,1,3,2,3
1,51739,3230,1,0.11000,1993Q4,8,2,2,2,2,1,2,2,1,1,1,1,1,1,2
1,51674,3230,9,0.99000,1993Q4,8,1,2,,,2,2,3,1,3,2,,3,2,2
1,32003,3230,2,0.22000,1993Q4,8,2,2,,,2,2,2,1,2,1,2,2,2,2
1,51598,3230,1,0.11000,1993Q4,8,2,2,,,2,2,2,1,2,1,2,3,2,3
4,51719,3230,1,0.11000,1993Q4,9,2,2,,,2,,2,2,2,2,2,3,2,2
4,51535,3230,3,0.33000,1993Q4,9,1,1,1,1,2,1,2,1,2,1,2,1,1,1
1,51594,3230,3,0.33000,1993Q4,9,1,1,1,1,2,2,1,2,,2,,1,2,1
6,51533,3230,3,0.33000,1993Q4,9,1,2,1,2,2,1,2,1,1,1,1,2,1,2
2,51650,3230,8,0.88000,1993Q4,9,1,1,3,3,3,3,2,1,2,1,2,3,2,2
5,51628,3230,4,0.44000,1993Q4,10,2,2,,,2,,2,1,3,1,3,1,2,1
5,51686,3230,1,0.11000,1993Q4,10,3,2,,,2,3,2,2,,1,2,3,2,3
1,51708,3230,3,0.33000,1993Q4,10,1,1,,,2,2,2,1,2,1,2,2,1,2
2,51556,3230,1,0.11000,1993Q4,10,2,2,,,2,2,2,2,,2,,2,1,2
6,51676,3230,1,0.11000,1993Q4,10,1,2,1,2,2,2,2,1,1,1,1,2,1,2
6,51523,3230,3,0.33000,1993Q4,12,1,1,1,1,2,1,1,1,3,1,3,1,1,1
6,51543,3230,2,0.22000,1993Q4,12,1,2,,,2,1,1,2,3,2,,2,1,2
5,51690,3230,6,0.66000,1993Q4,15,2,3,2,3,2,1,3,1,3,1,3,3,2,3
4,51673,3230,6,0.66000,1993Q4,15,1,1,,,3,1,3,2,,1,3,1,2,3
5,51684,3230,1,0.11000,1993Q4,15,3,2,3,3,2,1,3,1,2,1,2,3,2,2
7,51671,3230,3,0.33000,1993Q4,15,1,2,,,2,1,3,1,2,2,,2,2,2
5,51599,3230,3,0.33000,1993Q4,15,2,1,2,1,3,2,3,1,1,1,1,2,1,2
5,51557,3230,2,0.22000,1993Q4,15,2,3,,,2,2,2,2,,2,,3,2,3
5,51585,3230,2,0.22000,1993Q4,16,2,1,2,2,2,1,3,1,2,1,2,3,2,1
6,51695,3230,1,0.11000,1993Q4,16,3,3,3,3,2,,2,1,1,1,1,3,2,3
7,51542,3230,2,0.22000,1993Q4,16,2,2,2,2,2,2,2,1,2,1,2,2,2,2
1,51891,3310,5,0.20000,1993Q4,4,3,2,3,2,1,1,3,1,2,1,2,3,2,3
4,51900,3310,2,0.08000,1993Q4,8,3,3,3,3,1,3,3,1,3,1,3,3,2,3
4,51848,3310,3,0.12000,1993Q4,8,3,3,3,3,2,2,2,1,2,1,2,3,2,3
1,51811,3310,3,0.12000,1993Q4,9,2,3,2,3,2,2,2,1,3,1,3,3,2,3
2,51782,3310,2,0.08000,1993Q4,9,2,2,2,2,2,3,2,1,2,1,2,2,2,2
6,51886,3310,3,0.12000,1993Q4,9,3,2,3,,2,2,2,1,2,1,2,3,2,2
7,31521,3310,3,0.12000,1993Q4,10,1,3,,,2,2,2,,,1,1,2,1,2
8,31477,3310,3,0.12000,1993Q4,10,1,2,,,2,1,2,2,,2,,1,1,1
7,51862,3310,3,0.12000,1993Q4,10,1,,1,,2,2,1,1,3,1,3,1,1,1
4,30972,3310,3,0.12000,1993Q4,10,2,3,,,1,3,3,2,,1,2,3,2,3
7,51823,3310,3,0.12000,1993Q4,10,2,3,2,3,2,3,2,2,,2,,3,2,3
5,51870,3310,2,0.08000,1993Q4,10,3,3,2,3,1,1,3,2,,2,,3,2,3
4,51763,3310,2,0.08000,1993Q4,11,2,1,3,1,1,2,2,1,3,1,2,1,2,1
1,51814,3310,2,0.08000,1993Q4,11,1,1,1,1,2,2,2,1,2,1,2,1,1,2
5,51837,3310,3,0.12000,1993Q4,12,2,3,2,3,2,2,3,1,2,1,2,3,2,1
6,51874,3310,3,0.12000,1993Q4,12,2,2,1,2,2,2,2,2,2,2,2,3,2,2
2,51831,3310,2,0.08000,1993Q4,12,3,3,3,3,2,3,2,1,1,1,1,3,2,3
7,90993,3310,5,0.20000,1993Q4,15,2,3,,,1,3,3,1,2,2,,3,2,3
5,51845,3310,3,0.12000,1993Q4,15,1,3,1,3,2,3,2,1,2,1,2,1,1,3
7,90990,3310,3,0.12000,1993Q4,16,2,2,,,2,2,3,1,1,1,1,3,2,3
7,30348,3310,3,0.12000,1993Q4,16,1,2,1,2,1,1,2,1,3,1,3,1,1,1
5,51825,3310,1,0.04000,1993Q4,16,2,3,3,,2,2,2,1,1,1,1,3,2,3
6,51774,3310,2,0.08000,1993Q4,16,,,,,3,3,2,1,1,1,2,3,2,1
1,51962,3320,2,0.06000,1993Q4,8,2,2,2,2,2,2,3,1,3,1,3,2,1,2
7,51942,3320,6,0.18000,1993Q4,9,1,2,1,2,1,2,1,2,,2,,2,2,1
4,51916,3320,2,0.06000,1993Q4,9,1,1,2,3,1,2,2,1,2,1,2,1,2,1
7,51926,3320,3,0.09000,1993Q4,9,2,1,1,1,2,2,2,1,1,1,1,2,2,1
6,51956,3320,4,0.12000,1993Q4,12,2,2,,,2,2,3,2,,2,,3,2,3
5,51948,3320,1,0.03000,1993Q4,12,3,3,,,3,1,3,1,2,1,2,3,2,3
1,52047,3330,5,0.20000,1993Q4,4,1,1,1,1,1,3,2,1,2,1,2,2,1,2
