"";"Datum";"factor";"eQ2";"eQ3";"eQ4";"eQ5";"eQ6"
"8309";1993-12-31;0,156;0;1;1;NA;1
"972";1994-03-31;0,156;2;2;1;NA;2
"1041";1994-06-30;0,156;0;0;1;NA;0
"1440";1995-06-30;0,156;0;0;0;NA;0
"1544";1995-09-30;0,156;0;1;1;NA;0
"1636";1995-12-31;0,156;0;1;0;NA;1
"1828";1996-06-30;0,156;0;0;0;NA;0
"1929";1996-09-30;0,67900002;-1;0;0;NA;0
"2034";1996-12-31;0,67900002;1;1;0;NA;1
"2137";1997-03-31;1,455000043;-1;-2;0;NA;-2
"2232";1997-06-30;0,67900002;1;0;0;NA;0
"2527";1998-03-31;0,67900002;0;0;0;NA;0
"2626";1998-06-30;0,67900002;1;0;1;NA;1
"2730";1998-09-30;0,67900002;0;0;0;NA;0
"2829";1998-12-31;0,67900002;1;1;2;NA;1
"2929";1999-03-31;0,67900002;0;1;0;NA;1
"3031";1999-06-30;0,67900002;1;1;1;NA;1
"3147";1999-09-30;0,67900002;0;0;0;NA;0
"3488";2000-06-30;0,350000005;-1;-2;0;NA;-2
"3588";2000-09-30;0,350000005;0;-1;0;NA;-1
"3690";2000-12-31;11,54999994;0;0;0;NA;0
"3782";2001-03-31;0,086999997;0;1;0;NA;1
"3884";2001-06-30;0,97;-1;-1;0;NA;-1
"3994";2001-09-30;0,97;0;0;-1;NA;0
"4080";2001-12-31;0,97;0;0;0;NA;0
"41270";2002-03-31;0,97;1;0;1;NA;0
"42236";2002-06-30;0,97;0;0;1;NA;0
"43223";2002-09-30;0,97;1;0;-1;NA;0
"44202";2002-12-31;0,97;0;0;0;NA;0
"45199";2003-03-31;0,97;-2;-2;-1;NA;-2
"46207";2003-06-30;0,97;-2;-2;-1;NA;-2
"47206";2003-09-30;0,97;2;1;1;NA;1
"48199";2003-12-31;0,97;1;0;-1;NA;1
"49180";2004-03-31;0,97;0;0;0;NA;0
"50179";2004-06-30;0,97;1;0;1;NA;0
"51178";2004-09-30;0,97;-1;-1;-1;NA;-1
"52175";2004-12-31;0,97;1;0;0;NA;1
"53174";2005-03-31;0,97;-1;-1;0;NA;-1
"54172";2005-06-30;0,97;-1;-1;0;NA;-2
"57181";2006-03-31;0,97;-1;-1;-1;NA;-1
"58180";2006-06-30;0,97;-1;-1;0;NA;-1
"59190";2006-09-30;0,97;-1;-1;-1;NA;-2
"60167";2006-12-31;0,97;1;1;0;NA;1
"61168";2007-03-31;0,97;0;0;0;NA;0
"62154";2007-06-30;0,97;0;0;-1;NA;-1
"63165";2007-09-30;0,97;1;0;0;NA;0
"64140";2007-12-31;0,97;0;1;0;NA;NA
"65136";2008-03-31;0,97;-1;-2;0;NA;-2
"66164";2008-06-30;0,97;-1;-1;-1;NA;-2
"67167";2008-09-30;0,252;0;-1;0;NA;-1
"68177";2008-12-31;0,252;0;1;0;NA;1
"69196";2009-03-31;0,252;0;0;0;NA;0
"70221";2009-06-30;0,252;-2;0;-1;NA;-1
"71197";2009-09-30;0,252;0;0;-1;NA;0
"72192";2009-12-31;0,252;1;0;0;NA;1
"73186";2010-03-31;0,252;0;0;0;NA;0
"2138";1992-06-30;1,56;-1;0;0;NA;0
"3148";1992-09-30;1,56;0;0;0;NA;0
"4702";1992-12-31;1,56;0;0;0;NA;0
"7408";1993-09-30;1,56;0;0;0;NA;0
"1164";1994-09-30;1,56;0;0;0;NA;-1
"1165";1992-03-31;0,78;0;1;0;NA;1
"2139";1992-06-30;0,78;0;-1;1;NA;-1
"3149";1992-09-30;0,78;0;0;0;NA;0
"4703";1992-12-31;0,78;0;0;0;NA;0
"5301";1993-03-31;0,78;0;1;0;NA;1
"6504";1993-06-30;0,78;1;0;0;NA;0
"973";1994-03-31;0,78;0;0;0;NA;0
"1042";1994-06-30;0,78;1;1;1;NA;1
"1166";1994-09-30;0,78;0;0;0;NA;0
"1829";1996-06-30;0,78;1;0;0;NA;0
"2930";1999-03-31;2,910000086;1;0;0;NA;0
"2140";1992-06-30;0,364;0;0;0;NA;0
"3150";1992-09-30;0,364;0;0;0;NA;0
"4704";1992-12-31;0,364;0;0;0;NA;0
"5302";1993-03-31;0,364;0;0;0;NA;0
"6505";1993-06-30;0,364;0;0;1;NA;0
"7409";1993-09-30;0,364;0;0;-1;NA;0
"8400";1993-12-31;0,364;0;0;0;NA;0
"974";1994-03-31;0,364;0;1;1;NA;0
"1043";1994-06-30;0,364;-2;-1;0;NA;-1
"1167";1994-09-30;0,364;-1;1;1;NA;2
"1246";1994-12-31;0,364;0;1;0;NA;0
"1337";1995-03-31;0,364;1;1;0;NA;1
"1441";1995-06-30;0,364;-1;0;0;NA;-1
"1726";1996-03-31;0,364;0;0;0;NA;0
"1830";1996-06-30;0,364;0;0;0;NA;0
"1930";1996-09-30;1,455000043;0;0;0;NA;0
"2141";1992-06-30;0,78;-2;-2;-1;NA;-2
"3151";1992-09-30;0,78;0;0;0;NA;0
"4705";1992-12-31;0,78;0;0;0;NA;0
"5303";1993-03-31;0,78;0;0;0;NA;0
"6506";1993-06-30;0,78;2;1;2;NA;2
"7500";1993-09-30;0,78;0;0;0;NA;0
"8401";1993-12-31;0,78;0;0;0;NA;0
"975";1994-03-31;0,78;0;0;0;NA;0
"1247";1994-12-31;0,78;0;0;0;NA;0
"1338";1995-03-31;0,78;0;0;0;NA;0
"1442";1995-06-30;0,78;0;0;0;NA;0
"1637";1995-12-31;0,78;0;-1;-2;NA;-1
"1727";1996-03-31;0,78;0;0;0;NA;0
"1831";1996-06-30;0,78;1;0;1;NA;1
"1931";1996-09-30;1,455000043;0;0;0;NA;0
"2035";1996-12-31;6,7900002;0;0;0;NA;0
"2142";1997-03-31;2,910000086;-2;-2;-2;NA;-2
"2233";1997-06-30;6,7900002;0;0;1;NA;0
"2830";1998-12-31;6,7900002;0;-1;0;NA;-1
"2931";1999-03-31;6,7900002;-1;0;1;NA;0
"3032";1999-06-30;6,7900002;0;0;0;NA;0
"3152";1999-09-30;6,7900002;0;0;1;NA;0
"3589";2000-09-30;0,105;-1;0;0;NA;0
"3691";2000-12-31;0,105;1;0;0;NA;0
"3783";2001-03-31;29,10000086;0;0;0;NA;0
"3885";2001-06-30;3,298;0;-1;0;NA;-1
"11364";1992-03-31;1,56;0;0;0;NA;0
"11365";1992-06-30;1,56;0;2;0;NA;-1
"11366";1992-09-30;1,56;0;-2;0;NA;0
"11367";1992-12-31;1,56;0;0;0;NA;0
"11368";1993-03-31;1,56;0;2;0;NA;0
"11369";1993-06-30;1,56;0;0;-1;NA;0
"11370";1993-09-30;1,56;1;1;-1;NA;1
"11371";1993-12-31;1,56;0;0;2;NA;0
"11372";1994-03-31;1,56;1;2;0;NA;1
"11373";1994-06-30;1,56;0;0;1;NA;0
"11374";1994-09-30;1,56;-1;-1;-1;NA;0
"11375";1994-12-31;1,56;-1;-1;0;NA;-1
"11376";1995-03-31;1,56;0;1;0;NA;1
"4706";1992-12-31;7,8;0;1;-1;NA;1
"8402";1993-12-31;7,8;0;1;1;NA;1
"2036";1996-12-31;67,900002;0;1;0;NA;1
"2143";1997-03-31;67,900002;1;0;1;NA;0
"3153";1999-09-30;67,900002;1;0;0;NA;0
"3784";2001-03-31;2,029999942;0;1;0;NA;1
"3886";2001-06-30;27,742;-1;0;0;NA;0
"54173";2005-06-30;27,742;0;0;0;NA;0
"58181";2006-06-30;27,742;-1;0;-1;NA;-1
"59191";2006-09-30;27,742;0;1;0;NA;2
"60168";2006-12-31;27,742;1;0;0;NA;0
"63166";2007-09-30;27,742;0;0;0;NA;0
"64141";2007-12-31;27,742;0;0;0;NA;0
"65137";2008-03-31;27,742;0;0;0;NA;0
"66165";2008-06-30;27,742;0;0;0;NA;0
"67168";2008-09-30;9,118;0;0;0;NA;0
"70222";2009-06-30;9,118;0;0;0;NA;-1
"71198";2009-09-30;9,118;0;0;-1;NA;0
"72193";2009-12-31;9,118;0;0;0;NA;0
"73187";2010-03-31;9,118;0;0;0;NA;0
"11397";1992-03-31;0,156;-1;-2;0;NA;-2
"1168";1992-03-31;1,56;0;0;0;NA;-1
"2144";1992-06-30;1,56;0;0;-1;NA;0
"3154";1992-09-30;1,56;-1;-1;1;NA;-1
"4707";1992-12-31;1,56;0;0;0;NA;0
"2731";1998-09-30;2,910000086;0;0;-1;NA;0
"2831";1998-12-31;2,910000086;1;1;1;NA;1
"2932";1999-03-31;2,910000086;1;0;-1;NA;0
"3033";1999-06-30;2,910000086;NA;0;1;NA;1
"3155";1999-09-30;2,910000086;0;-1;-1;NA;-1
"2145";1992-06-30;3,64;0;1;0;NA;0
"6507";1993-06-30;3,64;0;1;0;NA;1
"7501";1993-09-30;3,64;0;-1;0;NA;-1
"1044";1994-06-30;3,64;0;0;0;NA;0
"1638";1995-12-31;3,64;-1;-1;-1;NA;0
"1932";1996-09-30;6,7900002;0;0;0;NA;0
"1169";1992-03-31;0,78;0;1;0;NA;1
"2146";1992-06-30;0,78;0;-1;0;NA;-1
"3156";1992-09-30;0,78;0;0;0;NA;0
"4708";1992-12-31;0,78;0;0;1;NA;0
"7502";1993-09-30;0,78;1;1;1;NA;NA
"1248";1994-12-31;0,78;1;0;1;NA;0
"1339";1995-03-31;0,78;0;0;0;NA;0
"1443";1995-06-30;0,78;-1;0;0;NA;0
"1545";1995-09-30;0,78;0;0;0;NA;0
"2037";1996-12-31;2,910000086;1;0;2;NA;1
"2528";1998-03-31;2,910000086;0;1;0;NA;1
"2627";1998-06-30;2,910000086;1;2;1;NA;2
"2732";1998-09-30;2,910000086;-1;-1;-1;NA;-1
"2832";1998-12-31;2,910000086;0;0;0;NA;0
"2933";1999-03-31;2,910000086;0;1;0;NA;0
"3034";1999-06-30;2,910000086;0;0;0;NA;-1
"3157";1999-09-30;2,910000086;0;1;1;NA;1
"7503";1993-09-30;3,64;-1;-2;0;NA;-2
"2038";1996-12-31;29,10000086;-1;0;0;NA;0
"1170";1992-03-31;1,56;0;-1;0;NA;-1
"2147";1992-06-30;1,56;0;0;0;NA;0
"3158";1992-09-30;1,56;1;2;1;NA;2
"7504";1993-09-30;1,56;2;2;0;NA;1
"8403";1993-12-31;1,56;-1;-1;1;NA;-1
"976";1994-03-31;1,56;-1;-1;0;NA;-1
"1045";1994-06-30;1,56;1;1;1;NA;1
"1171";1994-09-30;1,56;0;0;0;NA;0
"1728";1996-03-31;1,56;0;0;0;NA;0
"1832";1996-06-30;1,56;0;0;0;NA;0
"2148";1997-03-31;1,455000043;1;0;1;NA;0
"2234";1997-06-30;1,455000043;-1;0;1;NA;0
"2529";1998-03-31;1,455000043;0;0;0;NA;0
"2628";1998-06-30;1,455000043;0;0;0;NA;0
"2733";1998-09-30;1,455000043;0;1;1;NA;1
"58182";2006-06-30;1,197;0;1;1;NA;1
"64142";2007-12-31;1,197;-1;-2;-2;NA;-1
"65138";2008-03-31;1,197;1;1;1;NA;1
"66166";2008-06-30;1,197;0;0;0;NA;0
"4709";1992-12-31;0,052;0;0;1;NA;0
"59192";2006-09-30;0,097;0;0;-1;NA;0
"2149";1992-06-30;0,78;0;0;-1;NA;0
"3159";1992-09-30;0,78;0;0;0;NA;0
"1639";1995-12-31;0,78;0;0;0;NA;0
"1729";1996-03-31;0,78;0;0;0;NA;0
"2235";1997-06-30;1,455000043;0;-1;-1;NA;-1
"2734";1998-09-30;0,67900002;0;0;-1;NA;0
"2833";1998-12-31;0,67900002;0;0;1;NA;0
"3489";2000-06-30;2,729999945;0;2;2;NA;2
"11461";1992-03-31;3,64;0;0;-1;NA;0
"11462";1992-06-30;3,64;0;0;0;NA;0
"11463";1992-09-30;3,64;0;0;0;NA;0
"1172";1992-03-31;1,56;0;0;0;NA;0
"2150";1992-06-30;1,56;0;0;0;NA;0
"3160";1992-09-30;1,56;0;0;0;NA;0
"4800";1992-12-31;1,56;1;2;0;NA;2
"977";1994-03-31;1,56;0;0;1;NA;0
"1046";1994-06-30;1,56;0;0;0;NA;0
"1173";1994-09-30;1,56;0;0;1;NA;0
"2151";1992-06-30;0,156;0;0;1;NA;0
"3161";1992-09-30;0,156;-1;-1;0;NA;-1
"4801";1992-12-31;0,156;0;0;0;NA;0
"5304";1993-03-31;0,156;0;0;0;NA;0
"8404";1993-12-31;0,156;NA;0;NA;NA;NA
"978";1994-03-31;0,156;1;1;0;NA;1
"1047";1994-06-30;0,156;-1;-1;0;NA;-1
"1174";1994-09-30;0,156;0;0;0;NA;0
"1444";1995-06-30;0,156;-1;-1;0;NA;-1
"1546";1995-09-30;0,156;-1;-1;0;NA;-1
"1640";1995-12-31;0,156;0;0;0;NA;0
"1730";1996-03-31;0,156;0;0;-1;NA;0
"2236";1997-06-30;1,455000043;0;0;0;NA;0
"3162";1999-09-30;0,67900002;-1;-1;0;NA;-1
"1175";1992-03-31;0,78;-2;-2;-2;NA;-2
"2152";1992-06-30;0,78;-2;-2;-2;NA;-2
"3163";1992-09-30;0,78;1;0;0;NA;0
"4802";1992-12-31;0,78;0;0;0;NA;0
"5305";1993-03-31;0,78;1;1;0;NA;NA
"6508";1993-06-30;0,78;-2;0;-1;NA;NA
"979";1994-03-31;0,78;0;0;0;NA;1
"1048";1994-06-30;0,78;-1;0;0;NA;0
"1176";1994-09-30;0,78;0;0;0;NA;0
"1249";1994-12-31;0,78;0;1;1;NA;1
"1340";1995-03-31;0,78;1;0;0;NA;0
"1445";1995-06-30;0,78;0;0;0;NA;0
"1547";1995-09-30;0,78;-1;0;0;NA;1
"1641";1995-12-31;0,78;0;0;0;NA;-1
"1731";1996-03-31;0,78;-1;-1;-1;NA;0
"4803";1992-12-31;3,64;0;0;1;NA;0
"3164";1992-09-30;1,56;0;0;1;NA;0
"4804";1992-12-31;1,56;0;0;0;NA;NA
"6509";1993-06-30;1,56;1;2;0;NA;2
"7505";1993-09-30;1,56;1;1;-1;NA;1
"8405";1993-12-31;1,56;0;1;0;NA;1
"1177";1994-09-30;1,56;1;1;0;NA;1
"1250";1994-12-31;1,56;0;0;-1;NA;0
"1446";1995-06-30;1,56;0;0;-1;NA;0
"1548";1995-09-30;1,56;-1;-1;-1;NA;-2
"1642";1995-12-31;1,56;-1;1;0;NA;1
"1732";1996-03-31;1,56;0;-1;0;NA;-1
"1833";1996-06-30;1,56;-1;-1;0;NA;-1
"1933";1996-09-30;2,910000086;0;0;0;NA;0
"2039";1996-12-31;2,910000086;0;0;0;NA;0
"2153";1997-03-31;2,910000086;0;-1;1;NA;0
"2237";1997-06-30;2,910000086;0;-1;-1;NA;0
"2530";1998-03-31;2,910000086;-1;-1;0;NA;-1
"2629";1998-06-30;2,910000086;0;1;0;NA;1
"2735";1998-09-30;2,910000086;0;-1;1;NA;-1
"3490";2000-06-30;1,79999996;1;0;0;NA;1
"3590";2000-09-30;0,086999997;-1;0;1;NA;-1
"3692";2000-12-31;0,989999995;0;-1;0;NA;0
"3785";2001-03-31;1,154999994;0;1;-1;NA;0
"11524";1992-03-31;1,33;0;0;0;NA;0
"11525";1992-03-31;5,7;0;0;0;NA;0
"4805";1992-12-31;5,7;0;2;0;NA;2
"5306";1993-03-31;5,7;0;0;0;NA;0
"6600";1993-06-30;5,7;1;0;0;NA;0
"1178";1992-03-31;5,7;0;0;0;NA;2
"2154";1992-06-30;5,7;0;-1;1;NA;-2
"3165";1992-09-30;5,7;-2;2;-2;NA;2
"6601";1993-06-30;5,7;1;0;0;NA;0
"7506";1993-09-30;5,7;0;0;0;NA;0
"8406";1993-12-31;5,7;-1;-2;0;NA;-2
"1179";1994-09-30;5,7;0;0;0;NA;0
"1180";1992-03-31;5,7;0;0;0;NA;0
"5307";1993-03-31;5,7;-1;-1;0;NA;NA
"6602";1993-06-30;5,7;0;0;0;NA;0
"7507";1993-09-30;5,7;-1;-1;0;NA;-1
"8407";1993-12-31;5,7;0;0;0;NA;0
"980";1994-03-31;5,7;0;0;0;NA;0
"1049";1994-06-30;5,7;2;1;0;NA;1
"1181";1994-09-30;5,7;-1;0;0;NA;0
"1182";1992-03-31;5,7;-1;-1;-1;NA;-1
"2155";1992-06-30;5,7;0;-1;-1;NA;-1
"3166";1992-09-30;5,7;-1;-1;-1;NA;1
"1643";1995-12-31;5,7;0;-1;-2;NA;-1
"1733";1996-03-31;5,7;0;0;0;NA;0
"1834";1996-06-30;5,7;0;1;0;NA;0
"1934";1996-09-30;1,820000038;0;1;-1;NA;1
"2040";1996-12-31;1,820000038;1;0;1;NA;0
"2156";1997-03-31;1,820000038;1;1;0;NA;1
"2238";1997-06-30;1,820000038;-1;-1;0;NA;-1
"1183";1992-03-31;2,85;0;0;0;NA;0
"2157";1992-06-30;2,85;0;-1;0;NA;-2
"3167";1992-09-30;2,85;0;0;1;NA;0
"4806";1992-12-31;2,85;NA;1;0;NA;0
"7508";1993-09-30;2,85;1;1;1;NA;1
"8408";1993-12-31;2,85;-2;-1;1;NA;-1
"981";1994-03-31;2,85;2;2;0;NA;2
"1050";1994-06-30;2,85;0;0;1;NA;0
"1341";1995-03-31;2,85;0;-1;1;NA;0
"1447";1995-06-30;2,85;0;0;-1;NA;0
"1549";1995-09-30;2,85;0;0;0;NA;NA
"1644";1995-12-31;2,85;0;0;0;NA;NA
"1734";1996-03-31;2,85;0;0;0;NA;0
"1835";1996-06-30;2,85;-1;-1;-1;NA;-1
"2531";1998-03-31;1,820000038;0;1;1;NA;0
"2630";1998-06-30;1,820000038;0;-2;-2;NA;-1
"11570";1992-03-31;2,85;0;0;0;NA;0
"4807";1992-12-31;133;2;1;0;NA;1
"7509";1993-09-30;133;-2;-2;-2;NA;-2
"1935";1996-09-30;18,20000038;0;0;0;NA;0
"2239";1997-06-30;7,800000161;0;0;-1;NA;-1
"2532";1998-03-31;7,800000161;0;0;0;NA;0
"2631";1998-06-30;7,800000161;0;0;0;NA;0
"2736";1998-09-30;7,800000161;0;0;0;NA;0
"2834";1998-12-31;7,800000161;0;0;0;NA;0
"2934";1999-03-31;7,800000161;0;0;0;NA;0
"3035";1999-06-30;7,800000161;0;0;0;NA;0
"3168";1999-09-30;7,800000161;0;0;0;NA;0
"3491";2000-06-30;1,455000043;-1;-1;0;NA;-1
"3591";2000-09-30;0,392000012;-1;-1;-1;NA;-1
"3693";2000-12-31;0,068999998;-1;-1;-1;NA;-1
"3786";2001-03-31;3,899999857;-1;-1;-1;NA;-1
"3887";2001-06-30;2,444;-1;-1;-1;NA;-1
"3995";2001-09-30;2,444;-1;-1;-1;NA;-1
"4081";2001-12-31;2,444;-1;-1;-1;NA;-1
"41271";2002-03-31;2,444;-1;-1;-1;NA;-1
"42237";2002-06-30;2,444;-1;-1;-1;NA;-1
"43224";2002-09-30;2,444;-1;-1;-1;NA;-1
"44203";2002-12-31;2,444;-1;-1;-1;NA;-1
"45200";2003-03-31;2,444;-1;-1;-1;NA;-1
"46208";2003-06-30;2,444;0;0;0;NA;0
"49181";2004-03-31;2,444;-1;-1;-1;NA;-1
"50180";2004-06-30;2,444;0;0;0;NA;0
"51179";2004-09-30;2,444;0;0;0;NA;0
"52176";2004-12-31;2,444;0;0;0;NA;0
"53175";2005-03-31;2,444;-1;-1;-1;NA;-1
"54174";2005-06-30;2,444;0;0;0;NA;0
"57182";2006-03-31;2,444;0;0;0;NA;0
"58183";2006-06-30;2,444;0;0;0;NA;0
"59193";2006-09-30;2,444;0;0;0;NA;0
"60169";2006-12-31;2,444;1;1;1;NA;1
"61169";2007-03-31;2,444;0;0;0;NA;0
"62155";2007-06-30;2,444;0;0;0;NA;0
"63167";2007-09-30;2,444;0;0;0;NA;0
"64143";2007-12-31;2,444;0;0;0;NA;0
"65139";2008-03-31;2,444;0;0;0;NA;0
"67169";2008-09-30;2,444;-1;0;0;NA;0
"68178";2008-12-31;2,444;0;0;-1;NA;-1
"69197";2009-03-31;2,444;0;0;0;NA;0
"70223";2009-06-30;2,444;-1;0;0;NA;0
"71199";2009-09-30;2,444;-1;-1;0;NA;0
"72194";2009-12-31;2,444;0;1;0;NA;1
"74168";2010-06-30;2,444;-2;-1;-2;NA;-1
"75170";2010-09-30;2,444;0;-1;-2;NA;-1
"76225";2010-12-31;2,444;1;1;-1;NA;1
"77199";2011-03-31;2,444;0;-1;0;NA;0
"78198";2011-06-30;2,444;-1;-2;-2;NA;-2
"79189";2011-09-30;2,444;0;0;0;NA;0
"80184";2011-12-31;2,444;1;1;0;NA;1
"81172";2012-03-31;2,444;0;0;-1;NA;1
"82166";2012-06-30;2,444;-1;-1;-1;NA;0
"83186";2012-09-30;2,444;0;0;0;NA;0
"84173";2012-12-31;2,444;0;-1;0;NA;-1
"85162";2013-03-31;2,444;-1;0;0;NA;0
"86214";2013-06-30;2,444;0;0;0;NA;0
"87210";2013-09-30;2,444;0;0;0;NA;0
"88215";2013-12-31;2,444000006;0;0;1;NA;0
"89137";2014-03-31;2,444000006;0;-1;0;NA;-1
"90130";2014-06-30;2,444000006;-1;-1;0;NA;0
"2533";1998-03-31;3,90000008;0;1;0;NA;1
"2632";1998-06-30;3,90000008;0;1;-1;NA;1
"2737";1998-09-30;3,90000008;1;1;0;NA;1
"2835";1998-12-31;3,90000008;0;0;0;NA;0
"3169";1999-09-30;3,90000008;0;1;-1;NA;1
"47207";2003-09-30;1,612;0;0;1;NA;0
"48200";2003-12-31;1,612;NA;0;0;NA;1
"2158";1997-03-31;0,078000002;0;1;0;NA;1
"3036";1999-06-30;0,390000008;1;1;1;NA;1
"3170";1999-09-30;0,390000008;-1;-1;-1;NA;-1
"3592";2000-09-30;18,20000038;0;0;0;NA;0
"982";1994-03-31;2,85;0;-2;0;NA;-2
"1448";1995-06-30;2,85;-2;-2;0;NA;-1
"2534";1998-03-31;0,390000008;0;0;0;NA;0
"2633";1998-06-30;0,390000008;0;2;2;NA;2
"2935";1999-03-31;0,390000008;0;-2;-1;NA;-2
"3037";1999-06-30;0,390000008;2;0;0;NA;0
"3171";1999-09-30;0,390000008;0;0;0;NA;0
"2159";1992-06-30;57;0;0;0;NA;0
"983";1994-03-31;57;2;2;2;NA;2
"2634";1998-06-30;7,800000161;0;0;0;NA;0
"45201";2003-03-31;2,444;0;0;0;NA;0
"46209";2003-06-30;2,444;0;1;0;NA;0
"1184";1992-03-31;57;NA;0;0;NA;0
"2160";1992-06-30;57;NA;0;0;NA;0
"3172";1992-09-30;57;NA;0;0;NA;NA
"4808";1992-12-31;57;NA;0;0;NA;NA
"984";1994-03-31;57;2;2;1;NA;2
"1449";1995-06-30;57;-1;0;1;NA;0
"1550";1995-09-30;57;1;0;NA;NA;1
"1936";1996-09-30;0,390000008;0;1;1;NA;1
"3038";1999-06-30;0,390000008;-1;-1;-1;NA;-1
"3173";1999-09-30;0,390000008;1;1;1;NA;1
"3492";2000-06-30;0,989999995;0;0;1;NA;1
"3593";2000-09-30;1,050000004;0;-1;0;NA;0
"3694";2000-12-31;0,050000001;-1;0;-1;NA;0
"3787";2001-03-31;0,273000006;0;0;0;NA;0
"3888";2001-06-30;0,494;0;0;0;NA;0
"3996";2001-09-30;0,494;0;0;0;NA;0
"7600";1993-09-30;5,7;0;0;0;NA;0
"8409";1993-12-31;5,7;0;0;0;NA;0
"985";1994-03-31;5,7;2;2;0;NA;2
"1251";1994-12-31;5,7;0;-2;0;NA;-2
"1342";1995-03-31;5,7;0;0;0;NA;0
"2936";1999-03-31;1,820000038;0;0;NA;NA;0
"2161";1992-06-30;5,7;0;0;0;NA;0
"3174";1992-09-30;5,7;0;0;0;NA;1
"4809";1992-12-31;5,7;-1;0;0;NA;0
"5308";1993-03-31;5,7;-1;-1;-1;NA;NA
"6603";1993-06-30;5,7;0;0;0;NA;NA
"7601";1993-09-30;5,7;1;1;0;NA;0
"8500";1993-12-31;5,7;0;0;0;NA;1
"1343";1995-03-31;5,7;0;0;0;NA;0
"1450";1995-06-30;5,7;0;0;-1;NA;0
"3175";1992-09-30;57;-1;-1;-1;NA;-1
"4900";1992-12-31;57;-1;-1;-1;NA;-1
"5309";1993-03-31;57;1;1;0;NA;1
"6604";1993-06-30;57;0;0;-1;NA;0
"1185";1994-09-30;57;1;0;0;NA;0
"1252";1994-12-31;57;-2;-1;0;NA;-1
"1344";1995-03-31;57;0;1;0;NA;2
"1451";1995-06-30;57;-1;-2;0;NA;-2
"1551";1995-09-30;57;-1;-1;0;NA;-1
"1836";1996-06-30;57;0;1;0;NA;1
"1937";1996-09-30;18,20000038;0;0;0;NA;0
"2041";1996-12-31;18,20000038;0;0;-1;NA;0
"2162";1997-03-31;18,20000038;0;0;0;NA;0
"2535";1998-03-31;18,20000038;0;0;0;NA;0
"2937";1999-03-31;18,20000038;-1;-1;-1;NA;-1
"3039";1999-06-30;18,20000038;-1;-1;-1;NA;-1
"3176";1999-09-30;18,20000038;0;0;0;NA;0
"2536";1998-03-31;0,182000004;-1;-1;0;NA;-1
"2836";1998-12-31;0,182000004;0;0;-1;NA;0
"3594";2000-09-30;3,899999857;0;1;0;NA;0
"1938";1996-09-30;0,780000016;0;0;1;NA;0
"2042";1996-12-31;0,780000016;0;0;0;NA;0
"2163";1997-03-31;0,780000016;-1;0;0;NA;0
"2240";1997-06-30;0,780000016;0;0;0;NA;0
"2537";1998-03-31;0,780000016;0;0;0;NA;0
"2635";1998-06-30;0,780000016;0;-1;0;NA;0
"2738";1998-09-30;0,780000016;0;0;0;NA;0
"2837";1998-12-31;0,780000016;1;2;2;NA;2
"3177";1999-09-30;0,780000016;0;0;0;NA;0
"3997";2001-09-30;0,494;0;0;0;NA;0
"4082";2001-12-31;0,494;0;1;0;NA;1
"45202";2003-03-31;0,494;0;-1;0;NA;-1
"48201";2003-12-31;0,494;0;0;0;NA;0
"3178";1992-09-30;15,4;0;1;-1;NA;1
"4901";1992-12-31;15,4;0;0;-1;NA;0
"5400";1993-03-31;15,4;2;2;1;NA;2
"2043";1996-12-31;11,70000024;1;2;1;NA;2
"986";1994-03-31;3,3;NA;0;1;NA;0
"11725";1992-03-31;1,54;1;0;0;NA;0
"11726";1992-06-30;1,54;-2;-2;-1;NA;-2
"2739";1998-09-30;0,273000006;2;-1;0;NA;1
"2838";1998-12-31;0,273000006;-2;-2;-1;NA;0
"1186";1992-03-31;0,154;0;0;0;NA;0
"4902";1992-12-31;0,154;1;0;0;NA;0
"5401";1993-03-31;0,066;0;1;0;NA;1
"6605";1993-06-30;0,066;0;-1;1;NA;0
"7602";1993-09-30;0,066;1;0;0;NA;-1
"42238";2002-06-30;1,326;0;0;1;NA;1
"43225";2002-09-30;1,326;0;0;0;NA;-1
"46210";2003-06-30;1,326;-1;-1;-1;NA;0
"4903";1992-12-31;0,33;-1;2;0;NA;2
"5402";1993-03-31;0,33;-1;-2;-1;NA;-2
"2164";1992-06-30;0,154;0;0;0;NA;0
"3179";1992-09-30;0,154;0;0;0;NA;0
"4904";1992-12-31;0,154;-1;-1;0;NA;-1
"5403";1993-03-31;0,154;0;-1;0;NA;-1
"6606";1993-06-30;0,154;0;0;-1;NA;0
"7603";1993-09-30;0,154;-1;0;-1;NA;-1
"8501";1993-12-31;0,154;0;0;0;NA;0
"987";1994-03-31;0,154;2;2;2;NA;2
"1051";1994-06-30;0,154;-1;0;-1;NA;0
"1187";1994-09-30;0,154;-2;-2;-1;NA;-2
"1253";1994-12-31;0,154;1;1;0;NA;1
"1345";1995-03-31;0,154;-1;0;1;NA;0
"1645";1995-12-31;0,154;0;1;0;NA;NA
"1735";1996-03-31;0,154;1;0;0;NA;NA
"2241";1997-06-30;0,273000006;0;0;0;NA;0
"4905";1992-12-31;0,022;-1;-1;-1;NA;0
"5404";1993-03-31;0,022;0;0;0;NA;0
"6607";1993-06-30;0,022;-1;-1;-1;NA;-1
"8502";1993-12-31;1,54;0;-1;0;NA;0
"1188";1992-03-31;1,54;-1;-1;1;NA;-1
"2165";1992-06-30;1,54;-1;-1;-1;NA;-1
