"";"Date";"Conf_cc";"Conf_fl";"Act_prod";"Conf_prod";"Act_GBC";"Conf_GBC";"Invest";"Empl";"Empl_turn";"Uncert_fl";"Uncert_fl.prod";"Uncert_fl.GBC";"Uncert_ee";"Uncert_ee.prod";"Uncert_ee.GBC"
"64";"2007Q4";0,2375;-0,0626959247648903;0,226415094339623;0,0256410256410256;-0,0152905198776758;-0,173501577287066;0,153354632587859;0,11890243902439;0,38719512195122;0,682853320087522;0,720120342050442;0,691218950847075;0,865698045842754;0,809838667160119;0,806320521917425
"65";"2008Q1";-0,137254901960784;-0,35546875;-0,14760147601476;-0,134099616858238;-0,397111913357401;-0,423791821561338;0,0492424242424242;-0,115523465703971;0,404332129963899;0,703374521697678;0,743571461805867;0,68896704196538;0,867422702797615;0,852936105461599;0,82180609551632
"66";"2008Q2";-0,28955223880597;-0,391691394658754;-0,155223880597015;-0,152439024390244;-0,42816091954023;-0,414705882352941;0,0239520958083832;-0,158045977011494;0,416666666666667;0,698231627933326;0,75380750757544;0,712341768989964;0,836823965014445;0,840464975061326;0,759267850885377
"67";"2008Q3";-0,237057220708447;-0,258152173913043;-0,165311653116531;-0,141274238227147;-0,441860465116279;-0,37007874015748;0,0216216216216216;-0,158974358974359;0,353846153846154;0,719441856954926;0,769564783019798;0,73677116686945;0,83604380238704;0,794294030495603;0,740064187884591
"68";"2008Q4";-0,432343234323432;-0,418604651162791;-0,275641025641026;-0,367549668874172;-0,564814814814815;-0,593650793650794;-0,0957095709570957;-0,247678018575851;0,408668730650155;0,713551349297778;0,719183649497949;0,627383838833556;0,912152583820327;0,790994620198481;0,653655935390588
"69";"2009Q1";-0,557471264367816;-0,409221902017291;-0,537790697674419;-0,497058823529412;-0,73314606741573;-0,657223796033994;-0,246987951807229;-0,387005649717514;0,488700564971751;0,731920394392583;0,670813945502752;0,596315598229276;0,927884361197613;0,703721822500586;0,605991359106762
"70";"2009Q2";-0,626598465473146;-0,161953727506427;-0,589147286821705;-0,450261780104712;-0,742424242424242;-0,568877551020408;-0,218997361477573;-0,444444444444444;0,52020202020202;0,796517024682774;0,675980911898614;0,639156623284059;0,998654937594094;0,755756615845285;0,797683192709859
"71";"2009Q3";-0,552;0,0188679245283019;-0,486559139784946;-0,321428571428571;-0,616187989556136;-0,429333333333333;-0,18232044198895;-0,440633245382586;0,519788918205805;0,753907922138247;0,762069293132404;0,733716263657523;0,923542125033165;0,792015562306253;0,822609500633529
"72";"2009Q4";-0,475504322766571;-0,0087463556851312;-0,342105263157895;-0,191176470588235;-0,436260623229462;-0,232758620689655;-0,132132132132132;-0,321937321937322;0,47008547008547;0,784272816764968;0,744733527969341;0,739187484430254;0,974971307500966;0,871121546029633;0,853780305736391
"73";"2010Q1";-0,414201183431953;0,0298507462686567;-0,208459214501511;0;-0,25;-0,0958083832335329;-0,0950920245398773;-0,282420749279539;0,438040345821326;0,768214624350908;0,77898083770452;0,779478813546619;0,954684819355363;0,820394977876455;0,890425330965147
"74";"2010Q2";-0,371428571428571;-0,0798722044728434;-0,142405063291139;-0,0509554140127389;-0,232919254658385;-0,144200626959248;-0,0459016393442623;-0,230529595015576;0,423676012461059;0,747740355083487;0,738359158147126;0,758167174474744;0,929709873388281;0,791542440907992;0,796116607597506
"75";"2010Q3";-0,451104100946372;-0,0507936507936508;-0,194888178913738;-0,0586319218241042;-0,312302839116719;-0,193548387096774;-0,0576271186440678;-0,234920634920635;0,393650793650794;0,724157532601284;0,746205658020917;0,723760557389585;0,891968762737046;0,871135876020005;0,79117861500483
"76";"2010Q4";-0,209195402298851;0,00684931506849315;0,0112359550561798;-0,00684931506849315;-0,130242825607064;-0,07847533632287;0,0510440835266821;-0,105726872246696;0,45374449339207;0,719873549358317;0,732449839407716;0,724728746579132;0,928691887270262;0,863210945305187;0,802102759317776
"77";"2011Q1";-0,166197183098592;0,14;0,04;0,142028985507246;-0,110803324099723;0,00561797752808989;-0,00292397660818713;-0,127777777777778;0,405555555555556;0,759962405085184;0,714326640889501;0,74197724768439;0,862922897322141;0,813763192830326;0,76203753714531
"78";"2011Q2";-0,257971014492754;0,0235294117647059;-0,0813953488372093;0,0884955752212389;-0,19774011299435;-0,031700288184438;0,0207100591715976;-0,116477272727273;0,349431818181818;0,723170642757788;0,727352520796103;0,725515412202151;0,930160926752263;0,781422751912817;0,814186138432159
"79";"2011Q3";-0,428571428571429;-0,226190476190476;-0,214076246334311;-0,0780780780780781;-0,450867052023121;-0,283185840707965;-0,0454545454545455;-0,214492753623188;0,423188405797101;0,708808364124009;0,739226870639986;0,742343731839028;0,87699497744965;0,881790554275014;0,889895717280272
"80";"2011Q4";-0,305732484076433;-0,227564102564103;0,0318471337579618;-0,0888157894736842;-0,212962962962963;-0,272151898734177;-0,0759075907590759;-0,139318885448916;0,380804953560372;0,748594727742376;0,726839711398931;0,708436808123343;0,87790690458112;0,810891101627231;0,747226275928528
"81";"2012Q1";-0,208860759493671;-0,0477707006369427;-0,00315457413249211;0,0746753246753247;-0,164596273291925;-0,0608974358974359;0,0620915032679739;-0,114906832298137;0,381987577639752;0,718906280689933;0,696192025338107;0,72466382284979;0,788750155531674;0,802138723554906;0,841023815160798
"82";"2012Q2";-0,307420494699647;-0,119718309859155;-0,0479452054794521;0,0457746478873239;-0,279863481228669;-0,198606271777003;-0,0282685512367491;-0,167808219178082;0,441780821917808;0,731411854519979;0,727732658643174;0,712456227663827;0,941429703390059;0,773064760071166;0,787892759200134
"83";"2012Q3";-0,39622641509434;-0,178683385579937;-0,0555555555555556;0,00993377483443709;-0,313846153846154;-0,23125;-0,0224358974358974;-0,172307692307692;0,381538461538462;0,731758407426897;0,752413772920494;0,726480170066603;0,923171448495378;0,859372101108283;0,759156819231699
"84";"2012Q4";-0,421926910299003;-0,302325581395349;-0,0510204081632653;-0,09375;-0,330097087378641;-0,336633663366337;-0,0272108843537415;-0,180064308681672;0,385852090032154;0,709424857342921;0,713142376115114;0,688575720282924;0,831490341688048;0,794882344927539;0,763527995557465
"85";"2013Q1";-0,385714285714286;-0,24468085106383;-0,147058823529412;-0,0299625468164794;-0,320557491289199;-0,219424460431655;-0,0261194029850746;-0,170138888888889;0,392361111111111;0,704889260646779;0,718300896820086;0,708669611592379;0,855591847453541;0,768110345115989;0,743645099822164
"86";"2013Q2";-0,476439790575916;-0,235449735449735;-0,064066852367688;0,00578034682080925;-0,368831168831169;-0,27807486631016;-0,0301369863013699;-0,125;0,369791666666667;0,701557174929953;0,709123939097416;0,695824471350207;0,921994059644091;0,768406953080097;0,77998631114647
"87";"2013Q3";-0,420118343195266;-0,222873900293255;-0,0332326283987915;-0,0557275541795666;-0,285302593659942;-0,258928571428571;0,0062111801242236;-0,182857142857143;0,388571428571429;0,70827033868567;0,744425940910732;0,724719186761234;0,862917167972201;0,801331912209646;0,795439365486002
"88";"2013Q4";-0,378016085790885;-0,220430107526882;-0,0221606648199446;-0,0626780626780627;-0,31496062992126;-0,258152173913043;-0,0521978021978022;-0,144356955380577;0,401574803149606;0,736755330593578;0,756022510218777;0,700301843846833;0,992740656196148;0,749303798968622;0,812232862067414
"89";"2014Q1";-0,433628318584071;-0,24188790560472;-0,133928571428571;-0,0031055900621118;-0,388571428571429;-0,247761194029851;-0,0446428571428571;-0,227920227920228;0,438746438746439;0,724955886645759;0,741403935991815;0,757915091718915;0,890794189627302;0,816705831720738;0,75852358347964
"90";"2014Q2";-0,444933920704846;-0,251101321585903;-0,260089686098655;-0,12037037037037;-0,429824561403509;-0,315315315315315;-0,12;-0,213973799126638;0,37117903930131;0,729151412729536;0,760331221593256;0,703683768835262;0,797602302901484;0,827936348795035;0,768014858634242
"91";"2014Q3";-0,465346534653465;-0,20265780730897;-0,116666666666667;0,0309278350515464;-0,364516129032258;-0,207236842105263;-0,0810810810810811;-0,254019292604502;0,453376205787781;0,697974939231007;0,78368599830105;0,747680797857458;0,848010663286737;0,781819576524699;0,815768107996736
"92";"2014Q4";-0,307086614173228;-0,225296442687747;0,137651821862348;0,0585774058577406;-0,158914728682171;-0,235059760956175;-0,0120967741935484;-0,108527131782946;0,395348837209302;0,665817286616461;0,723716339626682;0,677267400578823;NA;0,816194566276769;0,71578191511102
"93";"2015Q1";-0,444444444444444;-0,309160305343511;-0,0735294117647059;-0,00393700787401575;-0,358208955223881;-0,273764258555133;-0,0364372469635627;-0,131086142322097;0,378277153558052;0,70968764031881;0,729027134584939;0,725130048344104;NA;0,861063657447633;0,807368070718652
"94";"2015Q2";-0,432525951557093;-0,322463768115942;-0,0919117647058824;0,0261194029850746;-0,385159010600707;-0,3003663003663;-0,0522388059701493;-0,204225352112676;0,422535211267606;0,671092351572736;0,735093567450502;0,65007737879792;NA;0,768066383157071;0,704357459136376
"95";"2015Q3";-0,476923076923077;-0,406698564593301;-0,1284046692607;-0,0653266331658292;-0,403669724770642;-0,350961538461538;-0,0769230769230769;-0,170506912442396;0,382488479262673;0,665020134995996;0,76398437777986;0,662816715631637;NA;NA;NA
