Streek,Idnr,Sektor,Gewig,Sektorw,Faktor,OpnameQ,Q1,Q2A,Q2P,Q3A,Q3P,Q4A,Q4P,Q5A,Q5P,Q6A,Q6P,Q7A,Q7P,Q8,Q9,Q4AX,Q6AX,Q7AX,Latecomer,NewRecruit,WrongClassif,Duplicate,Imputed
06,96703,2120,6,0.143000003,10.01000023,12Q4,2,3,2,3,3,3,3,3,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96715,2270,3,0.199999997,1.399999976,01Q2,2,3,3,3,3,3,3,3,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96715,2270,3,0.199999997,1.399999976,01Q3,2,3,3,3,3,3,3,3,3,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96715,2270,3,0.199999997,1.399999976,01Q4,2,3,3,3,3,3,3,3,3,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96715,2270,3,0.199999997,1.399999976,02Q1,2,3,3,3,3,3,3,3,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.15,4.5,05Q1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.15,4.5,05Q2,2,3,2,3,2,3,2,2,2,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.15,4.5,05Q3,2,2,2,2,2,2,2,3,3,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.15,4.5,06Q1,,3,1,3,1,3,1,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.15,4.5,06Q2,,2,2,3,2,2,2,3,3,1,1,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.15,4.5,06Q3,2,2,2,3,2,2,2,3,2,2,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.15,4.5,06Q4,2,2,2,2,2,2,2,3,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.15,4.5,07Q1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.15,4.5,07Q2,2,3,2,3,3,3,3,3,2,1,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.15,4.5,07Q3,2,3,3,3,3,3,3,3,2,1,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.15,4.5,07Q4,2,3,3,3,3,3,3,2,2,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.169999997,5.099999905,01Q2,,2,1,2,2,2,1,3,2,1,2,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.169999997,5.099999905,01Q3,,3,3,3,3,3,3,2,2,1,2,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.169999997,5.099999905,01Q4,,3,3,3,3,3,3,2,3,1,1,3,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.169999997,5.099999905,02Q1,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.169999997,5.099999905,02Q2,2,2,3,3,3,3,3,2,2,2,2,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.169999997,5.099999905,03Q1,1,1,2,2,2,2,2,3,2,3,2,3,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.169999997,5.099999905,03Q2,2,3,2,3,2,3,2,3,3,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.169999997,5.099999905,03Q3,2,2,2,2,2,2,2,3,2,3,2,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.169999997,5.099999905,03Q4,,2,2,2,2,2,2,3,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.169999997,5.099999905,04Q1,,2,2,2,2,2,2,2,2,1,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.169999997,5.099999905,04Q2,,3,2,3,2,3,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.169999997,5.099999905,04Q3,,2,2,2,2,2,2,2,2,3,2,3,2,2,,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.169999997,5.099999905,04Q4,,2,,3,2,3,2,2,2,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.214000003,6.420000076,08Q3,2,3,3,3,3,3,3,2,2,1,1,3,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.214000003,6.420000076,08Q4,2,3,3,3,3,3,3,3,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.214000003,6.420000076,09Q1,2,3,3,3,3,3,3,2,3,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.214000003,6.420000076,10Q3,2,2,,3,,3,,2,,2,,2,,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96718,2110,5,0.214000003,6.420000076,12Q1,2,3,3,2,3,2,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96720,2110,3,0.214000004,1.498000026,09Q2,2,3,2,3,2,3,2,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96720,2140,3,0.109999997,0.769999981,02Q1,1,3,3,1,1,1,1,2,2,1,2,1,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96720,2140,3,0.109999997,0.769999981,02Q3,2,3,3,3,3,3,3,1,2,1,2,1,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96720,2140,3,0.15000001,1.050000072,06Q3,,2,1,2,1,2,1,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96720,2140,3,0.15000001,1.050000072,08Q1,2,3,3,3,3,3,3,2,2,1,1,1,1,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96720,2140,3,0.15000001,1.050000072,08Q2,2,3,3,3,2,3,2,2,2,1,3,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.15,22.5,05Q1,2,3,2,2,2,3,2,2,3,1,1,3,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.15,22.5,05Q2,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.15,22.5,05Q3,2,3,3,2,3,2,3,2,3,2,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.15,22.5,06Q1,1,2,1,2,1,2,2,1,2,1,1,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.15,22.5,06Q2,1,1,2,1,2,1,2,1,2,3,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.15,22.5,06Q3,,2,2,2,2,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.15,22.5,06Q4,,2,2,2,2,2,2,2,1,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.15,22.5,07Q3,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.15,22.5,07Q4,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.15,22.5,08Q1,1,2,3,2,2,1,2,1,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.15,22.5,08Q2,2,3,3,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.17,25.5,01Q2,2,1,2,1,2,1,2,3,3,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.17,25.5,01Q3,2,3,3,3,3,3,3,3,3,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.17,25.5,02Q3,,1,2,1,2,1,2,1,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.17,25.5,02Q4,,2,2,2,2,2,2,2,2,3,3,3,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.17,25.5,03Q1,,2,3,2,3,1,3,1,2,3,2,3,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.17,25.5,03Q2,1,3,3,3,3,1,3,2,2,3,3,3,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.17,25.5,03Q3,,3,3,3,3,3,3,2,2,3,3,3,3,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.17,25.5,03Q4,2,3,3,3,3,3,3,2,3,3,3,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.17,25.5,04Q1,2,3,3,3,3,3,3,2,2,3,3,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.17,25.5,04Q2,1,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.17,25.5,04Q3,,3,3,2,3,3,2,2,2,2,2,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.17,25.5,04Q4,1,2,2,2,2,2,2,1,2,3,3,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.21399999,32.09999847,08Q3,2,3,3,3,3,3,3,3,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.21399999,32.09999847,08Q4,,3,3,3,3,3,3,2,3,1,3,1,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.21399999,32.09999847,09Q1,2,3,3,3,3,3,3,3,3,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.21399999,32.09999847,09Q2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.21399999,32.09999847,09Q3,2,2,3,3,3,3,3,1,3,3,3,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.21399999,32.09999847,09Q4,2,3,3,3,3,3,3,3,2,3,2,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.21399999,32.09999847,10Q1,2,3,2,3,2,3,2,3,2,3,2,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.21399999,32.09999847,10Q2,2,1,1,2,1,2,1,2,2,1,1,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.21399999,32.09999847,10Q3,2,2,2,2,2,2,2,3,2,3,2,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.21399999,32.09999847,10Q4,2,2,1,2,1,3,1,3,2,3,2,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.21399999,32.09999847,11Q4,2,2,2,2,2,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.21399999,32.09999847,12Q1,2,2,2,2,2,2,2,2,2,1,1,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.21399999,32.09999847,12Q3,2,3,2,2,2,2,2,2,2,1,2,3,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96732,2110,7,0.21399999,32.09999847,12Q4,2,3,3,3,3,3,3,2,3,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.15,10.5,05Q1,2,3,2,3,2,3,2,2,2,1,1,2,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.15,10.5,05Q2,2,3,2,1,3,1,3,2,2,2,1,2,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.15,10.5,05Q3,1,1,1,1,1,1,1,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.15,10.5,06Q1,1,2,3,2,2,2,2,2,2,1,2,2,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.15,10.5,06Q2,1,2,3,2,3,2,3,2,2,2,1,2,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.15,10.5,06Q3,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.15,10.5,06Q4,1,2,3,2,2,3,2,2,2,1,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.15,10.5,07Q1,1,3,2,3,2,3,2,2,2,1,1,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.15,10.5,07Q2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.15,10.5,07Q3,1,2,2,2,2,2,2,1,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.15,10.5,07Q4,1,3,2,2,2,2,2,2,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.15,10.5,08Q1,1,,,3,3,3,3,2,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.15,10.5,08Q2,,3,3,3,3,3,3,2,2,1,2,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.170000008,11.90000057,01Q2,2,3,3,3,3,3,3,2,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.170000008,11.90000057,01Q3,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.170000008,11.90000057,01Q4,1,1,,1,2,1,2,2,2,1,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.170000008,11.90000057,02Q1,1,2,,2,3,2,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.170000008,11.90000057,02Q2,1,1,2,1,2,2,2,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.170000008,11.90000057,02Q3,1,3,2,3,2,3,3,2,2,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.170000008,11.90000057,02Q4,1,1,2,1,2,1,2,2,2,1,3,1,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.170000008,11.90000057,03Q1,1,1,1,1,1,1,1,2,2,2,3,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.170000008,11.90000057,03Q2,2,3,2,2,2,3,2,2,2,3,2,3,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.170000008,11.90000057,03Q3,1,1,2,1,1,1,1,1,2,2,2,3,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.170000008,11.90000057,03Q4,1,1,2,1,2,1,2,2,1,2,2,3,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.170000008,11.90000057,04Q1,,2,,2,3,3,3,2,2,2,2,2,2,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.170000008,11.90000057,04Q2,1,2,1,2,2,3,1,2,2,2,1,2,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.170000008,11.90000057,04Q3,1,2,2,2,2,2,2,2,2,3,3,3,3,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.170000008,11.90000057,04Q4,1,1,1,1,1,3,2,2,2,3,2,3,2,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.214000007,14.9800005,08Q3,2,3,,3,3,3,3,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.214000007,14.9800005,08Q4,2,3,3,3,3,3,3,2,2,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.214000007,14.9800005,09Q1,2,2,3,2,3,2,3,2,2,1,1,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.214000007,14.9800005,09Q2,2,,,3,2,3,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.214000007,14.9800005,09Q4,1,2,2,2,2,2,2,2,2,2,1,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.214000007,14.9800005,10Q1,1,,,3,2,3,2,2,3,1,1,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.214000007,14.9800005,10Q2,1,3,2,3,2,3,2,2,3,2,2,2,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96734,2110,6,0.214000007,14.9800005,10Q3,1,2,2,3,2,1,3,3,3,1,2,1,2,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96748,2110,7,0.21399999,32.09999847,09Q2,1,3,3,2,2,2,2,2,2,1,1,1,1,2,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96748,2110,7,0.21399999,32.09999847,09Q3,2,3,2,2,2,2,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96748,2110,7,0.21399999,32.09999847,10Q1,1,2,2,2,2,2,2,2,2,1,2,1,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96748,2110,7,0.21399999,32.09999847,10Q2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96748,2140,7,0.11,16.5,01Q2,2,2,2,2,2,,,,,1,1,1,1,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96748,2140,7,0.11,16.5,01Q3,2,2,2,2,2,2,2,2,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96748,2140,7,0.11,16.5,01Q4,1,1,1,1,1,,,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96748,2140,7,0.11,16.5,02Q1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96748,2140,7,0.11,16.5,02Q2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96748,2140,7,0.11,16.5,02Q3,1,1,1,1,1,,,1,1,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96748,2140,7,0.11,16.5,02Q4,1,1,2,1,2,1,2,1,2,1,3,1,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96748,2140,7,0.11,16.5,03Q1,1,1,1,2,2,2,2,1,1,3,3,3,3,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96748,2140,7,0.11,16.5,03Q2,2,3,3,2,2,2,2,2,2,3,3,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96748,2140,7,0.11,16.5,03Q3,2,3,3,3,3,3,3,2,2,3,3,3,3,3,1,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96766,2240,2,0.050000002,0.150000006,01Q4,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96766,2240,2,0.050000002,0.150000006,02Q4,1,2,2,3,2,3,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96766,2240,2,0.050000002,0.150000006,03Q3,1,2,2,3,3,3,3,2,2,2,2,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96766,2240,2,0.050000002,0.150000006,04Q3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96766,2240,2,0.100000004,0.300000012,06Q1,1,2,2,3,2,3,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96802,2130,9,0.06,42,02Q1,1,2,2,2,2,2,2,3,3,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96802,2130,9,0.06,42,02Q2,1,3,2,3,3,3,3,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96802,2130,9,0.1,70,06Q1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96841,2110,3,0.15000001,1.050000072,06Q4,1,,2,1,2,1,2,1,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96841,2110,3,0.15000001,1.050000072,07Q1,,,,2,1,2,1,2,2,2,2,2,1,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96841,2110,3,0.15000001,1.050000072,07Q2,,,,3,1,2,1,3,1,2,2,2,2,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96841,2110,3,0.170000008,1.190000057,03Q1,1,1,,1,3,2,3,1,3,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96841,2110,3,0.170000008,1.190000057,03Q2,2,3,,3,3,3,3,3,3,2,3,2,3,3,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96841,2110,3,0.170000008,1.190000057,03Q4,,,,3,3,3,3,3,3,2,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96841,2110,3,0.170000008,1.190000057,04Q1,2,,,3,1,3,1,3,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96841,2110,3,0.170000008,1.190000057,04Q3,1,1,,1,2,1,1,2,2,2,2,2,2,1,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96841,2110,3,0.214000004,1.498000026,09Q3,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96841,2110,3,0.214000004,1.498000026,09Q4,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96841,2110,3,0.214000004,1.498000026,10Q4,1,3,3,3,3,3,3,3,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96841,2110,3,0.214000004,1.498000026,11Q3,2,3,3,3,3,3,3,3,3,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96841,2110,3,0.214000004,1.498000026,11Q4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96841,2110,3,0.214000004,1.498000026,12Q1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96841,2110,3,0.214000004,1.498000026,12Q2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96841,2110,3,0.214000004,1.498000026,12Q3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96841,2110,3,0.214000004,1.498000026,12Q4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96843,2210,3,0.029999999,0.209999993,02Q4,1,1,2,1,2,1,3,1,2,1,1,1,2,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96843,2210,3,0.029999999,0.209999993,04Q4,1,,2,1,2,1,2,1,3,2,2,3,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96845,2110,3,0.15000001,1.050000072,05Q2,2,2,2,2,2,2,2,2,2,1,2,3,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96845,2110,3,0.170000008,1.190000057,01Q3,2,2,2,1,2,2,2,3,3,1,1,3,3,2,3,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96845,2110,3,0.170000008,1.190000057,02Q2,2,3,3,1,3,1,3,2,2,3,2,3,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96845,2110,3,0.170000008,1.190000057,02Q3,2,1,2,1,2,1,2,3,2,1,2,1,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96845,2110,3,0.170000008,1.190000057,02Q4,,2,1,2,1,2,2,3,2,1,1,1,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96845,2110,3,0.170000008,1.190000057,03Q1,1,,,1,2,1,2,2,2,2,2,2,2,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96845,2110,3,0.170000008,1.190000057,03Q2,1,2,,1,2,1,1,2,2,2,2,3,3,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96845,2110,3,0.170000008,1.190000057,03Q3,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96845,2110,3,0.170000008,1.190000057,03Q4,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96845,2110,3,0.170000008,1.190000057,04Q1,1,1,,1,1,2,2,2,2,2,2,2,2,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96845,2110,3,0.170000008,1.190000057,04Q3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
06,96845,2110,3,0.170000008,1.190000057,04Q4,1,2,2,2,2,2,2,2,2,1,1,2,1,3,2,,,,FALSE,FALSE,FALSE,FALSE,FALSE
